mag,err,mjd,filter,JD,mag_err_all,norm_t,norm_m
20.55539260986174,9999.0,59291.42633550001,c,2459291.9263355,9999.0,8.031578599940985,2.2896353487485896
18.05512667481304,0.0252887588562884,59293.3972095,o,2459293.8972095,0.0252887588562884,10.002452599816024,-0.21063058630011255
18.05303207173865,0.0431084018353997,59297.36498,o,2459297.86498,0.0431084018353997,13.970223099924624,-0.21272518937450258
17.23120891320357,0.0492873950311747,59303.4474915,o,2459303.9474915,0.0492873950311747,20.0527345999144,-1.0345483479095812
17.148635052197328,0.0190369593033807,59304.393768,o,2459304.893768,0.0190369593033807,20.999011099804193,-1.1171222089158235
17.107862232115565,0.0157224570995606,59305.49605275,o,2459305.99605275,0.0157224570995606,22.101295849774033,-1.1578950289975865
17.06876632109244,0.01430298171694,59306.38782575,o,2459306.88782575,0.01430298171694,22.993068849667907,-1.1969909400207115
17.068565160604063,0.027726995994904,59307.43970833334,o,2459307.9397083335,0.027726995994904,24.044951433315873,-1.1971921005090884
17.738702297392006,0.0170006452436685,59293.29436339997,ZTF_g,2459293.7943634,0.0170006452436685,9.899606499820948,-0.5270549637211452
18.13507197569971,0.0346402371950025,59296.35429400019,ZTF_g,2459296.854294,0.0346402371950025,12.959537100046873,-0.13068528541344193
18.26575726111315,0.0586945226022659,59298.39475690015,ZTF_g,2459298.8947569,0.0586945226022659,15.0,0.0
17.64475328475923,0.0431338941734281,59302.354259300046,ZTF_g,2459302.8542593,0.0431338941734281,18.959502399899065,-0.6210039763539221
17.698894348687972,0.0399372799065111,59303.29390050005,ZTF_g,2459303.7939005,0.0399372799065111,19.899143599905074,-0.5668629124251794
17.573547410031715,0.0203757840977483,59304.25745945005,ZTF_g,2459304.75745945,0.0203757840977483,20.86270254990086,-0.6922098510814365
17.475753390433162,0.0177332383604387,59305.27666669991,ZTF_g,2459305.7766667,0.0177332383604387,21.88190979976207,-0.790003870679989
17.463462001991026,0.0152841486326324,59306.36731480016,ZTF_g,2459306.8673148,0.0152841486326324,22.972557900007814,-0.8022952591221255
17.558267420405997,0.0089931064686019,59307.31210064981,ZTF_g,2459307.81210065,0.0089931064686019,23.917343749664724,-0.7074898407071544
17.655342428645717,0.0147407231314958,59308.33664349979,ZTF_g,2459308.8366435,0.0147407231314958,24.941886599641293,-0.6104148324674341
18.206319261391705,0.0271181806083617,59293.235347200185,ZTF_r,2459293.7353472,0.0271181806083617,9.840590300038457,-0.05943799972144603
17.945558160014627,0.0312545519691762,59296.3591781999,ZTF_r,2459296.8591782,0.0312545519691762,12.964421299751848,-0.3201991010985239
17.884605218573824,0.0586815023797291,59298.304861099925,ZTF_r,2459298.8048611,0.0586815023797291,14.910104199778289,-0.3811520425393269
17.34792225017147,0.0231298551437188,59302.25986689981,ZTF_r,2459302.7598669,0.0231298551437188,18.865109999664128,-0.9178350109416797
17.254930719324996,0.0225238978970039,59303.35391200008,ZTF_r,2459303.853912,0.0225238978970039,19.959155099932104,-1.0108265417881555
17.20507205165292,0.0103313309308099,59304.322392925154,ZTF_r,2459304.822392925,0.0103313309308099,20.927636025007814,-1.0606852094602317
17.01174369626321,0.0101204397942976,59306.27033559978,ZTF_r,2459306.7703356,0.0101204397942976,22.87557869963348,-1.2540135648499415
17.04147597855324,0.0075159390011573,59307.25396414986,ZTF_r,2459307.75396415,0.0075159390011573,23.8592072497122,-1.224281282559911
