mag,err,mjd,filter,JD,mag_err_all,norm_t,norm_m
19.46995978217214,0.1992256502313778,58227.577381250005,c,2458228.07738125,0.1992256502313778,6.159089235588908,-0.7513884790662608
19.41234119136011,0.1491859510206765,58231.5467825,o,2458232.0467825,0.1491859510206765,10.128490485716611,-0.809007069878291
16.843652178714862,9999.0,58243.5572,o,2458244.0572,9999.0,22.13890798576176,-3.3776960825235385
19.566183765729484,0.0350128286953984,58227.34177853307,ZTF_g,2458227.841778533,0.0350128286953984,5.923486518673599,-0.6551644955089166
18.86570384185425,0.014558742481067,58229.36097454,ZTF_g,2458229.86097454,0.014558742481067,7.942682525608689,-1.3556444193841521
19.077891368867093,0.022440940667035,58230.38387730019,ZTF_g,2458230.8838773,0.022440940667035,8.965585285797715,-1.143456892371308
19.403633691056456,0.0346750372613106,58231.397835650016,ZTF_g,2458231.89783565,0.0346750372613106,9.979543635621667,-0.8177145701819448
19.735510858264483,0.0309723196587053,58232.42641668022,ZTF_g,2458232.92641668,0.0309723196587053,11.008124665822834,-0.4858374029739174
19.99723398848306,0.125601487694981,58233.31082180003,ZTF_g,2458233.8108218,0.125601487694981,11.892529785633087,-0.22411427275534024
19.99336653671916,0.1024603542633598,58234.358539750334,ZTF_g,2458234.8585397503,0.1024603542633598,12.94024773593992,-0.22798172451923904
22.315496311112977,0.1828254667451641,58235.33125000028,ZTF_g,2458235.8312500003,0.1828254667451641,13.912957985885441,2.094148049874576
20.2213482612384,0.1191171537016123,58236.4182920144,ZTF_g,2458236.9182920144,0.1191171537016123,15.0,0.0
19.949332786232063,0.2450096800465374,58237.36127895024,ZTF_g,2458237.8612789502,0.2450096800465374,15.942986935842782,-0.27201547500633794
19.80254552133184,0.0491075253679396,58242.404840849806,ZTF_g,2458242.90484085,0.0491075253679396,20.986548835411668,-0.41880273990656036
19.778176091515185,0.04944894542385,58243.244797450025,ZTF_g,2458243.74479745,0.04944894542385,21.82650543563068,-0.4431721697232156
19.67871294838693,0.0362406110363283,58244.27070022468,ZTF_g,2458244.7707002247,0.0362406110363283,22.852408210281283,-0.5426353128514698
19.65612099751666,0.036204863057563,58246.343622699846,ZTF_g,2458246.8436227,0.036204863057563,24.925330685451627,-0.5652272637217415
19.158445170525702,0.0252527249189759,58229.39456789987,ZTF_r,2458229.8945679,0.0252527249189759,7.976275885477662,-1.0629030907126982
19.144252440842543,0.0798749504387064,58230.440347199794,ZTF_r,2458230.9403472,0.0798749504387064,9.02205518539995,-1.0770958203958578
19.401057321249148,0.0330566600270014,58231.34096988011,ZTF_r,2458231.84096988,0.0330566600270014,9.92267786571756,-0.8202909399892526
19.65776450874548,0.0449508283043674,58242.33144677524,ZTF_r,2458242.8314467752,0.0449508283043674,20.91315476084128,-0.5635837524929208
19.574201227658847,0.0373044820924279,58243.30328992475,ZTF_r,2458243.8032899247,0.0373044820924279,21.884997910354286,-0.6471470335795537
19.416858335548884,0.0494204083423771,58244.338981499895,ZTF_r,2458244.8389815,0.0494204083423771,22.920689485501498,-0.8044899256895164
19.373483717558944,0.0457400971241827,58246.26257525012,ZTF_r,2458246.76257525,0.0457400971241827,24.844283235725015,-0.8478645436794565
