mag,err,mjd,filter,JD,mag_err_all,norm_t,norm_m
18.628163576077235,0.0556534487482264,59695.345284,c,2459695.845284,0.0556534487482264,22.001395100262016,-0.603606022618262
19.11186623177808,9999.0,59681.4139755,o,2459681.9139755,9999.0,8.070086600258946,-0.11990336691741632
18.31603990189006,0.1339547198519648,59683.419019090914,o,2459683.919019091,0.1339547198519648,10.075130191165954,-0.9157296968054354
14.836718872595814,9999.0,59685.385043,o,2459685.885043,9999.0,12.04115410009399,-4.395050726099683
19.253526876513007,0.1313854219646637,59687.3530676,o,2459687.8530676,0.1313854219646637,14.009178700391203,0.021757277817510356
19.754586081996365,0.3015044825689819,59689.4197912,o,2459689.9197912,0.3015044825689819,16.07590230042115,0.5228164833008684
18.566999179584204,0.0938595004830499,59693.376098,o,2459693.876098,0.0938595004830499,20.032209100201726,-0.6647704191112922
18.0663762118318,0.0350406403607946,59697.433795125,o,2459697.933795125,0.0350406403607946,24.08990622544661,-1.1653933868636983
18.100429752820155,0.0454221074068373,59683.29442129983,ZTF_g,2459683.7944213,0.0454221074068373,9.95053240004927,-1.1313398458753419
18.257708838313643,0.0556704785923191,59684.28405090002,ZTF_g,2459684.7840509,0.0556704785923191,10.940162000246346,-0.9740607603818532
18.648257696775,0.1117995061537962,59685.38369210018,ZTF_g,2459685.8836921,0.1117995061537962,12.039803200401366,-0.5835119019204953
20.15861845786237,0.2163603470560923,59688.2810531999,ZTF_g,2459688.7810532,0.2163603470560923,14.937164300121367,0.9268488591668742
19.60901939563824,0.070124801133685,59690.283321800176,ZTF_g,2459690.7833218,0.070124801133685,16.93943290039897,0.37724979694274197
19.073468177422807,0.0516810112251004,59693.23635420017,ZTF_g,2459693.7363542,0.0516810112251004,19.89246530039236,-0.15830142127268942
19.081616465311782,0.0654755406627134,59694.36461810023,ZTF_g,2459694.8646181,0.0654755406627134,21.02072920044884,-0.15015313338371428
18.75973833072484,0.0292390192745155,59696.20209489996,ZTF_g,2459696.7020949,0.0292390192745155,22.858206000179052,-0.47203126797065664
18.62136103975787,0.0268957217036294,59697.2633795999,ZTF_g,2459697.7633796,0.0268957217036294,23.91949070012197,-0.6104085589376282
18.15814364553116,0.034190042466577,59683.36092589982,ZTF_r,2459683.8609259,0.034190042466577,10.017037000041455,-1.0736259531643384
18.186678632169787,0.0375992645717782,59684.3264930998,ZTF_r,2459684.8264931,0.0375992645717782,10.982604200020432,-1.0450909665257093
18.381524509182917,0.0388174635080178,59685.23851849977,ZTF_r,2459685.7385185,0.0388174635080178,11.894629599992186,-0.8502450895125797
19.30317870804871,0.1096217989533068,59687.36089120014,ZTF_r,2459687.8608912,0.1096217989533068,14.017002300359309,0.07140910935321187
19.231769598695497,0.1515297132319993,59688.34388889978,ZTF_r,2459688.8438889,0.1515297132319993,15.0,0.0
18.996967735791166,0.0661171083312572,59689.26325230021,ZTF_r,2459689.7632523,0.0661171083312572,15.919363400433213,-0.23480186290433025
18.911519118759852,0.0392739640592512,59690.24104169989,ZTF_r,2459690.7410417,0.0392739640592512,16.897152800112963,-0.3202504799356447
18.438414253934795,0.0304779529329121,59693.265173600055,ZTF_r,2459693.7651736,0.0304779529329121,19.921284700278193,-0.7933553447607018
18.288202600129463,0.0261933492717158,59694.1849769,ZTF_r,2459694.6849769,0.0261933492717158,20.841088000219315,-0.943566998566034
18.005429301704584,0.0321762289904956,59696.262048599776,ZTF_r,2459696.7620486,0.0321762289904956,22.918159699998796,-1.2263402969909123
18.000493527121662,0.0175694527849712,59697.30490740016,ZTF_r,2459697.8049074,0.0175694527849712,23.961018500383943,-1.2312760715738342
