mag,err,mjd,filter
18.553432541579724,0.03373832370515116,58779.4795378,c
18.51599656258343,0.0313236073662051,58783.42558825,c
18.495626239970854,0.03824393077992913,58787.38812875,c
18.456076076792286,0.0388362083120248,58761.497872500004,o
18.307715811281128,0.04573949692372864,58763.336286,o
18.56846316962086,0.061683910832608144,58765.40135425,o
18.522546668860414,0.14090808180383407,58771.4900455,o
18.514994291263505,0.058567739302109345,58773.481113,o
18.494221249193004,0.05390236727636861,58775.388403,o
18.380466272908485,0.043538340120312415,58777.484284499995,o
18.258468500480635,0.029143938837464155,58781.36831875,o
18.21979943399146,0.022651097847599243,58785.385900124995,o
18.154853006592226,0.0229062191393935,58789.38663625,o
18.23399781354676,0.03595713288936785,58791.368105,o
18.11330851144797,0.08252344025572865,58795.220677749996,o
18.53318963293994,0.12026062213975719,58799.40380925,o
18.558038929635295,0.04434447743182525,58801.243350749995,o
19.00130922854091,0.20263156709220978,58809.390607400004,o
18.40240864151057,0.038754360308802784,58761.17621529987,ZTF_g
18.074496285865486,0.02856371553123189,58762.1759722,ZTF_g
18.19260483503103,0.02873059414891767,58763.17730320012,ZTF_g
18.399725603238153,0.01616454583910608,58764.31716823345,ZTF_g
18.661567482912133,0.040579410276051685,58766.365920099895,ZTF_g
18.93716150934864,0.16542732697722023,58767.3223611,ZTF_g
18.726390546984018,0.06730237373310725,58768.30867480021,ZTF_g
18.964354229460398,0.14026903016195225,58771.19354170002,ZTF_g
18.572018077233466,0.05732060637528044,58772.259716399945,ZTF_g
18.579401247340833,0.037805476442258325,58781.212534700055,ZTF_g
18.692924686108356,0.037856877839296275,58783.2467939998,ZTF_g
18.539457494594362,0.028707873703032433,58785.21369209979,ZTF_g
18.689415744501197,0.022766473443013933,58786.199739600066,ZTF_g
18.677855350307958,0.03760228611085449,58788.19059030013,ZTF_g
18.802474827706686,0.027032859516728455,58791.23990739975,ZTF_g
18.914598114138652,0.04284556738253771,58794.196145850234,ZTF_g
19.05866172009822,0.13304501243058242,58796.18109950004,ZTF_g
19.077677265890244,0.08985176537794902,58797.19810765004,ZTF_g
19.365554826934282,0.16156761706633208,58800.19175929995,ZTF_g
19.504928516040128,0.10141183240023412,58802.221793999895,ZTF_g
19.431153515867912,0.10437349760010657,58803.17449070001,ZTF_g
20.04646871235755,0.28112531528270773,58806.17807869986,ZTF_g
18.51259731821843,0.019532983878077226,58761.292310966644,ZTF_r
18.224392767630498,0.03069534281775381,58762.147187499795,ZTF_r
18.174672075811568,0.01590467371743806,58763.25054780021,ZTF_r
18.31652956297387,0.026795121308155676,58764.4140625,ZTF_r
18.411362673887293,0.025646908466115018,58765.2005845001,ZTF_r
18.604077969681875,0.11186419954414811,58767.20570599986,ZTF_r
18.56994009807618,0.06530614109042449,58770.32314240001,ZTF_r
18.492205568604255,0.040632938143929626,58771.29143906711,ZTF_r
18.538905274110547,0.08150296454629474,58772.39350119978,ZTF_r
18.201701932439754,0.04071472257969464,58773.23021414969,ZTF_r
18.40974515359904,0.01997137130627017,58774.209467599634,ZTF_r
18.237007384109877,0.017626954476469895,58775.30421874998,ZTF_r
18.349435065451807,0.02273027020909388,58776.30006369995,ZTF_r
18.328914115206455,0.017889579170529312,58777.2705941,ZTF_r
18.227027564323862,0.01720413896570196,58779.223524299916,ZTF_r
18.271973384873135,0.0265066454872278,58781.29052083334,ZTF_r
18.186823137757337,0.022799831576706786,58787.200231450144,ZTF_r
18.107916724738978,0.01584708457291774,58788.265185166616,ZTF_r
18.107709433517588,0.02809203057876496,58790.14575230004,ZTF_r
18.073135510685333,0.024577893089983874,58791.10916669993,ZTF_r
18.105434789795126,0.027714865941689513,58792.177233799826,ZTF_r
18.245235959337197,0.040789699658622586,58794.12134259986,ZTF_r
18.259915896337507,0.059323577630656175,58797.11059030006,ZTF_r
18.418737093215995,0.06775586477873297,58799.21326390002,ZTF_r
18.440362118978296,0.054184619170533715,58800.27447920013,ZTF_r
18.515822705092816,0.08721729630338859,58801.26626159996,ZTF_r
18.53194013428951,0.04689021658824811,58803.248634300195,ZTF_r
18.733833581748822,0.04222147857669249,58806.228425899986,ZTF_r
