mag,err,mjd,filter
19.16712675541706,0.05870756092520456,58967.415468249994,c
19.227519727559343,0.07133672678202382,58983.35990625,c
19.229407624210282,0.06351963572140673,58987.4250595,c
19.45915522594956,0.08176820083682008,58995.41347975,c
20.212887896436467,9999.0,58965.46221699999,o
18.626658013725972,0.03965671652283272,58969.4132595,o
18.55699154182065,0.05542700262092628,58971.41225550001,o
18.7838467648559,0.08759224592457207,58973.32734975,o
18.78727634465436,0.1145986750621683,58975.4351455,o
19.10502773240627,0.09464257954644884,58977.44996875,o
18.89748934595519,0.0859525993349796,58979.433483,o
18.964466024075136,0.04328898546115916,58981.404658750005,o
19.07966876362917,0.05849104901784455,58985.39747375001,o
18.999417817178717,0.04759232876712329,58989.351785,o
19.044382610412352,0.06468862285435827,58993.397785249996,o
19.249166176854487,0.09070229487918655,58997.33917625,o
19.24143549777827,0.09421364978115473,58999.34051875,o
19.31412163993307,0.11423386217775693,59001.38249425001,o
19.679864023601578,0.2726002668587691,59003.39666525001,o
19.7874222282371,0.20833249978671114,59005.32412175,o
19.654989123657117,0.21211292589982536,59007.335422749995,o
19.5633555477536,9999.0,59009.387137,o
20.02974135763006,0.12147960125438755,59013.39542175,o
18.401858645834597,0.024137568323848974,58968.29714119993,ZTF_g
18.30976210828912,0.03092863415249589,58971.295578700025,ZTF_g
18.66056616458593,0.07312000999048884,58974.20563660003,ZTF_g
18.885845329740587,0.14577443343034982,58977.33717590012,ZTF_g
19.130784650522806,0.03250416134496815,58980.22270830022,ZTF_g
19.174820815792756,0.03830301031917223,58985.205023100134,ZTF_g
19.27784647362069,0.04152153863463043,58991.301631900016,ZTF_g
19.48523154518312,0.04687959477893173,58994.25663190009,ZTF_g
19.604489560775466,0.06026410015240042,58997.21373840002,ZTF_g
20.198270675623238,0.17751215273375656,59000.26045140019,ZTF_g
20.12232771290244,0.22728336397428886,59004.190787000116,ZTF_g
21.018216197225733,0.27246830507703873,59009.24760420015,ZTF_g
20.8455387352675,0.1448399670141802,59012.19929399993,ZTF_g
18.76041659007785,0.02964497738715645,58968.37077549985,ZTF_r
18.535569453534713,0.036470401783146145,58971.2176967999,ZTF_r
18.596413273190514,0.060443596881008456,58974.25104170013,ZTF_r
18.83753215343254,0.054507538514669315,58977.264936350286,ZTF_r
18.88645673570505,0.03667510899685287,58978.28985534981,ZTF_r
18.976927670757824,0.030739785626745255,58980.2516319002,ZTF_r
18.947646881394835,0.033493823558712645,58991.24733800022,ZTF_r
18.971871499931854,0.03617990063306685,58994.28856479982,ZTF_r
19.166468448107693,0.03851347495091789,58997.25490739988,ZTF_r
19.437516969262944,0.11114413285053465,59004.252222199924,ZTF_r
20.026809691853448,0.12754961502236192,59009.202407400124,ZTF_r
19.907320771122322,0.07579252756771877,59012.22715280019,ZTF_r
