mag,err,mjd,filter
20.55539260986174,9999.0,59291.42633550001,c
17.503019073302823,0.015473407970451186,59309.459871,c
17.950261662904584,0.020181800261037962,59313.43501975,c
18.414998938239854,0.032854709936286496,59317.48675,c
18.682781646918215,0.037579932359738395,59321.416740500004,c
18.055126674813042,0.02528875885628841,59293.3972095,o
18.053032071738652,0.043108401835399796,59297.36498,o
17.23120891320357,0.04928739503117477,59303.4474915,o
17.148635052197328,0.01903695930338072,59304.393768,o
17.107862232115565,0.01572245709956069,59305.49605275,o
17.06876632109244,0.014302981716940088,59306.387825750004,o
17.068565160604063,0.027726995994904,59307.43970833334,o
17.896878962496665,0.02797885059253113,59319.4143835,o
18.1772114850164,0.03379622644941072,59323.3318635,o
18.15997219055754,0.02926661138205985,59324.44161525,o
17.738702297392006,0.017000645243668552,59293.29436339997,ZTF_g
18.13507197569971,0.034640237195002574,59296.35429400019,ZTF_g
18.26575726111315,0.05869452260226598,59298.39475690015,ZTF_g
17.64475328475923,0.04313389417342818,59302.354259300046,ZTF_g
17.698894348687972,0.03993727990651111,59303.29390050005,ZTF_g
17.573547410031715,0.020375784097748328,59304.25745945005,ZTF_g
17.475753390433162,0.017733238360438774,59305.27666669991,ZTF_g
17.463462001991026,0.015284148632632433,59306.367314800154,ZTF_g
17.558267420405997,0.008993106468601958,59307.31210064981,ZTF_g
17.655342428645717,0.014740723131495841,59308.33664349979,ZTF_g
17.803657397281842,0.012022826654711901,59309.311527799815,ZTF_g
17.93663950468069,0.01902192303500746,59310.25331019983,ZTF_g
18.092733903644152,0.022169726474314134,59311.233981499914,ZTF_g
18.488882392759017,0.029623220339288936,59313.25517359981,ZTF_g
19.447933975069418,0.054262335111346545,59321.253275500145,ZTF_g
19.482951296157275,0.08204812045470897,59323.28026620019,ZTF_g
19.489026719287363,0.1117944942457311,59325.32376160007,ZTF_g
18.206319261391705,0.027118180608361794,59293.235347200185,ZTF_r
17.945558160014627,0.0312545519691762,59296.3591781999,ZTF_r
17.884605218573824,0.05868150237972912,59298.304861099925,ZTF_r
17.34792225017147,0.023129855143718858,59302.25986689981,ZTF_r
17.254930719324996,0.022523897897003903,59303.35391200008,ZTF_r
17.20507205165292,0.010331330930809927,59304.322392925154,ZTF_r
17.01174369626321,0.010120439794297628,59306.27033559978,ZTF_r
17.04147597855324,0.007515939001157358,59307.25396414986,ZTF_r
17.09216888971607,0.008002175226900353,59309.261741899885,ZTF_r
17.171970669427303,0.011382872251730848,59310.295520800166,ZTF_r
17.21902560013041,0.010899762076037411,59311.30894679995,ZTF_r
17.359824642010764,0.010040051216182172,59313.26220485009,ZTF_r
17.82684156118687,0.01729187879396865,59317.207812500186,ZTF_r
18.082002765037515,0.018704320852107704,59321.29083329998,ZTF_r
18.16246718206513,0.016082208097950267,59322.25015045004,ZTF_r
18.2320545462152,0.02684766789745847,59323.31745370012,ZTF_r
18.224605929807353,0.01790932204562176,59324.20013310015,ZTF_r
18.32431514834516,0.03071288152371477,59325.25546299992,ZTF_r
