mag,err,mjd,filter
19.291225474152412,0.05206828266211362,59222.48762975,c
19.81283512218399,0.10265576588971045,59226.51529925,c
19.345756538531482,0.09128498063734633,59228.54593675,c
19.3467810193945,0.06927168361237514,59230.485236249995,c
20.761818737241732,0.22468347914650202,59252.47138675,c
20.80467655586991,0.24189520497010877,59254.464847,c
21.12961326350174,0.3502897296337957,59256.401336749994,c
20.8160009961469,0.26053948177566744,59258.46551749999,c
20.409425187955584,9999.0,59218.55390975,o
19.095961270091863,0.07761920369641108,59220.581511,o
18.735799952424337,0.05976709784728162,59238.446753,o
19.353681827622033,0.3213851768856432,59244.50071525,o
19.39434324860666,0.10846183026403629,59246.453795249996,o
19.364735214414086,0.08715362872239868,59250.523220999996,o
18.701775116787303,0.0326257402932489,59221.395983799826,ZTF_g
19.534456246959863,0.07250476614596955,59223.385011599865,ZTF_g
20.03006809728583,0.1466324788636162,59225.45089119999,ZTF_g
19.53319308117422,0.05684147940871651,59227.44971060008,ZTF_g
19.52118340761657,0.08809246490712148,59229.44407409988,ZTF_g
19.27247393530476,0.05051700619224036,59231.3820369998,ZTF_g
20.770925470788747,0.1775569779455554,59248.28239580011,ZTF_g
20.663892776390195,0.17142095577110814,59250.304166700225,ZTF_g
20.926121237286974,0.16871420535343598,59252.39181709988,ZTF_g
21.001656822396935,0.1874809284681652,59254.30788190011,ZTF_g
21.19355491005325,0.22656234256641034,59256.319907399826,ZTF_g
18.86238756139659,0.05483808652190772,59221.40793980006,ZTF_r
19.437737967200533,0.07762901207271984,59223.452048600186,ZTF_r
19.641352164215228,0.10316550845985603,59225.40252309991,ZTF_r
19.433597536856013,0.061921069551268366,59227.37112270016,ZTF_r
18.941132338155924,0.04452275684156757,59231.368830999825,ZTF_r
19.398967345536303,0.06723152369870647,59248.43079859996,ZTF_r
19.590231635631532,0.08013018969517959,59250.34412040003,ZTF_r
19.676799016975284,0.06638642819986747,59252.308310199995,ZTF_r
19.684437044197068,0.10587319398407258,59254.41109950002,ZTF_r
19.899291857647302,0.08982678893239575,59256.41196760023,ZTF_r
