mag,err,mjd,filter
20.45339315810465,9999.0,58876.6268438,c
17.510406022624363,0.016946640337905102,58884.601305000004,c
17.220325555547156,0.019702104495097756,58900.59258425,c
20.665421923218595,9999.0,58874.613525444445,o
16.43244866102217,0.007952257809607899,58878.5387258,o
17.310185320386353,0.016771872455200544,58882.548754999996,o
16.97974634440381,0.01384254921205673,58894.543714,o
17.186983252893604,0.015629012565719712,58902.53942625,o
17.534227202322484,0.02374213858124277,58906.57692825,o
17.727422007946473,0.01773861039687956,58910.52971428572,o
17.883768208081186,0.02363753364312401,58914.58469219999,o
17.82757375298322,0.16357368441812317,58916.64051525,o
18.009798806018345,0.049093755726488025,58918.572685800005,o
