mag,err,mjd,filter
18.628163576077235,0.05565344874822648,59695.345283999995,c
18.23701897773906,0.07835120275251185,59699.370665500006,c
19.442275988289758,0.10678126715069526,59723.3282735,c
20.05827234131834,0.21806120664301076,59727.301808,c
19.11186623177808,9999.0,59681.4139755,o
18.31603990189006,0.13395471985196486,59683.419019090914,o
14.836718872595814,9999.0,59685.385043,o
19.253526876513007,0.13138542196466377,59687.353067599994,o
19.754586081996365,0.3015044825689819,59689.4197912,o
18.566999179584204,0.09385950048304999,59693.376098,o
18.066376211831802,0.035040640360794684,59697.433795125,o
17.927084789088667,0.05640287747761725,59705.362706,o
17.974813364317175,0.04793011944309867,59709.323700249995,o
18.040063478279997,0.08500796458618759,59711.3275745,o
18.19356139464566,0.09859006320998755,59713.35844525,o
18.494831387992768,0.10732926470388866,59715.37234075,o
18.434944920752883,0.0814342847281438,59717.312178750006,o
14.228388904012935,9999.0,59719.316209,o
18.791420016781114,0.0685024723235567,59721.33020599999,o
18.79708084688506,0.07249604556585604,59725.30937925001,o
19.143091814427766,0.145564627811951,59729.325751125,o
18.100429752820155,0.045422107406837345,59683.294421299826,ZTF_g
18.257708838313643,0.05567047859231911,59684.28405090002,ZTF_g
18.648257696774998,0.11179950615379622,59685.38369210018,ZTF_g
20.15861845786237,0.2163603470560923,59688.2810531999,ZTF_g
19.609019395638242,0.07012480113368505,59690.283321800176,ZTF_g
19.073468177422807,0.051681011225100465,59693.23635420017,ZTF_g
19.081616465311782,0.0654755406627134,59694.364618100226,ZTF_g
18.759738330724836,0.029239019274515544,59696.202094899956,ZTF_g
18.62136103975787,0.026895721703629416,59697.2633795999,ZTF_g
18.62736899171626,0.024559139644286954,59699.338032400236,ZTF_g
18.707118114981114,0.022604012624233217,59701.3386766999,ZTF_g
19.248482917909158,0.06117161396756685,59711.19054974988,ZTF_g
19.370707177617827,0.09195875748191819,59713.26519674994,ZTF_g
19.594221167185683,0.09503210894603119,59715.24473959999,ZTF_g
20.214869191417574,0.0896516412903363,59722.28724534996,ZTF_g
20.277098000147532,0.08744248800845988,59724.22013310017,ZTF_g
20.38809676090979,0.09112592411674572,59726.274947900325,ZTF_g
18.158143645531162,0.034190042466577066,59683.36092589982,ZTF_r
18.186678632169787,0.03759926457177826,59684.3264930998,ZTF_r
18.381524509182913,0.038817463508017847,59685.23851849977,ZTF_r
19.30317870804871,0.10962179895330684,59687.36089120014,ZTF_r
19.231769598695497,0.15152971323199932,59688.34388889978,ZTF_r
18.996967735791166,0.06611710833125721,59689.26325230021,ZTF_r
18.911519118759855,0.03927396405925122,59690.24104169989,ZTF_r
18.438414253934795,0.03047795293291218,59693.265173600055,ZTF_r
18.288202600129466,0.026193349271715807,59694.1849769,ZTF_r
18.005429301704584,0.03217622899049566,59696.262048599776,ZTF_r
18.000493527121662,0.01756945278497123,59697.30490740016,ZTF_r
17.867004084293217,0.01942854739522989,59699.28171300003,ZTF_r
17.935059976269788,0.011968959620713659,59707.221383100376,ZTF_r
18.010117600004932,0.012870215399508816,59709.22463255003,ZTF_r
18.244287331510463,0.05734243603182564,59711.30245369999,ZTF_r
18.258156838058397,0.029400286348489218,59713.23555555008,ZTF_r
18.366810102571307,0.017772742636216397,59715.20300924964,ZTF_r
18.6207798187746,0.025763785943263933,59718.23166669998,ZTF_r
18.73875247651023,0.0240882982279849,59719.20859374991,ZTF_r
18.90594215742963,0.03092518465831882,59724.264131950215,ZTF_r
