mag,err,mjd,filter
20.21662590883456,9999.0,59291.36216833334,c
18.902717739103032,0.04897894736842105,59309.29751625,c
18.91364205317624,0.05200617143489727,59313.308873,c
19.54909327626439,9999.0,59293.353164,o
17.405455704287657,0.08743739727388791,59299.354293749995,o
17.738107382069913,0.03498707421993087,59303.3593715,o
17.912259950798717,0.03739558184324358,59305.377413333335,o
18.330283238465814,0.0963639053254438,59307.413612,o
17.98964425777469,0.03502436810767118,59321.257695,o
17.931891442826213,0.05435536355622331,59323.24043925001,o
17.94691057341244,0.05029594535056087,59327.24842975,o
17.692804470303244,0.040082819731956536,59329.30357125,o
17.69985538801195,0.0757461894283758,59331.2994475,o
17.97356360284803,0.036801961634238295,59335.24172433334,o
17.505866461932108,0.02794784348418538,59301.2135648001,ZTF_g
17.823611502141127,0.025497716568858176,59303.195833299775,ZTF_g
18.55539304852709,0.027585591798251662,59306.182407400105,ZTF_g
18.870805832263294,0.04292281372509625,59308.24760420015,ZTF_g
19.259324520878796,0.0735838106541559,59310.22282409994,ZTF_g
18.939599180700316,0.04651443905636391,59312.20719909994,ZTF_g
18.833777234477992,0.039488626873656583,59314.21746530011,ZTF_g
18.640447420745993,0.027344847480230704,59316.21909719985,ZTF_g
18.54584735027952,0.03071589866049885,59319.17452549981,ZTF_g
18.76830649028802,0.07959296053532393,59328.19880789984,ZTF_g
19.366940631655634,0.07713315738301968,59336.21761569986,ZTF_g
17.368006387903336,0.029422804441813805,59301.28466439992,ZTF_r
17.54506411538454,0.018919048092356533,59303.24228010001,ZTF_r
18.14776023447569,0.022478933781793234,59306.1938426001,ZTF_r
18.36811931625504,0.026676111206031212,59308.19848380005,ZTF_r
18.420286888734278,0.027727171981360273,59310.19766200008,ZTF_r
18.322351845099746,0.02804449739761195,59312.172048599925,ZTF_r
18.198037520061433,0.022414969579994372,59314.18432869995,ZTF_r
17.98962429237312,0.019921261840817148,59316.177835599985,ZTF_r
17.731901301302926,0.01743390780122799,59321.20099540008,ZTF_r
17.731319432536417,0.024003161115790674,59328.16399310017,ZTF_r
17.923770523850706,0.034929959424131254,59334.25633100001,ZTF_r
18.021939394375963,0.02753334088953712,59336.20347219985,ZTF_r
