mag,err,mjd,filter
19.9458337313513,0.17465599584583974,58872.59363233333,c
20.64691299187052,0.31110789401218103,58884.59925674999,c
20.268020978815052,0.2627313847571038,58870.57599475,o
20.379721290886767,0.2563802965409358,58874.637314,o
19.89276913787969,9999.0,58878.41030250001,o
19.82460886226025,9999.0,58882.604663000006,o
20.036815023833235,9999.0,58894.56403075,o
19.12157158889509,0.021868268515888016,58871.45185414003,ZTF_g
19.56747511392171,0.033967063739499676,58872.43809030019,ZTF_g
20.095882695938375,0.047708867555964485,58873.39065392502,ZTF_g
21.38258424367156,0.14864545044843006,58875.467039340176,ZTF_g
21.51203781314969,0.15931310167866308,58876.73311632499,ZTF_g
21.41578143676014,0.15386365140225522,58877.85776813328,ZTF_g
21.3242007508038,0.15583405893023755,58879.0003780839,ZTF_g
21.16937202856825,0.10778971265582586,58880.31905864971,ZTF_g
21.0667889247134,0.09338133306453478,58881.48112963978,ZTF_g
21.018393763822495,0.13626629250705702,58883.465743039735,ZTF_g
20.731692952819238,0.14663687942409154,58884.41585937515,ZTF_g
20.380979878792264,0.14104399831203696,58885.442037025,ZTF_g
20.540688171642476,0.12731603147233198,58886.45465279976,ZTF_g
20.327308155212126,0.1593261080642561,58887.376013880596,ZTF_g
21.013843543763905,0.2123880757226475,58890.97737123724,ZTF_g
20.78506143230394,0.1692736753883839,58892.36567417486,ZTF_g
20.94704814334314,0.10754622329419708,58893.45802276675,ZTF_g
21.12246612972482,0.13994977595885152,58894.353848374914,ZTF_g
21.427183968139374,0.1596681933120616,58895.39836804988,ZTF_g
22.3245433587047,0.17827110140918637,58898.42419849988,ZTF_g
22.317122891488868,0.21722352469996833,58899.41551258648,ZTF_g
19.55141221967677,0.08302990926964218,58871.49918980012,ZTF_r
19.5591061590601,0.04531959361431932,58871.522355325054,ZTF_r
19.89880303879138,0.06437476001498621,58872.93278064951,ZTF_r
20.221062702713496,0.07378073121263516,58873.789020066615,ZTF_r
20.897729555336525,0.08158586129418063,58875.823340550065,ZTF_r
20.97797032226827,0.11153267157443172,58877.25482060015,ZTF_r
21.05530633003871,0.14046845586343534,58878.00465277955,ZTF_r
20.901832391226836,0.28652159378638864,58878.557667800225,ZTF_r
20.585565448153947,0.07139183495891291,58880.81319443742,ZTF_r
20.555612913077844,0.1720336851987682,58881.53162040003,ZTF_r
20.530749370429497,0.10628559921001557,58883.53565048007,ZTF_r
20.349009564124817,0.08962558367308944,58884.84872491658,ZTF_r
20.40496160371233,0.13588113941521787,58885.513796299696,ZTF_r
20.1340979371761,0.06351110377335054,58886.88747541234,ZTF_r
20.282185289862852,0.15018858712724512,58888.27803704003,ZTF_r
20.30642546675904,0.17589385078660594,58890.44953241991,ZTF_r
20.14521542102173,0.11809562394421134,58891.486232600175,ZTF_r
20.22745575715811,0.10397476913907873,58891.994256940205,ZTF_r
20.121982586555262,0.10650157368301881,58892.91189815011,ZTF_r
20.290219327354404,0.05744926881309935,58893.795338957105,ZTF_r
20.478394378385158,0.07152704162321097,58895.14493826637,ZTF_r
20.883090960001574,0.0724180101926482,58898.476074450184,ZTF_r
20.82133241495051,0.06174394164954695,58899.27978124004,ZTF_r
