mag,err,mjd,filter
19.46995978217214,0.1992256502313778,58227.577381250005,c
20.736956428309213,0.24224549976913407,58259.5016045,c
19.41234119136011,0.14918595102067655,58231.546782499994,o
16.843652178714862,9999.0,58243.557199999996,o
19.44683320215536,0.09184284077292916,58247.531769999994,o
19.304227519901165,0.12115790417280656,58249.53010225,o
19.50976420048445,0.15259414091303516,58253.515374999995,o
19.57612087390794,0.16978682281468346,58254.55109675,o
19.62798336980376,0.15468863798768584,58257.480315,o
19.695998925518076,0.16085966025842213,58258.560861000005,o
19.548640729199505,0.17401310929515512,58260.567452799994,o
19.834461098002798,0.15317690995631175,58261.475691375,o
16.05809918141668,9999.0,58263.496311999996,o
19.566183765729484,0.03501282869539846,58227.34177853307,ZTF_g
18.86570384185425,0.014558742481067092,58229.36097454,ZTF_g
19.077891368867093,0.02244094066703504,58230.38387730019,ZTF_g
19.403633691056456,0.034675037261310666,58231.397835650016,ZTF_g
19.735510858264483,0.030972319658705366,58232.42641668022,ZTF_g
19.99723398848306,0.12560148769498103,58233.31082180003,ZTF_g
19.993366536719158,0.10246035426335984,58234.358539750334,ZTF_g
22.315496311112977,0.1828254667451641,58235.33125000028,ZTF_g
20.221348261238397,0.11911715370161235,58236.418292014394,ZTF_g
19.949332786232066,0.24500968004653742,58237.36127895024,ZTF_g
19.802545521331837,0.04910752536793968,58242.404840849806,ZTF_g
19.778176091515185,0.049448945423850095,58243.244797450025,ZTF_g
19.678712948386934,0.03624061103632832,58244.270700224675,ZTF_g
19.65612099751666,0.03620486305756302,58246.343622699846,ZTF_g
19.574084605582613,0.03582603057460965,58247.318894649856,ZTF_g
19.635606453163717,0.038253737921334505,58248.35605323361,ZTF_g
19.852317987697596,0.032030314206371945,58254.40857060021,ZTF_g
20.012064869450178,0.043485150397806774,58255.38118439959,ZTF_g
20.36404274252234,0.0666847101848552,58258.32751543308,ZTF_g
19.158445170525702,0.025252724918975955,58229.39456789987,ZTF_r
19.144252440842543,0.07987495043870643,58230.440347199794,ZTF_r
19.401057321249148,0.03305666002700147,58231.34096988011,ZTF_r
19.65776450874548,0.04495082830436743,58242.331446775235,ZTF_r
19.574201227658847,0.03730448209242797,58243.30328992475,ZTF_r
19.416858335548884,0.04942040834237711,58244.338981499895,ZTF_r
19.373483717558944,0.04574009712418279,58246.26257525012,ZTF_r
19.328092262145326,0.02829153368953325,58247.27344133286,ZTF_r
19.3241802183291,0.05761917109860643,58248.29204860004,ZTF_r
19.20171951173376,0.04189443331215381,58252.395590300206,ZTF_r
19.331168190827494,0.05464954412974924,58254.36568289995,ZTF_r
19.391277892694053,0.03575235674626565,58255.3011419666,ZTF_r
19.393531471620253,0.04125537275883947,58256.25787615031,ZTF_r
19.48396435693732,0.02234852987088108,58257.33981152857,ZTF_r
19.464783332074827,0.04214164743473432,58258.249930550344,ZTF_r
