mag,err,mjd,filter
17.26877978554747,0.0157085141903172,59720.309672250005,c
17.141238342323184,0.01979831165363424,59724.25390775,c
17.256865966949626,0.01977790451109027,59732.256578500004,c
20.069186542195524,9999.0,59706.048018,o
15.566571576163433,9999.0,59707.035676666674,o
16.722860113745078,0.0985156523555051,59709.03712975001,o
16.559916122776833,0.013869848552780409,59710.18353025,o
16.562445549797808,0.03859684740950086,59711.111029,o
16.88816929771043,0.017127959899152927,59714.190965500005,o
17.037535686683306,0.03141210239467561,59715.0375985,o
17.13924482855478,0.02449151976832287,59716.31742875,o
17.172347399547927,0.02391713321209992,59717.067999750005,o
17.19385956545185,0.020119240241151064,59719.089881,o
17.043535430928785,0.013587241705801669,59722.25150975,o
16.931421779436043,0.012515991879130963,59724.77851999999,o
16.8752593834939,0.017839794709548443,59726.7780815,o
16.913693108457423,0.01862749704230261,59727.32618614286,o
16.864381010670197,0.029973312883435584,59728.734309,o
16.902884201936224,0.013094874827296177,59730.7399755,o
16.94991466453052,0.014761197939383658,59731.7756045,o
17.133688794206297,0.02018037576898664,59734.77489,o
17.293412604353886,0.02363513118171131,59736.7293385,o
16.30770045181959,0.010430428926783154,59710.17247689981,ZTF_g
16.528194428826083,0.011580401622487482,59712.171747699846,ZTF_g
16.956723473591488,0.025018476929836296,59714.232847199775,ZTF_g
17.324941675145503,0.01321061684516546,59722.19501159992,ZTF_g
17.2829358295537,0.01704687970843708,59724.19427079987,ZTF_g
17.385016985376133,0.01621984618099949,59708.20926505001,ZTF_r
16.500658443573354,0.012289109102919742,59710.23461809987,ZTF_r
16.545891477064096,0.01063206727800929,59712.19347220007,ZTF_r
16.797972779956055,0.012858044665717853,59714.17134260014,ZTF_r
17.181975484401356,0.024400043667201745,59717.248634300195,ZTF_r
17.175031470192856,0.014647318592235182,59719.22836809978,ZTF_r
