# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2023-06-27 at 13:21:57
#
# Requested input R.A. = 245.29379298378382 degrees
# Requested input Dec. = 36.06121551891893 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460123.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 679 14 3 ZTF_r 444394135515 0 2.0747 160.635 5.74258 26.2452 2.6808e-06 0.0190278 0.091437 4.9129e-06 775 30. 0.039178 0.046753 20.5844 26.2452 2 2458198.8941319 679120255 26.7089945124955 22.9859489479561 1.29255758984151 0.993835954388354 54.7251008693144 43.7582018158498 1.25904802496517 1.04226523863466 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 1 679 14 3 ZTF_r 444398625515 0 2.1207 161.985 5.61313 26.2441 2.6692e-06 0.019041 0.0913589 4.85479e-06 780 30. 0.03971 0.047035 20.5926 26.2441 2 2458198.8986227 679120255 1.50920480738455 22.749241435491 0.0737965503732326 0.997657386732902 -27.4304333439183 43.43744645291 -0.635745909249852 1.04404926049152 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 2 679 14 3 ZTF_r 444435085515 0 1.7835 162.474 5.38722 26.2403 2.941e-06 0.0199608 0.103962 5.35896e-06 774 30. 0.042674 0.044537 20.6901 26.2403 2 2458198.935081 679120255 -5.02870903942063 22.3119600380783 -0.250711113524619 0.954701478686609 -69.9144916189898 43.633010954755 -1.61312199645249 1.04597532441563 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 3 679 14 3 ZTF_r 444455565515 0 1.7492 162.926 5.42852 26.2437 3.0509e-06 0.0204155 0.101454 5.57781e-06 777 30. 0.048071 0.043422 20.6994 26.2437 2 2458198.9555671 679120255 0.0559778462757987 21.4628955992424 0.00290123343086619 0.998913276746451 30.7567876105987 41.4566189936896 0.746899701334984 1.05136889603649 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 4 679 14 3 ZTF_r 444462755515 0 1.7549 149.872 6.01108 26.1455 3.2881e-06 0.0211434 0.0995579 5.99876e-06 775 30. 0.04134 0.042704 20.5162 26.1455 2 2458198.9627546 679120255 -22.4762177604504 23.5613925960608 -1.06115072798207 1.0474707414763 -9.44922271794479 45.0671290480395 -0.211082089708222 1.05246383102225 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 5 679 14 3 ZTF_r 444496645515 0 2.2173 163.723 5.53454 26.2262 5.0994e-06 0.0263603 0.106511 9.29288e-06 779 30. 0.052907 0.054926 20.7021 26.2262 2 2458198.9966435 679120255 -22.3500340291632 22.8593127828978 -1.08760155461051 1.01019666821761 -74.9747730516696 40.3740753958228 -1.86950987042662 1.07405227755479 3.11568112611726 21.5409997940063 0.131999999284744 1.94500005245209 0.293999999761581 2458158.965289 2458218.966042 0
 6 679 14 3 ZTF_g 449415125515 0 2.1796 92.6348 6.44772 26.2608 6.8198e-06 0.0306063 -0.0253071 1.28899e-05 774 30. 0.042114 0.047692 20.5454 26.2608 2 2458203.9151273 679120155 -7.7106582160916 27.4247960731913 -0.312753981473055 0.953627706901311 -55.4474054387554 45.9708534541203 -1.21426605577939 1.08927149197264 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 7 679 14 3 ZTF_g 449421505515 0 2.2367 33.7113 6.34408 25.1743 1.55153e-05 0.039507 -0.019955 3.84222e-05 589 30. 0.045502 0.049242 19.3153 25.1743 1 2458203.9215046 679120155 -22.5120660692376 29.687966564908 -0.843508966575881 0.931509690882839 42.4478034609957 49.4862765809943 0.863546316514512 1.10134081013885 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 8 679 14 3 ZTF_g 449422455515 33554432 2.1577 23.2956 6.37886 24.764 3.5971e-05 0.0520246 0.00728384 9.49347e-05 458 30. 0.047803 0.051527 18.9219 24.764 2 2458203.9224537 679120155 77.7252185443237 29.1813784344127 2.96285876782144 1.05118870081258 172.607553987551 47.9310065067384 3.62542096357161 1.10050370557114 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 9 679 14 3 ZTF_g 449495575515 0 3.015 98.8286 4.13234 26.301 7.4553e-06 0.0319043 -0.0170725 1.40274e-05 773 30. 0.061429 0.050793 20.7514 26.301 2 2458203.9955787 679120155 -8.85619917694596 23.6094806882279 -0.417268635741938 0.970006623158037 17.2547489747155 34.3854548051201 0.50518339222967 1.12929203566061 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 10 679 14 3 ZTF_g 450402735515 0 2.7629 93.5157 8.65803 26.2985 1.107e-05 0.0378294 -0.0584982 2.2458e-05 734 30. 0.053817 0.052 19.8885 26.2985 2 2458204.9027315 679120155 -20.4979650980592 45.7090975780327 -0.498841875292337 0.910047517762515 -6.4650905109967 71.8185013984475 -0.0906261358956364 1.07067767493195 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 11 679 14 3 ZTF_g 450426415515 0 2.9119 94.2804 8.05278 26.315 8.4467e-06 0.0328287 -0.0543332 1.72314e-05 729 30. 0.052443 0.051185 19.9384 26.315 2 2458204.926412 679120155 -0.837782026957114 41.9370432412953 -0.0222222501917253 1.03940384557309 -35.481941442888 63.5534313286195 -0.56206114466506 1.08529458937708 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 12 679 14 3 ZTF_g 450446135515 0 3.1092 95.2391 7.20104 26.3164 9.786e-06 0.0355313 -0.0495108 1.99363e-05 735 30. 0.05816 0.052838 20.0098 26.3164 2 2458204.9461343 679120155 15.3186966738111 38.5999648329712 0.441458322686061 1.00261175090821 6.02606932369377 56.1036639365901 0.108132959981988 1.09977936350816 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 13 679 14 3 ZTF_g 450473145515 0 2.4045 97.0022 4.47511 26.314 4.9758e-06 0.0260453 -0.0498065 9.17217e-06 775 30. 0.050255 0.046104 20.8291 26.314 2 2458204.9731481 679120155 3.43118362205834 21.0845189064372 0.181023544941417 0.946573698672571 -14.7567813216701 35.0417297255232 -0.42395650012907 1.07796340859325 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 14 679 14 3 ZTF_g 450502775515 0 2.7353 97.6624 4.37941 26.3141 5.8483e-06 0.028348 -0.0505595 1.08635e-05 775 30. 0.063352 0.051197 20.6831 26.3141 2 2458205.0027778 679120155 13.4540781475676 24.6799039210468 0.606408503108851 0.950522035303444 2.83216488777275 38.1349833171267 0.0747670362808243 1.09450784432905 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 15 679 14 3 ZTF_g 451405435515 0 2.9804 76.96 10.9767 26.0794 1.90525e-05 0.0431233 -0.0402944 4.72753e-05 563 30. 0.065242 0.057187 19.3187 26.0794 2 2458205.9054398 679120155 58.8842514323751 63.6678989968522 1.02880588749201 1.0256583308422 -5.07834560964052 94.9689753223577 -0.0538338814560212 1.08822825286626 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 16 679 14 3 ZTF_g 451425845515 0 2.5472 29.4345 15.5283 25.0088 7.90121e-05 0.0471047 -0.031677 0.000231585 225 30. 0.058219 0.055765 17.998 25.0088 2 2458205.9258449 679120155 -154.609489539047 79.8014569507157 -2.15516302245897 0.991894697970921 -99.1651630266139 128.782760182497 -0.775205050455388 1.0801286069663 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 17 679 14 3 ZTF_g 451443185515 0 2.6185 91.0567 9.37589 26.2483 1.15634e-05 0.038306 -0.03603 2.3796e-05 720 30. 0.053245 0.049695 19.8288 26.2483 2 2458205.9431829 679120155 -9.73009797093727 52.2684492281806 -0.207077254910308 0.833914134050847 21.0869095156942 83.846387764465 0.253188379732596 1.08288589054799 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 18 679 14 3 ZTF_g 451468715515 0 2.3322 94.991 7.75485 26.292 7.6688e-06 0.0321049 -0.0390777 1.49874e-05 762 30. 0.051759 0.04615 20.2799 26.292 2 2458205.9687153 679120155 34.9925669558172 35.0195227125414 1.11152793182653 1.01155916885501 30.8042924250117 58.4947878495764 0.530162810173196 1.07873109394752 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 19 679 14 3 ZTF_g 451488205515 0 2.8594 96.3543 6.41848 26.3039 8.7783e-06 0.0341773 -0.0375201 1.72975e-05 755 30. 0.061641 0.049803 20.2324 26.3039 2 2458205.988206 679120155 -1.13874568738724 36.5213650083016 -0.0346844286743209 1.03271680973097 63.5207622041302 55.5112951966578 1.15199218403548 1.10589483102866 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 20 679 14 3 ZTF_g 451506435515 0 2.2889 95.2418 4.51293 26.2938 5.6797e-06 0.028101 -0.0476155 1.04747e-05 788 30. 0.053835 0.045716 20.8485 26.2938 2 2458206.0064352 679120155 44.0733726903227 21.505830119053 2.27968518117893 1.01717046421224 45.8292869669071 35.375578528811 1.30423166970504 1.08754568563823 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 21 679 14 3 ZTF_g 452404025515 0 2.0227 97.3999 11.0487 26.3213 7.7955e-06 0.0321775 -0.042489 1.54012e-05 751 30. 0.042012 0.045373 19.8949 26.3213 1 2458206.9040278 679120155 -29.138306279904 49.4105439646159 -0.655993400051308 1.03285781781202 61.2144170470817 90.3053382900768 0.682425876861275 1.06059108096822 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 22 679 14 3 ZTF_g 452404975515 0 1.934 97.8845 10.9711 26.3331 7.6119e-06 0.0316257 -0.0520018 1.53508e-05 748 30. 0.042332 0.042748 19.961 26.3331 2 2458206.9049769 679120155 74.4380922756417 46.5378528432476 1.77927752693047 1.03469087879912 110.266099615297 86.3870028288893 1.28501677920505 1.05760133318131 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 23 679 14 3 ZTF_g 452422195515 0 2.0682 97.6378 10.7375 26.3335 8.7368e-06 0.0340162 -0.0429516 1.71645e-05 755 30. 0.04062 0.043976 19.9208 26.3335 2 2458206.9221991 679120155 39.2584741904698 43.0007678123925 1.01557501335925 1.06961314929801 106.287329951558 78.127936627814 1.36958923853007 1.06031840361801 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 24 679 14 3 ZTF_g 452452315515 0 1.9425 98.4343 10.2468 26.3433 7.7525e-06 0.0322067 -0.0389127 1.53234e-05 758 30. 0.040736 0.043008 20.0431 26.3433 2 2458206.9523148 679120155 29.0912921707018 42.0573692215952 0.769441683626103 1.11934081247915 21.8411193587602 76.8905461481318 0.285967803010624 1.0681137120282 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 25 679 14 3 ZTF_g 452465275515 0 1.8917 98.6122 10.0582 26.3364 8.2557e-06 0.033456 -0.0409749 1.61187e-05 768 30. 0.043015 0.04348 20.0869 26.3364 2 2458206.9652778 679120155 -51.3622655113981 44.5974444592831 -1.28111760521083 1.11314555462253 -37.9956846680452 81.5381932624774 -0.469124789989252 1.06968355620048 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 26 679 14 3 ZTF_g 452480685515 0 1.8498 98.4972 9.63859 26.324 7.3243e-06 0.0315368 -0.0223761 1.41497e-05 770 30. 0.043846 0.047752 20.1765 26.324 2 2458206.9806829 679120155 114.54321350163 43.9997021377433 2.89583909965253 0.984213849167991 241.82623175322 78.7603000317212 3.09108707355705 1.08148610617516 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 27 679 14 3 ZTF_g 452505335515 0 1.7587 96.3492 8.46539 26.2949 6.2728e-06 0.0293185 -0.0318067 1.18144e-05 774 30. 0.049022 0.051132 20.2648 26.2949 1 2458207.0053356 679120155 60.7588139663825 38.9604640463778 1.73476226940928 0.912658412583431 -21.373656692707 69.7975616925633 -0.308285977023698 1.07815949516155 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 28 679 14 3 ZTF_g 452506275515 0 1.8641 91.0857 8.77492 26.2272 7.6688e-06 0.0319801 -0.0217013 1.51323e-05 756 30. 0.044201 0.044639 20.1451 26.2272 2 2458207.0062731 679120155 5.84844979530795 37.5190292262378 0.173397956264932 0.955463111043378 -93.7996364762394 66.521283166234 -1.41956645948456 1.08248051694455 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 29 679 14 3 ZTF_g 453408965515 0 2.0415 97.3016 13.2716 26.3036 1.1162e-05 0.0368046 -0.0236335 2.45216e-05 693 30. 0.042734 0.043611 19.6882 26.3036 2 2458207.9089699 679120155 -3.09122825937504 64.2976458878106 -0.053479926727843 0.950820840638481 8.68787733587221 113.169758628586 0.0772855822578049 1.07956745801815 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 30 679 14 3 ZTF_g 453432755515 0 2.0685 98.0689 12.9482 26.3152 1.03814e-05 0.035228 -0.0260477 2.29818e-05 686 30. 0.042208 0.0432 19.7299 26.3152 2 2458207.9327546 679120155 -18.4229769403422 64.5614991622534 -0.317424908557967 0.938402013249705 43.0419540200131 111.43572342675 0.388850565368618 1.09221044253186 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 31 679 14 3 ZTF_g 453444245515 0 2.0748 98.1664 12.6937 26.3181 1.15922e-05 0.0372279 -0.0326517 2.55507e-05 687 30. 0.045405 0.04602 19.7515 26.3181 2 2458207.9442477 679120155 -15.3632880632735 61.3806526689458 -0.278424515603767 0.990140134146424 25.3305289556076 104.888728403382 0.243125566623716 1.09910565383983 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 32 679 14 3 ZTF_g 453472535515 0 2.451 98.3635 12.1506 26.3263 1.09151e-05 0.0365867 -0.0250618 2.34806e-05 691 30. 0.041624 0.049509 19.7869 26.3263 2 2458207.9725347 679120155 116.156635237244 56.1340830433228 2.30182441079315 1.09285214474331 372.236474964967 93.90229994499 3.99078094210664 1.10540485397275 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 33 679 14 3 ZTF_g 453483055515 0 2.1477 98.7788 12.0604 26.3108 9.1769e-06 0.033966 -0.00617018 1.92692e-05 714 30. 0.042642 0.047699 19.8308 26.3108 2 2458207.9830556 679120155 88.6657566382678 60.3251438365396 1.63497968009085 0.963423510325001 182.772951219493 102.754291554167 1.79071778685548 1.09667867785671 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 34 679 14 3 ZTF_g 453501645515 0 2.4157 99.4445 11.6389 26.3217 9.7497e-06 0.0348161 -0.0142643 2.08786e-05 707 30. 0.042733 0.049445 19.8801 26.3217 2 2458208.0016435 679120155 -98.0298741936437 58.8164801940385 -1.85401914861688 0.939646359690502 -12.1500775233376 100.407716595741 -0.121822399803779 1.10763256456879 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 35 679 14 3 ZTF_g 454384905515 0 1.9131 56.1492 26.116 25.6867 5.67952e-05 0.0467123 -0.0258176 0.000168363 272 30. 0.045224 0.048675 18.3736 25.6867 2 2458208.8849074 679120155 -3.04708297510538 121.775971129906 -0.0278341190291393 1.00450187816334 235.353510136677 213.100748979117 1.11186202161921 1.09051555772762 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 36 679 14 3 ZTF_g 454405645515 0 2.0826 61.887 23.4507 25.816 3.35986e-05 0.039238 -0.00565029 9.52123e-05 320 30. 0.045115 0.052799 18.613 25.816 2 2458208.9056481 679120155 -96.0285966164633 123.95181279245 -0.861792083752953 0.963783580106358 -161.790726872228 211.931906144 -0.768550614628342 1.11172199628355 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 37 679 14 3 ZTF_g 454423725515 0 2.3746 69.1604 21.8713 25.945 2.9066e-05 0.041103 -0.0193699 8.00822e-05 375 30. 0.045618 0.050181 18.806 25.945 2 2458208.9237269 679120155 -194.836097225442 105.296788103657 -2.05830201267793 1.01496412940715 -444.107160941021 177.922640126376 -2.51288002417262 1.11287810232649 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 38 679 14 3 ZTF_g 454445565515 0 1.9988 61.7611 23.3237 25.8079 4.17803e-05 0.0433754 -0.0136933 0.000121033 319 30. 0.046086 0.049989 18.6525 25.8079 2 2458208.9455671 679120155 39.0076913205701 113.007973360946 0.383968822373277 1.07906418130137 -71.3554745993247 191.529647164061 -0.375064951509301 1.11746620842238 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 39 679 14 3 ZTF_g 454483505515 0 2.4731 78.3093 19.8104 26.0805 2.81929e-05 0.0415012 -0.00799031 7.92689e-05 404 30. 0.048432 0.052766 18.9138 26.0805 2 2458208.9835069 679120155 -30.155188575951 109.997297311711 -0.3049543518383 1.0698857475599 -213.832384593983 171.884796957719 -1.25242349420818 1.14418509805041 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 40 679 14 3 ZTF_g 454505675515 0 2.2136 86.1882 17.3997 26.1782 2.11825e-05 0.0420609 0.0022605 5.51899e-05 511 30. 0.04728 0.050356 19.2345 26.1782 2 2458209.0056713 679120155 7.23374847872997 86.9080318147671 0.0925887648259941 0.989280438263184 154.415143303884 141.004117240176 1.10248651756393 1.13084596860043 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 41 679 14 3 ZTF_g 455481995515 0 2.8565 96.5774 14.2347 26.3086 1.85178e-05 0.0427674 -0.000612269 4.59009e-05 569 30. 0.05003 0.059802 19.4432 26.3086 2 2458209.9819907 679120155 17.3553802635916 87.4644650849189 0.220727929940884 0.972788696274827 182.022033113661 130.677943463939 1.4022868521027 1.16789022882921 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 42 679 14 3 ZTF_g 456346305515 0 2.2134 71.2134 19.0631 25.9662 2.36583e-05 0.0433811 -0.0341975 6.34965e-05 482 30. 0.043491 0.049013 18.8655 25.9662 2 2458210.8463079 679120155 -67.8614474780561 82.4352189481702 -0.915725112330757 1.03233248638247 -202.378194286945 141.882848683008 -1.4359820440628 1.0741120624665 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
 43 679 14 3 ZTF_g 456391805515 0 1.9409 87.1038 15.2244 26.1958 1.49708e-05 0.0402306 -0.0231556 3.59156e-05 623 30. 0.047451 0.051495 19.5001 26.1958 2 2458210.8918056 679120155 -137.166797894903 68.9392650219373 -2.21328404053263 0.960884212154211 -142.124650415446 121.542642208541 -1.17721538312147 1.08475087891335 2.78947773508587 21.6670000076294 0.162000000476837 1.49199998378754 0.46399998664856 2458203.915127 2458228.964259 0
