JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2458760.6484954,ZTF_r,24.64150297754088,,2.4884266670652515,,ztf,6.840046300087124,5.899675291713638,2.4884266670652515,2.4884266670652515
2458760.6772106,ZTF_g,25.54994596995269,,3.2154581094150743,,ztf,6.86876150034368,6.808118284125449,3.2154581094150743,3.2154581094150743
2458761.6474769,ZTF_r,18.648571802599893,0.04329791569105268,0.04163725793260298,,ztf,7.839027800131589,-0.09325588322735001,0.04329791569105268,0.04329791569105268
2458761.6762153,ZTF_g,18.394905424403944,0.039187512570812544,0.037822249824262855,,ztf,7.86776620009914,-0.3469222614232983,0.039187512570812544,0.039187512570812544
2458761.7987731,ZTF_i,18.829418278517323,0.0677546469167396,0.06377367714721771,,ztf,7.990324000362307,0.08759059269008063,0.0677546469167396,0.0677546469167396
2458761.8645023,ZTF_r,18.490262004409736,0.03270417091226463,0.031747804324350426,,ztf,8.05605320027098,-0.2515656814175067,0.03270417091226463,0.03270417091226463
2458761.8649537,ZTF_r,18.44985432825652,0.030143592380195372,0.029329265049291564,,ztf,8.056504600215703,-0.29197335757072196,0.030143592380195372,0.030143592380195372
2458762.6471875,ZTF_r,18.2237143780623,0.03111892124324811,0.030251799009988645,,ztf,8.83873840002343,-0.518113307764942,0.03111892124324811,0.03111892124324811
2458762.6759722,ZTF_g,18.069046071557324,0.028800260448921478,0.028056003815400743,,ztf,8.867523100227118,-0.672781614269919,0.028800260448921478,0.028800260448921478
2458763.6484606,ZTF_r,18.328168695243185,0.05467822149288182,0.052056121488703866,,ztf,9.840011500287801,-0.4136589905840573,0.05467822149288182,0.05467822149288182
2458763.6773032,ZTF_g,18.18664498977413,0.028957007684393687,0.028204733031532925,,ztf,9.86885410035029,-0.5551826960531123,0.028957007684393687,0.028957007684393687
2458763.8013657,ZTF_r,18.203317694303745,0.024395058121726265,0.023858956825005606,,ztf,9.992916600313038,-0.5385099915234974,0.024395058121726265,0.024395058121726265
2458763.8018171,ZTF_r,18.18590835260478,0.02324881799362899,0.022761410749183142,,ztf,9.99336800025776,-0.5559193332224623,0.02324881799362899,0.02324881799362899
2458764.7852778,ZTF_g,18.43026810602112,0.032791126326493725,0.03182974170184849,,ztf,10.976828700397164,-0.31155957980612214,0.032791126326493725,0.032791126326493725
2458764.7857292,ZTF_g,18.431790123864836,0.03296324275514806,0.031991888032958826,,ztf,10.977280100341886,-0.3100375619624067,0.03296324275514806,0.03296324275514806
2458764.8804977,ZTF_g,18.363425817843897,0.02319966623140246,0.022714296285165858,,ztf,11.072048600297421,-0.37840186798334585,0.02319966623140246,0.02319966623140246
2458764.9140625,ZTF_r,18.31578940993748,0.027113498781279333,0.026452872121780047,,ztf,11.105613400228322,-0.42603827588976273,0.027113498781279333,0.027113498781279333
2458765.7003588,ZTF_r,18.416294332176637,0.0388685375727178,0.03752503122885642,,ztf,11.891909700352699,-0.32553335365060576,0.0388685375727178,0.0388685375727178
2458765.7008102,ZTF_r,18.41618690131543,0.03546456455259417,0.034342695712187066,,ztf,11.892361100297421,-0.3256407845118119,0.03546456455259417,0.03546456455259417
2458765.8203472,ZTF_i,18.36637667512178,0.046924116545227434,0.044979855225577126,,ztf,12.01189810037613,-0.3754510107054614,0.046924116545227434,0.046924116545227434
2458766.8656944,ZTF_g,18.64882406321582,0.05794729328835757,0.055010635367395366,,ztf,13.057245300151408,-0.09300362261142325,0.05794729328835757,0.05794729328835757
2458766.8661458,ZTF_g,18.70730763226946,0.061906553904876205,0.05856635875435856,,ztf,13.05769670009613,-0.034520053557784536,0.061906553904876205,0.061906553904876205
2458767.705706,ZTF_r,18.60314010249845,0.11795257349814392,0.10638484516185187,,ztf,13.897256900090724,-0.13868758332879239,0.11795257349814392,0.11795257349814392
2458767.8223611,ZTF_g,18.957798381910976,0.18323489749676725,0.15673045015056175,,ztf,14.01391200022772,0.21597069608373332,0.18323489749676725,0.18323489749676725
2458767.8228125,ZTF_g,18.85186106270484,0.17406371090088868,0.14997545225313047,,ztf,14.014363400172442,0.11003337687759895,0.17406371090088868,0.17406371090088868
2458768.8084491,ZTF_g,18.741827685827243,0.09805308401728396,0.08992671808541886,,ztf,15.0,0.0,0.09805308401728396,0.09805308401728396
2458768.8089005,ZTF_g,18.74228247333925,0.10469946064834801,0.09548514972929922,,ztf,15.000451400410384,0.0004547875120088918,0.10469946064834801,0.10469946064834801
2458769.7986227,ZTF_i,18.46881975144992,0.13818862594976977,0.12256970384222043,,ztf,15.99017360014841,-0.27300793437732196,0.13818862594976977,0.13818862594976977
2458770.8229167,ZTF_r,18.582959499870785,0.09639734589897131,0.08853224614243516,,ztf,17.01446760026738,-0.15886818595645735,0.09639734589897131,0.09639734589897131
2458770.8233681,ZTF_r,18.565474998899788,0.09761427424811941,0.08955753145356482,,ztf,17.014919000212103,-0.17635268692745498,0.09761427424811941,0.09761427424811941
2458771.6935417,ZTF_g,18.95215520320133,0.14840174246357662,0.1305353284087225,,ztf,17.885092600248754,0.21032751737408617,0.14840174246357662,0.14840174246357662
2458771.7705556,ZTF_r,18.436566798560825,0.06543783122929625,0.06171705333008504,,ztf,17.96210650028661,-0.3052608872664173,0.06543783122929625,0.06543783122929625
2458771.8016551,ZTF_r,18.58542241996824,0.09233594157735325,0.08509505106208692,,ztf,17.993206000421196,-0.1564052658590036,0.09233594157735325,0.09233594157735325
