JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2458229.8945949,ZTF_r,19.15930667505674,0.04452388887369807,0.042769750111059324,,ztf,8.03770829970017,-1.4335361255268069,0.04452388887369807,0.04452388887369807
2458229.895544,ZTF_r,19.16522273713845,0.05098583938795187,0.04869856812711859,,ztf,8.038657399825752,-1.4276200634450973,0.05098583938795187,0.05098583938795187
2458229.9687616,ZTF_g,18.91675126916944,0.03471363041166242,0.033638051218666476,,ztf,8.11187499994412,-1.6760915314141087,0.03471363041166242,0.03471363041166242
2458230.788044,ZTF_r,18.24782994267611,0.9433979803837111,0.49704673037733826,,ztf,8.931157399900258,-2.345012857907438,0.9433979803837111,0.9433979803837111
2458230.8571296,ZTF_g,19.119139808252697,0.03713011705914582,0.035902213797090354,,ztf,9.000242999754846,-1.4737029923308498,0.03713011705914582,0.03713011705914582
2458230.8778935,ZTF_g,19.064217777396664,0.060997214198852845,0.05775187625577871,,ztf,9.021006899885833,-1.5286250231868834,0.060997214198852845,0.060997214198852845
2458230.9166088,ZTF_g,19.09672588571194,0.03448354547735022,0.03342196018589405,,ztf,9.059722200036049,-1.4961169148716067,0.03448354547735022,0.03448354547735022
2458230.9403472,ZTF_r,19.17243417246972,0.08523812279527831,0.07903068854213657,,ztf,9.083460599649698,-1.420408628113826,0.08523812279527831,0.08523812279527831
2458231.8084259,ZTF_r,19.40196958878647,0.07195797542719973,0.06748389452008041,,ztf,9.951539299916476,-1.1908732117970757,0.07195797542719973,0.07195797542719973
2458231.8304282,ZTF_r,19.329718726742136,0.07292474456798814,0.06833343244860757,,ztf,9.973541599698365,-1.2631240738414107,0.07292474456798814,0.07292474456798814
2458231.8529398,ZTF_r,19.4359524419529,0.0756623395848166,0.07073137541818042,,ztf,9.99605319974944,-1.1568903586306476,0.0756623395848166,0.0756623395848166
2458231.8560532,ZTF_r,19.483509210516893,0.0836776076789647,0.07768748691750105,,ztf,9.999166599940509,-1.1093335900666546,0.0836776076789647,0.0836776076789647
2458231.8570023,ZTF_r,19.513138806033137,0.09322587903054824,0.08585024425158849,,ztf,10.00011570006609,-1.0797039945504103,0.09322587903054824,0.09322587903054824
2458231.8789005,ZTF_g,19.441732058045183,0.0501848164412948,0.04796729829973145,,ztf,10.022013899870217,-1.1511107425383642,0.0501848164412948,0.0501848164412948
2458231.9167708,ZTF_g,19.427661184047977,0.05335093953069148,0.05085170747742751,,ztf,10.059884199872613,-1.1651816165355697,0.05335093953069148,0.05335093953069148
2458232.7884375,ZTF_g,19.79734622949676,0.11773949997884614,0.10621151593796085,,ztf,10.931550899986178,-0.7954965710867867,0.11773949997884614,0.11773949997884614
2458232.8300231,ZTF_i,19.82464221160993,0.14397413555531102,0.12709842561126905,,ztf,10.973136499989778,-0.7682005889736168,0.14397413555531102,0.14397413555531102
2458232.8791204,ZTF_r,19.421455303381688,0.12174195826546352,0.10945713001088109,,ztf,11.022233800031245,-1.1713874972018594,0.12174195826546352,0.12174195826546352
2458232.8800694,ZTF_r,19.479412842022175,0.12869047242685738,0.11504062553471428,,ztf,11.023182800039649,-1.1134299585613725,0.12869047242685738,0.12869047242685738
2458232.8810995,ZTF_r,19.598667859814547,0.13278433654986088,0.11830027107901131,,ztf,11.024212900083512,-0.9941749407689997,0.13278433654986088,0.13278433654986088
2458232.9546181,ZTF_g,19.770295806637275,0.07321467127902892,0.06858792558521642,,ztf,11.097731499932706,-0.822546993946272,0.07321467127902892,0.07321467127902892
2458232.9555671,ZTF_g,19.79582455194,0.06729110616804235,0.06336285725804203,,ztf,11.09868049994111,-0.7970182486435462,0.06729110616804235,0.06729110616804235
2458232.9662616,ZTF_g,19.735789387482647,0.06828152696736822,0.06424023095644671,,ztf,11.109375,-0.8570534131008998,0.06828152696736822,0.06828152696736822
2458232.9671991,ZTF_g,19.78795352350273,0.06993945119259948,0.06570554710370047,,ztf,11.110312500037253,-0.804889277080818,0.06993945119259948,0.06993945119259948
2458233.8108218,ZTF_g,20.052330999941766,0.14090428465528504,0.12470079756336361,,ztf,11.953935199882835,-0.5405118006417808,0.14090428465528504,0.14090428465528504
2458234.8164931,ZTF_g,20.88495276857054,1.2444574591795927,0.5646642559288573,,ztf,12.959606499876827,0.29210996798699185,1.2444574591795927,1.2444574591795927
2458234.8174421,ZTF_g,20.041469214616715,0.3204119035765203,0.24708546925416286,,ztf,12.960555499885231,-0.5513735859668323,0.3204119035765203,0.3204119035765203
2458234.8396181,ZTF_g,19.919668327782816,0.21302214965798072,0.17800394422847177,,ztf,12.982731499709189,-0.6731744728007314,0.21302214965798072,0.21302214965798072
2458234.8574537,ZTF_g,20.14741830526856,0.29748897785589534,0.23326172903347953,,ztf,13.000567100010812,-0.4454244953149882,0.29748897785589534,0.29748897785589534
2458234.8829398,ZTF_g,20.06657376724517,0.3907952069147562,0.28675992911140114,,ztf,13.02605320001021,-0.5262690333383766,0.3907952069147562,0.3907952069147562
2458234.9372917,ZTF_g,19.96878943264818,0.232329480855352,0.19127177114526717,,ztf,13.080405099783093,-0.6240533679353675,0.232329480855352,0.232329480855352
2458235.8022801,ZTF_g,20.261825845866625,0.2928329126634672,0.230396077888102,,ztf,13.945393499918282,-0.3310169547169224,0.2928329126634672,0.2928329126634672
2458235.8032292,ZTF_g,24.22216452474792,4.7447177513733365,0.7456855418247841,,ztf,13.946342600043863,3.629321724164374,4.7447177513733365,4.7447177513733365
2458235.8041782,ZTF_g,19.89191071187612,0.19537124828012864,0.16551901725913254,,ztf,13.947291600052267,-0.7009320887074288,0.19537124828012864,0.19537124828012864
2458235.8579282,ZTF_g,20.276406759416773,0.30215105509591567,0.23611128416773397,,ztf,14.001041600015014,-0.3164360411667744,0.30215105509591567,0.30215105509591567
2458235.8594676,ZTF_g,19.95258433824677,0.2251882363578943,0.186410674113759,,ztf,14.002580999862403,-0.640258462336778,0.2251882363578943,0.2251882363578943
2458235.8604167,ZTF_g,20.446409629887096,0.4003793742888426,0.2918602376669277,,ztf,14.003530099987984,-0.1464331706964508,0.4003793742888426,0.4003793742888426
2458236.7947454,ZTF_g,20.438643566643748,0.4411183900929032,0.3127916891664171,,ztf,14.937858799938112,-0.15419923393979929,0.4411183900929032,0.4411183900929032
2458236.8568866,ZTF_g,20.592842800583547,0.7009288715213557,0.4224520279248445,,ztf,15.0,0.0,0.7009288715213557,0.7009288715213557
2458236.9162269,ZTF_g,20.449928811568448,0.5851603599194348,0.3781495650040654,,ztf,15.059340300038457,-0.14291398901509922,0.5851603599194348,0.5851603599194348
2458236.9426505,ZTF_g,20.01202832465105,0.2959198939512717,0.2322982274662806,,ztf,15.085763900075108,-0.5808144759324954,0.2959198939512717,0.2959198939512717
2458236.9654051,ZTF_g,19.97008412646121,0.2796667639882955,0.22218416380226813,,ztf,15.10851849988103,-0.6227586741223377,0.2796667639882955,0.2796667639882955
2458236.9663426,ZTF_g,20.3091907501676,0.3955565139517567,0.2893023277158271,,ztf,15.109455999918282,-0.28365205041594876,0.3955565139517567,0.3955565139517567
2458236.985787,ZTF_g,20.488625703806555,0.4325753055775543,0.3085000969984151,,ztf,15.128900399897248,-0.10421709677699198,0.4325753055775543,0.4325753055775543
2458237.8026042,ZTF_g,19.727833004859303,0.3497874729524746,0.264134948493453,,ztf,15.945717599708587,-0.8650097957242444,0.3497874729524746,0.3497874729524746
2458237.8359028,ZTF_g,20.368060124754056,1.0884089718152268,0.5324821216518174,,ztf,15.979016199707985,-0.2247826758294913,1.0884089718152268,1.0884089718152268
2458237.9199537,ZTF_g,20.28809998143667,0.580948705794281,0.3764104868458631,,ztf,16.063067100010812,-0.3047428191468775,0.580948705794281,0.580948705794281
2458242.8144907,ZTF_r,19.65291175651782,0.09824399114180338,0.09008724946127344,,ztf,20.957604099996388,-0.9399310440657267,0.09824399114180338,0.09824399114180338
2458242.8361227,ZTF_r,19.611954578698352,0.09202036784523315,0.08482698293642343,,ztf,20.979236099869013,-0.9808882218851949,0.09202036784523315,0.09202036784523315
2458242.8370718,ZTF_r,19.85938135543964,0.10862975055719915,0.09874286568676993,,ztf,20.980185199994594,-0.7334614451439059,0.10862975055719915,0.10862975055719915
2458242.8381019,ZTF_r,19.63669077854566,0.09017864647580964,0.0832596299485111,,ztf,20.981215300038457,-0.9561520220378874,0.09017864647580964,0.09017864647580964
