field,ccdid,qid,filter,pid,infobitssci,sciinpseeing,scibckgnd,scisigpix,zpmaginpsci,zpmaginpsciunc,zpmaginpscirms,clrcoeff,clrcoeffunc,ncalmatches,exptime,adpctdif1,adpctdif2,diffmaglim,zpdiff,programid,jd,rfid,forcediffimflux,forcediffimfluxunc,forcediffimsnr,forcediffimchisq,forcediffimfluxap,forcediffimfluxuncap,forcediffimsnrap,aperturecorr,dnearestrefsrc,nearestrefmag,nearestrefmagunc,nearestrefchi,nearestrefsharp,refjdstart,refjdend,procstatus,mag,mag_err_lower,mag_err_upper
678,6,3,ZTF_r,472398782315,0,2.3215,165.108,5.69063,26.2826,5.3557e-06,0.0239767,0.123828,9.43145e-06,609,30.0,0.052431,0.049601,20.5364,26.2826,2,2458226.8987847,678120223,-15.0183668444584,30.2642969896082,-0.552009966984848,0.95573283355575,18.5903751593563,51.0746900072746,0.366435555516527,1.08270507938283,1.9553400037162,19.2309998512268,0.0869999974966049,5.69399976730347,0.486000001430511,2458160.989132,2458218.965567,0,,,23.324715186104306
678,6,3,ZTF_g,473333112315,0,2.6828,181.224,4.25275,26.263,8.6487e-06,0.030719,-0.0285936,1.54504e-05,609,30.0,0.058641,0.056592,20.6663,26.263,2,2458227.8331134,678120123,456.537636204304,26.0526284740047,19.4930519735584,1.08170699289502,459.834393041429,37.1728505102519,12.4534814462889,1.11423842826871,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.614308535345593,19.67810492221792,19.554053608467253
678,6,3,ZTF_g,473335012315,0,3.1486,181.383,4.23891,26.2602,8.6412e-06,0.0304595,-0.0197285,1.58503e-05,603,30.0,0.060806,0.055499,20.6268,26.2602,2,2458227.8350116,678120123,436.037214399772,26.5528163617082,18.2670225835597,1.15175967356041,448.563881464589,37.6137037765392,12.0058632804994,1.11692289925963,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.661391108716376,19.72960660212801,19.59720932727024
678,6,3,ZTF_g,473357212315,0,3.2032,185.554,4.13799,26.2847,9.3843e-06,0.0318182,-0.0103465,1.68224e-05,606,30.0,0.066751,0.056505,20.6047,26.2847,3,2458227.8572106,678120123,500.910729333674,27.9336657558632,19.9474416378273,1.11471546097007,502.959547832276,38.2696224567674,13.2310427127069,1.13689650744698,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.53529916443511,19.597599798277642,19.476380235294734
678,6,3,ZTF_g,473358152315,0,4.474,183.547,4.13269,26.2831,9.8328e-06,0.0325624,-0.0138871,1.78291e-05,602,30.0,0.065221,0.054658,20.5874,26.2831,2,2458227.8581597,678120123,493.791304584882,30.0613486162399,18.2721553512577,1.02996766598014,509.38578350681,41.1374676332683,12.465923538071,1.14930454747941,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,19.54924140510729,19.617437121745972,19.485077130348436
678,6,3,ZTF_i,473395762315,0,3.2502,244.289,5.83529,25.7439,2.3427e-06,0.0232002,0.199918,1.25513e-05,611,30.0,0.061994,0.062245,19.7081,25.7439,2,2458227.8957639,678120323,102.232618994565,30.2348431280086,3.76128782452122,1.18554655282628,191.45950862259,45.8644152678257,4.20258272787757,1.09103129344247,1.94645703398112,19.0369998550415,0.0640000030398369,3.4539999961853,0.202000007033348,2458173.98794,2458340.655162,0,20.71992628327437,21.100602298637142,20.438626960091003
678,6,3,ZTF_g,475319392315,0,2.3733,186.934,4.59445,26.3287,8.4302e-06,0.0301935,-0.117663,1.48561e-05,611,30.0,0.056277,0.051612,20.6721,26.325,2,2458229.8193981,678120123,1000.49023376656,29.0452401780017,38.3171044364057,1.169787948679,1026.4151820032,44.0868868912791,23.4384466713865,1.03758929403671,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,18.824467865875253,18.85645446387584,18.79339671155865
678,6,3,ZTF_g,475337962315,0,2.6025,186.927,4.475,26.3275,7.6427e-06,0.028893,-0.0969667,1.35434e-05,612,30.0,0.062304,0.054477,20.5996,26.325,3,2458229.837963,678120123,950.420642504133,29.3641375820694,36.0042203676962,1.26574647528289,955.872268499444,42.4479243096988,22.6703693731365,1.05010037795551,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,18.88021034918298,18.91428431478175,18.847173277824645
678,6,3,ZTF_g,475338902315,0,2.5141,186.924,4.48032,26.3307,7.7347e-06,0.029104,-0.105382,1.36636e-05,611,30.0,0.057192,0.052943,20.6353,26.325,2,2458229.8389005,678120123,913.631527842682,28.5702833600596,35.57224962441,1.22123597604293,942.824390539392,42.1339973012285,22.5275176306928,1.04872225350477,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,18.923072305221897,18.957566689864024,18.8896401631223
678,6,3,ZTF_g,475339842315,0,2.5829,186.911,4.46855,26.3329,8.478e-06,0.0304817,-0.106374,1.51085e-05,612,30.0,0.056856,0.049117,20.6065,26.325,1,2458229.8398495,678120123,949.776888933379,28.5349624013091,37.0253433058769,1.15551211510401,971.841954747012,41.370779884599,23.649236706589,1.04767253731179,1.66334284043528,21.2240001678467,0.0900000035762787,0.828000009059906,-0.0509999990463257,2458166.987847,2458204.95941,0,18.880946005949063,18.91406576283341,18.84880671342585
