mag,err,mjd,filter,norm_t,abs_mag
19.29122547415241,0.0520682826621136,59222.48762975,c,10.97233050000068,-16.526417969151936
19.81283512218399,0.1026557658897104,59226.51529925,c,15.0,-16.004808321120354
19.34575653853148,0.0912849806373463,59228.54593675,c,17.03063750000001,-16.471886904772866
19.3467810193945,0.0692716836123751,59230.48523625,c,18.969937000001664,-16.470862423909846
20.76181873724173,0.224683479146502,59252.47138675,c,40.95608750000247,-15.055824706062616
20.80467655586991,0.2418952049701087,59254.464847,c,42.94954775000224,-15.012966887434434
21.12961326350174,0.3502897296337957,59256.40133675,c,44.886037500000384,-14.688030179802606
20.8160009961469,0.2605394817756674,59258.46551749999,c,46.95021824999276,-15.001642447157444
20.409425187955584,9999.0,59218.55390975,o,7.038610499999777,-15.404210904649515
19.095961270091863,0.077619203696411,59220.581511,o,9.066211749996,-16.71767482251324
18.735799952424337,0.0597670978472816,59238.446753,o,26.931453749995853,-17.077836140180764
19.353681827622037,0.3213851768856432,59244.50071525,o,32.985415999995894,-16.459954264983065
19.39434324860666,0.1084618302640362,59246.45379525,o,34.93849600000249,-16.41929284399844
19.36473521441409,0.0871536287223986,59250.523221,o,39.007921750002424,-16.44890087819101
18.701775116787303,0.0326257402932489,59221.39598379983,ZTF_g,9.88068454983295,-17.11586832651704
19.534456246959863,0.0725047661459695,59223.385011599865,ZTF_g,11.86971234986413,-16.283187196344482
20.03006809728583,0.1466324788636162,59225.45089119999,ZTF_g,13.935591949986701,-15.787575346018514
19.53319308117422,0.0568414794087165,59227.44971060008,ZTF_g,15.934411350077426,-16.284450362130126
19.52118340761657,0.0880924649071214,59229.44407409988,ZTF_g,17.928774849882757,-16.296460035687776
19.27247393530476,0.0505170061922403,59231.3820369998,ZTF_g,19.86673774979863,-16.545169507999585
20.770925470788747,0.1775569779455554,59248.28239580011,ZTF_g,36.76709655010927,-15.046717972515598
20.663892776390195,0.1714209557711081,59250.30416670023,ZTF_g,38.78886745023192,-15.15375066691415
20.92612123728697,0.1687142053534359,59252.39181709988,ZTF_g,40.87651784987975,-14.891522206017374
21.00165682239693,0.1874809284681652,59254.30788190011,ZTF_g,42.79258265010867,-14.815986620907413
21.19355491005325,0.2265623425664103,59256.31990739983,ZTF_g,44.80460814983235,-14.624088533251093
18.86238756139659,0.0548380865219077,59221.40793980006,ZTF_r,9.892640550060605,-16.95124853120851
19.437737967200533,0.0776290120727198,59223.452048600186,ZTF_r,11.936749350184982,-16.375898125404568
19.641352164215228,0.103165508459856,59225.40252309991,ZTF_r,13.887223849909788,-16.172283928389874
19.433597536856013,0.0619210695512683,59227.37112270016,ZTF_r,15.855823450161552,-16.38003855574909
18.941132338155924,0.0445227568415675,59231.36883099983,ZTF_r,19.853531749831745,-16.872503754449177
19.398967345536303,0.0672315236987064,59248.43079859996,ZTF_r,36.915499349961465,-16.4146687470688
19.59023163563153,0.0801301896951795,59250.34412040003,ZTF_r,38.82882115002576,-16.223404456973572
19.676799016975284,0.0663864281998674,59252.3083102,ZTF_r,40.79301095000119,-16.136837075629817
19.684437044197068,0.1058731939840725,59254.41109950002,ZTF_r,42.89580025002215,-16.129199048408033
19.899291857647302,0.0898267889323957,59256.41196760023,ZTF_r,44.89666835022945,-15.914344234957797
