###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58362.544355  20.605  0.580    21   12 o  0   1.30   2.47919  -5.02114  3625.15  4929.52 2.23 2.14 -71.5 -0.451 19.28 20.23 02a58362o0672o
58362.555040  22.395  3.263     4   13 o  0   1.18   2.47919  -5.02114  3605.68  4891.51 2.18 2.07 -77.0 -0.450 19.31 20.22 02a58362o0694o
58362.565205 -20.638  0.588   -20   12 o  0   1.58   2.47919  -5.02114  3663.51  4969.67 2.27 2.06 -65.2 -0.450 19.27 20.19 02a58362o0715o
58362.575952 -22.276  2.951    -4   13 o  0   1.24   2.47919  -5.02114  3684.51  4852.79 2.17 2.12  59.4 -0.464 19.22 20.14 02a58362o0737o
58364.537737  23.289  8.000     2   14 o  0   1.43   2.47919  -5.02114  3953.97  6129.97 3.82 3.70 -62.6 -0.377 19.01 20.95 01a58364o0623o
58364.548449 -23.673 12.250    -1   15 o  0   1.10   2.47919  -5.02114  3972.37  6167.88 3.88 3.85  -8.4 -0.373 19.01 20.96 01a58364o0645o
58364.558719 -22.778  6.000    -3   17 o  0   0.86   2.47919  -5.02114  3913.30  6091.46 3.70 3.61 -20.3 -0.386 19.08 20.96 01a58364o0666o
58364.569369 -21.834  2.211    -7   15 o  0   1.53   2.47919  -5.02114  3894.38  6206.44 4.31 4.01  88.8 -0.364 18.90 20.95 01a58364o0688o
58370.526095  22.650  3.290     3   10 o  0   1.29   2.47919  -5.02114  5609.68  4744.28 2.26 1.94 -62.7 -0.444 19.46 20.40 02a58370o0638o
58370.536819  25.168 39.333     0   12 o  0   1.18   2.47919  -5.02114  5589.15  4706.82 2.26 1.95 -64.6 -0.446 19.40 20.33 02a58370o0660o
58370.546985 -21.264  0.955   -11   11 o  0   1.14   2.47919  -5.02114  5646.38  4784.93 2.27 1.92 -61.9 -0.448 19.45 20.35 02a58370o0681o
58370.557858 -21.224  0.966   -12   11 o  0   1.16   2.47919  -5.02114  5667.57  4668.98 2.20 1.92 -65.6 -0.442 19.39 20.31 02a58370o0703o
58372.517491  21.484  1.543     9   14 o  0   1.09   2.47919  -5.02114  5339.12  4871.56 3.63 3.13  -0.5 -0.400 19.03 20.79 01a58372o0654o
58372.528110 -20.495  0.615   -23   14 o  0   1.07   2.47919  -5.02114  5358.87  4909.30 2.92 2.85 -80.9 -0.442 19.23 20.81 01a58372o0676o
58372.538227  21.601  1.649     8   14 o  0   1.07   2.47919  -5.02114  5298.75  4831.85 3.25 3.02   1.2 -0.420 19.16 20.76 01a58372o0697o
58372.548906  23.360  7.857     2   13 o  0   1.68   2.47919  -5.02114  5279.67  4947.87 3.44 3.00 -86.0 -0.430 19.10 20.62 01a58372o0719o
58376.492669  20.853  0.764    16   13 o  0   1.20   2.47919  -5.02114  6049.93  7145.60 3.50 2.99 -79.7 -0.413 19.39 21.08 01a58376o0575o
58376.502690 -21.689  1.658    -8   13 o  0   1.18   2.47919  -5.02114  6068.72  7181.68 3.26 2.80 -80.6 -0.425 19.40 21.04 01a58376o0596o
58376.512809  20.700  0.774    19   15 o  0   0.87   2.47919  -5.02114  6009.03  7104.45 3.36 2.73 -84.1 -0.431 19.40 21.03 01a58376o0617o
58376.522936  21.744  1.889     7   14 o  0   0.86   2.47919  -5.02114  5990.53  7220.41 3.28 2.74 -84.1 -0.434 19.41 21.04 01a58376o0638o
58378.492335 -22.967  3.636    -2    9 o  0   1.84   2.47919  -5.02114  6002.24  4494.01 2.25 2.05 -65.9 -0.442 19.56 20.73 02a58378o0609o
58378.502375  20.855  0.568    16    9 o  0   1.20   2.47919  -5.02114  5982.69  4456.82 2.24 2.02 -65.9 -0.439 19.57 20.76 02a58378o0630o
58378.512523  21.124  0.736    13   10 o  0   1.45   2.47919  -5.02114  6040.70  4533.95 2.18 2.02 -69.9 -0.443 19.60 20.77 02a58378o0651o
58378.522731 -20.685  0.519   -19   10 o  0   1.13   2.47919  -5.02114  6059.52  4417.69 2.16 1.99 -73.1 -0.449 19.57 20.73 02a58378o0672o
58380.494671  20.961  1.182    15   18 o  0   1.28   2.47919  -5.02114  3886.67  5611.77 4.46 3.28   0.9 -0.389 18.84 20.74 01a58380o0615o
58380.504734 -19.591  0.566   -53   30 o  0   1.03   2.47919  -5.02114  3906.75  5649.41 3.91 3.38  -1.0 -0.388 18.39 20.25 01a58380o0636o
58380.514768 -21.255  1.214   -11   14 o  0   1.27   2.47919  -5.02114  3846.97  5571.22 3.42 3.25  -3.0 -0.404 19.06 20.87 01a58380o0657o
58380.524965  20.815  0.788    17   14 o  0   1.62   2.47919  -5.02114  3828.51  5686.70 3.20 3.08 -75.0 -0.421 19.06 20.79 01a58380o0678o
58382.471720  21.551  2.024     9   18 o  0   1.03   2.47919  -5.02114  5998.14  7087.02 2.15 2.02 -62.5 -0.465 19.12 19.72 02a58382o0563o
58382.481748 -23.450 12.769    -2   19 o  0   0.69   2.47919  -5.02114  5977.27  7049.38 2.39 2.10 -61.4 -0.449 19.02 19.71 02a58382o0584o
58382.491977  20.687  0.729    19   14 o  0   1.59   2.47919  -5.02114  6034.16  7127.44 2.24 2.00 -64.0 -0.460 19.12 19.71 02a58382o0605o
58382.502258  21.915  2.909     6   18 o  0   1.26   2.47919  -5.02114  6053.52  7011.15 2.36 2.07 -59.2 -0.438 19.01 19.60 02a58382o0626o
58390.471557 -21.121  1.211   -13   16 o  0   0.93   2.47919  -5.02114  4971.54  6465.07 2.46 2.12 -57.3 -0.425 19.19 19.91 02a58390o0561o
58390.481459 -20.793  0.950   -18   17 o  0   1.08   2.47919  -5.02114  4951.00  6427.07 2.55 2.15 -56.5 -0.425 19.13 19.85 02a58390o0582o
58390.491507  21.124  1.029    13   13 o  0   1.46   2.47919  -5.02114  5008.55  6504.32 2.50 2.12 -59.7 -0.435 19.12 19.84 02a58390o0603o
58390.501579  20.698  0.686    19   13 o  0   1.58   2.47919  -5.02114  5029.43  6387.89 2.40 2.03 -58.9 -0.436 19.10 19.82 02a58390o0624o
58392.479431  21.784  2.189     7   15 o  0   1.03   2.47919  -5.02114  4353.76  5738.54 3.03 2.76 -88.4 -0.446 19.18 20.57 01a58392o0546o
58392.489398  21.092  1.090    13   14 o  0   1.09   2.47919  -5.02114  4372.94  5776.24 3.20 2.76 -88.9 -0.437 19.18 20.60 01a58392o0567o
58392.499472  23.491  9.571     2   14 o  0   1.04   2.47919  -5.02114  4312.89  5698.47 3.27 2.85 -86.8 -0.435 19.14 20.57 01a58392o0588o
58392.509556 -22.071  2.414    -5   13 o  0   1.80   2.47919  -5.02114  4294.62  5814.71 3.14 2.62 -88.1 -0.445 19.18 20.55 01a58392o0609o
58394.460297  21.647  1.534     8   12 o  0   0.86   2.47919  -5.02114  4355.39  6113.12 2.31 2.06 -57.5 -0.429 19.48 20.54 02a58394o0561o
58394.470241 -22.168  2.600    -5   13 o  0   1.00   2.47919  -5.02114  4334.99  6075.33 2.33 2.04 -61.7 -0.425 19.43 20.42 02a58394o0582o
58394.480289 -22.180  2.489    -5   12 o  0   1.24   2.47919  -5.02114  4391.88  6152.76 2.22 2.00 -58.5 -0.440 19.45 20.46 02a58394o0603o
58394.490374 -21.570  1.387    -9   12 o  0   1.06   2.47919  -5.02114  4411.58  6036.64 2.26 2.03 -65.1 -0.440 19.40 20.39 02a58394o0624o
58396.453928  21.037  1.659    14   23 o  0   0.97   2.47919  -5.02114  7094.35  7094.13 3.32 2.71 -83.5 -0.441 18.75 20.31 01a58396o0505o
58396.463896 -20.971  1.550   -15   23 o  0   1.25   2.47919  -5.02114  7114.06  7131.31 3.28 2.67 -83.2 -0.443 18.65 20.15 01a58396o0526o
58396.473976  20.498  1.333    23   31 o  0   1.28   2.47919  -5.02114  7053.62  7054.04 3.46 2.74 -81.4 -0.440 18.33 19.79 01a58396o0547o
58396.484071 -20.926  2.393   -16   37 o  0   1.09   2.47919  -5.02114  7036.02  7170.33 3.41 2.73 -82.8 -0.443 18.16 19.60 01a58396o0568o
58402.455014  23.228  4.625     2    9 c  0   1.02   2.47919  -5.02114  3701.19  4741.63 2.41 2.33 -78.6 -0.415 19.72 21.45 02a58402o0353c
58402.465598 -21.827  1.172    -7    8 c  0   1.33   2.47919  -5.02114  3680.50  4702.94 2.45 2.30 -78.4 -0.406 19.73 21.40 02a58402o0375c
58402.475614  21.243  0.768    12    9 c  0   1.15   2.47919  -5.02114  3737.34  4779.96 2.49 2.36 -71.9 -0.404 19.71 21.40 02a58402o0396c
58402.486238  21.477  0.875     9    8 c  0   1.35   2.47919  -5.02114  3757.99  4664.34 2.37 2.32  79.9 -0.424 19.70 21.36 02a58402o0418c
58406.421189 -21.020  0.737   -14   10 o  0   1.41   2.47919  -5.02114  5613.64  5265.08 2.18 1.96 -65.7 -0.450 19.49 20.62 02a58406o0494o
58406.431206 -21.813  1.418    -7   10 o  0   1.29   2.47919  -5.02114  5594.67  5227.88 2.08 1.90 -67.2 -0.459 19.46 20.53 02a58406o0515o
58406.441300 -20.554  0.475   -22   10 o  0   1.00   2.47919  -5.02114  5652.12  5305.39 2.18 1.93 -64.8 -0.447 19.55 20.63 02a58406o0536o
58406.451388  21.407  1.000    10   10 o  0   1.39   2.47919  -5.02114  5670.72  5189.60 2.14 1.97 -71.1 -0.471 19.51 20.62 02a58406o0557o
58410.403978  16.101  0.556  1317  733 o  0   0.83   2.47919  -5.02114  5250.91  4626.01 2.20 1.99 -65.3 -0.438 14.96 14.70 02a58410o0377o
58410.414034  17.801  0.981   275  270 o  0   1.24   2.47919  -5.02114  5230.63  4588.68 2.13 1.89 -70.3 -0.518 15.85 15.64 02a58410o0398o
58410.434348  21.631  8.273     8   67 o  0   1.85   2.47919  -5.02114  5308.25  4549.07 2.07 1.86 -78.9 -0.542 17.18 17.15 02a58410o0440o
58416.470305  19.996  1.719    36   63 o  0   0.88   2.47919  -5.02114  5072.35  6132.38 3.09 2.81 -84.5 -0.444 18.07 18.71 01a58416o0582o
58416.479350  19.103  0.760    83   63 o  0   1.22   2.47919  -5.02114  5091.51  6170.96 3.21 2.93 -83.8 -0.442 18.00 18.65 01a58416o0601o
58416.488479  20.644  3.527    20   71 o  0   0.91   2.47919  -5.02114  5032.23  6094.34 3.18 2.98 -79.2 -0.439 18.02 18.59 01a58416o0620o
58416.498461  20.763  4.500    18   81 o  0   0.98   2.47919  -5.02114  5014.91  6212.86 3.59 3.08 -82.7 -0.425 17.79 18.50 01a58416o0639o
58424.391975  21.924  2.452     6   15 o  0   1.00   2.47919  -5.02114  6055.53  4998.92 3.14 2.86 -84.9 -0.429 19.20 20.71 01a58424o0447o
58424.401946  21.936  2.300     6   14 o  0   1.22   2.47919  -5.02114  6074.43  5036.76 3.18 2.89 -84.3 -0.423 19.18 20.68 01a58424o0468o
58424.411968 -20.538  0.673   -22   15 o  0   1.17   2.47919  -5.02114  6014.96  4960.22 3.29 2.90 -82.8 -0.425 19.14 20.58 01a58424o0489o
58424.425925  20.168  0.525    31   16 o  0   0.92   2.47919  -5.02114  5995.79  5075.26 3.37 2.95 -84.1 -0.420 19.06 20.51 01a58424o0518o
58428.382806  21.298  1.207    11   13 o  0   1.23   2.47919  -5.02114  6009.76  5468.65 3.27 2.58 -84.7 -0.438 19.26 20.71 01a58428o0278o
58428.392738 -22.091  2.793    -5   15 o  0   0.91   2.47919  -5.02114  6033.78  5544.31 3.13 2.61  89.9 -0.436 19.26 20.69 01a58428o0299o
58428.402756  20.741  0.745    18   14 o  0   1.17   2.47919  -5.02114  5980.25  5504.90 3.29 2.65 -88.2 -0.434 19.23 20.67 01a58428o0320o
58428.412775 -24.845 35.500    -0   15 o  0   1.17   2.47919  -5.02114  5965.91  5657.56 3.37 2.79  88.6 -0.421 19.18 20.64 01a58428o0341o
58430.397531 -20.380  0.341   -26    9 c  0   1.25   2.47919  -5.02114  6108.61  6601.88 2.48 2.32 -67.2 -0.415 19.70 21.43 02a58430o0425c
58430.407415  22.894  3.850     2   10 c  0   1.13   2.47919  -5.02114  6089.61  6563.13 2.55 2.38 -65.6 -0.409 19.70 21.39 02a58430o0446c
58430.417442  21.072  0.682    14    9 c  0   1.02   2.47919  -5.02114  6147.31  6640.54 2.51 2.36 -62.9 -0.425 19.64 21.32 02a58430o0467c
58430.427418 -21.666  1.183    -8    9 c  0   1.09   2.47919  -5.02114  6166.61  6524.48 2.58 2.39 -66.5 -0.410 19.62 21.27 02a58430o0488c
58432.376146 -22.820  4.769    -3   13 o  0   1.06   2.47919  -5.02114  5008.86  5433.64 3.22 2.93 -87.2 -0.423 19.26 20.91 01a58432o0215o
58432.386066  20.595  0.580    21   12 o  0   1.39   2.47919  -5.02114  5034.07  5509.58 3.22 2.94 -88.2 -0.429 19.22 20.92 01a58432o0236o
58432.396080 -21.209  1.200   -12   14 o  0   1.19   2.47919  -5.02114  4980.47  5472.48 3.47 3.11 -88.1 -0.414 19.16 20.85 01a58432o0257o
58432.406061 -21.269  1.245   -11   14 o  0   0.90   2.47919  -5.02114  4964.86  5623.80 3.23 2.94 -89.0 -0.427 19.18 20.79 01a58432o0278o
58434.383767  23.125  4.667     2   10 c  0   1.32   2.47919  -5.02114  6244.36  6406.47 2.63 2.47 -70.2 -0.411 19.64 21.51 02a58434o0430c
58434.393653 -21.175  0.644   -12    8 c  0   1.92   2.47919  -5.02114  6226.22  6368.30 2.61 2.46 -67.1 -0.425 19.64 21.48 02a58434o0451c
58434.403504  20.208  0.308    30    9 c  0   1.26   2.47919  -5.02114  6284.29  6446.35 2.67 2.52 -63.1 -0.404 19.60 21.45 02a58434o0472c
58434.413353  21.319  0.835    11    9 c  0   1.27   2.47919  -5.02114  6303.59  6330.52 2.60 2.45 -70.4 -0.412 19.62 21.39 02a58434o0493c
58436.352838 -22.758  5.000    -3   14 o  0   1.41   2.47919  -5.02114  3031.96  5563.53 3.12 2.75 -84.1 -0.451 19.10 20.55 01a58436o0365o
58436.362886 -25.480 77.000    -0   18 o  0   1.21   2.47919  -5.02114  3056.02  5641.25 3.09 2.66 -89.6 -0.463 18.88 20.29 01a58436o0386o
58436.372866  22.094 12.667     5   67 o  0   1.01   2.47919  -5.02114  3001.76  5603.00 3.17 2.63 -89.6 -0.463 17.50 19.00 01a58436o0407o
58436.382778  18.572  1.172   135  158 o  0   1.13   2.47919  -5.02114  2987.75  5756.87 3.11 2.69  88.1 -0.459 16.51 18.05 01a58436o0428o
58438.369588 -13.437  0.075 -15319 1147 o  0  29.75   2.47919  -5.02114  6602.77  4796.41 2.71 2.59 -81.2 -0.489 15.33 15.61 02a58438o0404o
58442.359308  20.699  1.724    19   33 o  0   0.72   2.47919  -5.02114  5846.87  5471.78 2.34 2.08 -64.7 -0.437 18.46 18.78 02a58442o0348o
58442.368188  20.986  2.030    15   30 o  0   0.99   2.47919  -5.02114  5828.65  5433.29 2.37 2.03 -62.1 -0.437 18.41 18.77 02a58442o0367o
58442.377660  20.465  1.111    24   26 o  0   1.02   2.47919  -5.02114  5889.07  5511.33 2.30 1.94 -64.1 -0.449 18.45 18.72 02a58442o0386o
58442.387832 -20.628  1.375   -20   28 o  0   1.53   2.47919  -5.02114  5914.92  5395.41 2.39 2.09 -61.4 -0.442 18.41 18.69 02a58442o0407o
58444.387881  21.343 12.629    10  133 o  0   0.74   2.47919  -5.02114  4597.35  6728.07 3.74 3.48  87.4 -0.423 17.64 18.48 01a58444o0406o
58444.397922  18.028  2.530   223  565 o  0   0.99   2.47919  -5.02114  4619.24  6799.46 3.53 3.39 -87.3 -0.572 16.47 17.32 01a58444o0427o
58448.334187  20.635  1.010    20   20 o  0   0.97   2.47919  -5.02114  4617.74  4790.11 3.13 3.03  -7.2 -0.417 18.81 20.03 01a58448o0333o
58448.344090 -19.692  0.371   -48   18 o  0   1.13   2.47919  -5.02114  4641.58  4865.82 3.09 3.03  -8.4 -0.414 18.80 20.01 01a58448o0354o
58448.354343 -21.598  2.070    -8   17 o  0   1.60   2.47919  -5.02114  4587.60  4826.86 3.04 2.83  88.2 -0.435 18.82 19.94 01a58448o0375o
58448.364440  20.997  1.389    14   20 o  0   1.06   2.47919  -5.02114  4573.30  4979.41 3.09 2.88 -89.1 -0.441 18.75 19.87 01a58448o0396o
58450.331425 -22.719  3.692    -3   11 o  0   1.03   2.47919  -5.02114  5175.91  4965.57 2.38 2.09 -64.4 -0.440 19.50 20.87 02a58450o0328o
58450.341316  21.167  0.906    12   11 o  0   1.19   2.47919  -5.02114  5157.01  4927.37 2.35 2.14 -74.8 -0.448 19.46 20.78 02a58450o0349o
58450.351175 -21.796  1.547    -7   11 o  0   1.36   2.47919  -5.02114  5216.15  5004.74 2.29 2.02 -71.7 -0.440 19.49 20.70 02a58450o0370o
58450.361239 -23.629  9.273    -1   12 o  0   1.28   2.47919  -5.02114  5236.95  4888.69 2.39 2.11 -67.3 -0.432 19.32 20.36 02a58450o0391o
58452.324902  24.100 15.250     1   13 o  0   1.04   2.47919  -5.02114  5884.54  3626.27 3.28 2.89 -88.6 -0.420 19.31 21.11 01a58452o0213o
58452.333801  21.022  0.887    14   13 o  0   1.12   2.47919  -5.02114  5908.66  3698.81 3.44 3.03  87.1 -0.414 19.23 21.08 01a58452o0232o
58452.342811 -21.078  0.829   -13   11 o  0   1.20   2.47919  -5.02114  5853.55  3655.71 3.18 2.71 -87.6 -0.431 19.33 21.04 01a58452o0251o
58452.351736 -20.916  0.771   -16   12 o  0   1.06   2.47919  -5.02114  5838.14  3804.22 3.10 2.76  87.7 -0.431 19.13 20.81 01a58452o0270o
58454.323986  22.500  2.194     4    8 c  0   1.36   2.47919  -5.02114  4094.35  3707.09 2.45 2.33 -85.0 -0.405 19.70 21.52 02a58454o0298c
58454.332955  22.545  2.393     4    8 c  0   1.57   2.47919  -5.02114  4075.26  3667.62 2.51 2.41  87.6 -0.403 19.69 21.50 02a58454o0317c
58454.341854  20.989  0.626    15    9 c  0   0.92   2.47919  -5.02114  4134.11  3746.27 2.53 2.43 -86.6 -0.402 19.65 21.52 02a58454o0336c
