###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58680.496727  20.183  1.054    31   32 o  0   1.44   2.19813  -8.98482  2674.45  2543.02 3.28 2.79  -8.9 -0.425 18.39 19.18 01a58680o0527o
58680.500643  21.312  3.240    11   35 o  0   0.84   2.19813  -8.98482  2654.06  2504.83 3.34 2.87  -9.2 -0.419 18.37 19.19 01a58680o0535o
58680.506374  20.544  1.456    22   32 o  0   1.22   2.19813  -8.98482  2716.99  2583.57 3.28 2.88  -8.8 -0.423 18.39 19.22 01a58680o0546o
58680.517101 -22.468  8.056    -4   30 o  0   1.15   2.19813  -8.98482  2731.67  2468.09 3.25 2.84  -8.7 -0.422 18.44 19.30 01a58680o0568o
58682.500630  18.520  0.584   142   83 o  0   1.47   2.19813  -8.98482  1732.54  2515.75 2.40 2.01  39.2 -0.449 16.86 17.23 02a58682o0561o
58682.503452  21.582 10.755     8   91 o  0   0.90   2.19813  -8.98482  1753.25  2554.23 2.37 1.98  37.8 -0.475 17.32 17.34 02a58682o0567o
58682.513560 -19.697  2.102   -48  101 o  0   1.26   2.19813  -8.98482  1690.32  2478.08 2.37 2.04  39.4 -0.463 16.91 16.85 02a58682o0588o
58682.519375  21.755 17.412     7  126 o  0   0.82   2.19813  -8.98482  1678.18  2593.73 2.30 1.98  38.0 -0.452 16.83 16.67 02a58682o0600o
58682.625284 -18.355  0.551  -165   91 o  0   0.83   2.19813  -8.98482  1701.07  2536.20 2.22 2.07  26.8 -0.473 17.32 17.18 02a58682o0820o
58688.566536  20.478  0.569    23   13 o  0   1.27   2.19813  -8.98482  3041.61  8364.84 2.75 2.60 -16.2 -0.475 19.18 20.57 01a58688o0679o
58688.569875  20.836  0.794    17   13 o  0   1.10   2.19813  -8.98482  3021.84  8327.01 2.78 2.61 -18.6 -0.471 19.24 20.59 01a58688o0686o
58688.576127  20.028  0.398    35   14 o  0   0.98   2.19813  -8.98482  3080.68  8402.00 2.67 2.59 -25.4 -0.482 19.22 20.59 01a58688o0699o
58688.588158 -20.863  0.823   -16   14 o  0   1.25   2.19813  -8.98482  3099.29  8286.47 2.79 2.70 -22.7 -0.470 19.20 20.62 01a58688o0723o
58688.628039 -18.939  0.404   -96   39 o  0   1.16   2.19813  -8.98482  7471.19  2208.38 3.17 2.89 -12.5 -0.426 18.18 18.83 01a58688o0805o
58690.489470  22.773  3.692     3   10 o  0   1.41   2.19813  -8.98482  9719.21  6021.70 2.20 2.08  34.3 -0.436 19.64 20.86 02a58690o0512o
58690.492999  20.796  0.558    17   10 o  0   1.68   2.19813  -8.98482  9738.45  6061.30 2.11 2.10  10.9 -0.438 19.66 20.86 02a58690o0519o
58690.499379 -21.466  0.942    -9    9 o  0   1.40   2.19813  -8.98482  9680.92  5982.83 2.15 2.15  45.7 -0.444 19.63 20.85 02a58690o0532o
58690.510369  20.609  0.510    21   11 o  0   1.38   2.19813  -8.98482  9661.15  6099.18 2.19 2.02  27.9 -0.433 19.66 20.86 02a58690o0554o
58692.417384  19.749  0.342    46   16 o  0   1.54   2.19813  -8.98482  3022.73  8353.28 3.27 3.12 -13.6 -0.415 18.93 20.37 01a58692o0393o
58692.421561 -20.344  0.620   -26   16 o  0   1.06   2.19813  -8.98482  3003.71  8314.67 3.15 2.96 -15.2 -0.419 18.98 20.40 01a58692o0401o
58692.429535  22.410  4.450     4   18 o  0   0.94   2.19813  -8.98482  3064.53  8393.06 3.00 2.78 -15.6 -0.433 19.07 20.46 01a58692o0417o
58692.439807  19.858  0.385    41   16 o  0   1.09   2.19813  -8.98482  3083.03  8277.00 2.88 2.69 -17.1 -0.443 19.16 20.55 01a58692o0438o
58694.457555  20.507  0.385    23    9 c  0   1.45   2.19813  -8.98482  9716.39  6022.94 2.77 2.39  35.0 -0.387 19.70 21.60 02a58694o0464c
58694.461265  20.646  0.463    20    9 c  0   1.32   2.19813  -8.98482  9736.53  6062.40 2.78 2.43  34.1 -0.386 19.67 21.61 02a58694o0471c
58694.467126  21.803  1.292     7    9 c  0   1.18   2.19813  -8.98482  9676.50  5983.11 2.75 2.40  32.9 -0.391 19.71 21.62 02a58694o0483c
58694.477543  23.282  5.750     2   10 c  0   0.93   2.19813  -8.98482  9656.81  6100.43 2.63 2.55  52.2 -0.400 19.71 21.66 02a58694o0504c
58696.461259  22.792  4.750     3   13 o  0   1.18   2.19813  -8.98482  4978.14  8246.08 3.09 3.06 -58.4 -0.430 19.17 20.82 01a58696o0469o
58696.466140  21.409  1.706    10   17 o  0   1.27   2.19813  -8.98482  4953.34  8206.80 3.65 3.12  -0.9 -0.393 18.96 20.71 01a58696o0479o
58696.473369 -20.542  0.838   -22   18 o  0   0.98   2.19813  -8.98482  5017.37  8283.81 3.21 3.14  -2.5 -0.419 18.91 20.62 01a58696o0494o
58696.484963 -21.974  3.059    -6   18 o  0   0.74   2.19813  -8.98482  5035.96  8167.47 3.93 3.87 -38.1 -0.390 18.97 20.95 01a58696o0518o
58700.438482  23.573  9.286     1   13 o  0   1.38   2.19813  -8.98482  4979.98  8247.29 3.03 2.78 -10.3 -0.439 19.26 20.82 01a58700o0431o
58700.442002  22.282  3.182     4   14 o  0   1.06   2.19813  -8.98482  4960.53  8209.33 3.07 2.91  -9.7 -0.426 19.21 20.84 01a58700o0438o
58700.450621 -21.990  2.267    -6   13 o  0   1.03   2.19813  -8.98482  5018.51  8285.06 2.94 2.85 -70.3 -0.458 19.27 20.88 01a58700o0456o
58700.461536 -22.824  4.357    -3   12 o  0   1.24   2.19813  -8.98482  5034.58  8166.70 2.95 2.85 -42.0 -0.445 19.31 20.94 01a58700o0477o
58702.447088 -22.182  1.833    -5    9 c  0   1.30   2.19813  -8.98482  9628.43  4075.73 2.64 2.38  26.5 -0.378 19.71 21.63 02a58702o0437c
58702.450298 -22.841  3.050    -3    8 c  0   1.32   2.19813  -8.98482  9645.55  4115.03 2.61 2.37  26.8 -0.383 19.71 21.64 02a58702o0444c
58702.456460  21.884  1.490     6   10 c  0   0.78   2.19813  -8.98482  9590.03  4036.62 2.48 2.42 -77.4 -0.392 19.75 21.66 02a58702o0457c
58702.466638  19.827  0.227    43   10 c  0   0.77   2.19813  -8.98482  9569.07  4154.10 2.59 2.39  26.6 -0.386 19.70 21.67 02a58702o0479c
58704.443447 -20.890  0.977   -16   16 o  0   1.33   2.19813  -8.98482  6789.42  6194.26 2.84 2.74 -73.5 -0.459 19.06 20.26 01a58704o0443o
58704.446780  16.859  0.134   655   88 o  0   7.56   2.19813  -8.98482  6766.86  6158.55 2.94 2.80 -11.4 -0.437 19.13 20.39 01a58704o0450o
58704.461546  20.486  0.559    23   13 o  0   1.14   2.19813  -8.98482  6827.32  6234.53 3.22 2.93  -5.8 -0.421 19.21 20.78 01a58704o0481o
58704.468647  20.154  0.335    32   11 o  0   1.33   2.19813  -8.98482  6846.02  6119.03 2.90 2.77 -20.2 -0.447 19.39 21.00 01a58704o0496o
58704.636132 -19.398  1.441   -63   91 o  0   0.79   2.19813  -8.98482  3743.36  4392.32 3.10 2.82  -8.0 -0.480 17.19 17.72 01a58704o0842o
58706.459307  17.133  1.683   509  856 c  0   1.14   2.19813  -8.98482  9831.22  7961.78 2.74 2.65  66.1 -0.450 15.72 16.34 02a58706o0437c
58706.462654  17.181  0.597   487  291 c  0   1.41   2.19813  -8.98482  9851.30  8002.54 2.76 2.70  55.5 -0.415 16.54 17.28 02a58706o0444c
58706.469270  18.571  1.580   135  214 c  0   1.83   2.19813  -8.98482  9792.49  7921.97 2.84 2.73  41.0 -0.435 16.84 17.61 02a58706o0458c
58706.482300  18.696  0.915   121  110 c  0   1.48   2.19813  -8.98482  9771.86  8040.83 2.68 2.63  70.5 -0.388 17.48 18.29 02a58706o0486c
58708.428312  20.267  1.422    28   40 o  0   1.21   2.19813  -8.98482  6788.07  6198.39 3.35 2.86  -4.3 -0.405 18.30 19.18 01a58708o0428o
58708.431535  15.740  0.038  1836   71 o  0  52.72   2.19813  -8.98482  6768.67  6159.89 3.25 2.86  -6.1 -0.548 18.50 19.45 01a58708o0435o
58708.438023  19.822  0.878    43   38 o  0   0.96   2.19813  -8.98482  6827.58  6236.49 3.40 2.89  -4.5 -0.401 18.34 19.30 01a58708o0449o
58708.448640  20.087  0.713    34   24 o  0   1.65   2.19813  -8.98482  6848.19  6120.56 3.25 2.89  -2.9 -0.415 18.55 19.58 01a58708o0472o
58709.420608  17.425  1.645   389  640 c  0   2.27   2.19813  -8.98482  9816.72  7963.72 2.86 2.64  11.9 -0.488 15.75 16.52 02a58709o0399c
58709.422926 -17.350  1.542  -417  643 c  0   1.20   2.19813  -8.98482  9836.56  8003.09 2.77 2.59  23.2 -0.574 16.07 16.77 02a58709o0404c
58709.424796  17.213  0.951   473  450 c  0   1.52   2.19813  -8.98482  9777.74  7924.31 2.79 2.66  36.0 -0.522 16.45 17.14 02a58709o0408c
58709.435842 -17.019  1.668  -565  943 c  0   1.09   2.19813  -8.98482  9758.13  8041.10 2.82 2.59  16.4 -0.496 15.26 15.98 02a58709o0423c
58718.484698  19.953  0.326    38   12 o  0   1.26   2.19813  -8.98482  9548.03  2135.09 2.10 1.78 -53.5 -0.466 19.49 20.48 02a58718o0345o
58718.490178  20.702  0.651    19   12 o  0   0.83   2.19813  -8.98482  9565.92  2173.39 2.08 1.70 -55.7 -0.466 19.51 20.50 02a58718o0356o
58718.494051 -22.913  4.286    -2   11 o  0   1.64   2.19813  -8.98482  9506.62  2096.58 2.08 1.72 -53.9 -0.473 19.54 20.50 02a58718o0364o
58718.507046  19.990  0.286    37   10 o  0   1.41   2.19813  -8.98482  9491.04  2208.93 2.06 1.73 -56.2 -0.479 19.52 20.53 02a58718o0392o
58718.634147  20.289  2.291    28   64 o  0   0.98   2.19813  -8.98482  1064.54  8410.45 2.13 2.12  17.2 -0.525 18.35 18.66 02a58718o0606o
58720.630808  20.622  0.909    20   19 o  0   0.86   2.19813  -8.98482  5846.77  6177.74 2.24 2.09 -84.4 -0.442 18.99 19.66 01a58720o0226o
58720.633658  21.105  2.219    13   29 o  0   0.71   2.19813  -8.98482  5866.46  6216.30 2.33 2.30 -82.2 -0.436 18.51 18.84 01a58720o0232o
58720.636506  18.810  0.436   109   47 o  0   1.22   2.19813  -8.98482  5808.00  6139.23 2.36 2.24  87.6 -0.479 17.90 17.83 01a58720o0238o
58724.505102  21.192  0.760    12    9 o  0   1.07   2.19813  -8.98482  5837.91  6190.18 2.20 2.03  88.2 -0.434 19.62 20.99 01a58724o0392o
58724.510446  24.283 14.000     1   10 o  0   1.23   2.19813  -8.98482  5855.74  6227.23 2.27 2.17 -84.9 -0.419 19.62 20.96 01a58724o0401o
58724.516271 -24.745 18.500    -0    8 o  0   1.86   2.19813  -8.98482  5797.15  6148.71 2.38 2.37  86.1 -0.417 19.54 20.99 01a58724o0412o
58724.530413 -21.787  1.108    -7    8 o  0   1.67   2.19813  -8.98482  5780.59  6264.22 2.48 2.08 -85.5 -0.447 19.60 21.02 01a58724o0438o
58726.458589  21.742  1.281     7    9 c  0   0.86   2.19813  -8.98482  3916.13  6283.47 2.40 2.26  25.7 -0.386 19.76 21.60 02a58726o0497c
58726.463952  21.894  1.327     6    8 c  0   1.42   2.19813  -8.98482  3935.34  6321.82 2.45 2.29  27.3 -0.390 19.71 21.55 02a58726o0508c
58726.467178 -21.683  1.185    -8    9 c  0   1.47   2.19813  -8.98482  3877.58  6244.04 2.46 2.31  27.5 -0.389 19.73 21.57 02a58726o0515c
58726.481286 -25.015 24.000    -0    9 c  0   1.21   2.19813  -8.98482  3854.11  6361.85 2.46 2.27  26.6 -0.387 19.72 21.56 02a58726o0545c
58730.454303 -22.198  1.421    -5    7 c  0   2.13   2.19813  -8.98482  3688.74  2413.95 2.45 2.45  84.4 -0.390 19.64 21.40 02a58730o0493c
58730.459727  21.916  1.208     6    8 c  0   1.38   2.19813  -8.98482  3708.01  2451.95 2.37 2.34 -50.4 -0.396 19.72 21.39 02a58730o0504c
58730.463751  20.979  0.608    15    9 c  0   1.13   2.19813  -8.98482  3649.49  2374.50 2.37 2.34   8.4 -0.399 19.71 21.39 02a58730o0512c
58730.478239  20.684  0.425    19    8 c  0   1.28   2.19813  -8.98482  3629.02  2491.28 2.35 2.32 -58.6 -0.399 19.71 21.44 02a58730o0543c
58735.395479 -17.364  1.379  -412  568 o  0   1.31   2.19813  -8.98482  4650.18  2432.57 2.93 2.22  -1.0 -0.376 15.29 15.23 01a58735o0356o
58735.398704  18.596  3.151   132  417 o  0   0.94   2.19813  -8.98482  4630.77  2394.18 2.35 2.18  -0.2 -0.390 15.58 15.51 01a58735o0363o
58735.405150  16.887  0.898   639  573 o  0   1.13   2.19813  -8.98482  4689.10  2472.64 2.44 2.29  89.5 -0.365 15.39 15.28 01a58735o0377o
58735.414975 -18.884  0.938  -102   95 o  0   1.22   2.19813  -8.98482  4708.32  2357.02 2.56 2.35   4.8 -0.368 16.85 16.96 01a58735o0398o
58736.435503 -20.502  0.652   -23   15 o  0   0.78   2.19813  -8.98482  6573.91  2334.15 2.19 1.99  85.9 -0.402 19.16 19.77 01a58736o0344o
58736.439315  21.317  1.368    11   15 o  0   1.18   2.19813  -8.98482  6554.86  2295.21 2.33 2.25  26.2 -0.381 19.03 19.77 01a58736o0352o
58736.444867  19.923  0.347    39   14 o  0   1.72   2.19813  -8.98482  6612.14  2373.35 2.18 2.02  77.8 -0.399 19.15 19.78 01a58736o0364o
58736.455968 -20.878  1.007   -16   16 o  0   1.24   2.19813  -8.98482  6630.69  2256.56 2.57 2.23   3.4 -0.365 18.99 19.77 01a58736o0387o
58737.359622 -20.534  1.303   -22   29 o  0   1.55   2.19813  -8.98482  3683.37  2414.55 2.17 1.77  33.6 -0.463 18.35 18.49 02a58737o0323o
58737.362739 -23.636 21.917    -1   28 o  0   1.55   2.19813  -8.98482  3702.31  2453.41 2.22 1.77  36.3 -0.440 18.32 18.53 02a58737o0329o
58737.370571 -20.689  1.872   -19   36 o  0   0.70   2.19813  -8.98482  3645.93  2375.52 2.16 1.77  35.5 -0.431 18.24 18.35 02a58737o0345o
58737.381533 -20.303  0.937   -28   26 o  0   1.19   2.19813  -8.98482  3627.86  2492.42 2.22 1.79  39.1 -0.462 18.43 18.67 02a58737o0367o
58750.529732  20.947  0.779    15   12 c  0   1.17   2.19813  -8.98482  4532.19   478.80 2.51 2.24 -61.9 -0.404 19.61 21.27 02a58750o0647c
58750.532677  22.486  3.000     4   11 c  0   1.47   2.19813  -8.98482  4512.64   439.61 2.49 2.24 -60.7 -0.398 19.58 21.25 02a58750o0653c
58750.542596  21.055  0.796    14   11 c  0   1.24   2.19813  -8.98482  4572.26   518.57 2.58 2.30 -62.2 -0.405 19.54 21.19 02a58750o0672c
58750.547998  24.097 13.667     1   11 c  0   1.51   2.19813  -8.98482  4592.27   400.44 2.61 2.38 -63.3 -0.393 19.52 21.15 02a58750o0683c
58751.425478  26.658 105.000     0    8 o  0   1.49   2.19813  -8.98482  2923.82  6406.08 2.07 1.82  81.9 -0.425 19.71 20.90 01a58751o0483o
58751.435300 -21.353  0.852   -10    9 o  0   1.25   2.19813  -8.98482  7674.60  4185.48 2.15 1.89 -80.9 -0.419 19.70 20.92 01a58751o0503o
58751.473471 -21.262  0.677   -11    8 o  0   1.71   2.19813  -8.98482  7620.06  4105.75 2.30 1.89 -83.4 -0.419 19.62 20.85 01a58751o0582o
58752.442496 -22.175  1.857    -5    9 o  0   1.60   2.19813  -8.98482  8010.70  9970.11 2.19 1.77 -79.3 -0.397 19.77 21.04 01a58752o0389o
58752.445361  20.992  0.471    15    7 o  0   2.38   2.19813  -8.98482  8030.90 10009.41 2.19 1.77 -81.0 -0.395 19.77 21.04 01a58752o0395o
58752.451447  20.566  0.428    22    9 o  0   1.09   2.19813  -8.98482  7973.22  9930.06 2.09 1.71 -80.2 -0.402 19.80 21.03 01a58752o0408o
58752.461301  20.760  0.471    18    8 o  0   1.06   2.19813  -8.98482  7956.91 10047.80 2.29 1.93 -80.1 -0.379 19.71 21.03 01a58752o0429o
58756.363609 -22.472  2.444    -4    9 o  0   1.34   2.19813  -8.98482  2595.68   570.44 2.32 2.08  23.2 -0.427 19.47 20.68 01a58756o0367o
58756.368029  19.711  0.177    47    8 o  0   1.87   2.19813  -8.98482  2575.88   531.88 2.00 1.85  57.3 -0.440 19.61 20.71 01a58756o0376o
58756.378188  20.655  0.583    20   12 o  0   1.35   2.19813  -8.98482  2630.32   609.17 2.21 2.01  42.5 -0.441 19.54 20.75 01a58756o0397o
58756.384638 -21.340  0.866   -11    9 o  0   1.97   2.19813  -8.98482  2647.47   492.97 2.05 1.85  54.8 -0.443 19.59 20.77 01a58756o0411o
58760.462735  20.450  0.469    24   11 o  0   1.22   2.19813  -8.98482  1978.91  6409.10 2.43 2.32  77.1 -0.395 19.49 20.78 01a58760o0449o
58760.466006 -21.127  0.891   -13   12 o  0   0.97   2.19813  -8.98482  1999.19  6447.58 2.41 2.18  82.5 -0.400 19.54 20.78 01a58760o0456o
58760.471631  21.280  0.958    11   11 o  0   1.07   2.19813  -8.98482  1941.06  6370.03 2.43 2.31  83.4 -0.398 19.47 20.71 01a58760o0468o
58760.484152  20.153  0.333    32   10 o  0   1.45   2.19813  -8.98482  1923.45  6486.31 2.33 1.92  83.6 -0.420 19.50 20.59 01a58760o0495o
58762.284870 -21.065  1.117   -14   15 o  0   1.03   2.19813  -8.98482  5736.65  4258.94 2.09 1.83  38.7 -0.432 19.22 19.91 02a58762o0189o
58762.288821  20.130  0.394    32   13 o  0   1.00   2.19813  -8.98482  5757.31  4298.02 2.06 1.84  38.9 -0.439 19.18 19.93 02a58762o0197o
58762.295246  20.576  0.549    21   12 o  0   1.45   2.19813  -8.98482  5699.92  4221.20 2.01 1.81  36.1 -0.444 19.24 19.97 02a58762o0210o
58762.305024  20.194  0.508    30   15 o  0   0.97   2.19813  -8.98482  5685.87  4337.32 2.08 1.85  37.7 -0.435 19.24 19.98 02a58762o0231o
58763.395812  21.214  1.405    12   17 o  0   0.97   2.19813  -8.98482  1969.18  6418.60 2.06 1.95 -87.8 -0.428 19.09 19.65 01a58763o0420o
58763.398780  21.552  2.000     9   17 o  0   0.97   2.19813  -8.98482  8604.60  4129.17 2.31 1.90  88.2 -0.433 19.12 19.73 01a58763o0426o
58763.404354 -21.961  2.368    -6   14 o  0   1.79   2.19813  -8.98482  8662.09  4206.35 2.29 1.84  89.3 -0.437 19.16 19.75 01a58763o0438o
58763.424038  20.130  0.503    32   16 o  0   0.94   2.19813  -8.98482  1913.83  6493.56 2.11 1.87  88.6 -0.421 19.14 19.74 01a58763o0480o
58764.370884  22.034  2.865     6   16 o  0   1.18   2.19813  -8.98482  8617.77  4163.50 2.42 2.14  88.1 -0.414 19.16 19.86 01a58764o0273o
58764.374119  20.228  0.509    29   15 o  0   1.16   2.19813  -8.98482  8598.02  4124.99 2.43 1.95  88.8 -0.431 19.21 19.87 01a58764o0280o
58764.380120  21.178  1.432    12   18 o  0   0.94   2.19813  -8.98482  8655.58  4201.68 2.75 2.23 -89.1 -0.452 19.08 19.84 01a58764o0293o
58764.390379  22.387  4.000     4   16 o  0   1.01   2.19813  -8.98482  8675.47  4086.62 2.39 1.90  87.2 -0.432 19.20 19.79 01a58764o0315o
58765.399285  19.869  1.064    41   44 o  0   0.94   2.19813  -8.98482  4844.94  6297.88 2.35 1.85  41.1 -0.425 18.14 18.48 02a58765o0421o
58765.406973  20.406  1.193    25   30 o  0   0.85   2.19813  -8.98482  4826.42  6261.85 2.28 1.80  40.1 -0.433 18.43 18.83 02a58765o0437o
58765.410173  21.043  1.362    14   19 o  0   1.10   2.19813  -8.98482  4882.87  6337.55 2.29 1.81  40.4 -0.437 18.90 19.35 02a58765o0444o
58765.424331  19.912  0.379    39   15 o  0   1.46   2.19813  -8.98482  4899.91  6225.94 2.17 1.85  46.1 -0.425 18.94 19.42 02a58765o0474o
58771.432968  20.298  1.012    28   28 o  0   1.01   2.19813  -8.98482  2036.85    84.97 1.88 1.74  48.2 -0.447 18.80 18.97 01a58771o0514o
58771.444139  20.274  1.353    28   38 o  0   1.27   2.19813  -8.98482  2060.26   123.44 1.96 1.84  51.6 -0.475 18.28 18.43 01a58771o0537o
58771.448368 -18.973  0.449   -94   42 o  0   2.10   2.19813  -8.98482  1999.51    43.61 1.99 1.87  48.1 -0.451 18.16 18.32 01a58771o0546o
58771.453609  20.111  1.389    33   46 o  0   1.07   2.19813  -8.98482  1983.21   162.42 1.95 1.83  51.8 -0.463 18.27 18.44 01a58771o0557o
58772.421553 -20.859  1.426   -16   24 o  0   0.96   2.19813  -8.98482  2032.20    86.34 1.91 1.74  36.6 -0.447 19.04 19.46 01a58772o0463o
58772.422475 -21.975  3.983    -6   23 o  0   0.60   2.19813  -8.98482  2211.51 10304.20 2.34 2.13 -24.2 -0.412 18.98 19.47 01a58772o0465o
58772.424777  19.814  0.420    43   18 o  0   1.38   2.19813  -8.98482  2052.38   124.93 1.84 1.74  52.8 -0.457 19.04 19.45 01a58772o0470o
58772.425696 -21.348  1.467   -10   15 o  0   0.95   2.19813  -8.98482  2230.56 10342.78 2.12 1.89 -76.7 -0.457 19.14 19.46 01a58772o0472o
58772.430454 -19.693  0.454   -48   22 o  0   1.45   2.19813  -8.98482  1993.03    46.27 1.86 1.70  51.9 -0.461 19.08 19.43 01a58772o0482o
58772.431377 -22.767  6.172    -3   18 o  0   1.09   2.19813  -8.98482  2173.21 10264.98 2.21 2.01 -69.1 -0.445 19.08 19.44 01a58772o0484o
58772.440664  21.893  2.868     6   18 o  0   1.07   2.19813  -8.98482  1974.94   162.93 1.84 1.68  57.2 -0.451 19.04 19.40 01a58772o0504o
58772.442043 -19.996  0.487   -36   18 o  0   1.17   2.19813  -8.98482  2154.06 10381.96 2.19 1.92 -77.8 -0.460 19.08 19.41 01a58772o0507o
58774.400521  20.684  0.717    19   14 o  0   0.88   2.19813  -8.98482  8502.91  2229.98 2.18 1.90 -57.3 -0.433 19.25 20.10 02a58774o0188o
58774.403735  20.974  0.948    15   14 o  0   1.03   2.19813  -8.98482  8484.10  2191.33 2.17 1.87 -57.7 -0.436 19.28 20.10 02a58774o0195o
58774.409356  20.868  0.869    16   14 o  0   1.22   2.19813  -8.98482  8541.84  2268.64 2.15 1.91 -58.3 -0.434 19.27 20.10 02a58774o0207o
58774.421056 -20.630  0.680   -20   14 o  0   1.15   2.19813  -8.98482  8562.46  2153.32 2.23 1.96 -55.9 -0.434 19.26 20.09 02a58774o0232o
58775.402462 -18.924  0.385   -98   38 o  0   1.13   2.19813  -8.98482  2039.11    89.59 2.39 2.19  46.5 -0.464 18.43 19.10 01a58775o0451o
58775.405685  20.417  1.640    25   41 o  0   0.73   2.19813  -8.98482  2060.37   128.68 2.11 2.00  62.0 -0.445 17.97 18.43 01a58775o0458o
58775.421864  20.317  2.869    27   78 o  0   1.74   2.19813  -8.98482  1996.41    46.98 1.95 1.84  32.9 -0.455 17.61 17.77 01a58775o0492o
58775.427451  19.770  5.000    45  224 o  0   1.58   2.19813  -8.98482  1978.09   163.82 2.04 1.95  24.0 -0.476 16.11 16.08 01a58775o0504o
58778.361356  20.905  0.607    16   10 c  0   1.25   2.19813  -8.98482  8729.65  6105.38 2.54 2.46  73.3 -0.399 19.60 21.37 02a58778o0310c
58778.364103 -22.106  1.892    -5   10 c  0   1.10   2.19813  -8.98482  8710.67  6067.46 2.57 2.47  66.2 -0.395 19.61 21.32 02a58778o0316c
58778.370874  20.732  0.540    18   10 c  0   0.96   2.19813  -8.98482  8767.60  6144.25 2.57 2.46 -85.9 -0.396 19.44 21.11 02a58778o0330c
58778.381684  21.140  1.082    13   14 c  0   1.35   2.19813  -8.98482  8783.31  6026.67 2.59 2.45  61.6 -0.391 19.17 20.82 02a58778o0352c
58778.451434  21.385  1.053    10   11 c  0   1.26   2.19813  -8.98482  8732.13  6094.16 2.56 2.42  48.7 -0.391 19.51 20.95 02a58778o0498c
58779.368179  22.515  2.308     4    8 o  0   2.03   2.19813  -8.98482  1709.02  2539.93 1.90 1.69  73.7 -0.430 19.60 20.51 01a58779o0404o
58779.371421 -20.754  0.473   -18    9 o  0   1.79   2.19813  -8.98482  1729.62  2577.85 1.93 1.72  75.2 -0.432 19.61 20.54 01a58779o0411o
58779.377866  22.120  1.764     5    9 o  0   1.63   2.19813  -8.98482  1671.61  2499.35 1.95 1.74  73.0 -0.432 19.57 20.51 01a58779o0425o
58779.388094  21.858  1.237     7    8 o  0   1.36   2.19813  -8.98482  1654.42  2614.99 1.98 1.67  73.9 -0.441 19.62 20.60 01a58779o0447o
58780.357187  20.209  0.298    30    9 o  0   1.41   2.19813  -8.98482  1703.03  2543.44 2.17 1.74  81.5 -0.455 19.65 20.83 01a58780o0291o
58780.360410 -23.356  5.300    -2    9 o  0   1.35   2.19813  -8.98482  1723.58  2581.85 2.22 1.76  82.0 -0.449 19.65 20.86 01a58780o0298o
58780.366104 -21.700  1.094    -8    8 o  0   1.64   2.19813  -8.98482  1664.80  2503.53 2.03 1.67  76.4 -0.452 19.71 20.85 01a58780o0310o
58780.375875  20.650  0.530    20   11 o  0   0.85   2.19813  -8.98482  1646.83  2619.16 2.18 1.73  78.3 -0.457 19.64 20.81 01a58780o0331o
58782.352400 -19.206  0.418   -75   32 c  0   1.37   2.19813  -8.98482  8730.02  6101.95 2.60 2.50  62.9 -0.391 18.14 19.61 02a58782o0320c
58782.355617 -20.109  1.100   -33   36 c  0   1.62   2.19813  -8.98482  8708.72  6061.88 2.66 2.53  52.6 -0.380 18.03 19.50 02a58782o0327c
58782.362697 -20.255  2.091   -29   60 c  0   1.38   2.19813  -8.98482  8767.09  6142.61 2.66 2.52  55.7 -0.395 17.49 18.98 02a58782o0341c
58782.392565  21.763 10.857     7   78 c  0   0.87   2.19813  -8.98482  8778.45  6028.97 2.59 2.43  46.8 -0.425 17.33 18.76 02a58782o0366c
58782.393022 -20.535  4.000   -22   89 c  0   1.13   2.19813  -8.98482  8778.27  6028.97 2.57 2.39  53.1 -0.432 17.35 18.77 02a58782o0367c
58784.357245  22.071  2.220     5   12 o  0   0.92   2.19813  -8.98482  9718.49  5981.40 2.57 1.94 -83.5 -0.435 19.56 20.72 01a58784o0365o
58784.362801  22.164  2.082     5   10 o  0   1.22   2.19813  -8.98482  9738.16  6020.54 2.54 1.86 -84.7 -0.434 19.58 20.76 01a58784o0376o
58784.365623  20.388  0.455    25   12 o  0   1.10   2.19813  -8.98482  9678.25  5941.55 2.36 1.77 -84.9 -0.456 19.67 20.75 01a58784o0382o
58784.378208  20.707  0.526    19   10 o  0   1.37   2.19813  -8.98482  9662.06  6057.35 2.43 1.83 -84.9 -0.450 19.62 20.81 01a58784o0408o
58787.350194 -20.631  0.383   -20    8 o  0   1.96   2.19813  -8.98482  9723.33  5982.59 2.52 1.81 -85.0 -0.443 19.66 20.88 01a58787o0358o
58787.353468  23.776  9.462     1   11 o  0   0.71   2.19813  -8.98482  9745.46  6020.75 2.20 1.83 -89.4 -0.445 19.76 20.92 01a58787o0365o
58787.364632 -24.004 11.625    -1   11 o  0   1.05   2.19813  -8.98482  9686.07  5943.41 2.36 2.33  41.1 -0.404 19.61 20.92 01a58787o0388o
58787.371091  20.483  0.418    23   10 o  0   1.41   2.19813  -8.98482  9668.38  6057.24 2.69 2.25 -84.4 -0.423 19.50 20.88 01a58787o0402o
58788.346257  22.829  7.875     3   21 o  0   1.08   2.19813  -8.98482  9721.97  5984.35 2.48 1.88 -84.9 -0.441 19.01 20.08 01a58788o0295o
58788.349511  20.400  0.438    25   11 o  0   1.02   2.19813  -8.98482  9742.36  6023.19 2.44 1.84 -85.6 -0.435 19.57 20.66 01a58788o0302o
