HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459511.874,2021-10-24.3689483,bA,1.63,16.518,>16.518,99.99,0.268,0.179,g
2459512.591,2021-10-25.0863704,bq,1.46,18.298,>18.298,99.99,0.013,0.035,g
2459512.98,2021-10-25.4752489,bA,2.1,17.743,>17.743,99.99,0.028,0.058,g
2459513.606,2021-10-26.1010631,bq,1.49,18.598,>18.598,99.99,-0.009,0.026,g
2459514.575,2021-10-27.0701703,bq,1.48,17.984,>17.984,99.99,0.035,0.046,g
2459514.775,2021-10-27.2702480,bA,1.62,18.424,>18.424,99.99,0.103,0.031,g
2459515.554,2021-10-28.0495567,bq,1.68,17.527,>17.527,99.99,-0.085,0.071,g
2459515.974,2021-10-28.4694738,bA,2.03,17.913,>17.913,99.99,-0.022,0.05,g
2459516.566,2021-10-29.0608406,bq,1.62,18.55,>18.550,99.99,0.034,0.028,g
2459517.571,2021-10-30.0660072,bq,1.51,19.023,>19.023,99.99,0.009,0.018,g
2459518.574,2021-10-31.0693462,bq,1.46,19.117,>19.117,99.99,-0.003,0.016,g
2459519.762,2021-11-01.2567814,bA,1.6,19.025,>19.025,99.99,0.034,0.018,g
2459520.638,2021-11-02.1329253,bq,1.52,18.473,>18.473,99.99,0.077,0.03,g
2459522.841,2021-11-04.3362788,bA,1.67,18.375,>18.375,99.99,0.011,0.032,g
2459523.593,2021-11-05.0880589,bq,1.5,18.036,>18.036,99.99,0.069,0.044,g
2459524.559,2021-11-06.0537518,bq,1.67,18.775,>18.775,99.99,0.008,0.022,g
2459525.547,2021-11-07.0419084,bq,1.76,18.392,>18.392,99.99,0.044,0.032,g
2459525.949,2021-11-07.4439561,bA,2.05,18.695,>18.695,99.99,0.012,0.024,g
2459526.554,2021-11-08.0487988,bq,2.3,18.663,>18.663,99.99,0.092,0.025,g
2459526.752,2021-11-08.2474224,bA,1.65,18.958,>18.958,99.99,-0.029,0.019,g
2459530.755,2021-11-12.2499846,bA,1.66,17.268,>17.268,99.99,-0.047,0.09,g
2459531.571,2021-11-13.0659697,bq,1.48,17.806,>17.806,99.99,0.082,0.055,g
2459533.608,2021-11-15.1033712,bq,1.55,17.864,>17.864,99.99,0.031,0.052,g
2459535.566,2021-11-17.0610769,bq,1.6,17.704,>17.704,99.99,0.05,0.06,g
2459538.58,2021-11-20.0754399,bq,1.66,16.92,>16.920,99.99,0.117,0.124,g
2459539.583,2021-11-21.0791642,bq,1.53,17.478,>17.478,99.99,-0.053,0.074,g
2459540.912,2021-11-22.4073537,bA,2.01,17.608,>17.608,99.99,0.167,0.066,g
2459542.877,2021-11-24.3724913,bA,1.68,17.99,>17.990,99.99,-0.055,0.046,g
2459543.623,2021-11-25.1188521,bq,1.44,17.737,>17.737,99.99,0.087,0.058,g
2459543.915,2021-11-25.4107614,bA,2.06,18.009,>18.009,99.99,-0.084,0.045,g
2459544.848,2021-11-26.3436187,bA,1.68,18.951,>18.951,99.99,0.021,0.019,g
2459546.727,2021-11-28.2226474,bA,1.98,18.996,>18.996,99.99,0.003,0.018,g
2459547.599,2021-11-29.0952437,bq,1.48,18.653,>18.653,99.99,-0.078,0.025,g
2459547.895,2021-11-29.3908606,bA,2.08,18.504,>18.504,99.99,0.06,0.029,g
2459548.733,2021-11-30.2291753,bq,1.47,18.206,>18.206,99.99,0.006,0.038,g
2459551.606,2021-12-03.1018798,bq,1.49,18.143,>18.143,99.99,-0.024,0.04,g
2459552.542,2021-12-04.0379848,bq,1.55,17.721,17.506,0.18,0.361,0.059,g
2459554.68,2021-12-06.1764817,bq,1.52,18.303,>18.303,99.99,-0.094,0.035,g
2459555.573,2021-12-07.0695931,bq,1.59,18.501,>18.501,99.99,-0.023,0.029,g
2459565.735,2021-12-17.2318697,bA,2.18,17.356,>17.356,99.99,-0.182,0.083,g
2459568.583,2021-12-20.0800524,bq,1.57,17.874,>17.874,99.99,0.047,0.051,g
2459569.614,2021-12-21.1111084,bq,1.53,17.719,>17.719,99.99,0.108,0.059,g
2459572.61,2021-12-24.1080754,bq,1.52,18.381,>18.381,99.99,0.005,0.032,g
2459575.548,2021-12-27.0459173,bq,1.52,18.586,>18.586,99.99,0.03,0.027,g
2459585.724,2022-01-06.2223179,bA,2.01,18.443,>18.443,99.99,-0.029,0.03,g
2459586.598,2022-01-07.0965335,bq,1.52,18.434,>18.434,99.99,0.103,0.031,g
2459587.72,2022-01-08.2191450,bA,2.17,18.172,>18.172,99.99,0.109,0.039,g
2459588.732,2022-01-09.2310582,bA,1.98,17.867,>17.867,99.99,-0.053,0.052,g
2459591.752,2022-01-12.2514262,bA,2.02,17.567,>17.567,99.99,0.12,0.068,g
2459593.757,2022-01-14.2564199,bA,2.01,17.236,>17.236,99.99,-0.003,0.093,g
2459594.754,2022-01-15.2529628,bA,2,17.371,>17.371,99.99,0.154,0.082,g
2459595.739,2022-01-16.2380535,bA,2.06,17.557,>17.557,99.99,-0.195,0.069,g
2459596.743,2022-01-17.2422335,bA,1.99,17.354,>17.354,99.99,0.219,0.083,g
2459597.739,2022-01-18.2386178,bA,2.03,17.171,>17.171,99.99,-0.087,0.098,g
2459598.705,2022-01-19.2044886,bA,2.05,17.352,>17.352,99.99,0.019,0.083,g
2459599.717,2022-01-20.2164261,bA,2.12,18.375,>18.375,99.99,0.065,0.032,g
2459600.728,2022-01-21.2283554,bA,1.64,18.682,>18.682,99.99,0.008,0.024,g
2459601.71,2022-01-22.2096084,bA,2.12,17.842,>17.842,99.99,0.073,0.053,g
2459603.706,2022-01-24.2065363,bA,2.07,16.9,>16.900,99.99,0.065,0.126,g
2459604.718,2022-01-25.2184601,bA,2.05,18.297,>18.297,99.99,-0.004,0.035,g
2459605.715,2022-01-26.2150287,bA,2.27,18.054,>18.054,99.99,0.067,0.044,g
2459606.711,2022-01-27.2115467,bA,2.03,17.581,>17.581,99.99,0.204,0.067,g
2459607.708,2022-01-28.2081258,bA,2.15,17.07,>17.070,99.99,-0.084,0.108,g
2459619.63,2022-02-09.1313552,bq,1.45,17.648,>17.648,99.99,0.008,0.063,g
2459620.625,2022-02-10.1267361,bq,1.49,17.564,>17.564,99.99,-0.005,0.068,g
2459621.632,2022-02-11.1337475,bq,1.5,17.103,>17.103,99.99,0.04,0.105,g
2459622.628,2022-02-12.1292563,bq,1.47,17.203,>17.203,99.99,-0.169,0.095,g
2459624.619,2022-02-14.1211508,bq,1.55,17.558,>17.558,99.99,-0.015,0.069,g
2459625.624,2022-02-15.1255149,bq,1.53,16.962,>16.962,99.99,-0.271,0.119,g
2459626.616,2022-02-16.1184018,bq,1.55,16.747,>16.747,99.99,0.019,0.145,g
2459628.564,2022-02-18.0663940,bq,1.56,16.955,>16.955,99.99,0.09,0.12,g
2459629.606,2022-02-19.1083623,bq,1.49,18.26,>18.260,99.99,0.045,0.036,g
2459633.595,2022-02-23.0971740,bq,1.54,18.199,>18.199,99.99,0.053,0.038,g
2459634.592,2022-02-24.0943315,bq,1.62,18.232,>18.232,99.99,0.039,0.037,g
2459637.572,2022-02-27.0747611,bq,1.7,17.293,>17.293,99.99,-0.021,0.088,g
2459643.574,2022-03-05.0775112,bq,1.42,16.403,>16.403,99.99,0.552,0.2,g
2459726.098,2022-05-26.6025988,bA,1.67,17.464,>17.464,99.99,0.106,0.075,g
2459727.11,2022-05-27.6144626,bA,2.02,16.809,>16.809,99.99,0.275,0.137,g
2459730.096,2022-05-30.6001258,bA,1.72,17.986,>17.986,99.99,0.05,0.046,g
2459731.1,2022-05-31.6041109,bA,2.04,17.927,>17.927,99.99,0.005,0.049,g
2459732.098,2022-06-01.6021285,bA,1.7,18.167,>18.167,99.99,-0.008,0.039,g
2459733.097,2022-06-02.6011834,bA,1.65,18.409,>18.409,99.99,0.07,0.031,g
2459734.086,2022-06-03.5899189,bA,1.72,18.522,>18.522,99.99,-0.035,0.028,g
2459735.09,2022-06-04.5940395,bA,1.67,18.455,>18.455,99.99,0.007,0.03,g
2459736.087,2022-06-05.5902796,bA,1.99,18.439,>18.439,99.99,-0.045,0.031,g
2459740.077,2022-06-09.5799658,bA,1.67,18.459,>18.459,99.99,-0.001,0.03,g
2459751.042,2022-06-20.5449598,bA,1.65,17.618,>17.618,99.99,-0.053,0.065,g
2459752.08,2022-06-21.5826443,bA,1.66,17.678,>17.678,99.99,0.117,0.062,g
2459754.1,2022-06-23.6024291,bA,1.63,18.413,>18.413,99.99,-0.009,0.031,g
2459755.088,2022-06-24.5906399,bA,1.68,18.214,>18.214,99.99,0.05,0.038,g
2459758.03,2022-06-27.5320804,bA,1.61,18.397,>18.397,99.99,-0.066,0.032,g
2459759.097,2022-06-28.5987435,bA,2.04,18.597,>18.597,99.99,0.002,0.026,g
2459761.027,2022-06-30.5287434,bA,2.05,18.489,>18.489,99.99,0.036,0.029,g
2459761.874,2022-07-01.3755583,bq,1.54,18.362,>18.362,99.99,0.042,0.033,g
2459766.011,2022-07-05.5125001,bA,1.66,18.419,>18.419,99.99,-0.021,0.031,g
2459767.109,2022-07-06.6104935,bA,1.71,18.16,>18.160,99.99,-0.05,0.04,g
2459768.097,2022-07-07.5987679,bA,1.99,17.767,>17.767,99.99,-0.031,0.057,g
2459768.864,2022-07-08.3649162,bq,1.47,17.903,>17.903,99.99,-0.014,0.05,g
2459769.839,2022-07-09.3401109,bq,1.47,17.92,>17.920,99.99,0.025,0.049,g
2459770.853,2022-07-10.3539672,bq,1.5,17.767,>17.767,99.99,-0.013,0.057,g
2459773.082,2022-07-12.5828430,bA,1.99,17.352,>17.352,99.99,0.075,0.083,g
2459773.835,2022-07-13.3358910,bq,1.7,15.67,>15.670,99.99,0.524,0.392,g
2459775.097,2022-07-14.5981399,bA,2.05,17.226,>17.226,99.99,0.018,0.094,g
2459776.016,2022-07-15.5169665,bA,2,16.97,>16.970,99.99,-0.294,0.118,g
2459777.011,2022-07-16.5117682,bA,1.96,17.213,>17.213,99.99,0.057,0.095,g
2459781.816,2022-07-21.3165210,bq,1.47,17.331,>17.331,99.99,-0.275,0.085,g
2459783.973,2022-07-23.4734645,bA,1.73,18.594,>18.594,99.99,0.018,0.027,g
2459786.07,2022-07-25.5697162,bA,1.65,18.635,>18.635,99.99,0.001,0.026,g
2459786.813,2022-07-26.3133567,bq,1.44,18.05,>18.050,99.99,-0.075,0.044,g
2459788.029,2022-07-27.5287101,bA,1.65,18.852,>18.852,99.99,-0.023,0.021,g
2459788.816,2022-07-28.3159025,bq,1.41,18.518,>18.518,99.99,-0.027,0.028,g
2459789.809,2022-07-29.3082634,bq,1.49,18.373,>18.373,99.99,0.062,0.032,g
2459790.802,2022-07-30.3018631,bq,1.66,18.166,>18.166,99.99,-0.073,0.039,g
2459791.971,2022-07-31.4706928,bA,2.13,18.56,>18.560,99.99,0.029,0.027,g
2459792.785,2022-08-01.2847581,bq,1.43,18.484,>18.484,99.99,0.108,0.029,g
2459793.786,2022-08-02.2854372,bq,1.48,17.966,>17.966,99.99,0.079,0.047,g
2459794.778,2022-08-03.2773707,bq,1.44,18.299,>18.299,99.99,-0.066,0.035,g
2459796.783,2022-08-05.2819760,bq,1.49,18.183,>18.183,99.99,0.016,0.039,g
2459799.958,2022-08-08.4571559,bA,1.66,17.29,>17.290,99.99,-0.167,0.088,g
2459800.776,2022-08-09.2745221,bq,1.48,17.147,>17.147,99.99,-0.121,0.1,g
2459801.01,2022-08-09.5086493,bA,1.68,17.518,>17.518,99.99,-0.011,0.071,g
2459801.762,2022-08-10.2607013,bq,1.49,17.031,>17.031,99.99,0.063,0.112,g
2459802.774,2022-08-11.2728134,bq,1.51,16.639,>16.639,99.99,0.248,0.161,g
2459802.927,2022-08-11.4252425,bA,2.07,16.9,>16.900,99.99,-0.285,0.126,g
2459805.757,2022-08-14.2556210,bq,1.48,17.059,>17.059,99.99,-0.307,0.109,g
2459806.75,2022-08-15.2486747,bq,1.51,17.446,>17.446,99.99,-0.077,0.076,g
2459807.129,2022-08-15.6277231,bA,2.03,17.444,>17.444,99.99,-0.009,0.076,g
2459811.001,2022-08-19.4992717,bA,1.62,18.234,>18.234,99.99,-0.01,0.037,g
2459813.091,2022-08-21.5889099,bA,1.97,17.815,>17.815,99.99,0.02,0.054,g
2459813.874,2022-08-22.3716771,bA,2,18.927,>18.927,99.99,-0.013,0.02,g
2459818.05,2022-08-26.5473848,bA,2.09,18.669,>18.669,99.99,-0.045,0.025,g
2459818.973,2022-08-27.4709075,bA,1.68,18.47,>18.470,99.99,0.077,0.03,g
2459820.71,2022-08-29.2068832,bq,1.51,18.476,>18.476,99.99,-0.006,0.03,g
2459821.122,2022-08-29.6192796,bA,1.99,18.432,>18.432,99.99,0.022,0.031,g
2459822.853,2022-08-31.3502944,bA,2,18.724,>18.724,99.99,0.039,0.024,g
2459827.689,2022-09-05.1854465,bq,1.43,17.463,>17.463,99.99,0.266,0.075,g
2459828.118,2022-09-05.6146616,bA,2.03,18.447,>18.447,99.99,-0.042,0.03,g
2459828.684,2022-09-06.1809354,bq,1.49,17.529,>17.529,99.99,0.031,0.071,g
2459829.843,2022-09-07.3397423,bA,2.22,18.21,>18.210,99.99,0.038,0.038,g
2459830.692,2022-09-08.1886299,bq,1.48,16.996,>16.996,99.99,-0.168,0.116,g
2459830.966,2022-09-08.4630969,bA,2.01,17.481,>17.481,99.99,0.277,0.074,g
2459833.078,2022-09-10.5742105,bA,2.09,17.124,>17.124,99.99,0.21,0.103,g
2459835.671,2022-09-13.1669918,bq,1.56,16.694,>16.694,99.99,0.048,0.153,g
2459838.033,2022-09-15.5294653,bA,1.61,17.549,>17.549,99.99,-0.011,0.069,g
2459838.653,2022-09-16.1489167,bq,1.5,18.394,>18.394,99.99,0.063,0.032,g
2459839.66,2022-09-17.1562096,bq,1.42,18.517,>18.517,99.99,0.041,0.028,g
2459840.055,2022-09-17.5515232,bA,1.68,17.965,>17.965,99.99,0.124,0.047,g
2459840.651,2022-09-18.1468395,bq,1.51,18.305,>18.305,99.99,-0.068,0.035,g
2459841.074,2022-09-18.5696814,bA,1.99,18.068,>18.068,99.99,0.107,0.043,g
2459842.088,2022-09-19.5844350,bA,1.71,18.396,>18.396,99.99,-0.025,0.032,g
2459843.073,2022-09-20.5690856,bA,1.68,18.42,>18.420,99.99,-0.089,0.031,g
2459843.644,2022-09-21.1403115,bq,1.48,18.857,>18.857,99.99,0.014,0.021,g
2459844.084,2022-09-21.5803730,bA,2.01,18.191,>18.191,99.99,-0.137,0.038,g
2459844.651,2022-09-22.1469236,bq,1.5,18.142,>18.142,99.99,-0.022,0.04,g
2459844.888,2022-09-22.3837109,bA,1.64,18.809,>18.809,99.99,-0.075,0.022,g
2459845.642,2022-09-23.1380378,bq,1.47,18.189,>18.189,99.99,-0.089,0.039,g
2459845.832,2022-09-23.3274962,bA,1.63,18.598,>18.598,99.99,0.06,0.026,g
2459846.634,2022-09-24.1300758,bq,1.51,18.815,>18.815,99.99,-0.006,0.022,g
2459847.635,2022-09-25.1303789,bq,1.47,18.34,>18.340,99.99,-0.001,0.034,g
2459848.63,2022-09-26.1260813,bq,1.56,18.01,>18.010,99.99,0.18,0.045,g
2459848.999,2022-09-26.4948640,bA,1.97,18.532,>18.532,99.99,-0.049,0.028,g
2459849.628,2022-09-27.1236128,bq,1.59,18.679,>18.679,99.99,-0.015,0.025,g
2459850.638,2022-09-28.1338987,bq,1.44,18.721,>18.721,99.99,-0.017,0.024,g
2459851.06,2022-09-28.5554805,bA,1.7,18.468,>18.468,99.99,-0.035,0.03,g
2459852.797,2022-09-30.2924565,bA,2,18.535,>18.535,99.99,0.041,0.028,g
2459853.657,2022-10-01.1526113,bq,2.02,18.256,>18.256,99.99,0.001,0.036,g
2459854.612,2022-10-02.1079413,bq,1.46,17.976,>17.976,99.99,-0.024,0.047,g
2459855.048,2022-10-02.5434135,bA,1.65,18.313,>18.313,99.99,0.065,0.034,g
2459855.642,2022-10-03.1371015,bq,1.46,18.408,>18.408,99.99,-0.047,0.031,g
2459857.003,2022-10-04.4987252,bA,2.05,18.669,>18.669,99.99,0,0.025,g
2459858.759,2022-10-06.2543034,bA,1.99,17.237,>17.237,99.99,-0.077,0.093,g
2459865.674,2022-10-13.1688812,bq,1.57,16.826,>16.826,99.99,-0.66,0.135,g
2459866.791,2022-10-14.2857930,bq,1.5,17.136,>17.136,99.99,0.199,0.102,g
2459869.008,2022-10-16.5029348,bA,1.59,17.82,>17.820,99.99,0.02,0.054,g
2459870.889,2022-10-18.3839406,bA,1.69,18.713,>18.713,99.99,0.022,0.024,g
2459872.967,2022-10-20.4617050,bA,2.07,18.621,>18.621,99.99,0.022,0.026,g
2459874.029,2022-10-21.5237148,bA,1.7,18.644,>18.644,99.99,0.06,0.025,g
2459876.6,2022-10-24.0948746,bq,1.47,18.226,>18.226,99.99,-0.144,0.037,g
2459876.96,2022-10-24.4554189,bA,2.09,18.523,>18.523,99.99,0.02,0.028,g
2459880.582,2022-10-28.0774054,bq,1.5,18.41,>18.410,99.99,0.006,0.031,g
2459880.969,2022-10-28.4638204,bA,2.1,18.392,>18.392,99.99,0.026,0.032,g
2459882.812,2022-10-30.3067231,bq,1.49,18.337,>18.337,99.99,0.066,0.034,g
2459884.733,2022-11-01.2284696,bq,1.49,18.305,>18.305,99.99,0.036,0.035,g
2459885.806,2022-11-02.3013246,bq,1.48,18.391,>18.391,99.99,0.007,0.032,g
2459886.798,2022-11-03.2935093,bq,1.48,17.596,>17.596,99.99,0.061,0.066,g
2459887.745,2022-11-04.2399931,bq,1.48,17.707,>17.707,99.99,-0.064,0.06,g
2459888.755,2022-11-05.2500613,bq,1.65,17.454,>17.454,99.99,0.112,0.076,g
2459892.953,2022-11-09.4487549,bA,2.18,16.821,>16.821,99.99,-0.366,0.136,g
2459893.815,2022-11-10.3108113,bq,1.58,16.931,>16.931,99.99,-0.13,0.123,g
2459894.745,2022-11-11.2399747,bq,1.5,17.385,>17.385,99.99,0.178,0.081,g
2459897.592,2022-11-14.0871394,bq,2.24,18.355,>18.355,99.99,0.03,0.033,g
2459899.852,2022-11-16.3478208,bA,2.19,18.357,>18.357,99.99,0.052,0.033,g
2459902.617,2022-11-19.1122432,bq,1.57,18.326,>18.326,99.99,-0.006,0.034,g
2459906.88,2022-11-23.3757178,bA,2.02,18.685,>18.685,99.99,0.001,0.024,g
2459907.651,2022-11-24.1470075,bq,1.48,18.424,>18.424,99.99,0.054,0.031,g
2459914.839,2022-12-01.3354372,bA,1.99,18.025,>18.025,99.99,-0.16,0.045,g
2459915.765,2022-12-02.2613384,bA,1.96,18.601,>18.601,99.99,-0.009,0.026,g
2459916.696,2022-12-03.1920910,bA,2.04,16.845,>16.845,99.99,0.282,0.133,g
2459917.696,2022-12-04.1923409,bA,2.14,16.921,>16.921,99.99,0.001,0.124,g
2459923.845,2022-12-10.3413686,bA,2.34,16.85,>16.850,99.99,-0.111,0.132,g
2459926.862,2022-12-13.3589871,bA,2.06,17.911,>17.911,99.99,0.027,0.05,g
2459927.593,2022-12-14.0897548,bq,1.53,18.957,>18.957,99.99,0.028,0.019,g
2459928.729,2022-12-15.2255083,bA,2.02,18.941,>18.941,99.99,0.011,0.019,g
2459960.77,2023-01-16.2695152,bA,1.7,18.494,>18.494,99.99,-0.026,0.029,g
2459964.705,2023-01-20.2047895,bA,2.11,17.08,>17.080,99.99,-0.111,0.107,g
2459965.717,2023-01-21.2167041,bA,2.04,18.306,>18.306,99.99,-0.042,0.035,g
2459966.706,2023-01-22.2056261,bA,2.13,17.222,>17.222,99.99,-0.071,0.094,g
2459967.751,2023-01-23.2509790,bA,1.65,18.572,>18.572,99.99,-0.006,0.027,g
2459968.728,2023-01-24.2284553,bA,1.68,18.552,>18.552,99.99,0.014,0.028,g
2459969.739,2023-01-25.2395546,bA,1.99,18.388,>18.388,99.99,0.062,0.032,g
2459979.656,2023-02-04.1573321,bq,1.65,15.84,>15.840,99.99,0.697,0.335,g
2459984.627,2023-02-09.1283195,bq,1.45,18.174,>18.174,99.99,0.067,0.039,g
2459988.626,2023-02-13.1281908,bq,1.68,17.854,>17.854,99.99,-0.02,0.052,g
2459998.599,2023-02-23.1014263,bq,2.1,18.111,>18.111,99.99,0.053,0.041,g
2459999.582,2023-02-24.0842961,bq,2.37,18.03,>18.030,99.99,-0.001,0.045,g
2460007.574,2023-03-04.0770131,bq,2.04,16.05,>16.050,99.99,1.057,0.276,g
2460118.043,2023-06-22.5452710,bA,2,18.128,>18.128,99.99,0.085,0.041,g
2460121.033,2023-06-25.5349836,bA,2.01,18.682,>18.682,99.99,-0.009,0.024,g
2460123.034,2023-06-27.5357604,bA,2.05,18.494,>18.494,99.99,0.07,0.029,g
2460124.032,2023-06-28.5342332,bA,2.03,18.242,>18.242,99.99,0.052,0.037,g
2460125.043,2023-06-29.5449800,bA,2.06,18.441,>18.441,99.99,0.111,0.031,g
2460126.025,2023-06-30.5273850,bA,1.67,17.744,>17.744,99.99,-0.045,0.058,g
2460127.025,2023-07-01.5270964,bA,1.63,17.229,>17.229,99.99,0.265,0.093,g
2460128.022,2023-07-02.5239898,bA,2.07,16.682,>16.682,99.99,0.004,0.154,g
2460130.006,2023-07-04.5075766,bA,2.1,16.936,>16.936,99.99,-0.007,0.122,g
2460133.004,2023-07-07.5057373,bA,2.06,17.718,>17.718,99.99,-0.08,0.059,g
2460134.997,2023-07-09.4984156,bA,2.03,17.841,>17.841,99.99,-0.17,0.053,g
2460136.086,2023-07-10.5870432,bA,1.65,17.989,>17.989,99.99,-0.005,0.046,g
2460137.987,2023-07-12.4883464,bA,1.99,18.247,>18.247,99.99,-0.019,0.036,g
2460139.117,2023-07-13.6179092,bA,2.41,17.443,>17.443,99.99,-0.146,0.077,g
2460139.976,2023-07-14.4769105,bA,2.11,18.351,>18.351,99.99,-0.002,0.033,g
2460141.985,2023-07-16.4854305,bA,2.01,18.303,>18.303,99.99,-0.055,0.035,g
2460146.977,2023-07-21.4774824,bA,2,18.159,>18.159,99.99,-0.01,0.04,g
2460147.965,2023-07-22.4651114,bA,1.67,18.597,>18.597,99.99,0.025,0.026,g
2460148.96,2023-07-23.4601134,bA,2.01,18.615,>18.615,99.99,-0.026,0.026,g
2460149.96,2023-07-24.4596246,bA,1.65,18.426,>18.426,99.99,-0.003,0.031,g
2460150.952,2023-07-25.4522476,bA,1.65,18.982,>18.982,99.99,0.069,0.019,g
2460152.952,2023-07-27.4514484,bA,2.08,18.308,>18.308,99.99,0.087,0.035,g
2460153.951,2023-07-28.4509965,bA,2.01,17.768,>17.768,99.99,0.101,0.057,g
2460154.947,2023-07-29.4468666,bA,1.65,17.488,>17.488,99.99,0.189,0.073,g
2460155.944,2023-07-30.4431615,bA,2.01,17.179,>17.179,99.99,-0.002,0.098,g
2460159.044,2023-08-02.5432733,bA,1.98,17.368,>17.368,99.99,-0.137,0.082,g
2460160.923,2023-08-04.4223142,bA,2.05,16.884,>16.884,99.99,0.086,0.128,g
2460162.047,2023-08-05.5462854,bA,1.99,17.442,>17.442,99.99,0.089,0.077,g
2460163.036,2023-08-06.5349876,bA,2,17.776,>17.776,99.99,0.118,0.056,g
2460170.896,2023-08-14.3945043,bA,1.69,18.217,>18.217,99.99,0.006,0.038,g
2460172.074,2023-08-15.5726270,bA,2.03,18.821,>18.821,99.99,-0.013,0.022,g
2460177.888,2023-08-21.3863399,bA,1.68,18.183,>18.183,99.99,-0.002,0.039,g
2460178.895,2023-08-22.3928046,bA,1.66,18.804,>18.804,99.99,0.009,0.022,g
2460180.888,2023-08-24.3860142,bA,1.65,18.147,>18.147,99.99,0.061,0.04,g
2460182.013,2023-08-25.5101262,bA,1.96,18.564,>18.564,99.99,0.036,0.027,g
2460182.936,2023-08-26.4337478,bA,2.17,17.595,>17.595,99.99,0.077,0.067,g
2460185.076,2023-08-28.5738211,bA,2.11,18.481,>18.481,99.99,-0.016,0.029,g
2460187.967,2023-08-31.4645288,bA,2.45,17.173,>17.173,99.99,0.064,0.098,g
2460191.843,2023-09-04.3397216,bA,1.69,17.565,>17.565,99.99,-0.129,0.068,g
2460194.951,2023-09-07.4477258,bA,1.67,18.434,>18.434,99.99,-0.017,0.031,g
2460196.965,2023-09-09.4614196,bA,1.63,18.247,>18.247,99.99,0.068,0.036,g
2460197.905,2023-09-10.4012799,bA,1.69,18.771,>18.771,99.99,0.006,0.023,g
2460199.839,2023-09-12.3353200,bA,2,18.126,>18.126,99.99,0.11,0.041,g
2460200.846,2023-09-13.3421613,bA,1.66,18.466,>18.466,99.99,-0.002,0.03,g
2460201.912,2023-09-14.4082390,bA,1.64,18.597,>18.597,99.99,-0.001,0.026,g
2460202.887,2023-09-15.3827968,bA,1.99,18.54,>18.540,99.99,0.105,0.028,g
