###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58815.662900 -19.278  0.893   -71   63 c  0   1.19 183.04289  13.24918  5354.54  1992.72 2.50 2.35  37.2 -0.387 17.26 18.04 02a58815o0962c
58821.554932 -20.816  0.701   -17   12 o  0   1.22 183.04289  13.24918  5142.31  6653.92 2.56 2.09  89.5 -0.397 19.35 20.60 01a58821o0705o
58821.558172 -24.411 16.000    -1   10 o  0   1.58 183.04289  13.24918  5123.76  6615.35 2.43 1.96  88.8 -0.401 19.44 20.64 01a58821o0712o
58821.564269  21.258  1.040    11   12 o  0   1.09 183.04289  13.24918  5181.88  6691.81 2.50 2.08  88.6 -0.395 19.41 20.68 01a58821o0724o
58821.574224 -21.091  0.748   -13   10 o  0   1.24 183.04289  13.24918  5203.63  6575.62 2.43 2.10  86.4 -0.406 19.45 20.73 01a58821o0744o
58821.661903 -21.509  6.156    -9   56 o  0   1.38 183.04289  13.24918  5178.55  6639.56 2.32 1.97 -84.3 -0.444 17.71 17.45 01a58821o0926o
58825.603198  23.328  8.385     2   14 o  0   0.81 183.04289  13.24918   322.86   344.90 2.67 2.10  62.6 -0.467 19.62 21.15 01a58825o0823o
58825.608280 -22.965  7.087    -2   17 o  0   0.83 183.04289  13.24918  5280.04 10506.84 2.30 2.10 -80.3 -0.428 19.58 21.02 01a58825o0832o
58825.608742 -24.157 14.286    -1   11 o  0   1.27 183.04289  13.24918   303.47   307.03 2.44 2.00  61.3 -0.456 19.65 21.15 01a58825o0833o
58825.622542 -21.943  2.245    -6   14 o  0   0.78 183.04289  13.24918   361.61   387.45 2.55 2.07  70.2 -0.431 19.59 21.17 01a58825o0861o
58825.625774 -24.581 20.200    -0   11 o  0   1.24 183.04289  13.24918   382.66   271.70 2.30 1.93  64.0 -0.440 19.73 21.19 01a58825o0868o
58825.627181  20.044  0.461    35   16 o  0   1.67 183.04289  13.24918 10522.50   313.31 2.61 2.19 -79.2 -0.346 19.67 21.15 01a58825o0871o
58825.629053  25.032 27.000     0   10 o  0   1.76 183.04289  13.24918  5362.08 10469.49 2.21 1.97 -77.3 -0.421 19.65 21.05 01a58825o0875o
58825.664693  21.820  8.898     7   60 o  0   0.94 183.04289  13.24918   338.28   337.90 2.37 1.99  55.0 -0.480 17.85 19.59 01a58825o0947o
58827.614297  20.677  0.755    20   15 o  0   1.37 183.04289  13.24918  7384.00  3810.92 2.13 1.87  40.9 -0.432 19.04 19.75 02a58827o0886o
58827.617782 -23.483 10.875    -2   16 o  0   1.13 183.04289  13.24918  7402.74  3850.58 2.17 1.80  37.8 -0.441 19.10 19.80 02a58827o0892o
58827.623561 -22.372  3.262    -4   13 o  0   1.50 183.04289  13.24918  7344.24  3773.73 2.19 1.89  39.2 -0.433 19.14 19.89 02a58827o0904o
58827.636007  20.135  0.494    32   16 o  0   0.71 183.04289  13.24918  7323.93  3891.92 2.21 1.90  39.7 -0.435 19.31 20.22 02a58827o0929o
58828.630137  22.407  6.769     4   27 o  0   1.21 183.04289  13.24918  5288.46 10518.17 2.31 2.15 -68.7 -0.385 19.00 19.63 01a58828o0948o
58828.643233 -21.009  1.690   -14   24 o  0   0.60 183.04289  13.24918  5367.90 10478.92 2.33 2.08 -76.2 -0.407 19.04 19.70 01a58828o0975o
58829.553514  21.364  2.800    10   29 o  0   1.18 183.04289  13.24918   330.22   343.26 2.30 1.93  60.2 -0.487 18.77 18.95 01a58829o0764o
58829.555837  19.566  0.731    54   40 o  0   0.89 183.04289  13.24918  5270.13 10511.57 2.17 1.97 -78.0 -0.421 18.66 18.87 01a58829o0769o
58829.556758  20.659  1.638    20   32 o  0   1.02 183.04289  13.24918   310.37   305.44 2.58 2.12  60.1 -0.480 18.70 18.97 01a58829o0771o
58829.557219  19.957  1.450    38   55 o  0   0.86 183.04289  13.24918 10525.19   325.11 2.64 2.22 -74.6 -0.357 18.64 18.86 01a58829o0772o
58829.562994  22.052  5.164     6   28 o  0   0.92 183.04289  13.24918   370.14   384.20 2.32 1.92  66.3 -0.479 18.80 19.03 01a58829o0784o
58829.571939 -19.375  0.529   -65   34 o  0   0.65 183.04289  13.24918  5351.35 10470.07 2.36 2.05 -80.6 -0.423 18.72 19.02 01a58829o0803o
58829.572862 -20.933  1.510   -15   23 o  0   1.15 183.04289  13.24918   387.97   267.50 2.34 1.92  62.8 -0.468 18.84 19.10 01a58829o0805o
58833.583659  20.391  0.692    25   18 o  0   1.07 183.04289  13.24918  1282.70  6863.44 2.53 2.00  85.3 -0.408 19.09 19.59 01a58833o0856o
58833.586967 -21.009  1.408   -14   20 o  0   0.89 183.04289  13.24918  1263.60  6825.90 2.60 2.13  85.7 -0.403 19.08 19.60 01a58833o0863o
58833.596780 -20.849  1.065   -17   18 o  0   1.12 183.04289  13.24918  1319.07  6903.36 2.48 1.91  84.4 -0.414 19.17 19.66 01a58833o0883o
58833.610019 -25.599 83.500    -0   18 o  0   1.21 183.04289  13.24918  1340.80  6789.37 2.58 1.95  84.7 -0.411 19.18 19.70 01a58833o0910o
58837.558093 -20.993  1.032   -15   15 o  0   1.09 183.04289  13.24918  1282.02  6868.54 2.62 2.03  88.7 -0.416 19.31 20.14 01a58837o0524o
58837.561377 -20.571  1.105   -22   24 o  0   0.79 183.04289  13.24918  1266.15  6831.93 2.66 2.04 -90.0 -0.415 18.97 19.98 01a58837o0531o
58837.568043 -24.021 19.286    -1   17 o  0   0.77 183.04289  13.24918  1315.47  6905.00 2.79 2.18 -89.6 -0.400 19.31 20.29 01a58837o0544o
58837.579351  20.629  1.155    20   24 o  0   1.03 183.04289  13.24918  1337.36  6790.18 2.53 1.97  89.3 -0.416 18.99 19.74 01a58837o0567o
58841.563531  22.214  1.625     5    8 o  0   2.03 183.04289  13.24918  8119.66  2888.07 2.26 2.12 -82.7 -0.399 19.67 21.13 01a58841o0785o
58841.567130 -21.288  0.893   -11   10 o  0   0.82 183.04289  13.24918  8100.10  2849.22 2.29 1.89 -87.2 -0.419 19.70 21.14 01a58841o0792o
58841.588022   0.000 21.447     0   10 o  0   1.15 183.04289  13.24918  8157.42  2924.03 2.48 2.09 -88.1 -0.416 19.64 21.11 01a58841o0834o
58841.594761 -21.347  0.967   -10   10 o  0   1.08 183.04289  13.24918  8177.18  2807.64 2.20 1.95 -80.0 -0.410 19.75 21.13 01a58841o0847o
58845.558909  21.412  0.886    10    9 o  0   1.42 183.04289  13.24918  8126.55  2893.63 2.34 1.98 -86.7 -0.412 19.75 21.29 01a58845o0746o
58845.562532 -21.498  1.118    -9   10 o  0   0.90 183.04289  13.24918  8103.87  2852.18 2.35 1.94 -86.4 -0.423 19.74 21.29 01a58845o0753o
58845.575747 -21.481  0.980    -9    9 o  0   1.07 183.04289  13.24918  8160.95  2930.33 2.38 1.99 -86.0 -0.419 19.75 21.31 01a58845o0779o
58845.588002  20.904  0.489    16    8 o  0   1.69 183.04289  13.24918  8180.28  2812.29 2.30 1.89 -85.5 -0.426 19.79 21.29 01a58845o0803o
58849.555718 -22.251  2.286    -5   10 o  0   0.83 183.04289  13.24918  4222.38  3074.49 2.29 1.95  87.7 -0.408 19.63 20.98 01a58849o0130o
58849.562831 -22.290  2.423    -4   11 o  0   0.77 183.04289  13.24918  4202.00  3036.63 2.15 1.86  86.0 -0.415 19.65 20.97 01a58849o0145o
58849.583760 -21.692  1.247    -8   10 o  0   1.16 183.04289  13.24918  4257.40  3113.63 2.27 1.88  87.8 -0.404 19.64 21.06 01a58849o0186o
58849.594848 -21.766  1.400    -7   10 o  0   0.99 183.04289  13.24918  4275.95  2996.67 2.46 2.03  86.3 -0.398 19.52 20.97 01a58849o0208o
58865.530911  17.868  1.414   259  366 o  0   0.89 183.04289  13.24918  1949.61  4632.39 2.06 1.83  70.6 -0.427 15.81 16.31 01a58865o0316o
58865.534139  18.559  0.787   137  108 o  0   0.64 183.04289  13.24918  1930.11  4594.00 2.06 1.71  72.3 -0.418 17.21 18.19 01a58865o0323o
58865.547978  22.331 15.765     4   67 o  0   1.05 183.04289  13.24918  1989.18  4673.14 1.91 1.77  79.6 -0.444 17.42 18.10 01a58865o0350o
58865.562706 -19.049  0.998   -87   87 o  0   0.59 183.04289  13.24918  2007.81  4558.00 2.34 1.83  86.7 -0.425 17.87 18.45 01a58865o0378o
58867.573009 -22.270  2.271    -4   10 o  0   1.38 183.04289  13.24918  3529.06  3986.97 2.01 1.96 -81.0 -0.447 19.63 20.85 02a58867o0790o
58867.576326 -22.853  4.036    -3   11 o  0   1.19 183.04289  13.24918  3549.21  4027.05 2.00 1.97 -73.1 -0.450 19.59 20.84 02a58867o0797o
58867.596959 -25.295 39.000    -0   11 o  0   0.79 183.04289  13.24918  3487.85  3954.49 1.98 1.96 -65.2 -0.446 19.60 20.81 02a58867o0838o
58867.602476  21.031  0.750    14   10 o  0   0.90 183.04289  13.24918  3475.20  4066.99 1.99 1.96 -71.1 -0.448 19.61 20.79 02a58867o0849o
58869.470423 -24.560 20.250    -0   11 o  0   1.05 183.04289  13.24918  1944.64  4631.07 2.80 2.29  84.2 -0.401 19.64 21.39 01a58869o0509o
58869.474219 -21.932  2.333    -6   14 o  0   1.13 183.04289  13.24918  1926.58  4593.63 3.75 3.25  86.0 -0.386 19.24 21.39 01a58869o0517o
58869.491742  21.394  1.079    10   11 o  0   1.08 183.04289  13.24918  1983.90  4671.97 2.79 2.26  86.8 -0.405 19.64 21.43 01a58869o0551o
58869.499627  21.317  0.925    11   10 o  0   1.23 183.04289  13.24918  2002.73  4555.16 2.52 2.14  86.7 -0.430 19.72 21.45 01a58869o0566o
58871.491493 -21.124  0.839   -13   11 c  0   0.72 183.04289  13.24918  3517.72  3988.59 2.29 2.26  58.2 -0.409 19.79 21.60 02a58871o0584c
58871.494940  21.866  1.268     6    8 c  0   1.08 183.04289  13.24918  3536.95  4027.10 2.30 2.29  17.4 -0.408 19.73 21.62 02a58871o0591c
58871.508813  24.014 11.375     1   10 c  0   0.67 183.04289  13.24918  3473.91  3949.65 2.28 2.25  72.3 -0.406 19.78 21.65 02a58871o0619c
58871.519662  21.335  0.714    11    8 c  0   1.21 183.04289  13.24918  3453.97  4068.45 2.42 2.25  37.4 -0.400 19.80 21.66 02a58871o0640c
58873.569114 -24.273 11.571    -1    8 o  0   1.82 183.04289  13.24918  7150.87  8501.67 2.59 1.86 -83.5 -0.413 19.72 21.29 01a58873o0773o
58873.573052 -21.342  0.969   -10   10 o  0   0.93 183.04289  13.24918  7131.36  8462.15 2.68 1.92 -83.8 -0.417 19.66 21.28 01a58873o0781o
58873.578817  22.484  2.795     4   10 o  0   0.88 183.04289  13.24918  7190.61  8540.27 2.45 1.81 -79.3 -0.424 19.79 21.29 01a58873o0792o
58873.591385 -20.268  0.350   -28   10 o  0   1.18 183.04289  13.24918  7207.53  8425.27 2.72 2.03 -82.4 -0.416 19.63 21.30 01a58873o0818o
58875.519131  25.989 58.000     0    8 c  0   1.18 183.04289  13.24918  8712.24  7864.33 2.72 2.46 -60.2 -0.400 19.84 21.88 02a58875o0670c
58875.524772  21.910  1.238     6    8 c  0   1.74 183.04289  13.24918  8732.16  7905.12 2.77 2.48 -61.1 -0.400 19.86 21.90 02a58875o0681c
58875.527625  21.304  0.861    11    9 c  0   1.03 183.04289  13.24918  8678.27  7825.90 2.61 2.43 -67.8 -0.404 19.88 21.90 02a58875o0687c
58875.539751  24.472 15.500     1    9 c  0   1.11 183.04289  13.24918  8658.60  7944.81 2.72 2.49 -61.5 -0.404 19.83 21.91 02a58875o0711c
58877.484464  21.994  2.105     6   12 o  0   1.16 183.04289  13.24918  7141.92  8496.63 2.69 2.28 -82.3 -0.407 19.37 21.10 01a58877o0574o
58877.500186  21.689  1.509     8   12 o  0   0.68 183.04289  13.24918  7125.56  8459.46 2.60 2.21 -82.1 -0.411 19.39 21.11 01a58877o0605o
58877.503114  20.295  0.386    28   11 o  0   0.83 183.04289  13.24918  7184.89  8538.98 2.65 2.28 -81.4 -0.408 19.57 21.34 01a58877o0611o
58877.511478  21.634  1.400     8   11 o  0   0.89 183.04289  13.24918  7203.08  8421.72 2.73 2.52 -82.5 -0.392 19.49 21.37 01a58877o0627o
58879.639091  20.605  0.660    21   14 c  0   1.04 183.04289  13.24918  1852.89  2694.01 2.44 2.31 -72.8 -0.407 19.22 21.06 02a58879o0892c
58879.651949  20.167  1.014    31   32 c  0   1.06 183.04289  13.24918  1831.55  2654.71 2.40 2.31 -79.7 -0.405 18.19 19.83 02a58879o0918c
58879.666618 -23.129  9.000    -2   18 c  0   1.72 183.04289  13.24918  1889.40  2731.85 2.40 2.31  64.7 -0.403 18.73 20.14 02a58879o0946c
58879.671436 -20.949  2.709   -15   41 c  0   0.31 183.04289  13.24918  1908.72  2616.57 2.71 2.36  43.1 -0.386 18.80 20.08 02a58879o0954c
58881.542967 -22.521  3.364    -4   12 o  0   0.64 183.04289  13.24918  6255.12  4909.72 2.63 1.97 -88.5 -0.397 19.56 21.07 01a58881o0698o
58881.550193  22.440  2.824     4   11 o  0   0.87 183.04289  13.24918  6234.50  4871.34 2.66 2.04 -88.2 -0.392 19.55 21.07 01a58881o0711o
58881.556029  21.546  1.348     9   12 o  0   1.09 183.04289  13.24918  6293.61  4950.02 2.90 2.24 -88.9 -0.375 19.45 21.07 01a58881o0722o
58881.573239  23.580  7.077     1   10 o  0   1.18 183.04289  13.24918  6309.91  4835.82 2.57 1.90 -87.8 -0.409 19.65 21.16 01a58881o0753o
58882.545399  21.531  1.048     9    9 c  0   1.76 183.04289  13.24918  3381.27    96.34 2.80 2.27 -54.1 -0.397 19.75 21.79 02a58882o0668c
58882.548726  22.279  2.182     4   10 c  0   1.01 183.04289  13.24918  3401.69   137.06 2.74 2.23 -52.4 -0.403 19.79 21.78 02a58882o0675c
58882.554690  20.755  0.750    18   14 c  0   0.89 183.04289  13.24918  3345.12    56.89 2.77 2.25 -54.6 -0.382 19.80 21.77 02a58882o0687c
58882.566540 -21.463  0.905    -9    8 c  0   1.36 183.04289  13.24918  3330.71   178.19 2.86 2.38 -52.0 -0.394 19.75 21.72 02a58882o0711c
58883.626644  21.306  1.492    11   16 c  0   0.81 183.04289  13.24918  7185.85 10467.65 2.89 2.65 -50.5 -0.388 19.74 21.80 02a58883o0699c
58883.636618  20.942  0.731    15   11 c  0   0.83 183.04289  13.24918  7166.69 10428.63 2.82 2.60 -53.2 -0.414 19.77 21.78 02a58883o0718c
58883.639410  20.829  1.438    17   24 c  0   0.74 183.04289  13.24918  7230.01 10508.34 2.89 2.59 -46.6 -0.411 19.72 21.81 02a58883o0724c
58883.640324  22.514  2.963     4   11 c  0   0.84 183.04289  13.24918  2285.90   252.13 2.71 2.28 -56.7 -0.405 19.78 21.78 02a58883o0726c
58883.645780  20.474  0.401    24    9 c  0   1.33 183.04289  13.24918  2267.18   212.13 2.73 2.25 -54.2 -0.400 19.81 21.76 02a58883o0736c
58883.647616  20.529  0.476    22   11 c  0   1.06 183.04289  13.24918  7248.78 10389.89 2.72 2.52 -45.9 -0.409 19.75 21.76 02a58883o0740c
58883.648993  21.540  1.197     9   10 c  0   1.09 183.04289  13.24918  2326.10   289.10 2.61 2.20 -57.7 -0.402 19.83 21.76 02a58883o0743c
58883.660370  22.585  3.423     3   12 c  0   0.94 183.04289  13.24918  2344.78   171.06 2.68 2.26 -55.7 -0.397 19.74 21.65 02a58883o0766c
58883.675624  19.428  0.917    62   56 c  0   0.83 183.04289  13.24918  7207.28 10447.64 2.89 2.75 -46.5 -0.366 18.16 19.30 02a58883o0799c
58883.677019  20.962  2.991    15   45 c  0   1.17 183.04289  13.24918  2305.15   228.65 2.75 2.34 -57.8 -0.396 17.81 18.88 02a58883o0802c
58885.480934 -20.938  0.979   -15   15 o  0   0.85 183.04289  13.24918  6260.10  4914.68 2.13 1.73 -85.9 -0.419 19.25 19.83 01a58885o0433o
58885.483746 -21.831  2.229    -7   15 o  0   0.87 183.04289  13.24918  6240.52  4875.88 2.19 1.76 -85.8 -0.412 19.20 19.84 01a58885o0439o
58885.489604 -21.022  1.206   -14   17 o  0   0.58 183.04289  13.24918  6297.90  4953.36 2.26 1.82 -85.6 -0.404 19.21 19.87 01a58885o0450o
58885.499569 -20.737  0.766   -18   14 o  0   1.06 183.04289  13.24918  6317.07  4837.21 2.36 1.91 -86.9 -0.403 19.20 19.91 01a58885o0471o
58901.438063 -21.015  0.727   -14   10 o  0   1.27 183.04289  13.24918  8538.29   438.39 2.42 2.05 -89.5 -0.403 19.52 20.88 01a58901o0465o
58901.441559 -21.610  1.263    -8   10 o  0   1.03 183.04289  13.24918  8518.43   399.27 2.46 2.03 -89.4 -0.427 19.52 20.87 01a58901o0472o
58901.450243  23.010  6.091     2   14 o  0   0.58 183.04289  13.24918  8576.09   475.71 2.40 1.90  87.8 -0.410 19.55 20.85 01a58901o0488o
58901.465384 -22.001  2.105    -6   12 o  0   1.04 183.04289  13.24918  8595.59   361.47 1.88 1.76 -61.5 -0.410 19.41 21.56 01a58901o0518o
58903.446447 -23.342  5.636    -2    9 c  0   1.30 183.04289  13.24918  1139.57  1634.08 2.89 2.41 -55.9 -0.404 19.71 21.74 02a58903o0477c
58903.450809 -21.602  1.018    -8    8 c  0   1.49 183.04289  13.24918  1158.52  1673.61 2.77 2.39 -54.9 -0.417 19.71 21.74 02a58903o0486c
58903.456862  22.446  2.957     4   11 c  0   0.74 183.04289  13.24918  1098.96  1594.86 3.01 2.58 -54.1 -0.392 19.65 21.75 02a58903o0498c
58903.495343  21.530  1.016     9    9 c  0   1.04 183.04289  13.24918  1094.90  1715.51 2.78 2.44 -52.3 -0.403 19.74 21.74 02a58903o0521c
58905.509636 -22.438  2.143    -4    8 o  0   1.79 183.04289  13.24918  5216.32  8592.08 2.55 2.01 -81.6 -0.429 19.68 21.27 01a58905o0634o
58905.512981  22.482  2.800     4   10 o  0   0.93 183.04289  13.24918  5196.18  8553.53 2.50 1.96 -82.2 -0.430 19.68 21.26 01a58905o0641o
58905.525900  22.215  2.000     5    9 o  0   1.08 183.04289  13.24918  5302.98  1929.60 2.17 2.09  57.1 -0.412 19.65 21.30 01a58905o0665o
58905.532036  22.985  3.696     2    9 o  0   1.19 183.04289  13.24918  5284.90  2045.95 2.23 2.14  75.8 -0.409 19.60 21.30 01a58905o0676o
58911.410627 -22.144  2.451    -5   12 o  0   0.81 183.04289  13.24918  6272.35  5540.58 2.02 1.97  50.8 -0.444 19.48 20.48 02a58911o0368o
58911.433413 -22.175  1.923    -5    9 o  0   1.85 183.04289  13.24918  6295.15  5579.42 2.03 1.87 -56.9 -0.450 19.55 20.61 02a58911o0412o
58911.440918 -21.194  0.792   -12   10 o  0   1.30 183.04289  13.24918  6239.33  5501.87 2.02 1.85 -57.5 -0.452 19.55 20.65 02a58911o0426o
58911.452116  21.580  1.194     8   10 o  0   1.08 183.04289  13.24918  6212.39  5625.25 1.92 1.82 -51.6 -0.449 19.61 20.72 02a58911o0447o
58913.478992 -22.293  3.375    -4   15 o  0   1.04 183.04289  13.24918 10058.60  2793.44 3.08 2.24  -3.5 -0.356 19.29 20.37 01a58913o0499o
58913.482113 -20.025  0.445   -36   16 o  0   0.99 183.04289  13.24918 10038.32  2754.78 3.08 2.32  -2.4 -0.334 19.27 20.39 01a58913o0505o
58913.493302  21.550  1.468     9   13 o  0   0.95 183.04289  13.24918 10095.65  2831.67 2.42 2.28 -21.1 -0.353 19.44 20.42 01a58913o0527o
58913.499451 -22.247  2.667    -5   12 o  0   0.73 183.04289  13.24918   436.61  7877.68 2.11 2.00 -35.7 -0.421 19.47 20.44 01a58913o0539o
58920.557919  21.722 11.388     7   85 o  0   0.80 183.04289  13.24918  7361.33  3789.58 2.23 2.01  -0.8 -0.407 17.47 17.24 01a58920o0575o
58920.562476 -20.687  3.678   -19   71 o  0   1.22 183.04289  13.24918  7375.73  3828.95 2.11 1.91  -3.4 -0.378 17.52 17.26 01a58920o0584o
58920.572507 -18.659  0.679  -125   85 o  0   1.73 183.04289  13.24918  7318.44  3752.64 1.99 1.92 -40.7 -0.433 17.23 16.80 01a58920o0604o
58921.544320 -16.588  0.747  -841  628 o  0   1.00 183.04289  13.24918  7357.50  3786.66 2.38 2.07  -4.9 -0.401 15.22 14.85 01a58921o0285o
58921.548164  16.622  0.679   815  553 o  0   0.84 183.04289  13.24918  7377.84  3824.98 2.43 2.03  -4.7 -0.401 15.35 14.96 01a58921o0293o
58921.553472  19.117  2.429    82  199 o  0   1.57 183.04289  13.24918  7320.29  3748.82 2.57 2.05  -5.9 -0.387 16.21 15.96 01a58921o0304o
58921.563984  15.878  0.571  1617  923 o  0   1.26 183.04289  13.24918  7298.79  3866.81 3.47 3.21 -56.9 -0.201 14.82 14.84 01a58921o0326o
58925.450563 -17.110  1.459  -520  759 o  0   1.00 183.04289  13.24918  7338.00  3789.96 2.54 1.85 -15.0 -0.446 16.33 18.66 01a58925o0044o
58925.471002 -19.778  0.386   -44   17 o  0   1.26 183.04289  13.24918  7365.10  3827.02 1.88 1.65  -0.9 -0.420 18.89 20.85 01a58925o0083o
58925.475222 -22.175  3.000    -5   15 o  0   1.11 183.04289  13.24918  7307.72  3749.78 1.84 1.61   3.5 -0.423 19.08 20.98 01a58925o0091o
58925.488112  23.601  9.750     1   13 o  0   0.81 183.04289  13.24918  7292.16  3864.41 1.88 1.76  -2.3 -0.419 19.47 21.30 01a58925o0116o
58930.491679 -18.409  0.300  -157   47 c  0   3.70 183.04289  13.24918  5230.66 10523.77 2.66 2.39 -47.2 -0.416 19.61 21.40 02a58930o0526c
58930.529196  20.561  1.623    22   35 c  0   0.69 183.04289  13.24918  5309.97 10484.11 2.73 2.37 -42.4 -0.426 18.85 20.55 02a58930o0605c
58931.486621  18.971  0.861    94   81 c  0   1.06 183.04289  13.24918  5233.48 10522.89 2.62 2.41 -47.0 -0.418 19.80 21.71 02a58931o0522c
58931.489674 -21.555  0.961    -9    8 c  0   1.07 183.04289  13.24918   288.29   353.29 3.16 2.46 -57.0 -0.392 19.70 21.74 02a58931o0528c
58931.493538 -23.329  5.182    -2    9 c  0   1.02 183.04289  13.24918   269.12   313.54 2.99 2.28 -55.0 -0.422 19.78 21.72 02a58931o0536c
58931.504223 -20.653  0.453   -20    9 c  0   1.10 183.04289  13.24918   329.17   393.19 3.11 2.44 -56.8 -0.412 19.70 21.70 02a58931o0557c
58931.509969  24.147 10.800     1    9 c  0   1.21 183.04289  13.24918   351.37   274.05 2.96 2.32 -56.2 -0.442 19.72 21.69 02a58931o0569c
58931.510427  24.427 31.250     1   19 c  0   1.02 183.04289  13.24918  5311.78 10484.10 2.74 2.44 -44.4 -0.430 19.72 21.66 02a58931o0570c
58931.541565 -21.042  1.151   -14   16 c  0   0.94 183.04289  13.24918 10512.47   373.33 2.94 2.23 -53.9 -0.428 19.69 21.63 02a58931o0631c
58931.545497  22.086  3.143     5   17 c  0   0.60 183.04289  13.24918 10490.89   333.24 3.24 2.45 -54.8 -0.434 19.62 21.61 02a58931o0639c
58933.433765 -21.418  1.057   -10   10 o  0   1.12 183.04289  13.24918  2367.63  5755.59 2.58 2.57 -17.3 -0.379 19.43 21.13 01a58933o0432o
58933.436576  20.700  0.591    19   11 o  0   1.01 183.04289  13.24918  2388.48  5794.87 2.33 2.24  -9.4 -0.394 19.57 21.16 01a58933o0438o
58933.444410  21.453  1.233    10   12 o  0   1.05 183.04289  13.24918  2331.86  5716.24 2.96 2.54  -0.1 -0.376 19.37 21.13 01a58933o0454o
58933.456038  23.458  7.750     2   12 o  0   1.52 183.04289  13.24918  2315.27  5832.81 3.55 2.52   0.2 -0.377 19.29 21.10 01a58933o0476o
58934.436690 -17.819  1.526  -271  413 c  0   1.05 183.04289  13.24918  5243.21 10523.89 3.05 2.76 -45.6 -0.399 17.98 19.78 02a58934o0462c
58934.455478  18.055  1.031   218  224 c  0   1.13 183.04289  13.24918  5318.23 10482.16 3.20 2.86 -49.6 -0.385 16.79 18.59 02a58934o0499c
58937.436733  21.222  0.972    12   12 o  0   0.99 183.04289  13.24918  9785.57  5615.16 2.43 1.88  86.8 -0.410 19.61 20.97 01a58937o0313o
58937.440221  22.966  4.273     2   10 o  0   1.38 183.04289  13.24918  9806.58  5668.31 2.43 1.84  88.2 -0.411 19.62 20.95 01a58937o0320o
58937.454331  21.714  1.219     8    9 o  0   1.97 183.04289  13.24918  9753.18  5646.33 2.56 1.83  89.0 -0.398 19.68 21.07 01a58937o0349o
58937.463103 -22.692  3.300    -3   10 o  0   1.17 183.04289  13.24918  9737.90  5798.01 2.54 1.80  88.3 -0.410 19.69 21.08 01a58937o0367o
58941.372794  21.946  2.600     6   16 o  0   1.31 183.04289  13.24918 10131.10  4739.68 1.95 1.57 -48.5 -0.442 19.16 20.31 01a58941o0290o
58941.376313  20.955  1.197    15   18 o  0   0.62 183.04289  13.24918 10111.04  4700.76 1.88 1.59 -42.3 -0.443 19.18 20.43 01a58941o0297o
58941.390137 -19.865  0.452   -41   19 o  0   1.11 183.04289  13.24918 10170.05  4776.85 1.89 1.56 -42.0 -0.437 19.09 20.51 01a58941o0325o
58941.401526 -20.850  1.702   -17   28 o  0   1.16 183.04289  13.24918 10188.67  4657.32 1.73 1.44 -55.6 -0.441 18.72 20.23 01a58941o0347o
58943.475974  20.877  1.678    16   27 o  0   0.94 183.04289  13.24918  1240.41  6872.85 2.40 1.79 -55.8 -0.476 18.76 19.11 02a58943o0155o
58943.481442 -20.568  1.175   -22   25 o  0   0.96 183.04289  13.24918  1221.37  6834.71 2.41 1.81 -56.1 -0.473 18.70 19.10 02a58943o0165o
58943.487796 -19.447  0.927   -60   56 o  0   1.48 183.04289  13.24918  1279.45  6908.23 2.24 1.77 -53.1 -0.524 17.83 17.78 02a58943o0177o
58943.498638 -20.719  5.068   -19   95 o  0   1.27 183.04289  13.24918  1293.64  6791.12 2.19 1.70 -56.9 -0.485 17.15 16.98 02a58943o0198o
58948.385012  21.428  2.881    10   28 o  0   1.05 183.04289  13.24918  1347.18  8821.10 2.21 2.02 -11.7 -0.396 18.61 19.00 01a58948o0320o
58948.388725  19.587  0.437    53   23 o  0   1.32 183.04289  13.24918  1327.20  8783.55 2.09 2.01 -23.8 -0.398 18.64 19.00 01a58948o0328o
58948.400638 -22.396  7.257    -4   29 o  0   0.83 183.04289  13.24918  9143.88  1676.93 2.36 2.25 -55.2 -0.374 18.59 18.87 01a58948o0352o
58948.406796  20.652  1.655    20   33 o  0   1.00 183.04289  13.24918  9125.73  1793.99 2.55 2.44 -68.8 -0.378 18.55 18.89 01a58948o0364o
58949.421858  20.380  0.723    26   18 o  0   1.10 183.04289  13.24918  9191.83  1711.34 2.19 2.09 -53.6 -0.390 19.10 19.61 01a58949o0437o
58949.426990  20.530  0.749    22   17 o  0   1.16 183.04289  13.24918  9212.29  1749.95 2.26 2.11 -22.8 -0.376 19.09 19.61 01a58949o0448o
58949.430236 -22.063  3.213    -5   17 o  0   1.58 183.04289  13.24918  9154.64  1673.05 2.51 2.18 -14.9 -0.356 18.99 19.61 01a58949o0455o
58949.440968  21.395  1.930    10   19 o  0   1.16 183.04289  13.24918  9137.20  1790.16 2.45 2.22 -11.0 -0.369 18.99 19.59 01a58949o0478o
58951.386842 -22.521  3.297    -4   12 o  0   1.19 183.04289  13.24918  2486.95  7664.14 2.13 1.76 -45.7 -0.484 19.48 20.57 02a58951o0256o
58951.390319 -20.550  0.554   -22   12 o  0   1.32 183.04289  13.24918  2506.50  7702.85 2.13 1.79 -46.5 -0.468 19.47 20.52 02a58951o0263o
58951.395882 -21.644  1.780    -8   14 o  0   0.73 183.04289  13.24918  8132.28  2941.79 2.20 1.81 -59.8 -0.425 19.43 20.45 02a58951o0274o
