index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
120,2458390.7626042,ZTF_r,,,21.930366055710522,,ztf
121,2458390.7736806,ZTF_i,,,,,ztf
122,2458390.8148727,ZTF_g,,,22.562079107143983,,ztf
123,2458390.853669,ZTF_g,22.882787627518837,,21.727316238051493,,ztf
124,2458397.7888657,ZTF_r,23.090702291349892,,22.082327510481456,,ztf
125,2458397.8258565,ZTF_i,22.772330204835356,,21.616328816818115,,ztf
126,2458397.8421875,ZTF_g,22.909692157716197,,22.08943603987596,,ztf
127,2458423.740787,ZTF_g,24.801567442877285,,22.463006094425154,,ztf
128,2458423.7430787,ZTF_g,,,,,ztf
129,2458425.6916782,ZTF_g,21.986863118862136,23.39259315820871,21.394244243162547,,ztf
130,2458426.7286574,ZTF_g,,,24.591081384583692,,ztf
131,2458426.7295718,ZTF_g,21.59994082265235,22.349561143626755,21.16069935393295,,ztf
132,2458426.7315046,ZTF_r,22.94346008074132,,21.652970456496544,,ztf
133,2458426.732419,ZTF_r,,,22.703942271125815,,ztf
134,2458426.7750926,ZTF_i,,,22.240084964632693,,ztf
135,2458427.7267245,ZTF_r,,,,,ztf
136,2458428.7101505,ZTF_g,23.39859086144754,,22.267878855325552,,ztf
137,2458428.7481481,ZTF_r,,,23.43104591990193,,ztf
138,2458429.731169,ZTF_g,25.92079706049157,,22.837029249614776,,ztf
139,2458429.7329977,ZTF_g,24.880877861104594,,22.67220731111277,,ztf
140,2458429.7600926,ZTF_r,23.242862855894597,,22.094099174830934,,ztf
141,2458429.7609954,ZTF_r,,,24.201846936877043,,ztf
142,2458430.7055208,ZTF_r,21.34016555329289,21.77099822062857,21.03254711799206,,ztf
143,2458430.7361458,ZTF_i,,,24.212221357623427,,ztf
144,2458430.7620023,ZTF_g,22.327895641122108,23.50784243220533,21.775863405737052,,ztf
145,2458431.6895718,ZTF_r,,,21.7400077628697,,ztf
146,2458431.7319792,ZTF_g,22.708798248653277,,21.469537934808304,,ztf
147,2458432.7703241,ZTF_r,20.67598712056544,21.068079448084273,20.388532870881132,,ztf
148,2458432.7712269,ZTF_r,21.404202378862557,22.18645765193919,20.95425840701995,,ztf
149,2458434.6926273,ZTF_r,22.54198971678302,,21.5104755097783,,ztf
150,2458434.7131713,ZTF_i,22.191095992147194,,20.999510771505086,,ztf
151,2458434.7524306,ZTF_g,20.771336310850838,21.241318050926203,20.444412953778592,,ztf
152,2458435.7106481,ZTF_g,20.72787575314774,21.138663742142853,20.43055386078467,,ztf
153,2458435.7115625,ZTF_g,21.583111500418795,22.689613087792505,21.046604746132928,,ztf
154,2458435.7699653,ZTF_r,21.539371093913594,23.880342734159456,20.851538660260875,,ztf
155,2458435.7708796,ZTF_r,20.439321718430108,20.928100910317404,20.103489955893185,,ztf
156,2458436.7152778,ZTF_g,23.998511007501172,,21.81510486853042,,ztf
157,2458443.6390162,ZTF_r,,,21.99365866410092,,ztf
158,2458448.7707292,ZTF_r,21.425305124562975,23.01174337563342,20.806578713560405,,ztf
159,2458456.666331,ZTF_r,23.825000338708122,,21.893488601323643,,ztf
160,2458457.6276389,ZTF_g,21.958141764163805,27.13883969352746,21.210172903535756,,ztf
161,2458457.6493171,ZTF_r,20.620288957591953,21.026232664794307,20.325499049250194,,ztf
162,2458471.6477199,ZTF_r,22.130518679433024,,20.573780185385658,,ztf
163,2458471.6486343,ZTF_r,,,21.43082762765944,,ztf
164,2458472.6065046,ZTF_r,21.007921880599593,21.671058036721902,20.599222421134755,,ztf
165,2458472.6850116,ZTF_g,,,22.134590182897334,,ztf
166,2458473.5919097,ZTF_r,,,22.051203705771247,,ztf
167,2458474.5962963,ZTF_g,21.502083728968564,,20.719865134920518,,ztf
168,2458474.5990856,ZTF_g,23.073893513174518,,21.24170424626947,,ztf
169,2458474.6277546,ZTF_r,23.052601205792357,,21.283862576960637,,ztf
170,2458474.6319213,ZTF_r,23.199424970057592,,21.605611663823943,,ztf
171,2458475.6656134,ZTF_r,21.241374349952913,22.853471400739103,20.619326056406294,,ztf
172,2458482.627419,ZTF_g,,,22.064461493305554,,ztf
173,2458482.6854051,ZTF_r,20.034820190371043,20.46457238017325,19.727749478038817,,ztf
174,2458486.5980324,ZTF_r,,,22.30600480479544,,ztf
175,2458486.6492824,ZTF_g,21.663758926548176,,20.846859819022047,,ztf
176,2458487.6048611,ZTF_r,,,23.81119430664657,,ztf
177,2458487.6651505,ZTF_g,21.690105493075777,22.817106198269467,21.149136572786947,,ztf
178,2458488.5976968,ZTF_r,,,20.940196984753502,,ztf
179,2458488.6495255,ZTF_g,19.457355773283062,19.694529547810053,19.26281686118237,,ztf
180,2458488.6504398,ZTF_g,,,,,ztf
181,2458490.602662,ZTF_g,22.374521387057097,,21.496412327147176,,ztf
182,2458491.6016782,ZTF_r,21.43660857064167,22.352121712684063,20.94708296005837,,ztf
183,2458492.628831,ZTF_r,,,,,ztf
184,2458492.6297454,ZTF_r,,,20.55914232543247,,ztf
185,2458493.6022685,ZTF_r,,,,,ztf
186,2458493.6487269,ZTF_g,22.954506558946864,,21.80135443079624,,ztf
187,2458510.6287731,ZTF_g,,,21.190393112267635,,ztf
188,2458510.6296875,ZTF_g,21.749233167867782,,20.766834952138545,,ztf
189,2458654.9438194,ZTF_r,20.605064651200777,21.656443995962373,20.081080561748735,,ztf
190,2458654.9828472,ZTF_g,20.810332612585817,23.05120761237934,20.128962116208477,,ztf
191,2458662.9424884,ZTF_g,,,24.140830338137604,,ztf
192,2458662.9607292,ZTF_r,23.11008587156349,,22.009299763934866,,ztf
193,2458667.9408681,ZTF_g,,,,,ztf
194,2458674.9455787,ZTF_g,,,22.913595083737576,,ztf
195,2458674.9856481,ZTF_r,21.225306805312787,21.79248804262558,20.854648289675197,,ztf
196,2458677.9609606,ZTF_g,23.172213745020223,,22.145175904509124,,ztf
197,2458680.9815856,ZTF_g,,,21.828009912203804,,ztf
198,2458682.897338,ZTF_r,23.48004192560376,,21.525744635187845,,ztf
199,2458682.9798148,ZTF_g,,,,,ztf
200,2458684.9056134,ZTF_g,21.90548257994915,,20.7269595935402,,ztf
201,2458684.9065278,ZTF_g,20.682334404442784,21.573978347058283,20.199445178331118,,ztf
202,2458684.9817477,ZTF_r,,,,,ztf
203,2458684.9852083,ZTF_r,22.473672965333574,,21.172905377386485,,ztf
204,2458688.9200579,ZTF_r,21.715581086175714,22.870293022293676,21.168740482318327,,ztf
205,2458688.9597338,ZTF_g,21.56978590398895,22.61123729815865,21.048141563170365,,ztf
206,2458690.9178356,ZTF_r,22.393292952542826,24.424243461015244,21.727734376520974,,ztf
207,2458690.9201042,ZTF_r,21.69307293247541,22.274317057308224,21.31654014990864,,ztf
208,2458690.9603009,ZTF_g,23.11321160702617,,21.983341507048742,,ztf
209,2458690.9611921,ZTF_g,22.623321704530166,,21.842007753125376,,ztf
210,2458691.9376389,ZTF_r,24.134394320735883,,22.321408011271167,,ztf
211,2458691.9757523,ZTF_g,,,23.026660254978083,,ztf
212,2458693.9202894,ZTF_g,,,22.918135038906684,,ztf
213,2458693.9211921,ZTF_g,,,24.22136141931524,,ztf
214,2458693.961794,ZTF_r,,,,,ztf
215,2458693.9792245,ZTF_r,24.186064195392092,,22.371900660568294,,ztf
216,2458694.9163426,ZTF_r,21.94693191016969,22.63391735655005,21.529478017710066,,ztf
217,2458694.9597222,ZTF_g,21.284772447882432,21.536441028853275,21.0806018159446,,ztf
218,2458695.939213,ZTF_g,,,,,ztf
219,2458695.961169,ZTF_r,,,,,ztf
220,2458696.9383565,ZTF_g,23.757135030539622,,22.421445946388143,,ztf
221,2458696.9397801,ZTF_g,,,,,ztf
222,2458696.9619213,ZTF_r,,,22.798955663937107,,ztf
223,2458696.9628241,ZTF_r,22.23613679771768,23.190420329696295,21.73621979514449,,ztf
224,2458697.9604745,ZTF_g,,,,,ztf
225,2458698.931412,ZTF_r,,,,,ztf
226,2458698.9404282,ZTF_g,,,,,ztf
227,2458699.8766088,ZTF_r,22.307900190095467,24.092483305830918,21.66566766733083,,ztf
228,2458699.8775116,ZTF_r,,,23.831155605595935,,ztf
229,2458699.9390972,ZTF_g,,,,,ztf
230,2458699.94,ZTF_g,,,,,ztf
231,2458700.938669,ZTF_r,23.484447345499216,,22.351527039787566,,ztf
232,2458700.9601389,ZTF_g,23.851938338829,,22.522701476176987,,ztf
233,2458703.9195718,ZTF_r,,,23.23702409365692,,ztf
234,2458704.9193519,ZTF_g,22.28253567720321,23.773297799280442,21.6770116167482,,ztf
235,2458704.9202546,ZTF_g,,,,,ztf
236,2458704.9783449,ZTF_r,,,,,ztf
237,2458704.9792477,ZTF_r,,,,,ztf
238,2458705.8980903,ZTF_g,,,23.51742087133465,,ztf
239,2458705.9595949,ZTF_r,22.691672621996176,,21.910600189031378,,ztf
240,2458706.9184838,ZTF_g,,,24.034530500966532,,ztf
241,2458707.9619097,ZTF_r,22.592636425669543,24.519280544868447,21.936252068717454,,ztf
242,2458708.9391319,ZTF_g,22.069945131052705,,21.226008508566892,,ztf
243,2458709.0022106,ZTF_r,,,23.127771470595004,,ztf
244,2458710.919456,ZTF_r,22.0372694928297,,21.089013253048442,,ztf
245,2458710.9214815,ZTF_r,,,23.233272357433083,,ztf
246,2458711.8978472,ZTF_r,,,21.5969399684962,,ztf
247,2458715.9190856,ZTF_r,21.345742682992242,22.706500976755436,20.760436668399013,,ztf
248,2458716.0026389,ZTF_g,20.725238324338086,21.89901531764555,20.17446201776755,,ztf
249,2458716.896794,ZTF_r,21.167631599163812,21.750380880708043,20.790476451138943,,ztf
250,2458718.9143403,ZTF_g,,,22.945666878325262,,ztf
251,2458719.9403935,ZTF_r,,,,,ztf
252,2458719.9408449,ZTF_r,,,,,ztf
253,2458724.8978935,ZTF_r,23.06317587900669,,21.828123163455317,,ztf
254,2458724.9192361,ZTF_g,,,25.240154642962455,,ztf
255,2458727.8971759,ZTF_g,22.11421922926753,23.098872492166826,21.606483495949295,,ztf
256,2458732.8779745,ZTF_g,,,,,ztf
257,2458732.9639815,ZTF_r,,,,,ztf
258,2458735.8981713,ZTF_g,22.49728008572196,,21.732379381163575,,ztf
259,2458738.839375,ZTF_r,,,,,ztf
260,2458738.9211458,ZTF_g,,,22.038328106602766,,ztf
261,2458743.8358218,ZTF_r,,,24.524566142897505,,ztf
262,2458743.8782407,ZTF_g,22.109160096841798,,20.736908289274282,,ztf
263,2458744.8530324,ZTF_i,,,22.098119877182636,,ztf
264,2458746.8937731,ZTF_g,,,,,ztf
265,2458748.7904167,ZTF_i,22.12460078076228,,21.201863047564494,,ztf
266,2458748.8636806,ZTF_r,,,25.401684317820838,,ztf
267,2458748.8641435,ZTF_r,24.72284416081995,,22.348462615138178,,ztf
268,2458749.7943287,ZTF_r,23.903076954293326,,22.311927774931405,,ztf
269,2458749.8181829,ZTF_g,21.898622730322337,22.646063489171684,21.46011140227602,,ztf
270,2458757.8202199,ZTF_r,,,,,ztf
