mag,err,mjd,filter,norm_t,abs_mag
20.2795465752762,9999.0,59086.57053425,c,11.103149949798535,-14.769978292556283
18.36980476151639,0.0311910721798629,59106.52018275,c,31.052798449796683,-16.679720106316093
18.610367075825923,0.0412609682451216,59110.48971525,c,35.022330949796014,-16.43915779200656
18.888313511009,0.0598993509813259,59114.49174625,c,39.02436194979964,-16.161211356823486
19.922280320265426,0.2408163370584587,59138.51545,c,63.04806569979701,-15.127244547567058
20.58724124545548,9999.0,59084.5551025,o,9.087718199800292,-14.448839735532744
19.12405590561981,0.0674920894824548,59088.59076575001,o,13.123381449804583,-15.912025075368415
19.650013528089,0.1184037697254788,59090.571302,o,15.103917699794692,-15.386067452899223
19.08878454570128,0.1183853875895215,59092.5220305,o,17.05464619979466,-15.947296435286944
18.67058597731409,0.1161443248720242,59094.467295,o,18.99991069980024,-16.365495003674134
18.018377484176305,0.0333135157183188,59102.545792,o,27.078407699795207,-17.01770349681192
17.930510277041538,0.0257490817240601,59104.48429925,o,29.016914949796046,-17.105570703946686
17.9452151139998,0.0264159257356066,59108.4916165,o,33.02423219980119,-17.090865866988423
18.285048428173557,0.0367793497024099,59112.48853325,o,37.02114894979604,-16.751032552814667
18.90252891968575,0.0896459216284159,59120.47608275,o,45.00869844979752,-16.133552061302474
19.355976330486584,0.1087970660313268,59130.52462625,o,55.05724194979848,-15.68010465050164
19.10188333522157,0.0818231873921928,59132.44621225,o,56.97882794979523,-15.934197645766655
19.3415198926122,0.1092586329298421,59134.574632,o,59.10724769980152,-15.694561088376023
19.344784946692403,0.0871580609181024,59136.519104000006,o,61.05171969980438,-15.69129603429582
18.94595037925088,0.0293712395715212,59087.48306134995,ZTF_g,12.015677049748774,-16.103574488581604
19.57671665065053,0.0785653813238379,59089.48275459977,ZTF_g,14.015370299566712,-15.472808217181955
20.16841233447066,0.1204639515506975,59090.43241900019,ZTF_g,14.96503469999152,-14.881112533361824
19.8222639854393,0.0582837623206306,59091.40471064998,ZTF_g,15.937326349776413,-15.227260882393184
19.38037330161533,0.0578300019231692,59092.405848733615,ZTF_g,16.938464433413174,-15.669151566217154
19.189381676819103,0.1108622988207599,59093.437384299934,ZTF_g,17.969999999731954,-15.86014319101338
18.9172532378521,0.0801621222571317,59094.48098955024,ZTF_g,19.01360525003838,-16.132271629980384
19.08403462299117,0.1409259643374947,59095.34132524999,ZTF_g,19.87394094978663,-15.965490244841314
18.843139380231108,0.0889095398309872,59096.501296299975,ZTF_g,21.03391199977341,-16.206385487601377
18.673901378069367,0.2611000241666707,59102.50020830007,ZTF_g,27.032823999870743,-16.375623489763118
18.798162115865725,0.0296000664202742,59107.10152393347,ZTF_g,31.634139633264567,-16.25136275196676
19.19631112668471,0.0753026852885454,59110.339513900224,ZTF_g,34.87212960002216,-15.853213741147774
19.61372279045136,0.0673867304837954,59113.41656249994,ZTF_g,37.94917819973489,-15.435802077381124
20.065547150195236,0.0955462728740956,59116.50481479988,ZTF_g,41.03743049968034,-14.983977717637247
20.09449315413693,0.0915683154389113,59118.47579859989,ZTF_g,43.00841429968568,-14.955031713695552
20.338373307543325,0.1693938869969131,59119.37501160009,ZTF_g,43.90762729988637,-14.711151560289158
20.1018439735951,0.1080789785733467,59120.34066360025,ZTF_g,44.8732793000454,-14.947680894237385
20.02482892403431,0.1104261718667693,59121.34243826708,ZTF_g,45.875053966876294,-15.024695943798173
20.45531799918373,0.2419193428434736,59122.33292436646,ZTF_g,46.86554006626102,-14.594206868648753
20.20806740429439,0.2235997789449209,59128.34685184993,ZTF_g,52.87946754972654,-14.841457463538093
20.60243894957623,0.1587219349304064,59129.37322335038,ZTF_g,53.905839050181385,-14.447085918256255
20.607143782525405,0.1331352657356971,59130.38057100028,ZTF_g,54.91318670007604,-14.442381085307078
20.671568484179133,0.1724514036066416,59131.36791665014,ZTF_g,55.90053234993684,-14.37795638365335
20.4916311324171,0.1948248713809417,59134.38090279978,ZTF_g,58.91351849957573,-14.557893735415382
20.770019416607123,0.1057087356382618,59135.28556710016,ZTF_g,59.81818279995787,-14.27950545122536
20.77912808598941,0.0838363487958767,59136.36255013337,ZTF_g,60.89516583317163,-14.270396781843074
20.703930184588053,0.1034911922460245,59137.40538195008,ZTF_g,61.93799764987489,-14.34559468324443
20.906068772835763,0.2317737666249111,59138.372569399886,ZTF_g,62.90518509968388,-14.14345609499672
19.43133576014374,0.050429505867593,59087.44914350007,ZTF_r,11.981759199865337,-15.604745220844485
18.81049963525648,0.0427135444957717,59088.44146989984,ZTF_r,12.974085599635146,-16.225581345731744
19.597095638745245,0.102328898875114,59089.47315970017,ZTF_r,14.005775399964477,-15.43898534224298
19.743728143016536,0.0727077571113537,59090.4673843002,ZTF_r,15.0,-15.292352837971688
19.548185205903696,0.0421566438832448,59090.7545659747,ZTF_r,15.287181674495514,-15.487895775084528
18.97687235471525,0.0710094350714856,59093.38156250026,ZTF_r,17.914178200058814,-16.059208626272973
18.744552495169465,0.0439764808026294,59094.41045136005,ZTF_r,18.943067059844907,-16.29152848581876
18.487703462426424,0.0318930973585442,59095.44973090012,ZTF_r,19.982346599921584,-16.5483775185618
18.40002751679281,0.0361313737439231,59096.38605323387,ZTF_r,20.918668933671142,-16.636053464195413
17.915974378519564,0.0403974689791253,59102.44601853332,ZTF_r,26.97863423312083,-17.12010660246866
17.799505746317344,0.0367599028335564,59104.424294000026,ZTF_r,28.956909699823882,-17.23657523467088
17.895448261477803,0.0218516736063542,59107.4209838002,ZTF_r,31.953599499996926,-17.14063271951042
18.06894483257894,0.0150753642103722,59110.45592010021,ZTF_r,34.98853580001014,-16.967136148409285
18.220603334233477,0.0217203766157362,59112.41596060013,ZTF_r,36.94857629992475,-16.815477646754747
18.372577744468877,0.0262657500491441,59113.420520800166,ZTF_r,37.953136499963875,-16.663503236519347
18.501513733903156,0.0315135480506799,59115.350185200106,ZTF_r,39.882800899904396,-16.534567247085068
18.576960086622737,0.0211181668813045,59116.39020255022,ZTF_r,40.92281825001555,-16.459120894365487
18.776373048411724,0.0144970255619509,59118.41069251672,ZTF_r,42.943308216519654,-16.2597079325765
18.98511088379638,0.1254582878536013,59123.35331019992,ZTF_r,47.88592589971813,-16.050970097191843
18.97728144970105,0.1135523842689076,59124.37523149978,ZTF_r,48.90784719957446,-16.058799531287175
19.37985322011427,0.0755175174139587,59130.42304399982,ZTF_r,54.95565969961899,-15.656227760873954
19.555822192951823,0.0871857862497825,59134.42355319997,ZTF_r,58.956168899771,-15.480258788036402
19.477053827790183,0.0665851331063659,59136.319363399874,ZTF_r,60.85197909967246,-15.559027153198041
19.71905575719672,0.0903949913181381,59138.34959489992,ZTF_r,62.88221059971693,-15.317025223791504
