mag,err,mjd,filter,norm_t,abs_mag
20.52693974703636,9999.0,59796.611327800005,c,4.213202800172439,-14.093914563280421
20.75470956561772,9999.0,59797.0877105,c,4.689585500171233,-13.86614474469906
18.34757568315844,0.028444040216013,59811.25365225,c,18.85552725016896,-16.27327862715834
17.770533911189272,0.0345275618374558,59815.238376,c,22.84025100016879,-16.850320399127508
17.37630455986311,0.0153624647993732,59819.17921320001,c,26.78108820017951,-17.24454975045367
17.36336697458885,0.0170620868548947,59820.54769325,c,28.149568250169978,-17.25748733572793
17.374563744772505,0.0136667408844282,59823.174598,c,30.776473000165424,-17.246290565544275
17.356581350921907,0.0166024495679888,59824.5210945,c,32.12296950016753,-17.264272959394873
18.589091561657032,0.0536862755625857,59842.47312149999,c,50.074996500159614,-16.031762748659748
16.946399693321325,9999.0,59846.545742333336,c,54.14761733350315,-17.674454616995455
18.970071809000608,0.0694848,59850.48309775,c,58.08497275016998,-15.650782501316172
18.828027333574333,0.0646558958631661,59854.43829025,c,62.040165250167775,-15.792826976742447
19.217139227264934,0.0760758965538596,59871.1678215,c,78.7696965001669,-15.403715083051846
19.17168286650297,0.0747540319221186,59872.38313575,c,79.98501075016975,-15.44917144381381
20.47917176730504,9999.0,59794.591016125,o,2.1928911251670797,-14.13081477984776
19.386587902921683,9999.0,59799.270612,o,6.872487000167894,-15.223398644231118
17.963774175622166,0.0336238275382665,59800.705324375,o,8.30719937516551,-16.646212371530634
17.68247683687916,0.0684369469851673,59801.285452,o,8.887327000164078,-16.92750971027364
18.27152022523473,0.1602844417432909,59802.38925760001,o,9.991132600174751,-16.33846632191807
18.58873510116534,0.0650155065964886,59808.4749605,o,16.076835500171,-16.02125144598746
18.31274941609091,0.046211071017187,59810.52771350001,o,18.129588500174577,-16.29723713106189
17.988311446266007,0.0355244758518558,59812.49691375,o,20.09878875016875,-16.621675100886794
17.825086523992844,0.0259050336376509,59813.05429975,o,20.656174750169157,-16.784900023159956
17.69103064246764,0.0304967582928614,59814.54775875,o,22.149633750166686,-16.91895590468516
17.256178546579523,0.0178561965212417,59818.473228,o,26.075103000170202,-17.353808000573277
17.07127005327532,0.0150600203846334,59822.46916525,o,30.071040250164515,-17.53871649387748
16.697966019298022,9999.0,59823.164975,o,30.766850000167324,-17.91202052785478
17.03041074586706,0.0125559522934437,59824.971697,o,32.5735720001685,-17.579575801285742
17.053646443761362,0.0143460276755426,59826.45439325,o,34.05626825016952,-17.556340103391438
17.046852280381525,0.0176418316133118,59827.195275,o,34.79715000016586,-17.563134266771275
17.14567932631175,0.0239209451190539,59828.92296775,o,36.52484275016468,-17.46430722084105
17.208364949316415,0.0378948695697269,59830.39644425,o,37.9983192501677,-17.401621597836385
17.574001440270713,0.0325079227707346,59836.64251419999,o,44.244389200161095,-17.035985106882087
17.52329258258606,0.042777820303112,59837.00906800001,o,44.6109430001743,-17.08669396456674
17.612158989056624,0.0222339222938362,59838.40654475,o,46.008419750171015,-16.997827558096176
17.907614405887912,0.327871676933205,59839.259735666674,o,46.86161066684144,-16.70237214126489
17.61870814525126,0.0269934129031194,59840.464470750005,o,48.06634575017233,-16.99127840190154
17.784045469443896,0.0329605366297345,59843.2434985,o,50.845373500167625,-16.825941077708904
17.898802616736326,0.0279387135696791,59844.405414500005,o,52.00728950017219,-16.711183930416475
17.99551229229163,0.0317925023944925,59848.395183750006,o,55.99705875017389,-16.61447425486117
17.94436273452269,0.0320379816916525,59851.148127,o,58.750002000168024,-16.66562381263011
18.21543029297032,0.0356860495972397,59855.215191,o,62.8170660001706,-16.39455625418248
18.14890018428862,0.0435848992084408,59856.85988775,o,64.46176275016478,-16.46108636286418
18.31637580349036,0.0592913964174445,59858.42579675,o,66.02767175016925,-16.29361074366244
18.180495675174438,0.2294520618556701,59863.2198,o,70.82167500016658,-16.429490871978363
18.455030834389717,0.1085950495557562,59864.4073415,o,72.00921650016971,-16.154955712763083
