JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2459086.9563194,ZTF_r,27.143349075653425,,4.593128445989791,,ztf,4.593128445989791,4.593128445989791,10.945289300289005,7.543075105536516
2459087.9472106,ZTF_r,19.434589235705413,0.07340013041023496,0.06875065180861029,,ztf,0.07340013041023496,0.07340013041023496,11.93618050031364,-0.16568473441149578
2459087.9510764,ZTF_r,19.428115440307497,0.07414667460475144,0.06940515987175999,,ztf,0.07414667460475144,0.07414667460475144,11.940046300180256,-0.17215852980941193
2459087.9825926,ZTF_g,18.94735952432284,0.043328126364258424,0.041665194606881784,,ztf,0.043328126364258424,0.043328126364258424,11.971562500111759,-0.6529144457940674
2459087.9835301,ZTF_g,18.94483374291625,0.041441989442891014,0.03991815588458181,,ztf,0.041441989442891014,0.041441989442891014,11.972500000149012,-0.6554402272006605
2459088.9414699,ZTF_r,18.81049963525648,0.043577923067008584,0.041896131450947394,,ztf,0.043577923067008584,0.043577923067008584,12.930439800024033,-0.7897743348604287
2459089.9731597,ZTF_r,19.597095638745245,0.10748099135098599,0.09779291796362699,,ztf,0.10748099135098599,0.10748099135098599,13.962129600346088,-0.0031783313716644557
2459089.9827546,ZTF_g,19.57671665065053,0.0815557835263796,0.07585536589747832,,ztf,0.0815557835263796,0.0815557835263796,13.971724499948323,-0.023557319466380733
2459090.932419,ZTF_g,20.16841233447066,0.1276907619795793,0.1142412670100974,,ztf,0.1276907619795793,0.1276907619795793,14.921388900373131,0.5681383643537501
2459090.9673843,ZTF_r,19.743728143016536,0.07525929529421305,0.07037904806409756,,ztf,0.07525929529421305,0.07525929529421305,14.956354200374335,0.14345417289962725
2459091.0110301,ZTF_r,19.60027397011691,0.10585208145469238,0.0964427639131813,,ztf,0.10585208145469238,0.10585208145469238,15.0,0.0
2459091.0114931,ZTF_r,19.784620160659166,0.14149030370767335,0.12515942578504635,,ztf,0.14149030370767335,0.14149030370767335,15.00046300003305,0.1843461905422572
2459091.0119676,ZTF_r,19.632087713301416,0.11027892235946979,0.10010341699040737,,ztf,0.11027892235946979,0.11027892235946979,15.000937500037253,0.03181374318450736
2459091.8875,ZTF_g,19.888006948581676,0.13700715207389536,0.12163957498200517,,ztf,0.13700715207389536,0.13700715207389536,15.876469900365919,0.2877329784647671
2459091.8950463,ZTF_g,19.63032422536722,0.1300667013063581,0.11613888092022151,,ztf,0.1300667013063581,0.1300667013063581,15.884016199968755,0.030050255250312574
2459091.8955093,ZTF_g,19.91186725523664,0.16096860997188145,0.1401562274668997,,ztf,0.16096860997188145,0.16096860997188145,15.884479200001806,0.3115932851197307
2459091.940787,ZTF_g,19.84556440547835,0.09303996577025231,0.08569257440884215,,ztf,0.09303996577025231,0.09303996577025231,15.929756900295615,0.24529043536144002
2459091.9837731,ZTF_r,19.470809290941148,0.05649714980424392,0.053702117846210484,,ztf,0.05649714980424392,0.05649714980424392,15.972743000369519,-0.12946467917576143
2459092.9053819,ZTF_g,19.367966531403837,0.10902835997915261,0.09907206047687467,,ztf,0.10902835997915261,0.10902835997915261,16.894351799972355,-0.2323074387130717
2459092.9058449,ZTF_g,19.328665328099945,0.10964138064167983,0.09957789815474527,,ztf,0.10964138064167983,0.10964138064167983,16.894814800005406,-0.27160864201696455
2459092.9063194,ZTF_g,19.422443798951782,0.09764774944154908,0.0895857050340183,,ztf,0.09764774944154908,0.09764774944154908,16.89528930000961,-0.17783017116512667
2459093.880162,ZTF_r,18.92748826703732,0.10448899784164567,0.09531009307749372,,ztf,0.10448899784164567,0.10448899784164567,17.86913190037012,-0.6727857030795903
2459093.882963,ZTF_r,19.02306136229918,0.10613762116139824,0.09667970701787709,,ztf,0.10613762116139824,0.10613762116139824,17.871932900045067,-0.577212607817728
2459093.9373843,ZTF_g,19.189381676819103,0.11694380237317148,0.10556369295387924,,ztf,0.11694380237317148,0.11694380237317148,17.926354200113565,-0.4108922932978061
2459094.8915046,ZTF_r,18.727894303310304,0.0994342418213563,0.09108694547167673,,ztf,0.0994342418213563,0.0994342418213563,18.880474500358105,-0.8723796668066051
2459094.8952662,ZTF_r,18.68375775249036,0.1038991548080439,0.09481914792367263,,ztf,0.1038991548080439,0.1038991548080439,18.884236100129783,-0.9165162176265476
2459094.8957407,ZTF_r,18.84343545877329,0.11631136798388653,0.10504817704630653,,ztf,0.11631136798388653,0.11631136798388653,18.884710600133985,-0.75683851134362
2459094.9344097,ZTF_r,18.6786062677558,0.09947826392831516,0.09112388115671877,,ztf,0.09947826392831516,0.09947826392831516,18.923379600048065,-0.9216677023611091
2459094.9353356,ZTF_r,18.78154772874866,0.0974328533718598,0.08940481516338039,,ztf,0.0974328533718598,0.0974328533718598,18.92430549999699,-0.8187262413682497
2459094.9648958,ZTF_g,18.890844850655306,0.12442707372895967,0.1116224061532769,,ztf,0.12442707372895967,0.12442707372895967,18.953865700401366,-0.7094291194616034
2459094.9970833,ZTF_g,18.935411694991025,0.11541572104986386,0.10431717539269059,,ztf,0.11541572104986386,0.11541572104986386,18.986053199972957,-0.6648622751258841
2459095.8408565,ZTF_g,19.017089179530736,0.2093331733459607,0.1754231731383591,,ztf,0.2093331733459607,0.2093331733459607,19.829826400149614,-0.5831847905861736
2459095.841794,ZTF_g,19.151605481881692,0.23191703976390698,0.1909924783228405,,ztf,0.23191703976390698,0.23191703976390698,19.830763900186867,-0.4486684882352172
2459095.9360995,ZTF_r,18.6202752510165,0.07651185941112715,0.07147319410275799,,ztf,0.07651185941112715,0.07651185941112715,19.92506940010935,-0.9799987191004078
2459095.9375116,ZTF_r,18.432771395842344,0.06569161132018664,0.06194273677490969,,ztf,0.06569161132018664,0.06569161132018664,19.926481500267982,-1.1675025742745646
2459095.9621875,ZTF_r,18.47582677415481,0.05900710392832664,0.055964841720371084,,ztf,0.05900710392832664,0.05900710392832664,19.951157400384545,-1.124447195962098
2459095.963125,ZTF_r,18.43488441897906,0.06448425949897185,0.06086816236941317,,ztf,0.06448425949897185,0.06448425949897185,19.952094899956137,-1.1653895511378494
2459096.8849537,ZTF_r,18.455138519117824,0.0645794619169564,0.06095297704529301,,ztf,0.0645794619169564,0.0645794619169564,20.873923600185663,-1.145135450999085
2459096.8863657,ZTF_r,18.39003940973476,0.06074933542344141,0.05752963036957581,,ztf,0.06074933542344141,0.06074933542344141,20.875335600227118,-1.2102345603821476
2459096.8868403,ZTF_r,18.350823934879507,0.06876567060849226,0.06466856543497101,,ztf,0.06876567060849226,0.06876567060849226,20.875810200348496,-1.2494500352374018
2459097.0012963,ZTF_g,18.843139380231108,0.09276491232270345,0.08545921476156693,,ztf,0.09276491232270345,0.09276491232270345,20.99026620015502,-0.7571345898858013
2459087.065469,c,21.684,,,1.439,atlas,,1.439,11.054438900202513,2.083726029883092
2459087.070064,c,22.786,,,3.905,atlas,,3.905,11.059033900033683,3.1857260298830923
2459089.078349,o,19.199,,,0.165,atlas,,0.165,13.067318900022656,-0.40127397011690746
2459089.08844,o,19.236,,,0.116,atlas,,0.116,13.077409900259227,-0.36427397011690843
2459089.091679,o,18.929,,,0.113,atlas,,0.113,13.080648900009692,-0.6712739701169106
2459089.104595,o,19.067,,,0.128,atlas,,0.128,13.093564900103956,-0.5332739701169089
2459091.065827,o,19.783,,,0.265,atlas,,0.265,15.054796900134534,0.18272602988309217
2459091.067654,o,20.085,,,0.329,atlas,,0.329,15.056623900309205,0.48472602988309177
2459091.070857,o,19.508,,,0.195,atlas,,0.195,15.05982690025121,-0.09227397011690996
2459091.08087,o,19.421,,,0.168,atlas,,0.168,15.069839900359511,-0.1792739701169097
2459092.98423,o,19.112,,,0.291,atlas,,0.291,16.973199900239706,-0.48827397011691076
2459092.99023,o,18.816,,,0.191,atlas,,0.191,16.97919990029186,-0.7842739701169101
2459093.055428,o,18.944,,,0.159,atlas,,0.159,17.044397900346667,-0.65627397011691
2459093.058234,o,19.566,,,0.307,atlas,,0.307,17.047203900292516,-0.034273970116910135
2459094.961536,o,18.525,,,0.193,atlas,,0.193,18.95050590019673,-1.0752739701169105
2459094.964314,o,18.615,,,0.202,atlas,,0.202,18.953283900395036,-0.9852739701169106
2459094.968914,o,18.907,,,0.252,atlas,,0.252,18.957883900031447,-0.693273970116909
2459094.974416,o,18.63,,,0.219,atlas,,0.219,18.963385900016874,-0.9702739701169101
