JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2459291.7935532,ZTF_g,22.807130637490477,3.469894025153369,0.7301248516760559,,ztf,3.469894025153369,3.469894025153369,8.927882200106978,4.6961306374904765
2459291.8542245,ZTF_r,23.36078209017084,,1.0826765486749572,,ztf,1.0826765486749572,1.0826765486749572,8.988553499802947,5.249782090170839
2459293.7353472,ZTF_r,18.20451318317528,0.027417289545283552,0.026741959707514695,,ztf,0.027417289545283552,0.027417289545283552,10.869676200207323,0.09351318317527912
2459293.7943634,ZTF_g,17.73604980732903,0.01709358368571401,0.016828632143745637,,ztf,0.01709358368571401,0.01709358368571401,10.928692399989814,-0.3749501926709691
2459295.8385301,ZTF_i,17.850358698745403,0.03225140272297011,0.03132095849777272,,ztf,0.03225140272297011,0.03225140272297011,12.972859099972993,-0.26064130125459783
2459296.854294,ZTF_g,18.13105066404692,0.03507378931051974,0.03397612682105233,,ztf,0.03507378931051974,0.03507378931051974,13.988623000215739,0.02005066404692002
2459296.8591782,ZTF_r,17.944094565989122,0.03167095180172552,0.030773233961951973,,ztf,0.03167095180172552,0.03167095180172552,13.993507199920714,-0.16690543401087865
2459298.8048611,ZTF_r,17.882756960980345,0.060223419940694356,0.0570577804079484,,ztf,0.060223419940694356,0.060223419940694356,15.939190099947155,-0.22824303901965592
2459298.8947569,ZTF_g,18.26076052256141,0.06005781916864095,0.05690911404026622,,ztf,0.06005781916864095,0.06005781916864095,16.029085900168866,0.14976052256140804
2459302.7555671,ZTF_r,17.333571055479133,0.03409278047811881,0.033054758176973564,,ztf,0.03409278047811881,0.03409278047811881,19.889896099921316,-0.7774289445208673
2459302.7641667,ZTF_r,17.35687960804951,0.03234062202108845,0.03140509707933958,,ztf,0.03234062202108845,0.03234062202108845,19.898495700210333,-0.7541203919504902
2459302.7931019,ZTF_i,17.375921981695427,0.03710205331158534,0.03587597501979545,,ztf,0.03710205331158534,0.03710205331158534,19.92743089981377,-0.7350780183045735
2459302.8542593,ZTF_g,17.64226037768665,0.043912574786606484,0.042205356497834856,,ztf,0.043912574786606484,0.043912574786606484,19.98858830006793,-0.4687396223133504
2459303.7939005,ZTF_g,17.69627678309233,0.04059186620877142,0.03912881295652326,,ztf,0.04059186620877142,0.04059186620877142,20.92822950007394,-0.4147232169076709
2459303.853912,ZTF_r,17.254192552094548,0.022745946457018107,0.022279185459463946,,ztf,0.022745946457018107,0.022745946457018107,20.98824100010097,-0.856807447905453
2459304.7569907,ZTF_g,17.569503816905453,0.029913007481471965,0.02911092595556397,,ztf,0.029913007481471965,0.029913007481471965,21.8913197000511,-0.541496183094548
2459304.7579282,ZTF_g,17.572599083303388,0.02842095780567888,0.02769593025010053,,ztf,0.02842095780567888,0.02842095780567888,21.892257200088352,-0.538400916696613
2459304.802338,ZTF_r,17.16371817712819,0.01884397790350434,0.01852249457337507,,ztf,0.01884397790350434,0.01884397790350434,21.936666999943554,-0.9472818228718118
2459304.8042245,ZTF_r,17.18937252169748,0.022002756026331838,0.021565706137550933,,ztf,0.022002756026331838,0.022002756026331838,21.93855349998921,-0.921627478302522
2459304.8412731,ZTF_r,17.228131791819244,0.020944582766176723,0.020548182425631722,,ztf,0.020944582766176723,0.020944582766176723,21.97560210013762,-0.8828682081807564
2459304.8417361,ZTF_r,17.243228979758747,0.022139436854772043,0.021696994618586984,,ztf,0.022139436854772043,0.022139436854772043,21.976065100170672,-0.8677710202412534
2459305.7766667,ZTF_g,17.473449700686214,0.017842042922747936,0.01755357635456889,,ztf,0.017842042922747936,0.017842042922747936,22.910995699930936,-0.6375502993137871
2459305.8607755,ZTF_i,17.07076397311314,0.017157962955881345,0.01689102743378257,,ztf,0.017157962955881345,0.017157962955881345,22.995104500092566,-1.0402360268868591
2459306.7703356,ZTF_r,17.01113507676086,0.01016251824429304,0.010068278224679261,,ztf,0.01016251824429304,0.01016251824429304,23.904664599802345,-1.0998649232391422
2459306.8673148,ZTF_g,17.46127257587262,0.015362034936970304,0.015147707153275292,,ztf,0.015362034936970304,0.015362034936970304,24.00164380017668,-0.6497274241273807
2459307.7534954,ZTF_r,17.0528922129728,0.011014975687153594,0.01090434830748066,,ztf,0.011014975687153594,0.011014975687153594,24.88782439986244,-1.0581077870272004
2459307.7544329,ZTF_r,17.029172065602467,0.0103661460395017,0.01026810977076309,,ztf,0.0103661460395017,0.0103661460395017,24.88876189989969,-1.081827934397534
