JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2458305.7184028,ZTF_g,24.59972830133436,,1.7557870718976396,,ztf,1.7557870718976396,1.7557870718976396,2.8501852001063526,5.365930756913656
2458305.8676273,ZTF_r,23.082736208086448,,1.3599845629003866,,ztf,1.3599845629003866,1.3599845629003866,2.9994096998125315,3.848938663665745
2458306.6870486,ZTF_r,22.22106248234093,1.8312201870974292,0.6471048467480145,,ztf,1.8312201870974292,1.8312201870974292,3.8188310000114143,2.9872649379202265
2458307.6862731,ZTF_r,18.5343142247204,0.02883451797194425,0.028088512552564282,,ztf,0.02883451797194425,0.02883451797194425,4.8180554998107255,-0.6994833197003025
2458307.7008218,ZTF_r,18.60455820851986,0.02977486309697852,0.0289800748303648,,ztf,0.02977486309697852,0.02977486309697852,4.832604200113565,-0.6292393359008415
2458307.7144676,ZTF_g,18.328182340462167,0.020543179997861927,0.020161690134134602,,ztf,0.020543179997861927,0.020543179997861927,4.846249999944121,-0.9056152039585363
2458307.7431713,ZTF_g,18.271791244662104,0.019569047546106333,0.019222575271385267,,ztf,0.019569047546106333,0.019569047546106333,4.874953699763864,-0.962006299758599
2458307.8234028,ZTF_g,18.2098586129818,0.01962690046089577,0.019278394761006012,,ztf,0.01962690046089577,0.01962690046089577,4.955185200087726,-1.0239389314389022
2458307.8653819,ZTF_r,18.483118188970305,0.028729186951785834,0.027988552117761856,,ztf,0.028729186951785834,0.028729186951785834,4.997164300177246,-0.7506793554503979
2458308.6821065,ZTF_i,18.698231266767017,0.13675781018523026,0.12144304639647885,,ztf,0.13675781018523026,0.13675781018523026,5.8138888999819756,-0.535566277653686
2458308.7032639,ZTF_g,18.175176535251182,0.018292547305108542,0.01798945289608156,,ztf,0.018292547305108542,0.018292547305108542,5.8350462997332215,-1.0586210091695207
2458308.7167593,ZTF_g,18.138365982540023,0.01740372579589433,0.017129149610539685,,ztf,0.01740372579589433,0.01740372579589433,5.8485416998155415,-1.0954315618806802
2458308.7176736,ZTF_g,18.16942642852972,0.017731512509037373,0.017446580475041884,,ztf,0.017731512509037373,0.017731512509037373,5.8494560001417994,-1.0643711158909817
2458308.7445139,ZTF_r,18.399204349609,0.02465253700622938,0.024105185864765843,,ztf,0.02465253700622938,0.02465253700622938,5.876296299975365,-0.8345931948117027
2458308.7468287,ZTF_r,18.436591395150494,0.02715283322636708,0.02649031171526417,,ztf,0.02715283322636708,0.02715283322636708,5.878611099906266,-0.7972061492702096
2458308.8186111,ZTF_r,18.373740028632767,0.03904153379066955,0.03768624878682658,,ztf,0.03904153379066955,0.03904153379066955,5.950393499806523,-0.8600575157879362
2458308.8454977,ZTF_r,18.25249664985134,0.08211995591990728,0.07634316048731904,,ztf,0.08211995591990728,0.08211995591990728,5.977280099876225,-0.9813008945693618
2458308.8881481,ZTF_g,18.14622781131564,0.03267555649925313,0.03172083840898665,,ztf,0.03267555649925313,0.03267555649925313,6.019930500071496,-1.087569733105063
2458311.6864352,ZTF_r,18.39140206896981,0.025317701658131853,0.024740759576303617,,ztf,0.025317701658131853,0.025317701658131853,8.818217599764466,-0.8423954754508927
2458311.6985648,ZTF_r,18.452605472814728,0.026656723771118607,0.026017907298516718,,ztf,0.026656723771118607,0.026656723771118607,8.83034719992429,-0.7811920716059753
2458311.7397106,ZTF_g,18.499321442231132,0.024819462446437512,0.024264756929103015,,ztf,0.024819462446437512,0.024819462446437512,8.871493000071496,-0.7344761021895714
2458311.8333681,ZTF_g,18.45772049369505,0.02875006371469624,0.028008365924623746,,ztf,0.02875006371469624,0.02875006371469624,8.965150500182062,-0.7760770507256538
2458312.685463,ZTF_i,18.750347781539435,0.05250914340343371,0.050086380026080235,,ztf,0.05250914340343371,0.05250914340343371,9.817245400045067,-0.48344976288126773
2458312.7066319,ZTF_r,18.50034993093128,0.02927421424923793,0.028505585693714863,,ztf,0.02927421424923793,0.02927421424923793,9.838414299767464,-0.7334476134894246
2458312.7242361,ZTF_r,18.41827258884405,0.027526828112165447,0.026846158001291087,,ztf,0.027526828112165447,0.027526828112165447,9.856018499936908,-0.8155249555766524
2458312.7441667,ZTF_r,18.530962747544137,0.027539572276545243,0.02685827952449671,,ztf,0.027539572276545243,0.027539572276545243,9.875949100125581,-0.7028347968765658
2458312.7600579,ZTF_g,18.68131869556424,0.02778621120229019,0.027092813759036716,,ztf,0.02778621120229019,0.02778621120229019,9.891840300057083,-0.5524788488564631
2458312.8478472,ZTF_g,18.7013777776021,0.031065842251333464,0.030201634678771683,,ztf,0.031065842251333464,0.031065842251333464,9.979629599954933,-0.5324197668186024
2458313.7209954,ZTF_r,18.656626687565183,0.03511222950810122,0.034012197203136196,,ztf,0.03511222950810122,0.03511222950810122,10.852777800057083,-0.5771708568555205
2458313.7441551,ZTF_g,18.9143535058137,0.03322937384215052,0.03224250484776903,,ztf,0.03322937384215052,0.03322937384215052,10.875937500037253,-0.31944403860700277
2458313.8243981,ZTF_g,18.964736918425537,0.0392044113865353,0.037837991314237485,,ztf,0.0392044113865353,0.0392044113865353,10.956180499866605,-0.26906062599516645
2458313.8472801,ZTF_g,18.87115594441876,0.03457952380628626,0.033512111851699444,,ztf,0.03457952380628626,0.03457952380628626,10.97906249994412,-0.36264160000194323
2458314.6840162,ZTF_r,18.773959073042263,0.03999202272785496,0.03857113795633893,,ztf,0.03999202272785496,0.03999202272785496,11.815798599738628,-0.4598384713784398
