JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2458226.8385995,ZTF_r,23.589919916810658,,1.1942021859796093,,ztf,1.1942021859796093,1.1942021859796093,4.872256899718195,3.2807291666430594
2458226.8581597,ZTF_r,23.35729922718821,,1.0618761051328498,,ztf,1.0618761051328498,1.0618761051328498,4.891817099880427,3.0481084770206124
2458226.8784722,ZTF_r,23.810909042545354,,1.4214687270380217,,ztf,1.4214687270380217,1.4214687270380217,4.912129600066692,3.501718292377756
2458226.8794213,ZTF_r,25.746977572699763,,3.1417943253769174,,ztf,3.1417943253769174,3.1417943253769174,4.913078699726611,5.437786822532164
2458227.8331134,ZTF_g,19.614308535345597,0.06379638687232259,0.06025492687834344,,ztf,0.06379638687232259,0.06379638687232259,5.866770799737424,-0.6948822148220017
2458227.8350116,ZTF_g,19.661391108716376,0.06821549341163191,0.06418178144613762,,ztf,0.06821549341163191,0.06821549341163191,5.868668999988586,-0.6477996414512219
2458227.8572106,ZTF_g,19.53529916443511,0.06230063384252915,0.05891892914037555,,ztf,0.06230063384252915,0.06230063384252915,5.890867999754846,-0.7738915857324891
2458227.8957639,ZTF_i,20.71992628327437,0.38067601536277706,0.28129932318336515,,ztf,0.38067601536277706,0.38067601536277706,5.929421300068498,0.41073553310677013
2458229.8193981,ZTF_g,18.824467865875253,0.031986598000585786,0.0310711543166029,,ztf,0.031986598000585786,0.031986598000585786,7.853055499959737,-1.4847228842923457
2458229.837963,ZTF_g,18.88021034918298,0.0340739655987683,0.033037071358336334,,ztf,0.0340739655987683,0.0340739655987683,7.871620399877429,-1.4289804009846172
2458229.8389005,ZTF_g,18.923072305221897,0.03449438464212662,0.03343214209959555,,ztf,0.03449438464212662,0.03449438464212662,7.872557899914682,-1.3861184449457014
2458229.8398495,ZTF_g,18.880946005949063,0.03311975688434643,0.03213929252321179,,ztf,0.03311975688434643,0.03311975688434643,7.873506899923086,-1.428244744218535
2458229.8935648,ZTF_r,19.20714171788848,0.042367906380931686,0.040776519136695555,,ztf,0.042367906380931686,0.042367906380931686,7.927222199738026,-1.102049032279119
2458229.8945949,ZTF_r,19.15930667505674,0.04452388887369807,0.042769750111059324,,ztf,0.04452388887369807,0.04452388887369807,7.928252299781889,-1.149884075110858
2458229.895544,ZTF_r,19.16522273713845,0.05098583938795187,0.04869856812711859,,ztf,0.05098583938795187,0.05098583938795187,7.92920139990747,-1.1439680130291485
2458229.9687616,ZTF_g,18.91675126916944,0.03471363041166242,0.033638051218666476,,ztf,0.03471363041166242,0.03471363041166242,8.002419000025839,-1.39243948099816
2458230.8571296,ZTF_g,19.119139808252697,0.03713011705914582,0.035902213797090354,,ztf,0.03713011705914582,0.03713011705914582,8.890786999836564,-1.190050941914901
2458230.8778935,ZTF_g,19.064217777396664,0.060997214198852845,0.05775187625577871,,ztf,0.060997214198852845,0.060997214198852845,8.911550899967551,-1.2449729727709347
2458230.9166088,ZTF_g,19.09672588571194,0.03448354547735022,0.03342196018589405,,ztf,0.03448354547735022,0.03448354547735022,8.950266200117767,-1.212464864455658
2458230.9403472,ZTF_r,19.17243417246972,0.08523812279527831,0.07903068854213657,,ztf,0.08523812279527831,0.08523812279527831,8.974004599731416,-1.1367565776978772
