JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2459680.7394329,ZTF_r,21.769007168206382,1.937823627114053,0.6574142006821049,,ztf,1.937823627114053,1.937823627114053,6.8955440004356205,2.5582266501179056
2459683.7944213,ZTF_g,18.09647398363232,0.046228777044753144,0.04434055885202781,,ztf,0.046228777044753144,0.046228777044753144,9.95053240004927,-1.1143065344561585
2459683.8609259,ZTF_r,18.15183921133766,0.03453674369721327,0.0334719307513609,,ztf,0.03453674369721327,0.03453674369721327,10.017037000041455,-1.0589413067508175
2459684.7840509,ZTF_g,18.254182388512916,0.056960144569938365,0.054120256337697015,,ztf,0.056960144569938365,0.056960144569938365,10.940162000246346,-0.9565981295755606
2459684.8264931,ZTF_r,18.18767706301108,0.03830286475963263,0.03699752630815922,,ztf,0.03830286475963263,0.03830286475963263,10.982604200020432,-1.023103455077397
2459685.7385185,ZTF_r,18.37413693922535,0.03925674621973485,0.037886738962267685,,ztf,0.03925674621973485,0.03925674621973485,11.894629599992186,-0.836643578863125
2459685.8836921,ZTF_g,18.641515454277783,0.1172168217658971,0.1057860707486249,,ztf,0.1172168217658971,0.1172168217658971,12.039803200401366,-0.5692650638106933
2459687.8608912,ZTF_r,19.30612983871962,0.11589499873523579,0.10470848448079195,,ztf,0.11589499873523579,0.11589499873523579,14.017002300359309,0.09534932063114354
2459688.7810532,ZTF_g,20.132823864425774,0.23497526080353026,0.193059191249084,,ztf,0.23497526080353026,0.23497526080353026,14.937164300121367,0.922043346337297
2459688.8438889,ZTF_r,19.210780518088477,0.15984280030468412,0.13930231964775786,,ztf,0.15984280030468412,0.15984280030468412,15.0,0.0
2459689.7632523,ZTF_r,18.99919740181114,0.06836299162821291,0.06431233005551107,,ztf,0.06836299162821291,0.06836299162821291,15.919363400433213,-0.2115831162773354
2459690.7410417,ZTF_r,18.89900063587477,0.039536213717440205,0.03814697412155965,,ztf,0.039536213717440205,0.039536213717440205,16.897152800112963,-0.3117798822137061
2459690.7833218,ZTF_g,19.593128217995734,0.07140563992948756,0.06699789719919735,,ztf,0.07140563992948756,0.07140563992948756,16.93943290039897,0.3823476999072568
