JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,max_ztf_err,mag_err_all,norm_t,norm_m
2458761.6474769,ZTF_r,18.648571802599893,0.04329791569105268,0.04163725793260298,,ztf,0.04329791569105268,0.04329791569105268,7.838576399721205,-0.0937106707393589
2458761.6762153,ZTF_g,18.394905424403944,0.039187512570812544,0.037822249824262855,,ztf,0.039187512570812544,0.039187512570812544,7.8673147996887565,-0.3473770489353072
2458761.7987731,ZTF_i,18.829418278517323,0.0677546469167396,0.06377367714721771,,ztf,0.0677546469167396,0.0677546469167396,7.989872599951923,0.08713580517807173
2458761.8645023,ZTF_r,18.490262004409736,0.03270417091226463,0.031747804324350426,,ztf,0.03270417091226463,0.03270417091226463,8.055601799860597,-0.2520204689295156
2458761.8649537,ZTF_r,18.44985432825652,0.030143592380195372,0.029329265049291564,,ztf,0.030143592380195372,0.030143592380195372,8.05605319980532,-0.29242814508273085
2458762.6471875,ZTF_r,18.2237143780623,0.03111892124324811,0.030251799009988645,,ztf,0.03111892124324811,0.03111892124324811,8.838286999613047,-0.5185680952769509
2458762.6759722,ZTF_g,18.069046071557324,0.028800260448921478,0.028056003815400743,,ztf,0.028800260448921478,0.028800260448921478,8.867071699816734,-0.6732364017819279
2458763.6484606,ZTF_r,18.328168695243185,0.05467822149288182,0.052056121488703866,,ztf,0.05467822149288182,0.05467822149288182,9.839560099877417,-0.4141137780960662
2458763.6773032,ZTF_g,18.18664498977413,0.028957007684393687,0.028204733031532925,,ztf,0.028957007684393687,0.028957007684393687,9.868402699939907,-0.5556374835651212
2458763.8013657,ZTF_r,18.203317694303745,0.024395058121726265,0.023858956825005606,,ztf,0.024395058121726265,0.024395058121726265,9.992465199902654,-0.5389647790355063
2458763.8018171,ZTF_r,18.18590835260478,0.02324881799362899,0.022761410749183142,,ztf,0.02324881799362899,0.02324881799362899,9.992916599847376,-0.5563741207344712
2458764.7852778,ZTF_g,18.43026810602112,0.032791126326493725,0.03182974170184849,,ztf,0.032791126326493725,0.032791126326493725,10.97637729998678,-0.31201436731813104
2458764.7857292,ZTF_g,18.431790123864836,0.03296324275514806,0.031991888032958826,,ztf,0.03296324275514806,0.03296324275514806,10.976828699931502,-0.3104923494744156
2458764.8804977,ZTF_g,18.363425817843897,0.02319966623140246,0.022714296285165858,,ztf,0.02319966623140246,0.02319966623140246,11.071597199887037,-0.37885665549535474
2458764.9140625,ZTF_r,18.31578940993748,0.027113498781279333,0.026452872121780047,,ztf,0.027113498781279333,0.027113498781279333,11.105161999817938,-0.4264930634017716
2458765.7003588,ZTF_r,18.416294332176637,0.0388685375727178,0.03752503122885642,,ztf,0.0388685375727178,0.0388685375727178,11.891458299942315,-0.32598814116261465
2458765.7008102,ZTF_r,18.41618690131543,0.03546456455259417,0.034342695712187066,,ztf,0.03546456455259417,0.03546456455259417,11.891909699887037,-0.3260955720238208
2458765.8203472,ZTF_i,18.36637667512178,0.046924116545227434,0.044979855225577126,,ztf,0.046924116545227434,0.046924116545227434,12.011446699965745,-0.3759057982174703
2458766.8656944,ZTF_g,18.64882406321582,0.05794729328835757,0.055010635367395366,,ztf,0.05794729328835757,0.05794729328835757,13.056793899741024,-0.09345841012343215
2458766.8661458,ZTF_g,18.70730763226946,0.061906553904876205,0.05856635875435856,,ztf,0.061906553904876205,0.061906553904876205,13.057245299685746,-0.03497484106979343
2458767.705706,ZTF_r,18.60314010249845,0.11795257349814392,0.10638484516185187,,ztf,0.11795257349814392,0.11795257349814392,13.89680549968034,-0.13914237084080128
2458767.8223611,ZTF_g,18.957798381910976,0.18323489749676725,0.15673045015056175,,ztf,0.18323489749676725,0.18323489749676725,14.013460599817336,0.21551590857172442
2458768.8084491,ZTF_g,18.741827685827243,0.09805308401728396,0.08992671808541886,,ztf,0.09805308401728396,0.09805308401728396,14.999548599589616,-0.0004547875120088918
2458768.8089005,ZTF_g,18.74228247333925,0.10469946064834801,0.09548514972929922,,ztf,0.10469946064834801,0.10469946064834801,15.0,0.0
2458769.7986227,ZTF_i,18.46881975144992,0.13818862594976977,0.12256970384222043,,ztf,0.13818862594976977,0.13818862594976977,15.989722199738026,-0.27346272188933085
2458770.8229167,ZTF_r,18.582959499870785,0.09639734589897131,0.08853224614243516,,ztf,0.09639734589897131,0.09639734589897131,17.014016199856997,-0.15932297346846624
2458770.8233681,ZTF_r,18.565474998899788,0.09761427424811941,0.08955753145356482,,ztf,0.09761427424811941,0.09761427424811941,17.01446759980172,-0.17680747443946387
2458771.6935417,ZTF_g,18.95215520320133,0.14840174246357662,0.1305353284087225,,ztf,0.14840174246357662,0.14840174246357662,17.88464119983837,0.20987272986207728
2458771.7705556,ZTF_r,18.436566798560825,0.06543783122929625,0.06171705333008504,,ztf,0.06543783122929625,0.06543783122929625,17.961655099876225,-0.3057156747784262
2458771.8016551,ZTF_r,18.58542241996824,0.09233594157735325,0.08509505106208692,,ztf,0.09233594157735325,0.09233594157735325,17.992754600010812,-0.1568600533710125
