index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
0,2458198.8727662,ZTF_r,,,24.07983003025264,,ztf
1,2458198.8746759,ZTF_r,,,24.273902231710487,,ztf
2,2458198.8832639,ZTF_r,,,23.110938647807206,,ztf
3,2458198.9086574,ZTF_r,23.849278757910085,,22.37349391226745,,ztf
4,2458199.818125,ZTF_r,,,22.390042319191522,,ztf
5,2458202.784456,ZTF_g,24.28820105776653,,22.196776324345308,,ztf
6,2458202.7968981,ZTF_g,,,22.660390756513795,,ztf
7,2458202.8002199,ZTF_g,23.022834425504215,,21.917531483347936,,ztf
8,2458202.8030093,ZTF_g,,,,,ztf
9,2458202.8179398,ZTF_g,22.000662208173487,23.721942065328513,21.365425210666807,,ztf
10,2458202.8261227,ZTF_g,24.171706775597436,,22.333998377184333,,ztf
11,2458202.827037,ZTF_g,,,23.26023534365612,,ztf
12,2458202.8378704,ZTF_g,,,,,ztf
13,2458202.8406713,ZTF_g,,,23.170899916456317,,ztf
14,2458202.8425231,ZTF_g,21.62318660055508,22.240878674236995,21.23191906536011,,ztf
15,2458202.8607986,ZTF_g,,,,,ztf
16,2458202.8628009,ZTF_g,,,24.387810665537845,,ztf
17,2458202.8637384,ZTF_g,25.197309593639897,,22.40297064137603,,ztf
18,2458203.8477315,ZTF_g,,,,,ztf
19,2458203.8507639,ZTF_g,,,23.84940716101064,,ztf
20,2458203.8637731,ZTF_g,,,22.783130295232667,,ztf
21,2458203.8647106,ZTF_g,,,23.016820241429887,,ztf
22,2458203.8884259,ZTF_g,,,22.906738875286525,,ztf
23,2458203.9084491,ZTF_g,21.91346026989614,23.448667244255358,21.30163841938239,,ztf
24,2458204.7730671,ZTF_g,21.741305777834548,26.069398076812767,20.998857798524504,,ztf
25,2458204.7764236,ZTF_g,23.21115096043296,,21.57129470922466,,ztf
26,2458204.8045602,ZTF_g,,,22.13325903798746,,ztf
27,2458204.8113773,ZTF_g,21.209071583548504,22.091444633879306,20.72881074459665,,ztf
28,2458204.8290509,ZTF_g,,,22.62271572131217,,ztf
29,2458204.8318519,ZTF_g,22.50781955724675,,21.309046434420143,,ztf
30,2458204.835706,ZTF_g,,,,,ztf
31,2458204.8371296,ZTF_g,,,21.915265458125592,,ztf
32,2458204.8566551,ZTF_g,22.805196062150628,,21.653848058489256,,ztf
33,2458204.8585185,ZTF_g,22.654587020418543,,21.53398376122456,,ztf
34,2458204.8935764,ZTF_g,,,22.454739280693218,,ztf
35,2458205.7859028,ZTF_g,21.011307532290818,21.61514528901062,20.625559226731195,,ztf
36,2458205.7937847,ZTF_g,,,25.24297335092495,,ztf
37,2458205.7946991,ZTF_g,22.03532420821767,,21.22803896007524,,ztf
38,2458205.7961574,ZTF_g,,,,,ztf
39,2458205.8272454,ZTF_g,,,22.376952044390592,,ztf
40,2458205.8277315,ZTF_g,21.938069820340814,,21.15335841686875,,ztf
41,2458205.8304977,ZTF_g,23.29902096039475,,21.59909257629651,,ztf
42,2458205.8365278,ZTF_g,,,23.8505412452913,,ztf
43,2458205.8523032,ZTF_g,21.057128151480505,23.327334568922097,20.373797954261157,,ztf
44,2458205.8532292,ZTF_g,,,21.509833884480383,,ztf
45,2458205.8574537,ZTF_g,,,22.30997458755525,,ztf
46,2458205.8736111,ZTF_g,28.868559728317692,,21.63735088432101,,ztf
47,2458205.874537,ZTF_g,23.102489166399014,,21.406092116157897,,ztf
48,2458205.8939468,ZTF_g,,,,,ztf
49,2458205.8958102,ZTF_g,,,21.277046845386355,,ztf
50,2458205.8981829,ZTF_g,21.067440012216522,29.3139681008751,20.315138007365462,,ztf
51,2458206.7762269,ZTF_g,,,22.531222283551713,,ztf
52,2458206.7771875,ZTF_g,21.855935390111455,24.84875991409863,21.138399545710598,,ztf
53,2458206.7936227,ZTF_g,24.50821775891241,,21.819106265373392,,ztf
54,2458206.7950347,ZTF_g,,,22.752980049316037,,ztf
55,2458206.8152199,ZTF_g,,,22.838420453887075,,ztf
56,2458206.8272222,ZTF_g,22.35469680838991,,21.331648994986534,,ztf
57,2458206.836169,ZTF_g,22.83380470110739,,21.610188856122726,,ztf
58,2458206.8380324,ZTF_g,,,24.03983746903602,,ztf
59,2458206.8720949,ZTF_g,22.161955104616048,,21.374928595071207,,ztf
60,2458206.8735069,ZTF_g,,,22.772764269715022,,ztf
61,2458206.8758681,ZTF_g,22.130061965049038,27.647672778203912,21.380862373227632,,ztf
62,2458207.8080324,ZTF_g,,,21.857279454703676,,ztf
63,2458207.811331,ZTF_g,21.513919944328094,23.23214472558391,20.87903216453327,,ztf
64,2458207.8316088,ZTF_g,,,22.69114003441951,,ztf
65,2458207.8354514,ZTF_g,22.182356222327904,,21.00930121702143,,ztf
66,2458207.8742708,ZTF_g,21.766138428982792,,20.8817149715331,,ztf
67,2458207.8771875,ZTF_g,23.266699422525146,,21.340633834325107,,ztf
68,2458207.8978125,ZTF_g,,,21.70088472390073,,ztf
69,2458208.8028935,ZTF_g,20.508260534606485,21.938823369026032,19.911751648963172,,ztf
70,2458208.8538542,ZTF_g,,,,,ztf
71,2458208.8734838,ZTF_g,,,20.956695816642075,,ztf
72,2458208.8743981,ZTF_g,,,,,ztf
73,2458208.8910301,ZTF_g,,,20.687869858829714,,ztf
74,2458210.7682523,ZTF_g,,,21.668294768577223,,ztf
75,2458210.7701157,ZTF_g,21.49886246595507,23.23873354398232,20.861523782478056,,ztf
76,2458210.7907639,ZTF_g,,,,,ztf
77,2458210.7946759,ZTF_g,,,,,ztf
78,2458210.8153472,ZTF_g,,,25.123070138622406,,ztf
79,2458210.8167708,ZTF_g,22.32306963710511,,20.9726917205872,,ztf
80,2458210.879919,ZTF_g,,,21.743337485835106,,ztf
81,2458210.8813657,ZTF_g,22.41627083344416,,20.84643747928247,,ztf
82,2458211.8276505,ZTF_g,21.970871280373167,,21.01488308925441,,ztf
83,2458211.8290741,ZTF_g,23.320245965110857,,21.30428033991297,,ztf
84,2458211.8369213,ZTF_g,,,,,ztf
85,2458211.8378356,ZTF_g,,,,,ztf
86,2458214.7325463,ZTF_r,,,20.832728951566718,,ztf
87,2458214.7476042,ZTF_r,,,,,ztf
88,2458214.7490162,ZTF_r,,,21.14722278591406,,ztf
89,2458214.7611574,ZTF_g,,,21.06843342000245,,ztf
90,2458214.7745486,ZTF_g,,,24.060625431047434,,ztf
91,2458214.775463,ZTF_g,,,,,ztf
92,2458214.7763773,ZTF_g,24.76514824758146,,21.734411054839754,,ztf
93,2458214.7926157,ZTF_g,,,23.603388803778667,,ztf
94,2458214.8148264,ZTF_r,,,23.373061595435413,,ztf
95,2458214.8157407,ZTF_r,22.055276436367578,,20.962610011237008,,ztf
96,2458214.8162384,ZTF_r,,,22.46049901882213,,ztf
97,2458214.8171528,ZTF_r,22.48064384286504,,20.76792036860657,,ztf
98,2458214.8180671,ZTF_r,,,21.853236437523915,,ztf
99,2458214.8348611,ZTF_r,,,,,ztf
100,2458214.8562847,ZTF_i,21.52713645559232,,20.477354170295868,,ztf
101,2458215.7662616,ZTF_g,,,23.229137388119902,,ztf
102,2458215.7681134,ZTF_g,20.622320902422018,21.316120303592548,20.202413596980332,,ztf
103,2458215.7746991,ZTF_r,,,,,ztf
104,2458215.7756134,ZTF_r,,,,,ztf
105,2458215.7770602,ZTF_r,,,20.829029833571433,,ztf
106,2458216.7481597,ZTF_r,,,23.44650459385062,,ztf
107,2458217.7675926,ZTF_r,,,,,ztf
108,2458217.7732176,ZTF_r,,,23.1015779681723,,ztf
109,2458217.775081,ZTF_r,,,22.459428214241044,,ztf
110,2458217.7896296,ZTF_r,23.1704907761257,,21.940996525422243,,ztf
111,2458217.790544,ZTF_r,22.651083970732923,,21.576675850258184,,ztf
112,2458217.7928935,ZTF_r,,,23.475849668767523,,ztf
113,2458217.7938079,ZTF_r,,,23.334825334000513,,ztf
114,2458217.7970602,ZTF_r,,,22.45624170231774,,ztf
115,2458217.8111806,ZTF_r,23.452335961754905,,21.763595585613203,,ztf
116,2458217.8139352,ZTF_r,,,23.901483812172806,,ztf
117,2458217.8312731,ZTF_r,,,24.135967314958286,,ztf
118,2458217.8321875,ZTF_r,,,23.70257645263736,,ztf
119,2458217.8331019,ZTF_r,22.517098174536788,,21.24545911143558,,ztf
120,2458217.8345139,ZTF_r,,,,,ztf
121,2458217.8373495,ZTF_r,22.204999487252334,25.648436541741994,21.47543432440302,,ztf
122,2458217.8382639,ZTF_r,21.689574512390458,23.033044806377085,21.10717494456019,,ztf
123,2458217.8550347,ZTF_r,,,,,ztf
124,2458217.8555208,ZTF_r,23.148368072018727,,22.14017411086725,,ztf
125,2458217.857419,ZTF_r,,,,,ztf
126,2458217.8761111,ZTF_r,24.524586296224108,,22.339748454487676,,ztf
127,2458218.7127778,ZTF_r,,,,,ztf
128,2458218.7464236,ZTF_r,,,,,ztf
129,2458218.7469213,ZTF_r,,,,,ztf
130,2458218.751169,ZTF_r,21.836697801126487,22.53123298932004,21.416526820319667,,ztf
131,2458218.7847569,ZTF_r,,,22.6051114324637,,ztf
132,2458218.7856944,ZTF_r,,,22.56966219729695,,ztf
133,2458218.7875579,ZTF_r,,,24.16957693831688,,ztf
134,2458218.7884722,ZTF_r,,,23.480850210438252,,ztf
135,2458218.8083681,ZTF_r,,,22.541284733578088,,ztf
136,2458218.8092824,ZTF_r,24.899793452012418,,22.238654421914447,,ztf
137,2458218.8116204,ZTF_r,,,,,ztf
138,2458218.8125347,ZTF_r,,,,,ztf
139,2458218.8327778,ZTF_r,,,22.293248071770844,,ztf
140,2458218.8516319,ZTF_r,22.12697504074594,24.56060445282531,21.433699193735677,,ztf
141,2458218.853044,ZTF_r,,,23.198762245132947,,ztf
