###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58518.574869 -22.449  3.938    -4   15 o  0   1.89 196.60490  53.47931  1524.08  2487.10 3.35 3.14   6.3 -0.436 19.35 21.48 01a58518o0549o
58518.584406  24.371 19.000     1   12 o  0   1.84 196.60490  53.47931  1510.09  2449.14 3.12 3.04   0.7 -0.445 19.41 21.53 01a58518o0567o
58518.592993  19.680  0.273    49   13 o  0   2.65 196.60490  53.47931  1566.48  2522.09 3.06 2.89  -5.0 -0.447 19.45 21.55 01a58518o0585o
58518.601327  20.246  0.472    29   14 o  0   1.64 196.60490  53.47931  1584.56  2406.20 3.02 2.94 -79.2 -0.452 19.44 21.60 01a58518o0603o
58520.635474 -22.473  2.800    -4   10 c  0   3.37 196.60490  53.47931  2829.34  6256.30 2.46 2.43 -32.6 -0.424 19.89 22.14 02a58520o0214c
58520.645313  24.981 26.333     0   10 c  0   1.49 196.60490  53.47931  2805.28  6217.51 2.49 2.35  26.8 -0.435 19.83 22.09 02a58520o0235c
58520.655405  21.463  1.169     9   11 c  0   1.79 196.60490  53.47931  2860.41  6292.49 2.70 2.53  45.4 -0.432 19.74 22.01 02a58520o0256c
58520.665167 -22.226  2.765    -5   13 c  0   3.27 196.60490  53.47931  2880.62  6173.40 2.62 2.49  26.7 -0.426 19.59 21.34 02a58520o0277c
58522.622879  16.519  0.013   896   11 o  0 195.30 196.60490  53.47931  2767.07  6285.88 3.23 2.79 -87.5 -0.454 19.40 21.54 01a58522o0073o
58522.631731  18.510  0.085   143   12 o  0  16.73 196.60490  53.47931  2794.26  6323.70 3.30 2.84  89.6 -0.451 19.44 21.56 01a58522o0092o
58522.640592  19.974  0.390    37   14 o  0   4.56 196.60490  53.47931  2736.18  6245.32 3.31 2.77 -89.6 -0.449 19.42 21.56 01a58522o0111o
58522.649412  18.851  0.113   105   12 o  0   4.70 196.60490  53.47931  2718.96  6362.61 2.97 2.82 -89.4 -0.454 19.45 21.55 01a58522o0130o
58530.579777  20.937  1.075    15   16 o  0   2.64 196.60490  53.47931  4436.69  4353.53 3.54 2.93 -89.5 -0.425 19.09 20.65 01a58530o0796o
58530.590270  20.069  0.419    34   14 o  0   1.88 196.60490  53.47931  4462.85  4391.57 3.42 2.90 -88.5 -0.432 19.21 21.05 01a58530o0817o
58530.600021  20.456  0.514    24   12 o  0   5.83 196.60490  53.47931  4406.17  4314.06 3.43 2.88 -89.8 -0.429 19.36 21.61 01a58530o0838o
58530.609805 -21.334  1.111   -11   12 o  0   1.61 196.60490  53.47931  4390.99  4428.69 3.56 3.03 -87.7 -0.422 19.38 21.75 01a58530o0859o
58538.575390  19.295  0.222    70   15 o  0   1.86 196.60490  53.47931  1385.47  6262.68 2.80 2.66 -20.9 -0.487 19.26 20.75 01a58538o0542o
58538.585162 -21.532  1.961    -9   17 o  0   2.12 196.60490  53.47931  1398.32  6299.15 2.78 2.74 -86.6 -0.488 19.22 20.74 01a58538o0563o
58538.594973 -22.783  8.059    -3   22 o  0   0.69 196.60490  53.47931  1340.19  6218.46 2.68 2.65 -58.6 -0.491 19.24 20.72 01a58538o0584o
58538.604694  19.749  0.392    46   18 o  0   1.30 196.60490  53.47931  1330.87  6334.71 2.74 2.70 -70.5 -0.488 19.22 20.69 01a58538o0605o
58542.578563  20.263  0.631    28   18 o  0   0.94 196.60490  53.47931  7035.48   377.08 3.00 2.91 -18.8 -0.445 19.26 20.78 01a58542o0791o
58542.579483   0.000 20.665    -0   20 o  0   2.91 196.60490  53.47931 10087.51  9927.94 4.24 3.04 -82.2 -0.413 19.26 20.67 01a58542o0793o
58542.584130 -22.424  4.769    -4   19 o  0   3.12 196.60490  53.47931 10114.39  9966.32 4.47 3.22 -81.0 -0.398 19.24 20.67 01a58542o0803o
58542.587845  19.813  0.330    43   14 o  0   4.02 196.60490  53.47931  7051.18   416.10 3.31 3.16 -25.3 -0.416 19.16 20.75 01a58542o0811o
58542.588904 -21.411  2.122   -10   21 o  0   1.23 196.60490  53.47931   368.47 10140.22 3.13 2.84 -85.4 -0.477 19.24 20.73 01a58542o0813o
58542.595228  21.167  1.415    12   18 o  0   2.99 196.60490  53.47931 10039.09  9890.26 4.48 3.22 -83.6 -0.398 19.19 20.66 01a58542o0826o
58542.598942  19.832  0.361    42   15 o  0   4.28 196.60490  53.47931  6994.88   339.73 3.41 2.97 -18.5 -0.413 19.21 20.74 01a58542o0834o
58542.599401  20.195  0.613    30   19 o  0   1.28 196.60490  53.47931   396.12 10181.26 2.95 2.78 -82.0 -0.495 19.25 20.78 01a58542o0835o
58542.605703  15.468  0.008  2360   20 o  0 279.81 196.60490  53.47931 10032.21 10009.87 4.68 3.46 -82.7 -0.386 19.13 20.73 01a58542o0848o
58542.609494  20.167  0.619    31   19 o  0   2.93 196.60490  53.47931  6986.48   458.02 3.34 2.94 -19.8 -0.411 19.21 20.78 01a58542o0856o
58542.610434  20.678  0.790    20   15 o  0   4.41 196.60490  53.47931   324.67 10098.86 3.06 2.77 -85.6 -0.478 19.26 20.77 01a58542o0858o
58542.620999  22.662  6.750     3   21 o  0   1.21 196.60490  53.47931   302.64 10215.46 3.05 2.74 -84.1 -0.491 19.27 20.78 01a58542o0880o
58546.575737  21.790  1.824     7   13 o  0   7.68 196.60490  53.47931  2282.97  2398.98 3.25 2.89 -16.5 -0.434 19.40 21.25 01a58546o0766o
58546.588076 -21.546  1.432    -9   12 o  0   2.16 196.60490  53.47931  2297.31  2436.09 3.12 2.89 -15.8 -0.440 19.39 21.24 01a58546o0792o
58546.598043  19.522  0.243    56   14 o  0   6.73 196.60490  53.47931  2240.46  2357.61 3.24 2.91 -13.5 -0.435 19.36 21.21 01a58546o0813o
58546.608513  20.034  0.379    35   13 o  0   5.45 196.60490  53.47931  2232.00  2472.74 3.24 2.93 -17.3 -0.436 19.37 21.17 01a58546o0835o
58550.545569  19.859  0.344    41   14 o  0   7.08 196.60490  53.47931  6349.22  4297.65 3.06 2.90 -12.7 -0.436 19.47 21.35 01a58550o0721o
58550.551560  19.761  0.296    45   13 o  0   2.52 196.60490  53.47931  6376.14  4336.21 3.11 2.92 -11.0 -0.434 19.42 21.32 01a58550o0734o
58550.566251  20.194  0.390    30   12 o  0   3.22 196.60490  53.47931  6316.13  4258.73 3.16 3.06 -32.0 -0.424 19.38 21.31 01a58550o0765o
58550.576009  20.483  0.568    23   13 o  0   2.32 196.60490  53.47931  6297.17  4374.84 3.18 3.07 -25.4 -0.428 19.35 21.18 01a58550o0786o
58554.512950  19.864  0.356    41   15 o  0   3.94 196.60490  53.47931  5616.98  8195.15 3.05 3.01 -26.7 -0.431 19.35 21.14 01a58554o0650o
58554.515789  20.471  0.587    24   14 o  0   2.42 196.60490  53.47931  5647.98  8232.49 3.22 3.15 -36.1 -0.422 19.29 21.16 01a58554o0655o
58554.529733  15.452  0.006  2395   16 o  0 749.79 196.60490  53.47931  5584.41  8152.53 2.91 2.85 -53.7 -0.458 19.38 21.19 01a58554o0685o
58554.536184  19.528  0.271    56   15 o  0   1.63 196.60490  53.47931  5565.89  8272.44 2.96 2.90 -52.8 -0.445 19.40 21.18 01a58554o0699o
58558.535021  21.954  2.517     6   15 o  0   3.47 196.60490  53.47931  5492.89  2383.17 3.29 2.86 -13.7 -0.440 19.35 20.90 01a58558o0699o
58558.539663  19.087  0.189    84   16 o  0  12.26 196.60490  53.47931  5516.99  2419.61 3.19 2.81 -16.8 -0.442 19.36 21.03 01a58558o0709o
58558.553141  19.949  0.302    38   12 o  0   4.18 196.60490  53.47931  5458.65  2342.06 3.37 3.03 -18.0 -0.434 19.40 21.33 01a58558o0737o
58558.561994  19.616  0.249    52   13 o  0   9.11 196.60490  53.47931  5453.19  2460.67 3.32 2.91 -17.3 -0.433 19.46 21.33 01a58558o0756o
58562.475973  19.604  0.614    52   32 o  0   1.27 196.60490  53.47931  8957.33  2390.05 3.34 2.99 -10.4 -0.418 18.41 19.31 01a58562o0555o
58562.478735 -20.818  2.014   -17   34 o  0   1.32 196.60490  53.47931  8946.10  2348.48 3.50 3.10 -18.4 -0.418 18.34 19.30 01a58562o0561o
58562.491625  19.780  0.980    44   44 o  0   0.85 196.60490  53.47931  9019.75  2314.25 3.33 3.05 -26.7 -0.424 18.41 19.28 01a58562o0588o
58562.493008  19.489  0.624    58   36 o  0   0.97 196.60490  53.47931  8997.85  2430.15 3.24 2.94 -25.0 -0.431 18.42 19.27 01a58562o0591o
58566.518494  19.767  4.347    45  196 o  0   0.91 196.60490  53.47931  9255.39  2193.23 3.55 2.94  -9.7 -0.394 16.57 17.06 01a58566o0655o
58566.524476 -15.427  0.661 -2450 1620 o  0   1.11 196.60490  53.47931  9281.78  2231.43 3.52 2.87 -11.9 -0.397 14.46 14.85 01a58566o0668o
58566.535377 -18.424  2.470  -155  383 o  0   0.97 196.60490  53.47931  9222.40  2154.48 3.32 2.89 -10.7 -0.417 15.99 16.36 01a58566o0691o
58566.536763  18.949  3.406    96  325 o  0   1.34 196.60490  53.47931   416.22  2381.45 3.15 2.83 -18.5 -0.437 16.03 16.53 01a58566o0694o
58566.553651 -16.234  0.992 -1165 1155 o  0   1.27 196.60490  53.47931   357.86  2298.03 3.21 2.92 -10.3 -0.455 14.96 15.36 01a58566o0730o
58568.502181  20.298  0.744    28   20 o  0   1.21 196.60490  53.47931  1593.41  2426.49 2.45 1.85 -52.1 -0.459 19.35 20.26 02a58568o0547o
58568.507241 -20.745  0.921   -18   17 o  0   1.64 196.60490  53.47931  1579.49  2388.59 2.61 1.97 -53.0 -0.437 19.29 20.24 02a58568o0558o
58568.517596 -20.658  1.067   -20   21 o  0   1.40 196.60490  53.47931  1637.70  2461.53 2.43 1.89 -51.5 -0.451 19.35 20.26 02a58568o0580o
58568.526941 -21.360  2.396   -10   25 o  0   0.33 196.60490  53.47931  1659.11  2344.68 2.40 1.78 -53.2 -0.464 19.36 20.20 02a58568o0600o
58570.521276  21.432  1.500    10   15 o  0   1.90 196.60490  53.47931  7722.05  4230.76 3.31 3.18 -18.1 -0.416 19.26 20.95 01a58570o0154o
58570.526824  19.321  0.222    68   15 o  0   3.51 196.60490  53.47931  7747.48  4269.39 3.24 3.08 -13.7 -0.425 19.27 20.90 01a58570o0166o
58570.547335  20.993  1.123    15   16 o  0   2.79 196.60490  53.47931  7690.13  4194.50 3.22 3.15 -33.1 -0.426 19.26 20.89 01a58570o0210o
58570.556795  19.955  0.385    38   15 o  0   6.35 196.60490  53.47931  7668.40  4310.31 3.19 3.10 -47.8 -0.428 19.21 20.82 01a58570o0230o
58572.482863  20.988  0.845    15   12 o  0   1.91 196.60490  53.47931  7824.86  4339.09 2.17 1.94  42.5 -0.435 19.74 21.39 02a58572o0577o
58572.495131 -20.796  0.743   -17   13 o  0   0.96 196.60490  53.47931  7799.97  4298.12 2.04 1.92  49.0 -0.442 19.77 21.37 02a58572o0603o
58572.502018  22.560  3.647     3   12 o  0   1.03 196.60490  53.47931  7855.20  4379.54 2.12 1.94  48.0 -0.438 19.71 21.40 02a58572o0618o
58572.512880 -25.169 50.333    -0   16 o  0   0.88 196.60490  53.47931  7878.22  4264.84 2.12 2.00  53.3 -0.436 19.71 21.40 02a58572o0641o
58574.560999 -24.251 26.667    -1   19 o  0   2.17 196.60490  53.47931  2485.82  4411.50 3.49 3.15 -11.0 -0.407 19.09 20.69 01a58574o0016o
58576.521196  21.438  1.394    10   14 c  0   1.13 196.60490  53.47931  6851.50  8182.33 2.50 2.42  50.5 -0.406 19.76 21.80 02a58576o0642c
58576.540275  19.687  0.256    48   12 c  0   1.19 196.60490  53.47931  6823.38  8141.98 2.50 2.45 -60.8 -0.408 19.75 21.76 02a58576o0683c
58576.551697  16.984  0.016   584   10 c  0 173.49 196.60490  53.47931  6881.75  8221.63 2.57 2.45 -54.6 -0.423 19.74 21.76 02a58576o0707c
58576.560904 -20.470  0.461   -24   11 c  0   1.23 196.60490  53.47931  6903.58  8103.17 2.57 2.41 -49.4 -0.415 19.69 21.71 02a58576o0727c
58578.499668  21.928  2.500     6   15 o  0   2.96 196.60490  53.47931  8370.50   294.99 3.64 3.04 -18.6 -0.395 19.42 21.24 01a58578o0611o
58578.503352  21.562  1.431     9   12 o  0   2.52 196.60490  53.47931  1807.57 10164.26 2.77 2.60 -47.9 -0.499 19.37 21.21 01a58578o0619o
58578.504734  19.678  0.311    49   15 o  0   5.94 196.60490  53.47931  8396.79   333.86 3.69 3.01 -17.3 -0.397 19.38 21.22 01a58578o0622o
58578.516546  19.754  0.346    46   16 o  0   3.60 196.60490  53.47931  8337.85   256.72 3.62 3.11 -21.1 -0.400 19.37 21.13 01a58578o0647o
58578.518385 -20.342  0.614   -26   16 o  0   0.92 196.60490  53.47931  1818.98 10201.29 2.78 2.65 -49.2 -0.490 19.36 21.13 01a58578o0651o
58578.524374  19.427  0.249    62   15 o  0   3.94 196.60490  53.47931  8317.90   378.15 3.60 3.08 -20.8 -0.400 19.37 21.14 01a58578o0664o
58578.535624 -21.159  1.059   -12   13 o  0   3.13 196.60490  53.47931  1759.76 10118.96 2.88 2.73 -53.6 -0.485 19.31 21.12 01a58578o0688o
58578.542994  23.763 13.167     1   15 o  0   1.26 196.60490  53.47931  1738.61 10238.42 2.92 2.79 -60.8 -0.478 19.32 21.08 01a58578o0704o
58580.497504 -20.892  0.774   -16   12 c  0   1.04 196.60490  53.47931  6084.56  6233.29 2.56 2.28  38.5 -0.388 19.69 21.46 02a58580o0590c
58580.511591 -21.378  1.139   -10   12 c  0   2.00 196.60490  53.47931  6062.24  6193.98 2.47 2.34  42.4 -0.402 19.62 21.41 02a58580o0620c
58580.516173  21.382  1.090    10   11 c  0   0.88 196.60490  53.47931  6117.92  6270.39 2.49 2.34  40.9 -0.405 19.62 21.39 02a58580o0630c
58580.527470 -20.664  0.621   -20   12 c  0   2.29 196.60490  53.47931  6140.42  6155.25 2.55 2.46  49.0 -0.403 19.58 21.35 02a58580o0654c
58582.465760  20.774  0.784    18   14 o  0   1.70 196.60490  53.47931  8659.09  6116.38 3.04 3.00  -2.8 -0.432 19.34 21.06 01a58582o0536o
58582.470828  19.810  0.320    43   14 o  0   4.20 196.60490  53.47931  8673.92  6155.40 3.11 3.04 -15.8 -0.430 19.32 21.06 01a58582o0547o
58582.484056  20.447  0.623    24   15 o  0   2.41 196.60490  53.47931  8614.82  6077.80 3.25 3.15  86.7 -0.434 19.27 21.00 01a58582o0575o
58582.492359  21.786  1.941     7   14 o  0   2.97 196.60490  53.47931  8595.25  6196.14 3.11 2.96 -87.1 -0.441 19.37 21.04 01a58582o0593o
58588.494403 -21.522  2.690    -9   24 o  0   1.15 196.60490  53.47931  9182.30  4389.78 2.35 2.14 -59.2 -0.433 18.95 19.69 02a58588o0363o
58588.500814 -21.812  3.186    -7   22 o  0   1.12 196.60490  53.47931  9169.07  4348.93 2.27 2.03 -62.5 -0.435 18.97 19.68 02a58588o0377o
58588.512982 -20.406  0.769   -25   19 o  0   1.16 196.60490  53.47931  9227.87  4430.63 2.39 2.04 -58.5 -0.433 18.95 19.64 02a58588o0403o
58588.520298  20.172  0.810    31   25 o  0   0.92 196.60490  53.47931  9237.46  4312.87 2.36 2.11 -59.4 -0.427 18.95 19.65 02a58588o0419o
58590.483678 -21.501  3.787    -9   34 o  0   1.34 196.60490  53.47931  3369.98   448.28 3.12 2.85 -11.4 -0.427 18.38 19.21 01a58590o0545o
58590.485060  20.620  1.629    20   33 o  0   2.06 196.60490  53.47931  5944.31 10128.42 2.98 2.88 -61.9 -0.472 18.34 19.21 01a58590o0548o
58590.490121  23.220 20.444     2   38 o  0   1.16 196.60490  53.47931  5969.77 10167.19 3.09 2.94 -75.2 -0.481 18.28 19.19 01a58590o0559o
58590.491043  19.251  0.468    72   34 o  0   1.47 196.60490  53.47931  3385.41   487.89 3.27 2.96 -13.3 -0.414 18.35 19.18 01a58590o0561o
58590.501885  21.470  3.378     9   32 o  0   1.60 196.60490  53.47931  3337.50   404.88 3.22 2.97 -12.8 -0.414 18.30 19.14 01a58590o0584o
58590.502345 -19.764  0.916   -45   41 o  0   0.77 196.60490  53.47931  5907.74 10086.18 3.04 2.86 -66.5 -0.488 18.31 19.12 01a58590o0585o
58590.508791  19.339  0.547    67   36 o  0   1.38 196.60490  53.47931  5887.83 10206.81 3.13 2.91 -67.9 -0.481 18.23 19.08 01a58590o0599o
58590.509713  22.292  8.429     4   37 o  0   1.23 196.60490  53.47931  3319.36   523.72 3.23 2.98  -9.9 -0.405 18.26 19.09 01a58590o0601o
58594.450520  22.911 13.583     2   34 o  0   2.39 196.60490  53.47931  3625.61  8215.59 3.22 2.95 -18.6 -0.432 18.52 19.60 01a58594o0496o
58594.454203  20.854  1.987    16   33 o  0   1.99 196.60490  53.47931  3650.89  8254.73 3.32 3.02 -19.0 -0.423 18.54 19.58 01a58594o0504o
58594.467376  20.012  0.879    36   32 o  0   1.25 196.60490  53.47931  3590.73  8172.99 3.12 2.99 -15.7 -0.437 18.53 19.57 01a58594o0532o
58594.474747 -21.457  3.087   -10   29 o  0   2.64 196.60490  53.47931  3571.35  8289.88 3.13 2.96 -29.0 -0.447 18.54 19.56 01a58594o0548o
58596.465057  20.658  0.954    20   19 o  0   1.26 196.60490  53.47931  8195.23  8229.39 2.28 2.17  51.3 -0.433 19.18 19.98 02a58596o0524o
58596.474398  23.105 11.706     2   24 o  0   0.69 196.60490  53.47931  8183.60  8191.35 2.21 2.08  48.7 -0.446 19.19 19.91 02a58596o0544o
58596.482212 -21.373  2.483   -10   26 o  0   0.75 196.60490  53.47931  8239.46  8268.96 2.15 2.08  54.7 -0.448 19.21 19.86 02a58596o0561o
58596.491898  21.604  2.583     8   21 o  0   0.97 196.60490  53.47931  8250.65  8153.46 2.20 1.97  50.1 -0.449 19.16 19.86 02a58596o0581o
58598.385989  19.700  0.351    48   17 o  0   2.41 196.60490  53.47931  4636.66  2649.08 3.43 3.00 -12.5 -0.444 19.25 20.87 01a58598o0356o
58598.386847  20.182  0.632    31   19 o  0   0.64 196.60490  53.47931  5878.39  7922.78 2.37 2.09  40.9 -0.442 19.34 20.49 02a58598o0353o
58598.396611  25.009 45.500     0   16 o  0   2.09 196.60490  53.47931  5306.36  8506.31 2.90 2.75 -15.9 -0.457 19.28 20.82 01a58598o0378o
58598.397803  25.222 53.333     0   16 o  0   1.41 196.60490  53.47931  5347.80  2058.25 1.94 1.92  -5.3 -0.446 19.46 20.59 02a58598o0375o
58598.399379 -23.837 13.333    -1   14 o  0   2.09 196.60490  53.47931  6223.94  8771.67 2.86 2.75   0.7 -0.459 19.27 20.82 01a58598o0384o
58598.400554 -21.184  1.143   -12   14 o  0   0.97 196.60490  53.47931  4436.65  1770.81 2.00 1.95  37.0 -0.440 19.45 20.62 02a58598o0381o
58598.437974  21.024  1.250    14   18 o  0   1.62 196.60490  53.47931  5003.02  7633.34 2.97 2.82 -12.3 -0.450 19.14 20.47 01a58598o0459o
58598.439180  21.927  2.985     6   18 o  0   0.99 196.60490  53.47931  5623.96  2931.31 1.91 1.85  25.9 -0.448 19.38 20.34 02a58598o0456o
58598.467100  20.760  0.895    18   16 o  0   3.41 196.60490  53.47931  6486.58  7301.07 3.13 3.02  -9.1 -0.435 19.02 20.33 01a58598o0516o
58598.468721  21.135  1.621    13   21 o  0   0.49 196.60490  53.47931  4124.55  3221.03 1.99 1.81  31.4 -0.466 19.32 20.23 02a58598o0513o
58598.491956 -21.862  2.710    -6   18 o  0   5.48 196.60490  53.47931  4720.34  9095.87 3.11 3.01 -42.0 -0.443 18.95 20.26 01a58598o0564o
58598.494112  23.257  9.500     2   17 o  0   1.06 196.60490  53.47931  5935.59  1466.06 1.96 1.93  84.3 -0.451 19.29 20.15 02a58598o0561o
58598.543614  20.017  0.777    36   28 o  0   1.32 196.60490  53.47931  5616.75  8204.08 2.96 2.82 -70.4 -0.466 18.97 20.13 01a58598o0654o
58598.547470  22.591  5.571     3   19 o  0   0.85 196.60490  53.47931  5011.45  2327.91 1.87 1.86 -27.9 -0.456 19.14 19.88 02a58598o0651o
58598.599232  22.097  6.952     5   37 o  0   2.01 196.60490  53.47931  5614.78  8209.24 3.30 3.15 -67.9 -0.447 18.50 19.64 01a58598o0748o
58598.604281 -22.234  5.167    -5   24 o  0   0.79 196.60490  53.47931  5008.06  2330.77 2.09 1.86 -42.8 -0.438 18.91 19.53 02a58598o0746o
58600.465657  20.228  0.656    29   19 o  0   0.89 196.60490  53.47931  4166.94  6233.45 2.43 2.01  41.6 -0.435 19.20 20.57 02a58600o0450o
58600.477892 -20.948  1.425   -15   22 o  0   0.66 196.60490  53.47931  4144.84  6195.06 2.34 1.93  35.6 -0.437 19.19 20.49 02a58600o0476o
58600.486127 -23.492 13.400    -2   20 o  0   0.79 196.60490  53.47931  4200.61  6268.82 2.17 1.79  36.7 -0.432 19.06 20.17 02a58600o0494o
58600.496492  20.515  1.065    23   24 o  0   0.90 196.60490  53.47931  4224.85  6153.63 2.13 1.84  34.6 -0.434 19.03 20.06 02a58600o0516o
