HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459819.821,2022-08-28.3170202,bl,1.44,18.687,>18.687,99.99,-0.034,0.024,g
2459820.748,2022-08-29.2435548,bH,1.61,18.652,>18.652,99.99,0.052,0.025,g
2459821.771,2022-08-30.2661214,bl,1.45,18.39,>18.390,99.99,-0.061,0.032,g
2459822.787,2022-08-31.2819752,bH,1.42,18.633,>18.633,99.99,-0.026,0.026,g
2459824.063,2022-09-01.5583636,bD,1.47,18.644,>18.644,99.99,-0.046,0.025,g
2459825.961,2022-09-03.4559891,bD,1.48,18.746,>18.746,99.99,-0.051,0.023,g
2459827.717,2022-09-05.2117645,bt,1.55,17.741,>17.741,99.99,0.075,0.058,g
2459828.717,2022-09-06.2119787,bl,1.54,17.793,>17.793,99.99,0.183,0.055,g
2459829.696,2022-09-07.1915965,bH,1.5,17.502,>17.502,99.99,-0.044,0.073,g
2459830.71,2022-09-08.2054340,bH,1.58,16.82,>16.820,99.99,-0.374,0.136,g
2459837.546,2022-09-15.0408381,bp,1.53,16.68,>16.680,99.99,0.555,0.155,g
2459838.37,2022-09-15.8649288,bp,1.55,17.648,>17.648,99.99,-0.128,0.063,g
2459840.033,2022-09-17.5282129,bD,1.6,18.208,>18.208,99.99,-0.049,0.038,g
2459840.874,2022-09-18.3688157,bt,1.56,18.402,>18.402,99.99,-0.017,0.032,g
2459843.85,2022-09-21.3449868,bD,1.47,18.695,>18.695,99.99,-0.017,0.024,g
2459844.763,2022-09-22.2574984,bt,1.49,18.357,>18.357,99.99,0.028,0.033,g
2459845.778,2022-09-23.2725770,bH,1.4,18.763,>18.763,99.99,-0.024,0.023,g
2459846.747,2022-09-24.2414559,bl,1.52,18.75,>18.750,99.99,-0.029,0.023,g
2459849.829,2022-09-27.3239062,bH,1.42,17.987,>17.987,99.99,0.058,0.046,g
2459850.596,2022-09-28.0908699,bl,1.55,18.546,>18.546,99.99,0.073,0.028,g
2459851.742,2022-09-29.2363781,bl,1.51,18.56,>18.560,99.99,0.038,0.027,g
2459852.743,2022-09-30.2373306,bt,1.48,18.53,>18.530,99.99,0.118,0.028,g
2459853.628,2022-10-01.1225583,bH,1.44,18.512,>18.512,99.99,0.004,0.029,g
2459854.321,2022-10-01.8155807,bp,1.51,17.493,>17.493,99.99,0.301,0.073,g
2459854.616,2022-10-02.1106594,bH,1.4,18.057,>18.057,99.99,0.008,0.043,g
2459855.018,2022-10-02.5127140,bD,1.46,18.444,>18.444,99.99,0.002,0.03,g
2459855.304,2022-10-02.7982287,bp,1.66,18.032,>18.032,99.99,0.081,0.044,g
2459856.565,2022-10-04.0597643,bH,1.5,17.553,>17.553,99.99,0.052,0.069,g
2459857.316,2022-10-04.8109984,bp,1.55,17.38,>17.380,99.99,0.066,0.081,g
2459857.564,2022-10-05.0585252,bl,1.53,17.384,>17.384,99.99,0.143,0.081,g
2459858.317,2022-10-05.8112369,bp,1.57,17.367,>17.367,99.99,0.218,0.082,g
2459859.764,2022-10-07.2588512,bH,1.55,15.475,>15.475,99.99,-0.086,0.469,g
2459865.725,2022-10-13.2192253,bH,1.46,16.132,>16.132,99.99,-1.14,0.256,g
2459866.298,2022-10-13.7930138,bp,1.62,17.377,>17.377,99.99,-0.075,0.081,g
2459866.727,2022-10-14.2219488,bt,1.55,16.265,>16.265,99.99,0.252,0.226,g
2459867.569,2022-10-15.0638965,bl,1.55,18.499,>18.499,99.99,-0.082,0.029,g
2459868.962,2022-10-16.4566964,bD,1.45,18.346,>18.346,99.99,-0.05,0.033,g
2459869.62,2022-10-17.1146619,bl,1.51,18.702,>18.702,99.99,0.054,0.024,g
2459869.93,2022-10-17.4251148,bD,1.44,18.73,>18.730,99.99,0.008,0.023,g
2459870.448,2022-10-17.9428553,bp,1.54,18.281,>18.281,99.99,-0.083,0.035,g
2459870.714,2022-10-18.2091784,bH,1.4,18.449,>18.449,99.99,0.018,0.03,g
2459871.341,2022-10-18.8356410,bp,1.72,18.209,>18.209,99.99,0.003,0.038,g
2459871.737,2022-10-19.2312354,bH,1.5,18.285,>18.285,99.99,0.074,0.035,g
2459872.312,2022-10-19.8072347,bp,1.5,18.359,>18.359,99.99,0.053,0.033,g
2459872.61,2022-10-20.1044331,bl,1.5,18.352,>18.352,99.99,-0.065,0.033,g
2459872.971,2022-10-20.4655291,bD,1.45,18.679,>18.679,99.99,0.066,0.025,g
2459874.271,2022-10-21.7653621,bp,1.55,18.27,>18.270,99.99,0.005,0.036,g
2459874.726,2022-10-22.2210930,bl,1.49,18.639,>18.639,99.99,-0.077,0.025,g
2459876.491,2022-10-23.9854736,bp,1.52,17.827,>17.827,99.99,-0.215,0.054,g
2459876.957,2022-10-24.4516086,bD,1.62,18.512,>18.512,99.99,0.021,0.029,g
2459879.378,2022-10-26.8733456,bp,1.51,17.897,>17.897,99.99,0.142,0.05,g
2459879.643,2022-10-27.1377807,bl,1.48,18.409,>18.409,99.99,-0.005,0.031,g
2459880.416,2022-10-27.9109694,bp,1.58,18.179,>18.179,99.99,-0.047,0.039,g
2459880.931,2022-10-28.4259469,bD,1.47,18.619,>18.619,99.99,-0.044,0.026,g
2459881.554,2022-10-29.0488635,bl,2.01,18.284,>18.284,99.99,-0.085,0.035,g
2459881.95,2022-10-29.4447253,bD,1.5,18.725,>18.725,99.99,0.016,0.023,g
2459882.296,2022-10-29.7909067,bp,1.52,17.956,>17.956,99.99,0.05,0.048,g
2459882.96,2022-10-30.4552049,bD,1.49,18.555,>18.555,99.99,-0.041,0.027,g
2459883.823,2022-10-31.3183715,bD,1.48,18.701,>18.701,99.99,-0.058,0.024,g
2459884.38,2022-10-31.8755754,bp,1.81,17.684,>17.684,99.99,-0.187,0.061,g
2459884.511,2022-11-01.0057349,bl,2.35,17.509,>17.509,99.99,0.244,0.072,g
2459884.793,2022-11-01.2886226,bD,1.62,18.472,>18.472,99.99,0.051,0.03,g
2459885.515,2022-11-02.0099688,bl,2.4,17.566,>17.566,99.99,0.039,0.068,g
2459885.777,2022-11-02.2717704,bD,1.47,18.131,>18.131,99.99,0.052,0.041,g
2459886.795,2022-11-03.2907115,bD,1.51,17.998,>17.998,99.99,0.13,0.046,g
2459887.566,2022-11-04.0609182,bl,1.61,17.312,>17.312,99.99,0.257,0.086,g
2459893.441,2022-11-09.9365702,bp,1.69,16.395,>16.395,99.99,0.004,0.201,g
2459894.363,2022-11-10.8582179,bp,1.57,17.191,>17.191,99.99,-0.208,0.097,g
2459896.675,2022-11-13.1709306,bH,1.49,17.841,>17.841,99.99,0.135,0.053,g
2459897.637,2022-11-14.1326877,bH,1.44,18.428,>18.428,99.99,-0.076,0.031,g
2459898.649,2022-11-15.1446368,bl,1.5,18.404,>18.404,99.99,0.019,0.032,g
2459900.353,2022-11-16.8493590,bp,1.52,17.907,>17.907,99.99,0.064,0.05,g
2459906.799,2022-11-23.2950348,bD,1.51,18.651,>18.651,99.99,0.081,0.025,g
2459907.765,2022-11-24.2615486,bt,1.54,18.354,>18.354,99.99,0.02,0.033,g
2459911.292,2022-11-27.7889207,bp,1.67,18.117,>18.117,99.99,-0.041,0.041,g
2459912.765,2022-11-29.2614712,bt,1.55,17.977,>17.977,99.99,-0.06,0.047,g
2459913.564,2022-11-30.0610467,bH,1.47,17.657,>17.657,99.99,0.045,0.063,g
2459915.374,2022-12-01.8708019,bp,1.49,16.318,>16.318,99.99,-0.214,0.216,g
2459918.334,2022-12-04.8315254,bp,1.78,15.722,>15.722,99.99,0.339,0.373,g
2459921.528,2022-12-08.0260293,bl,1.63,16.984,>16.984,99.99,0.232,0.117,g
2459923.594,2022-12-10.0922241,bl,1.52,17.467,>17.467,99.99,0.049,0.075,g
2459924.742,2022-12-11.2399729,bt,1.47,17.608,>17.608,99.99,-0.145,0.066,g
2459925.587,2022-12-12.0851284,bl,1.54,18.01,>18.010,99.99,0.045,0.045,g
2459926.588,2022-12-13.0863146,bH,1.46,18.329,>18.329,99.99,-0.075,0.034,g
2459927.679,2022-12-14.1773309,bt,1.61,18.478,>18.478,99.99,0.006,0.03,g
2459928.589,2022-12-15.0868870,bl,1.58,18.341,>18.341,99.99,-0.03,0.033,g
2459932.695,2022-12-19.1935118,bt,1.5,18.24,>18.240,99.99,-0.077,0.037,g
2459933.692,2022-12-20.1909861,bt,1.54,18.43,>18.430,99.99,-0.085,0.031,g
2459934.571,2022-12-21.0700015,bl,1.5,18.09,>18.090,99.99,0.025,0.042,g
2459935.296,2022-12-21.7950439,bp,1.67,17.826,>17.826,99.99,0.009,0.054,g
2459936.3,2022-12-22.7993663,bp,1.72,17.882,>17.882,99.99,0.06,0.051,g
2459937.553,2022-12-24.0523730,bl,1.58,18.336,>18.336,99.99,0.019,0.034,g
2459938.534,2022-12-25.0334737,bl,1.63,17.409,>17.409,99.99,-0.15,0.079,g
2459940.542,2022-12-27.0415716,bl,1.48,17.953,>17.953,99.99,0.019,0.048,g
2459941.538,2022-12-28.0379587,bl,1.52,17.566,>17.566,99.99,0.091,0.068,g
2459945.535,2023-01-01.0350284,bH,1.56,16.798,16.648,0.191,0.795,0.139,g
2459946.535,2023-01-02.0350671,bl,1.66,16.655,>16.655,99.99,-0.256,0.158,g
2459960.735,2023-01-16.2367165,bD,1.75,18.626,>18.626,99.99,0.016,0.026,g
2459963.601,2023-01-19.1027465,bt,2.17,18.368,>18.368,99.99,0.043,0.033,g
2459965.602,2023-01-21.1040567,bt,1.6,18.503,>18.503,99.99,0.086,0.029,g
2459966.599,2023-01-22.1007615,bt,1.63,18.365,>18.365,99.99,0.031,0.033,g
2459967.617,2023-01-23.1185118,bt,1.53,18.398,>18.398,99.99,0.034,0.032,g
2459969.593,2023-01-25.0948555,bt,2.07,18.188,>18.188,99.99,-0.11,0.039,g
2459981.557,2023-02-06.0599663,bt,2.41,15.618,>15.618,99.99,0.464,0.411,g
2459982.557,2023-02-07.0603597,bt,2.4,16.782,>16.782,99.99,0.232,0.141,g
2460086.101,2023-05-21.6044708,bD,1.48,18.419,>18.419,99.99,-0.048,0.031,g
2460087.101,2023-05-22.6048204,bD,1.49,18.185,>18.185,99.99,-0.05,0.039,g
2460089.098,2023-05-24.6017192,bD,1.62,18.339,>18.339,99.99,-0.051,0.034,g
2460094.115,2023-05-29.6184812,bD,2.05,17.09,>17.090,99.99,-0.19,0.106,g
2460096.074,2023-05-31.5771951,bD,1.46,18.537,>18.537,99.99,0.007,0.028,g
2460097.077,2023-06-01.5800087,bD,1.47,17.294,>17.294,99.99,-0.166,0.088,g
2460102.651,2023-06-07.1533002,bp,1.63,16.727,>16.727,99.99,0.081,0.148,g
2460104.085,2023-06-08.5872579,bD,1.55,18.059,>18.059,99.99,-0.002,0.043,g
2460112.024,2023-06-16.5259869,bD,1.48,18.583,>18.583,99.99,-0.065,0.027,g
2460114.037,2023-06-18.5388854,bD,1.47,18.416,>18.416,99.99,-0.089,0.031,g
2460118.021,2023-06-22.5220252,bD,1.74,18.557,>18.557,99.99,-0.071,0.027,g
2460121.109,2023-06-25.6101725,bD,1.54,18.423,>18.423,99.99,-0.072,0.031,g
2460125.048,2023-06-29.5488111,bD,1.59,18.554,>18.554,99.99,0.027,0.028,g
2460126.934,2023-07-01.4342490,bl,1.53,18.317,>18.317,99.99,-0.043,0.034,g
2460129.027,2023-07-03.5272850,bD,1.49,17.149,>17.149,99.99,0.055,0.1,g
2460131.977,2023-07-06.4768420,bD,1.53,17.535,>17.535,99.99,-0.019,0.07,g
2460137.542,2023-07-12.0414322,bp,1.62,18.005,>18.005,99.99,-0.024,0.046,g
2460138.872,2023-07-13.3710776,bH,1.44,18.183,>18.183,99.99,-0.065,0.039,g
2460139.842,2023-07-14.3414744,bl,1.48,18.597,>18.597,99.99,0.014,0.026,g
2460142.541,2023-07-17.0395881,bp,1.56,18.093,>18.093,99.99,-0.153,0.042,g
2460148.569,2023-07-23.0670142,bp,1.58,18.706,>18.706,99.99,0.026,0.024,g
2460148.78,2023-07-23.2778981,bl,1.57,18.631,>18.631,99.99,-0.046,0.026,g
2460149.827,2023-07-24.3255056,bl,1.49,18.061,>18.061,99.99,0.064,0.043,g
2460150.805,2023-07-25.3026541,bl,1.47,18.2,>18.200,99.99,0.084,0.038,g
2460155.129,2023-07-29.6266907,bD,1.49,18.016,>18.016,99.99,0.036,0.045,g
2460156.752,2023-07-31.2492533,bl,1.6,17.071,>17.071,99.99,-0.076,0.108,g
2460158.793,2023-08-02.2905783,bl,1.63,16.381,>16.381,99.99,0.019,0.204,g
2460160.906,2023-08-04.4032515,bD,1.59,17.266,>17.266,99.99,0.041,0.09,g
2460168.542,2023-08-12.0381829,bp,1.57,17.97,>17.970,99.99,-0.155,0.047,g
2460177.864,2023-08-21.3596769,bD,1.47,18.56,>18.560,99.99,-0.062,0.027,g
2460181.904,2023-08-25.3999173,bt,1.43,18.447,>18.447,99.99,0.131,0.03,g
2460182.976,2023-08-26.4715182,bD,1.49,18.712,>18.712,99.99,-0.02,0.024,g
2460185.785,2023-08-29.2808409,bt,1.64,17.288,>17.288,99.99,-0.169,0.088,g
2460186.043,2023-08-29.5386983,bD,1.46,17.841,>17.841,99.99,0.083,0.053,g
2460194.85,2023-09-07.3452271,bt,1.44,18.455,>18.455,99.99,-0.024,0.03,g
2460195.857,2023-09-08.3519967,bD,1.52,18.676,>18.676,99.99,-0.025,0.025,g
2460196.917,2023-09-09.4119693,bD,1.52,18.522,>18.522,99.99,-0.049,0.028,g
2460197.959,2023-09-10.4540523,bD,1.48,18.66,>18.660,99.99,0.036,0.025,g
2460198.942,2023-09-11.4365278,bD,1.53,18.855,>18.855,99.99,-0.036,0.021,g
2460201.813,2023-09-14.3082141,bt,1.5,18.596,>18.596,99.99,-0.009,0.026,g
2460202.001,2023-09-14.4958283,bD,1.46,18.828,>18.828,99.99,-0.023,0.021,g
