HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458648.829,2019-06-14.3296542,bC,1.44,17.913,>17.913,99.99,-0.027,0.05,g
2458650.82,2019-06-16.3206841,bC,1.41,17.629,>17.629,99.99,-0.051,0.065,g
2458653.756,2019-06-19.2565402,bC,1.68,18.352,>18.352,99.99,0.079,0.033,g
2458656.76,2019-06-22.2609346,bC,2.19,18.714,>18.714,99.99,0.075,0.024,g
2458660.71,2019-06-26.2116019,bs,1.45,18.717,>18.717,99.99,0.07,0.024,g
2458662.776,2019-06-28.2772398,bC,1.59,18.956,>18.956,99.99,0.013,0.019,g
2458674.651,2019-07-10.1534409,bs,1.53,18.037,>18.037,99.99,-0.038,0.044,g
2458675.655,2019-07-11.1569968,bs,1.42,17.878,>17.878,99.99,0.077,0.051,g
2458679.666,2019-07-15.1678137,bs,1.46,17.734,>17.734,99.99,0.089,0.059,g
2458680.685,2019-07-16.1870918,bs,1.48,17.206,>17.206,99.99,0.308,0.095,g
2458684.659,2019-07-20.1615748,bs,1.4,18.423,>18.423,99.99,-0.175,0.031,g
2458685.668,2019-07-21.1704687,bs,1.44,18.422,>18.422,99.99,0.025,0.031,g
2458695.627,2019-07-31.1302071,bs,1.98,18.324,>18.324,99.99,-0.084,0.034,g
2458696.627,2019-08-01.1296153,bs,1.66,18.322,>18.322,99.99,0.103,0.034,g
2458698.622,2019-08-03.1246855,bs,1.64,18.269,>18.269,99.99,0.041,0.036,g
2458699.625,2019-08-04.1277459,bs,1.63,18.223,>18.223,99.99,0.044,0.037,g
2458700.624,2019-08-05.1271061,bs,1.61,17.971,>17.971,99.99,0.045,0.047,g
2458701.612,2019-08-06.1153034,bs,2.32,17.466,>17.466,99.99,0.066,0.075,g
2458702.619,2019-08-07.1219534,bs,2.2,17.557,>17.557,99.99,0.202,0.069,g
2458811.009,2019-11-23.5091937,bs,1.49,18.631,>18.631,99.99,-0.013,0.026,g
2458820.994,2019-12-03.4938503,bs,1.47,18.808,>18.808,99.99,0.024,0.022,g
2458821.997,2019-12-04.4974152,bs,1.53,18.746,>18.746,99.99,0.08,0.023,g
2458829.938,2019-12-12.4373893,bs,1.64,17.113,>17.113,99.99,0.059,0.104,g
2458832.03,2019-12-14.5294100,bs,1.55,17.551,>17.551,99.99,0.142,0.069,g
2458839.006,2019-12-21.5045613,bs,1.55,18.683,>18.683,99.99,0.089,0.024,g
2458842.111,2019-12-24.6101337,bC,1.46,18.8,>18.800,99.99,0.043,0.022,g
2458849.016,2019-12-31.5140087,bC,1.53,18.563,>18.563,99.99,0.043,0.027,g
2458850.894,2020-01-02.3918813,bs,1.62,18.452,>18.452,99.99,0.125,0.03,g
2458852.978,2020-01-04.4759284,bs,1.51,18.767,>18.767,99.99,0.078,0.023,g
2458853.892,2020-01-05.3896546,bs,1.49,18.687,>18.687,99.99,0.064,0.024,g
2458855.881,2020-01-07.3793689,bs,1.52,17.964,>17.964,99.99,0.105,0.047,g
2458858.86,2020-01-10.3574517,bs,1.58,16.635,>16.635,99.99,0.692,0.161,g
2458866.886,2020-01-18.3833409,bs,1.65,18.619,>18.619,99.99,-0.039,0.026,g
2458867.855,2020-01-19.3525789,bs,1.49,18.674,>18.674,99.99,-0.105,0.025,g
2458883.072,2020-02-03.5693038,bC,1.46,18.791,>18.791,99.99,0.043,0.022,g
2458887.814,2020-02-08.3108064,bs,1.51,17.399,>17.399,99.99,0.065,0.08,g
2458893.941,2020-02-14.4373760,bs,1.48,18.128,>18.128,99.99,0.145,0.041,g
2458894.967,2020-02-15.4634390,bs,1.47,18.386,>18.386,99.99,0.117,0.032,g
2458896.907,2020-02-17.4038670,bs,1.47,18.648,>18.648,99.99,0.058,0.025,g
2458903.881,2020-02-24.3777155,bC,1.42,18.606,>18.606,99.99,0.09,0.026,g
2458905.045,2020-02-25.5412592,bC,1.49,18.986,>18.986,99.99,-0.045,0.018,g
2458911.863,2020-03-03.3595192,bC,1.4,18.166,>18.166,99.99,0.085,0.039,g
2458919.042,2020-03-10.5381824,bC,1.45,17.382,>17.382,99.99,-0.143,0.081,g
2458925.846,2020-03-17.3426809,bs,1.54,18.655,>18.655,99.99,-0.015,0.025,g
2458930.799,2020-03-22.2961591,bC,1.43,18.59,>18.590,99.99,-0.035,0.027,g
2458931.754,2020-03-23.2505293,bs,1.48,18.999,>18.999,99.99,0.067,0.018,g
2458934.06,2020-03-25.5566692,bC,1.86,18.991,>18.991,99.99,0.011,0.018,g
2458945.992,2020-04-06.4893311,bC,1.37,17.299,>17.299,99.99,0.164,0.087,g
2458956.989,2020-04-17.4868835,bC,1.44,18.851,>18.851,99.99,-0.011,0.021,g
2458958.815,2020-04-19.3129123,bs,1.64,18.806,18.731,0.204,0.117,0.022,g
2458960.934,2020-04-21.4315796,bs,1.65,18.196,>18.196,99.99,0.118,0.038,g
2458962.716,2020-04-23.2140663,bs,1.49,18.881,>18.881,99.99,-0.07,0.02,g
2458967.739,2020-04-28.2373596,bC,1.78,18.371,>18.371,99.99,0.127,0.033,g
2458970.988,2020-05-01.4862769,bC,1.54,18.703,>18.703,99.99,0.067,0.024,g
2458981.788,2020-05-12.2868910,bC,1.4,18.944,>18.944,99.99,-0.047,0.019,g
2458983.825,2020-05-14.3239614,bs,1.51,18.523,>18.523,99.99,-0.027,0.028,g
2458985.905,2020-05-16.4037488,bC,1.42,18.858,>18.858,99.99,0.064,0.021,g
2458987.906,2020-05-18.4054980,bC,1.55,18.72,>18.720,99.99,-0.027,0.024,g
2458993.908,2020-05-24.4072737,bC,1.42,19.029,>19.029,99.99,0.014,0.018,g
2458995.746,2020-05-26.2453752,bs,1.48,18.489,>18.489,99.99,0.043,0.029,g
2458997.779,2020-05-28.2790714,bs,1.42,18.838,>18.838,99.99,0.076,0.021,g
2458998.807,2020-05-29.3069798,bs,1.44,18.378,>18.378,99.99,0.035,0.032,g
2459000.659,2020-05-31.1586234,bs,1.42,18.271,>18.271,99.99,0.012,0.036,g
2459005.809,2020-06-05.3094961,bs,1.47,17.287,>17.287,99.99,0.271,0.088,g
2459007.801,2020-06-07.3014627,bC,1.42,18.039,>18.039,99.99,-0.063,0.044,g
2459011.776,2020-06-11.2769636,bs,1.46,18.507,>18.507,99.99,-0.019,0.029,g
2459013.791,2020-06-13.2914429,bs,1.47,18.151,>18.151,99.99,0.185,0.04,g
2459017.765,2020-06-17.2656452,bC,1.79,18.917,>18.917,99.99,0.058,0.02,g
2459029.761,2020-06-29.2623081,bC,1.44,18.121,>18.121,99.99,0.077,0.041,g
2459034.773,2020-07-04.2743555,bC,1.47,17.518,>17.518,99.99,0.031,0.071,g
2459038.766,2020-07-08.2683657,bC,1.66,18.906,>18.906,99.99,-0.061,0.02,g
2459040.714,2020-07-10.2161197,bs,1.46,18.627,>18.627,99.99,0.029,0.026,g
2459042.692,2020-07-12.1940594,bs,1.46,18.506,>18.506,99.99,-0.174,0.029,g
2459043.706,2020-07-13.2080912,bs,1.48,18.846,>18.846,99.99,0.038,0.021,g
2459044.684,2020-07-14.1858274,bs,1.43,18.803,>18.803,99.99,-0.051,0.022,g
2459045.7,2020-07-15.2026244,bs,1.44,18.354,>18.354,99.99,-0.044,0.033,g
2459046.69,2020-07-16.1927312,bs,1.43,18.851,>18.851,99.99,0.021,0.021,g
2459057.655,2020-07-27.1579899,bs,1.47,18.396,>18.396,99.99,-0.034,0.032,g
2459059.643,2020-07-29.1456888,bs,1.42,17.873,>17.873,99.99,0.087,0.052,g
2459063.648,2020-08-02.1508505,bs,1.42,17.165,>17.165,99.99,0.03,0.099,g
2459069.614,2020-08-08.1170553,bs,2.16,17.942,>17.942,99.99,0.05,0.048,g
2459074.618,2020-08-13.1208053,bs,1.96,18.551,>18.551,99.99,0.017,0.028,g
2459077.604,2020-08-16.1074447,bs,1.74,17.481,>17.481,99.99,0.012,0.074,g
2459161.01,2020-11-07.5112197,bs,1.58,17.36,>17.360,99.99,0.041,0.083,g
2459169.992,2020-11-16.4929340,bs,1.46,18.504,>18.504,99.99,0.099,0.029,g
2459180.103,2020-11-26.6031356,bC,1.35,18.731,>18.731,99.99,-0.055,0.023,g
2459185.074,2020-12-01.5745434,bC,1.49,17.489,>17.489,99.99,-0.006,0.073,g
2459201.065,2020-12-17.5646302,bC,1.41,18.671,>18.671,99.99,0.002,0.025,g
2459206.025,2020-12-22.5239708,bC,1.43,18.695,>18.695,99.99,0.039,0.024,g
2459208.049,2020-12-24.5480122,bC,1.41,19.044,>19.044,99.99,0.028,0.018,g
2459210.105,2020-12-26.6032549,bC,1.43,18.571,>18.571,99.99,-0.141,0.027,g
2459212.871,2020-12-29.3694120,bs,1.56,17.168,>17.168,99.99,-0.002,0.099,g
2459217.006,2021-01-02.5045347,bC,1.7,17.142,>17.142,99.99,0.407,0.101,g
2459219.884,2021-01-05.3822599,bs,1.54,18.245,>18.245,99.99,-0.007,0.037,g
2459222.02,2021-01-07.5182062,bC,1.45,18.635,>18.635,99.99,0.125,0.026,g
2459228.968,2021-01-14.4659458,bC,1.47,18.859,>18.859,99.99,-0.039,0.021,g
2459231.094,2021-01-16.5911716,bC,1.43,18.945,>18.945,99.99,0.013,0.019,g
2459235.979,2021-01-21.4764252,bC,1.63,18.467,>18.467,99.99,0.073,0.03,g
2459245.85,2021-01-31.3467288,bs,1.57,17.224,16.918,0.165,0.621,0.094,g
2459247.987,2021-02-02.4841901,bs,1.47,17.844,>17.844,99.99,0.241,0.053,g
2459253.817,2021-02-08.3142600,bs,1.46,18.862,>18.862,99.99,-0.072,0.021,g
2459255.761,2021-02-10.2579200,bs,1.46,18.777,>18.777,99.99,-0.03,0.022,g
2459257.897,2021-02-12.3938081,bC,1.41,19.239,>19.239,99.99,0.025,0.015,g
2459261.94,2021-02-16.4364817,bC,1.41,19.234,>19.234,99.99,0.018,0.015,g
2459268.874,2021-02-23.3705564,bC,1.73,17.69,>17.690,99.99,0.086,0.061,g
2459269.859,2021-02-24.3551707,bs,1.51,17.983,>17.983,99.99,0.071,0.047,g
2459281.999,2021-03-08.4956223,bs,1.46,18.465,>18.465,99.99,-0.075,0.03,g
2459286.779,2021-03-13.2760913,bs,1.68,18.942,>18.942,99.99,0.027,0.019,g
2459291.868,2021-03-18.3641776,bC,1.44,18.958,>18.958,99.99,0.049,0.019,g
2459294.061,2021-03-20.5579799,bC,1.45,18.661,>18.661,99.99,0.12,0.025,g
2459296.926,2021-03-23.4223329,bC,1.42,17.948,>17.948,99.99,0.027,0.048,g
2459304.046,2021-03-30.5425219,bC,1.37,17.433,>17.433,99.99,0.103,0.077,g
2459306.831,2021-04-02.3280422,bC,1.45,18.762,>18.762,99.99,0.041,0.023,g
2459312.757,2021-04-08.2538447,bC,1.47,18.789,>18.789,99.99,0.054,0.022,g
2459313.935,2021-04-09.4320800,bC,1.4,18.741,>18.741,99.99,0.058,0.023,g
2459316.73,2021-04-12.2272040,bs,1.46,18.135,>18.135,99.99,0.165,0.04,g
2459318.766,2021-04-14.2631327,bC,1.4,19.041,>19.041,99.99,0.02,0.018,g
2459320.85,2021-04-16.3474137,bC,1.4,19.111,>19.111,99.99,0.066,0.016,g
2459324.805,2021-04-20.3024637,bC,1.38,18.063,>18.063,99.99,0.025,0.043,g
2459327.794,2021-04-23.2920777,bC,1.43,17.84,>17.840,99.99,0.04,0.053,g
2459333.75,2021-04-29.2482090,bC,1.81,18.631,>18.631,99.99,0.073,0.026,g
2459342.764,2021-05-08.2624978,bC,1.58,18.601,>18.601,99.99,0.067,0.026,g
2459345.799,2021-05-11.2978991,bC,1.64,19.371,>19.371,99.99,0.012,0.013,g
2459348.778,2021-05-14.2764912,bC,1.55,19.425,>19.425,99.99,0.019,0.012,g
2459353.748,2021-05-19.2474045,bC,2.09,18.222,>18.222,99.99,0.051,0.037,g
2459355.818,2021-05-21.3168451,bC,1.45,18.449,>18.449,99.99,0.045,0.03,g
2459359.754,2021-05-25.2533585,bC,2.13,17.524,>17.524,99.99,-0.002,0.071,g
2459360.872,2021-05-26.3719252,bC,1.57,17.116,>17.116,99.99,-0.293,0.103,g
2459361.834,2021-05-27.3338748,bC,1.43,17.601,>17.601,99.99,0.134,0.066,g
2459363.804,2021-05-29.3042563,bC,1.42,18.854,18.823,0.212,0.107,0.021,g
2459367.764,2021-06-02.2637451,bC,1.51,19.164,>19.164,99.99,0.023,0.016,g
2459369.779,2021-06-04.2791035,bs,1.43,18.92,>18.920,99.99,0.034,0.02,g
2459370.805,2021-06-05.3047357,bs,1.46,18.633,>18.633,99.99,0.027,0.026,g
2459373.862,2021-06-08.3620084,bC,1.59,18.781,>18.781,99.99,0.035,0.022,g
2459376.747,2021-06-11.2471872,bC,2.39,17.707,>17.707,99.99,0.037,0.06,g
2459379.782,2021-06-14.2827428,bs,1.47,18.12,>18.120,99.99,0.07,0.041,g
2459381.699,2021-06-16.1994204,bs,1.42,18.805,>18.805,99.99,-0.03,0.022,g
2459394.787,2021-06-29.2886504,bC,1.4,18.748,>18.748,99.99,0.087,0.023,g
2459396.76,2021-07-01.2617297,bC,1.48,18.684,>18.684,99.99,-0.079,0.024,g
2459399.768,2021-07-04.2696174,bC,1.44,18.69,>18.690,99.99,0.074,0.024,g
2459402.764,2021-07-07.2654865,bC,2.07,18.686,>18.686,99.99,0.003,0.024,g
2459404.759,2021-07-09.2615497,bC,1.78,18.586,>18.586,99.99,0.003,0.027,g
2459408.707,2021-07-13.2090591,bs,1.55,18.157,>18.157,99.99,0.148,0.04,g
2459411.681,2021-07-16.1830410,bs,1.52,17.813,>17.813,99.99,0.125,0.054,g
2459413.656,2021-07-18.1580218,bs,2.33,17.744,>17.744,99.99,0.167,0.058,g
2459422.668,2021-07-27.1704607,bs,2.04,18.491,>18.491,99.99,0.028,0.029,g
2459430.643,2021-08-04.1456297,bs,1.5,18.539,>18.539,99.99,-0.018,0.028,g
2459432.619,2021-08-06.1225084,bs,1.58,17.966,>17.966,99.99,0.022,0.047,g
2459433.628,2021-08-07.1315885,bs,1.43,18.396,>18.396,99.99,0.022,0.032,g
2459436.628,2021-08-10.1313185,bs,2.27,18.644,>18.644,99.99,0.054,0.025,g
2459523.148,2021-11-04.6495296,bC,1.67,17.504,>17.504,99.99,0.229,0.072,g
2459525.014,2021-11-06.5156429,bs,1.42,16.43,>16.430,99.99,0.344,0.195,g
2459537.157,2021-11-18.6576934,bC,1.67,16.751,>16.751,99.99,0.083,0.145,g
2459538.115,2021-11-19.6155872,bC,1.5,17.207,>17.207,99.99,0.08,0.095,g
2459539.108,2021-11-20.6089707,bC,1.55,17.262,>17.262,99.99,0.147,0.09,g
2459543.097,2021-11-24.5974004,bC,1.41,17.554,>17.554,99.99,0.032,0.069,g
2459575.953,2021-12-27.4514160,bs,1.49,18.272,>18.272,99.99,0.119,0.036,g
2459581.035,2022-01-01.5332472,bs,1.56,18.3,>18.300,99.99,-0.051,0.035,g
2459584.975,2022-01-05.4727869,bs,1.64,18.577,>18.577,99.99,-0.073,0.027,g
2459587.113,2022-01-07.6113631,bC,1.39,18.9,>18.900,99.99,0.034,0.02,g
2459590.127,2022-01-10.62505,bC,1.42,18.606,18.543,0.206,0.139,0.026,g
2459593.045,2022-01-13.5423359,bC,1.63,18.307,>18.307,99.99,0.153,0.035,g
2459597.859,2022-01-18.3561606,bs,1.56,17.779,>17.779,99.99,0.062,0.056,g
2459600.966,2022-01-21.4636818,bC,1.61,17.729,>17.729,99.99,0.186,0.059,g
2459602.948,2022-01-23.4455271,bC,1.87,18.171,>18.171,99.99,0.059,0.039,g
2459604.992,2022-01-25.4895577,bC,1.7,18.266,>18.266,99.99,-0.067,0.036,g
2459607.086,2022-01-27.5835599,bC,1.45,18.835,>18.835,99.99,0.084,0.021,g
2459609.919,2022-01-30.4159688,bC,1.43,18.415,>18.415,99.99,-0.028,0.031,g
2459615.923,2022-02-05.4195158,bC,1.39,18.594,>18.594,99.99,0.103,0.027,g
2459617.919,2022-02-07.4154494,bC,1.52,18.599,>18.599,99.99,0.095,0.026,g
2459619.914,2022-02-09.4106300,bC,1.42,18.19,>18.190,99.99,0.044,0.038,g
2459620.857,2022-02-10.3533281,bs,1.51,18.351,>18.351,99.99,0.077,0.033,g
2459621.776,2022-02-11.2732337,bs,1.46,17.889,>17.889,99.99,-0.253,0.051,g
2459622.766,2022-02-12.2630521,bs,1.67,17.613,>17.613,99.99,0.1,0.065,g
2459625.895,2022-02-15.3918699,bC,1.58,17.546,>17.546,99.99,0.09,0.07,g
2459626.942,2022-02-16.4389130,bs,1.53,17.466,>17.466,99.99,0.254,0.075,g
2459628.99,2022-02-18.4866796,bs,1.48,17.364,>17.364,99.99,-0.183,0.082,g
2459629.854,2022-02-19.3511302,bs,1.55,17.663,>17.663,99.99,0.13,0.063,g
2459631.939,2022-02-21.4354593,bC,1.55,18.011,>18.011,99.99,0.155,0.045,g
2459633.128,2022-02-22.6248607,bC,1.39,18.611,>18.611,99.99,-0.043,0.026,g
2459636.865,2022-02-26.3613609,bC,1.57,18.837,>18.837,99.99,-0.006,0.021,g
2459637.847,2022-02-27.3439105,bs,1.45,19.137,>19.137,99.99,0.021,0.016,g
2459639.928,2022-03-01.4249913,bC,1.42,19.037,>19.037,99.99,0.064,0.018,g
2459642.118,2022-03-03.6145662,bC,1.58,18.77,>18.770,99.99,0.001,0.023,g
2459643.945,2022-03-05.4413283,bs,1.49,19.139,>19.139,99.99,0.019,0.016,g
2459645.98,2022-03-07.4768655,bC,1.42,18.937,>18.937,99.99,0.029,0.019,g
2459648.863,2022-03-10.3592428,bC,1.45,19.103,>19.103,99.99,0,0.017,g
2459650.671,2022-03-12.1676709,bs,1.61,17.958,>17.958,99.99,0.108,0.048,g
2459652.803,2022-03-14.2995530,bC,1.48,17.732,>17.732,99.99,0.123,0.059,g
2459653.807,2022-03-15.3031760,bs,1.54,17.696,>17.696,99.99,0.172,0.061,g
2459655.015,2022-03-16.5115618,bs,1.55,16.322,>16.322,99.99,-0.272,0.215,g
2459656.011,2022-03-17.5072120,bs,1.76,16.707,>16.707,99.99,-0.033,0.151,g
2459658.857,2022-03-20.3533440,bC,1.37,17.512,>17.512,99.99,-0.059,0.072,g
2459659.93,2022-03-21.4266486,bs,1.51,17.516,>17.516,99.99,-0.208,0.072,g
2459663.015,2022-03-24.5118068,bC,1.51,18.174,>18.174,99.99,0.031,0.039,g
2459665.002,2022-03-26.4985792,bC,1.45,18.735,>18.735,99.99,-0.084,0.023,g
2459667.009,2022-03-28.5061062,bC,1.39,19.014,>19.014,99.99,-0.019,0.018,g
2459670.905,2022-04-01.4019835,bC,1.44,19.048,>19.048,99.99,0.049,0.017,g
2459672.857,2022-04-03.3541814,bs,1.44,18.844,>18.844,99.99,-0.126,0.021,g
2459674.862,2022-04-05.3589909,bs,1.46,19.106,>19.106,99.99,0.031,0.017,g
2459675.795,2022-04-06.2922592,bs,1.61,18.732,>18.732,99.99,-0.068,0.023,g
2459676.944,2022-04-07.4410559,bs,1.53,18.851,>18.851,99.99,0.022,0.021,g
2459678.695,2022-04-09.1926339,bs,1.52,18.092,>18.092,99.99,-0.165,0.042,g
2459679.807,2022-04-10.304575,bs,1.43,18.391,>18.391,99.99,0.01,0.032,g
2459680.876,2022-04-11.3733134,bs,1.44,18.058,>18.058,99.99,0.154,0.043,g
2459682.739,2022-04-13.2364303,bs,1.48,17.364,>17.364,99.99,0.135,0.082,g
2459686.885,2022-04-17.3828010,bs,1.59,17.263,>17.263,99.99,0.079,0.09,g
2459688.88,2022-04-19.3777234,bs,1.53,17.635,>17.635,99.99,0.068,0.064,g
2459691.908,2022-04-22.4059616,bs,1.46,17.97,>17.970,99.99,-0.076,0.047,g
2459697.866,2022-04-28.3639578,bs,1.5,19.035,>19.035,99.99,0.035,0.018,g
2459699.755,2022-04-30.2536297,bs,1.46,19.074,>19.074,99.99,-0.05,0.017,g
2459705.82,2022-05-06.3187449,bC,1.81,18.552,>18.552,99.99,-0.068,0.028,g
2459708.62,2022-05-09.1186006,bs,1.74,18.09,>18.090,99.99,-0.2,0.042,g
2459710.621,2022-05-11.1195070,bs,1.53,17.571,>17.571,99.99,-0.189,0.068,g
2459711.862,2022-05-12.3608401,bs,1.65,17.044,>17.044,99.99,-0.652,0.111,g
2459714.871,2022-05-15.3694968,bC,1.49,17.507,>17.507,99.99,0.197,0.072,g
2459717.824,2022-05-18.3226443,bs,1.53,17.404,17.186,0.179,0.485,0.08,g
2459721.804,2022-05-22.3028774,bC,1.41,18.99,>18.990,99.99,0.052,0.018,g
2459724.799,2022-05-25.2990103,bC,1.44,18.726,>18.726,99.99,-0.01,0.023,g
2459725.795,2022-05-26.2940994,bs,1.5,18.003,>18.003,99.99,-0.076,0.046,g
2459726.808,2022-05-27.3072032,bs,1.39,18.118,>18.118,99.99,-0.076,0.041,g
2459729.738,2022-05-30.2382611,bs,1.44,18.517,>18.517,99.99,-0.148,0.029,g
2459731.77,2022-06-01.2698331,bs,1.52,18.789,>18.789,99.99,-0.063,0.022,g
2459736.856,2022-06-06.3562699,bC,1.47,18.582,>18.582,99.99,0.005,0.027,g
2459740.697,2022-06-10.1975065,bs,1.47,17.697,>17.697,99.99,0.125,0.061,g
2459742.702,2022-06-12.2020990,bs,1.45,17.636,>17.636,99.99,0.148,0.064,g
2459749.809,2022-06-19.3102258,bC,1.42,18.621,>18.621,99.99,0.074,0.026,g
2459755.807,2022-06-25.3085116,bC,1.43,18.92,>18.920,99.99,0.041,0.02,g
2459760.775,2022-06-30.2768849,bC,2.02,18.657,>18.657,99.99,0.072,0.025,g
2459763.737,2022-07-03.2391631,bs,1.53,17.698,>17.698,99.99,-0.161,0.061,g
2459765.772,2022-07-05.2733974,bC,1.48,18.491,>18.491,99.99,0.045,0.029,g
2459769.656,2022-07-09.1579827,bs,1.49,16.156,>16.156,99.99,-0.361,0.251,g
2459777.694,2022-07-17.1966903,bs,1.46,18.282,>18.282,99.99,-0.084,0.035,g
2459781.686,2022-07-21.1889097,bs,1.46,18.503,>18.503,99.99,-0.102,0.029,g
2459786.646,2022-07-26.1483598,bs,1.69,18.594,>18.594,99.99,0.023,0.027,g
2459789.663,2022-07-29.1655128,bs,1.46,18.405,18.069,0.16,0.215,0.032,g
2459791.657,2022-07-31.1600335,bs,1.45,18.39,>18.390,99.99,-0.189,0.032,g
2459792.638,2022-08-01.1413349,bs,1.58,18.439,>18.439,99.99,-0.025,0.031,g
2459794.639,2022-08-03.1420984,bs,1.59,17.85,>17.850,99.99,-0.424,0.053,g
2459795.642,2022-08-04.1450149,bs,1.73,17.661,>17.661,99.99,0.035,0.063,g
2459801.631,2022-08-10.1343271,bs,1.59,16.952,>16.952,99.99,0.041,0.12,g
