###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58234.395039 -22.092 12.303    -5   65 o  0   1.58 152.54166 -11.08055  8601.66  4347.15 2.56 2.39 -83.2 -0.463 17.60 18.17 02a58234o0065o
58248.328985 -21.408  1.938   -10   19 o  0   1.01 152.54166 -11.08055  9901.88  9387.25 4.06 3.25 -84.2 -0.432 19.12 20.94 01a58248o0002o
58248.347293  20.756  0.910    18   16 o  0   0.94 152.54166 -11.08055  9868.66  9412.21 3.49 2.68 -86.2 -0.470 19.17 20.79 01a58248o0016o
58248.354699  21.878  2.469     6   16 o  0   1.23 152.54166 -11.08055   167.95  9529.29 2.96 2.72 -76.6 -0.493 19.14 20.80 01a58248o0032o
58248.357566 -21.197  1.457   -12   18 o  0   1.07 152.54166 -11.08055  9849.72  9563.64 3.99 2.70 -80.8 -0.455 19.14 20.63 01a58248o0038o
58248.365068 -21.532  2.075    -9   18 o  0   0.95 152.54166 -11.08055   147.46  9681.03 3.24 2.70 -82.1 -0.487 19.07 20.62 01a58248o0054o
58252.325364  23.172  9.571     2   19 o  0   1.11 152.54166 -11.08055 10291.05  8105.81 4.23 2.82 -79.8 -0.413 18.97 20.33 01a58252o0220o
58252.332940 -21.263  1.700   -11   19 o  0   1.01 152.54166 -11.08055   611.42  8212.36 3.00 2.71 -82.8 -0.442 19.03 20.47 01a58252o0236o
58252.335721 -21.672  2.862    -8   22 o  0   0.86 152.54166 -11.08055 10312.34  8183.35 4.25 2.79 -80.2 -0.415 19.05 20.39 01a58252o0242o
58252.343311 -20.856  1.062   -16   18 o  0   0.88 152.54166 -11.08055   631.99  8287.38 3.18 2.81 -87.6 -0.435 19.08 20.44 01a58252o0258o
58252.346537 -20.167  0.702   -31   22 o  0   1.15 152.54166 -11.08055 10254.14  8142.15 4.88 3.12 -79.4 -0.379 19.03 20.32 01a58252o0265o
58252.354049 -20.261  0.641   -29   18 o  0   1.29 152.54166 -11.08055   574.55  8245.43 3.22 2.72 -87.4 -0.434 19.04 20.34 01a58252o0281o
58252.356806  23.262 13.000     2   23 o  0   1.07 152.54166 -11.08055 10234.90  8291.87 4.89 3.35 -79.8 -0.361 18.90 20.22 01a58252o0287o
58252.364295  20.742  0.987    18   18 o  0   1.47 152.54166 -11.08055   555.40  8394.45 3.47 3.00  89.1 -0.416 18.92 20.29 01a58252o0303o
58254.344906 -23.757  9.000    -1   10 c  0   1.66 152.54166 -11.08055 10374.71  3818.77 2.86 2.70 -53.4 -0.427 19.46 21.34 02a58254o0011c
58254.355632  19.947  0.342    38   13 c  0   0.99 152.54166 -11.08055 10392.70  3702.89 2.77 2.70 -46.7 -0.448 19.34 21.21 02a58254o0034c
58260.298996 -19.365  0.633   -65   41 o  0   1.18 152.54166 -11.08055 10077.38  5771.85 3.45 2.98 -86.5 -0.482 18.31 19.14 01a58260o0095o
58260.306260  20.011  0.939    36   34 o  0   1.55 152.54166 -11.08055   413.28  5883.68 2.96 2.86 -35.3 -0.452 18.46 19.33 01a58260o0110o
58260.309345 -25.519 153.000    -0   34 o  0   1.50 152.54166 -11.08055 10098.22  5847.68 3.38 2.75 -83.0 -0.475 18.45 19.23 01a58260o0116o
58260.317105  19.774  0.928    45   42 o  0   1.21 152.54166 -11.08055   433.90  5960.38 3.02 2.78 -86.1 -0.461 18.42 19.23 01a58260o0132o
58260.319915 -18.929  0.391   -97   38 o  0   1.19 152.54166 -11.08055 10036.88  5805.76 3.83 2.80 -84.3 -0.482 18.43 19.20 01a58260o0138o
58260.327424  19.496  0.658    58   38 o  0   1.19 152.54166 -11.08055   373.94  5917.25 2.92 2.67 -88.1 -0.477 18.45 19.26 01a58260o0154o
58260.330234 -19.648  0.881   -50   44 o  0   1.06 152.54166 -11.08055 10018.27  5955.70 3.88 2.70 -84.0 -0.483 18.42 19.16 01a58260o0160o
58260.338288  22.421  8.905     4   35 o  0   1.00 152.54166 -11.08055   357.93  6069.06 2.98 2.64 -89.2 -0.449 18.56 19.35 01a58260o0177o
58262.308930  20.578  1.294    21   28 o  0   0.94 152.54166 -11.08055  1066.23  2159.46 2.55 2.41  66.4 -0.468 18.57 19.30 02a58262o0165o
58262.318978 -20.062  0.640   -34   22 o  0   1.52 152.54166 -11.08055  1047.14  2118.92 2.39 2.22  74.2 -0.460 18.60 19.25 02a58262o0186o
58262.328893  19.940  0.913    38   35 o  0   1.23 152.54166 -11.08055  1106.48  2196.84 2.41 2.25  60.9 -0.468 17.97 18.71 02a58262o0207o
58262.339117  19.032  1.193    89  106 o  0   0.95 152.54166 -11.08055  1126.37  2079.85 2.42 2.25  62.4 -0.434 17.19 17.76 02a58262o0229o
58264.305290 -15.486  1.136 -2322 2638 o  0   0.88 152.54166 -11.08055  9779.01  7058.15 3.91 3.12 -89.0 -0.432 14.97 15.72 01a58264o0158o
58265.305501 -20.364  1.568   -26   41 o  0   1.03 152.54166 -11.08055  7953.96  4796.04 2.86 2.37 -53.9 -0.384 18.29 18.88 02a58265o0025o
58265.313441 -19.241  1.083   -73   79 o  0   1.11 152.54166 -11.08055  7933.44  4757.88 3.25 2.58 -52.0 -0.353 17.46 17.98 02a58265o0042o
58265.321838 -18.598  1.234  -132  163 o  0   1.01 152.54166 -11.08055  7990.32  4834.59 3.03 2.48 -53.3 -0.357 16.65 16.94 02a58265o0060o
58265.329706  19.844  2.807    42  118 o  0   1.07 152.54166 -11.08055  8009.60  4717.96 3.03 2.57 -53.1 -0.404 16.97 17.25 02a58265o0077o
58269.335384 -20.345  1.289   -26   34 o  0   1.04 152.54166 -11.08055  9522.02  2399.55 2.71 2.49  45.3 -0.460 18.52 19.07 02a58269o0209o
58269.343383 -21.246  3.030   -12   35 o  0   1.36 152.54166 -11.08055  9501.92  2361.57 2.59 2.55  47.4 -0.440 18.42 18.97 02a58269o0224o
58269.350462 -19.501  0.689   -58   40 o  0   1.08 152.54166 -11.08055  9556.47  2440.59 2.80 2.65  25.6 -0.424 18.27 18.86 02a58269o0238o
58271.263145 -20.419  0.644   -25   16 o  0   1.04 152.54166 -11.08055  9897.84  7170.41 3.04 2.53 -85.4 -0.489 19.26 20.71 01a58271o0064o
58271.272230  23.920 16.000     1   16 o  0   0.88 152.54166 -11.08055  9919.73  7242.54 3.22 2.53 -85.7 -0.475 19.25 20.70 01a58271o0083o
58271.272690  20.204  0.459    30   14 o  0   0.99 152.54166 -11.08055   227.63  7297.18 2.62 2.53 -52.5 -0.446 19.28 20.81 01a58271o0084o
58271.281130 -22.099  2.880    -5   15 o  0   0.95 152.54166 -11.08055  9862.09  7195.69 3.42 2.54 -81.7 -0.470 19.23 20.66 01a58271o0102o
58271.281591  20.005  0.347    36   12 o  0   1.17 152.54166 -11.08055   249.39  7366.46 2.70 2.54 -74.0 -0.455 19.23 20.75 01a58271o0103o
58271.290028 -20.379  0.667   -26   17 o  0   1.04 152.54166 -11.08055  9844.18  7342.07 3.46 2.55 -80.9 -0.464 19.20 20.62 01a58271o0121o
58271.290487  21.152  1.114    13   14 o  0   1.03 152.54166 -11.08055   192.53  7319.94 2.66 2.48 -77.4 -0.459 19.23 20.71 01a58271o0122o
58271.298380 -21.886  2.250    -6   14 o  0   0.85 152.54166 -11.08055   173.04  7462.74 2.71 2.45 -79.8 -0.452 19.22 20.69 01a58271o0139o
58272.298373 -21.610  1.935    -8   16 o  0   0.98 152.54166 -11.08055  2820.17  9210.96 2.78 2.61 -81.5 -0.479 19.09 20.44 01a58272o0141o
58272.307803  19.749  0.794    46   36 o  0   0.95 152.54166 -11.08055  2839.58  9278.75 3.16 2.74 -83.6 -0.455 18.02 19.33 01a58272o0161o
58274.254965  20.694  0.869    19   17 o  0   1.03 152.54166 -11.08055   799.27  1747.64 2.48 2.21  46.6 -0.512 19.18 20.27 02a58274o0047o
58274.264940  23.363  7.923     2   13 o  0   1.33 152.54166 -11.08055   780.55  1705.43 2.33 2.10  47.7 -0.520 19.35 20.52 02a58274o0068o
58274.275817 -21.891  2.216    -6   14 o  0   1.33 152.54166 -11.08055   840.41  1783.92 2.80 2.47  53.8 -0.478 19.22 20.49 02a58274o0091o
58274.279197  20.393  0.745    25   19 o  0   1.42 152.54166 -11.08055 10489.23  1765.71 2.62 2.44 -56.0 -0.464 19.24 20.55 02a58274o0098o
58274.286301 -21.510  1.814    -9   16 o  0   0.85 152.54166 -11.08055   862.55  1664.67 2.60 2.26  46.4 -0.514 19.25 20.39 02a58274o0113o
58274.289669  20.105  0.534    33   18 o  0   1.14 152.54166 -11.08055 10473.18  1725.79 2.58 2.46  66.8 -0.482 19.24 20.45 02a58274o0120o
58276.254183 -19.767  0.816   -45   37 o  0   1.13 152.54166 -11.08055  9454.21  7204.64 3.24 3.03 -88.2 -0.447 18.08 19.45 01a58276o0026o
58276.263126 -19.437  3.412   -61  208 o  0   1.54 152.54166 -11.08055  9476.36  7275.49 3.59 3.09 -89.6 -0.426 16.05 17.40 01a58276o0045o
58278.269476  20.808  0.942    17   16 c  0   1.91 152.54166 -11.08055  9198.37  2721.55 2.85 2.65 -59.0 -0.416 18.98 20.56 02a58278o0068c
58278.280504  19.367  1.222    65   80 c  0   0.99 152.54166 -11.08055  9177.36  2681.62 2.61 2.39  -2.9 -0.392 17.46 19.07 02a58278o0091c
58278.291421  22.218  5.133     5   24 c  0   1.10 152.54166 -11.08055  9236.09  2757.92 2.88 2.75 -61.4 -0.420 18.70 20.25 02a58278o0114c
58278.302418 -23.711 17.400    -1   21 c  0   0.97 152.54166 -11.08055  9255.32  2641.84 2.78 2.67 -57.0 -0.430 19.03 20.58 02a58278o0137c
58280.249310 -20.578  1.306   -21   28 o  0   0.96 152.54166 -11.08055 10261.67  8689.13 4.17 3.04 -78.9 -0.422 18.68 19.84 01a58280o0033o
58280.252788  19.294  0.563    70   39 o  0   1.24 152.54166 -11.08055 10261.58  8702.00 3.97 2.82 -79.2 -0.432 18.25 20.22 01a58280o0034o
58280.253017  19.251  0.587    72   42 o  0   1.09 152.54166 -11.08055 10261.54  8702.94 3.89 2.83 -80.9 -0.431 18.26 20.23 01a58280o0035o
58282.262495  21.536  1.760     9   16 o  0   1.20 152.54166 -11.08055  8240.39  2529.13 2.89 2.55 -60.3 -0.425 19.12 20.37 02a58282o0010o
58282.273327  19.973  0.433    37   16 o  0   0.81 152.54166 -11.08055  8296.54  2605.79 2.67 2.40 -62.0 -0.429 19.23 20.46 02a58282o0033o
58282.284079 -20.652  0.822   -20   16 o  0   1.12 152.54166 -11.08055  8317.72  2487.47 3.07 2.95  84.2 -0.431 19.04 20.45 02a58282o0056o
58284.279767 -22.329  3.292    -4   14 o  0   1.70 152.54166 -11.08055   190.39  5593.99 2.68 2.60 -49.9 -0.470 19.09 20.37 01a58284o0034o
58286.255072 -20.364  1.086   -26   28 c  0   1.00 152.54166 -11.08055  9327.51  2678.51 3.01 2.75 -56.2 -0.425 18.69 19.78 02a58286o0033c
58286.262192 -21.353  1.691   -10   18 c  0   1.05 152.54166 -11.08055  9307.82  2637.93 2.99 2.78 -56.3 -0.432 19.10 20.44 02a58286o0048c
58286.272169 -21.522  1.918    -9   17 c  0   0.98 152.54166 -11.08055  9363.94  2714.72 2.94 2.66 -53.4 -0.429 19.15 20.54 02a58286o0069c
58286.283064 -21.381  1.811   -10   18 c  0   0.98 152.54166 -11.08055  9384.58  2597.29 2.85 2.70 -52.6 -0.430 19.08 20.42 02a58286o0092c
58288.246572  20.090  8.533    33  285 o  0   0.97 152.54166 -11.08055  1973.26  8513.38 2.86 2.74 -56.3 -0.574 17.14 17.57 01a58288o0026o
58288.251689  20.285  4.037    28  113 o  0   1.02 152.54166 -11.08055  1990.50  8550.38 3.25 3.17 -54.5 -0.460 17.79 18.56 01a58288o0037o
58288.259611 -19.457  0.877   -60   52 o  0   0.90 152.54166 -11.08055  1930.55  8472.72 3.34 3.21 -76.7 -0.433 18.23 19.22 01a58288o0054o
58288.269991  20.309  1.336    27   36 o  0   1.24 152.54166 -11.08055  1911.14  8589.01 3.00 2.80 -79.6 -0.454 18.47 19.37 01a58288o0076o
58290.249234 -20.787  6.144   -18  108 o  0   1.08 152.54166 -11.08055  1329.49  1360.66 2.97 2.68  43.2 -0.469 16.89 17.20 02a58290o0030o
58290.254819  18.885  0.571   101   58 o  0   1.05 152.54166 -11.08055  1389.59  1438.15 3.27 3.00  42.7 -0.442 17.86 18.42 02a58290o0042o
58290.263192 -20.479  1.500   -23   35 o  0   0.77 152.54166 -11.08055  1410.29  1319.07 3.40 3.10  46.9 -0.431 18.27 19.29 02a58290o0060o
58292.247481  18.328  1.409   169  239 o  0   1.13 152.54166 -11.08055  2398.24  9210.05 2.73 2.50 -73.4 -0.642 17.41 17.86 01a58292o0041o
58292.250737  22.296 16.714     4   73 o  0   0.72 152.54166 -11.08055  2415.95  9247.33 3.05 2.93 -48.8 -0.470 17.83 18.48 01a58292o0048o
58292.256428 -19.572  0.902   -54   49 o  0   1.11 152.54166 -11.08055  2356.09  9169.78 2.83 2.60 -75.7 -0.496 18.39 19.13 01a58292o0060o
58292.264920 -21.439  3.130   -10   30 o  0   1.05 152.54166 -11.08055  2336.81  9288.16 3.06 2.83 -72.3 -0.463 18.47 19.29 01a58292o0078o
58293.251553  20.326  2.340    27   63 o  0   1.29 152.54166 -11.08055  8531.20  4429.94 2.52 2.28 -67.7 -0.452 17.58 17.76 02a58293o0023o
58293.255238 -19.854  0.953   -42   40 o  0   1.12 152.54166 -11.08055  8513.47  4389.92 2.48 2.29 -70.2 -0.454 18.13 18.46 02a58293o0031o
58293.261334  20.195  1.059    30   32 o  0   0.96 152.54166 -11.08055  8568.99  4465.18 2.55 2.37 -67.7 -0.450 18.50 19.05 02a58293o0044o
58293.269702  20.130  0.817    32   26 o  0   0.86 152.54166 -11.08055  8588.81  4349.09 2.39 2.17 -65.3 -0.449 18.64 19.16 02a58293o0062o
58294.251058 -20.989  5.839   -15   85 o  0   1.31 152.54166 -11.08055  7816.79  3517.89 2.75 2.55 -66.7 -0.450 17.26 17.47 02a58294o0029o
58294.256691 -21.175  3.203   -12   39 o  0   1.12 152.54166 -11.08055  7872.63  3593.62 2.65 2.39 -58.4 -0.431 18.13 18.55 02a58294o0041o
58294.264615  19.233  0.426    74   31 o  0   0.83 152.54166 -11.08055  7909.86  3476.76 2.56 2.28 -58.8 -0.436 18.50 19.05 02a58294o0058o
58295.250134 -19.776  4.244   -45  189 o  0   0.95 152.54166 -11.08055  3182.71  7503.82 2.87 2.80 -31.8 -0.529 17.58 18.11 01a58295o0022o
58295.253409 -18.529  0.773  -141  109 o  0   0.84 152.54166 -11.08055  3200.73  7540.51 2.95 2.89 -31.0 -0.484 17.92 18.60 01a58295o0029o
58295.259125 -19.834  1.485   -42   63 o  0   1.09 152.54166 -11.08055  3141.02  7463.36 3.09 3.00 -51.8 -0.438 18.06 18.98 01a58295o0041o
58295.266726 -19.542  1.128   -55   62 o  0   1.20 152.54166 -11.08055  3121.88  7581.58 3.13 3.03 -56.8 -0.461 18.11 19.01 01a58295o0057o
58456.600302  21.498  2.045     9   19 o  0   1.06 152.54166 -11.08055  1006.56 10418.10 5.28 3.76  -2.0 -0.381 18.97 21.20 01a58456o0799o
58456.602232 -20.592  0.780   -21   16 o  0   0.98 152.54166 -11.08055  6513.63   671.25 4.92 3.45  -0.9 -0.372 19.00 21.22 01a58456o0803o
58456.608476 -21.175  1.406   -12   17 o  0   1.14 152.54166 -11.08055   984.59 10349.60 4.74 3.78  -7.3 -0.389 19.01 21.19 01a58456o0816o
58456.610341 -20.020  0.490   -36   18 o  0   0.85 152.54166 -11.08055  6491.29   603.33 4.75 3.57   1.5 -0.390 18.99 21.19 01a58456o0820o
58456.616661 -22.792  5.500    -3   15 o  0   1.22 152.54166 -11.08055  1040.87 10399.38 3.69 3.46 -73.8 -0.415 19.19 21.20 01a58456o0833o
58456.618558 -20.557  0.761   -22   16 o  0   0.85 152.54166 -11.08055  6546.27   651.76 4.08 3.48  -0.8 -0.400 19.09 21.15 01a58456o0837o
58456.624842  20.935  0.951    15   15 o  0   1.33 152.54166 -11.08055  1059.45 10250.85 3.61 3.11 -83.1 -0.435 19.26 21.15 01a58456o0850o
58456.626817 -19.603  0.264   -52   14 o  0   1.05 152.54166 -11.08055  6563.59   504.02 3.37 3.29 -88.0 -0.420 19.26 21.14 01a58456o0854o
58458.612645  22.295  2.065     4    9 c  0   1.16 152.54166 -11.08055  9945.69  3500.93 2.67 2.48  65.3 -0.444 19.77 21.72 02a58458o0545c
58458.622457  21.037  0.653    14    9 c  0   1.29 152.54166 -11.08055  9971.48  3539.16 2.73 2.50  67.7 -0.450 19.75 21.73 02a58458o0564c
58458.623386 -21.936  1.122    -6    7 c  0   1.28 152.54166 -11.08055   281.84  3476.00 2.54 2.35  47.7 -0.429 19.74 21.67 02a58458o0566c
58458.631506  22.617  2.810     3    9 c  0   0.94 152.54166 -11.08055  9913.60  3461.62 2.84 2.59  66.5 -0.440 19.72 21.73 02a58458o0582c
58458.632888  22.263  1.886     4    8 c  0   1.23 152.54166 -11.08055   301.26  3515.07 2.61 2.39  48.7 -0.415 19.74 21.68 02a58458o0585c
58458.640404 -20.987  0.625   -15    9 c  0   1.22 152.54166 -11.08055  9891.92  3578.99 2.80 2.57  66.6 -0.447 19.73 21.70 02a58458o0600c
58458.641346 -23.818  8.000    -1    9 c  0   1.05 152.54166 -11.08055   242.44  3437.97 2.68 2.43  48.5 -0.417 19.71 21.66 02a58458o0602c
58458.650252  21.699  1.000     8    8 c  0   1.36 152.54166 -11.08055   220.99  3557.71 2.56 2.34  44.2 -0.412 19.70 21.55 02a58458o0620c
58460.588540  21.821  2.111     7   14 o  0   1.25 152.54166 -11.08055  8635.71  3346.54 3.84 2.94 -89.9 -0.425 19.32 21.17 01a58460o0853o
58460.596883 -20.737  0.592   -18   11 o  0   1.43 152.54166 -11.08055  8613.87  3278.29 3.82 2.84 -89.4 -0.429 19.34 21.21 01a58460o0870o
58460.605133 -19.942  0.316   -38   12 o  0   1.30 152.54166 -11.08055  8669.31  3326.67 3.92 2.89  89.9 -0.428 19.37 21.34 01a58460o0887o
58462.613944  20.964  0.580    15    9 c  0   1.07 152.54166 -11.08055  2219.51  1527.69 3.07 2.87  47.2 -0.411 19.60 21.86 02a58462o0881c
58462.622770 -23.638  7.833    -1   10 c  0   1.08 152.54166 -11.08055  2257.94  1566.33 3.35 3.10  46.1 -0.387 19.49 21.84 02a58462o0899c
58462.631142  23.531  6.500     1    9 c  0   1.08 152.54166 -11.08055  2180.03  1488.92 3.04 2.78  44.6 -0.408 19.62 21.83 02a58462o0916c
58462.640011  21.498  0.940     9    9 c  0   1.63 152.54166 -11.08055  2159.63  1606.74 3.06 2.85  44.0 -0.410 19.62 21.82 02a58462o0934c
58464.574875  22.585  5.143     3   17 o  0   1.09 152.54166 -11.08055  6774.40  9188.34 5.43 4.54  -8.2 -0.283 18.96 21.20 01a58464o0818o
58464.583147 -19.309  0.263   -69   18 o  0   1.07 152.54166 -11.08055  6751.38  9120.59 6.60 4.61  -4.8 -0.260 18.85 21.19 01a58464o0835o
58464.591342 -19.771  0.344   -45   15 o  0   1.04 152.54166 -11.08055  6807.06  9170.46 4.36 3.95 -74.8 -0.335 19.20 21.24 01a58464o0852o
58468.551365 -19.496  0.346   -58   20 o  0   1.21 152.54166 -11.08055  2945.23  7300.73 5.57 3.64  -3.8 -0.381 18.80 21.03 01a58468o0756o
58468.568738 -19.638  0.323   -51   16 o  0   1.00 152.54166 -11.08055  2975.29  7281.82 4.12 3.45   2.2 -0.432 19.07 21.15 01a58468o0791o
58468.577003 -21.401  1.375   -10   14 o  0   0.86 152.54166 -11.08055  2991.66  7137.54 3.40 3.32 -70.0 -0.423 19.21 21.20 01a58468o0808o
58470.552222  22.022  1.927     6   11 o  0   0.72 152.54166 -11.08055  8020.44  5423.87 2.06 2.05 -39.9 -0.456 19.65 21.03 02a58470o0756o
58470.560648  21.799  1.368     7   10 o  0   1.09 152.54166 -11.08055  8036.46  5463.44 2.08 2.03 -69.6 -0.452 19.63 21.00 02a58470o0773o
58470.568971 -22.195  2.065    -5   10 o  0   1.30 152.54166 -11.08055  7976.38  5386.56 2.09 2.04 -85.6 -0.459 19.64 21.03 02a58470o0790o
58470.577293 -21.390  0.980   -10   10 o  0   1.19 152.54166 -11.08055  7955.16  5502.91 2.06 2.01 -85.4 -0.462 19.63 21.07 02a58470o0807o
58472.526458  19.799  0.641    44   28 o  0   1.17 152.54166 -11.08055  8713.84  7313.79 4.16 3.12 -85.4 -0.389 18.65 19.76 01a58472o0708o
58472.534823 -19.260  0.422   -72   30 o  0   0.94 152.54166 -11.08055  8689.75  7249.27 4.38 3.24 -84.2 -0.383 18.65 19.80 01a58472o0725o
58472.543105 -20.690  1.531   -19   29 o  0   0.92 152.54166 -11.08055  8743.91  7300.85 4.39 3.22 -85.0 -0.382 18.68 19.83 01a58472o0742o
58472.551090  22.447  7.250     4   28 o  0   1.04 152.54166 -11.08055  8758.48  7158.17 4.46 3.43 -85.6 -0.365 18.66 19.86 01a58472o0759o
58474.567421 -20.633  1.033   -20   21 o  0   1.51 152.54166 -11.08055  7981.80  1547.24 2.18 2.11  82.3 -0.448 18.75 19.08 02a58474o0804o
58474.576232 -20.167  0.676   -31   21 o  0   1.20 152.54166 -11.08055  7998.77  1586.60 2.18 2.10  62.8 -0.461 18.74 19.09 02a58474o0823o
58474.585583  20.003  0.667    36   24 o  0   0.93 152.54166 -11.08055  7940.31  1508.62 2.16 2.06  84.2 -0.460 18.78 19.10 02a58474o0842o
58474.594424 -22.035  4.540    -6   25 o  0   1.11 152.54166 -11.08055  7919.75  1626.71 2.19 2.10 -88.2 -0.449 18.75 19.10 02a58474o0861o
58475.589284 -19.476  0.878   -59   52 o  0   1.02 152.54166 -11.08055  8689.87  7064.94 4.84 4.23 -76.0 -0.315 18.25 19.49 01a58475o0864o
58475.605821 -19.788  0.762   -44   34 o  0   1.38 152.54166 -11.08055  1767.75  3336.76 5.01 3.22  -0.6 -0.409 18.16 19.48 01a58475o0898o
58475.611976 -19.812  0.813   -43   35 o  0   1.49 152.54166 -11.08055  8733.37  7020.53 4.30 3.16 -86.2 -0.388 18.50 19.52 01a58475o0911o
58475.616760  21.268  2.846    11   32 o  0   1.08 152.54166 -11.08055  1697.19  3419.87 4.26 3.12  -0.1 -0.412 18.27 19.49 01a58475o0921o
