HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458604.575,2019-05-01.0708184,bG,1.46,18.168,>18.168,99.99,0.137,0.039,g
2458606.634,2019-05-03.1303812,bk,1.48,18.43,>18.430,99.99,-0.015,0.031,g
2458607.802,2019-05-04.2978144,bs,1.44,18.733,>18.733,99.99,0.016,0.023,g
2458608.783,2019-05-05.2793908,bs,1.52,18.854,>18.854,99.99,0.029,0.021,g
2458610.858,2019-05-07.3539324,bC,1.43,19.011,>19.011,99.99,-0.018,0.018,g
2458611.815,2019-05-08.3114582,bs,1.69,19.084,>19.084,99.99,-0.013,0.017,g
2458612.672,2019-05-09.1683807,bk,1.48,17.988,>17.988,99.99,-0.134,0.046,g
2458613.63,2019-05-10.1265508,bk,1.52,18.072,>18.072,99.99,-0.119,0.043,g
2458614.694,2019-05-11.1906366,bk,1.46,18.224,>18.224,99.99,-0.002,0.037,g
2458615.675,2019-05-12.1719327,bk,1.54,17.877,>17.877,99.99,-0.15,0.051,g
2458616.683,2019-05-13.1791459,bk,1.47,17.367,>17.367,99.99,-0.013,0.082,g
2458617.756,2019-05-14.2529560,bs,1.46,17.378,>17.378,99.99,-0.04,0.081,g
2458618.54,2019-05-15.0361923,bG,1.43,17.045,>17.045,99.99,-0.564,0.11,g
2458619.632,2019-05-16.1290694,bk,1.56,17.1,>17.100,99.99,-0.182,0.105,g
2458620.741,2019-05-17.2376086,bs,1.49,16.981,>16.981,99.99,-0.184,0.117,g
2458621.914,2019-05-18.4108541,bC,1.46,17.208,>17.208,99.99,0.101,0.095,g
2458625.785,2019-05-22.2824252,bC,1.47,18.878,>18.878,99.99,-0.056,0.02,g
2458626.696,2019-05-23.1934920,bk,1.6,16.719,>16.719,99.99,0.328,0.149,g
2458628.908,2019-05-25.4052340,bC,2.2,18.914,>18.914,99.99,-0.004,0.02,g
2458629.773,2019-05-26.2708057,bs,1.44,18.835,>18.835,99.99,0.008,0.021,g
2458636.565,2019-06-02.0626050,bG,1.44,18.471,>18.471,99.99,0.02,0.03,g
2458636.828,2019-06-02.3258548,bC,1.43,18.681,>18.681,99.99,-0.018,0.024,g
2458638.383,2019-06-03.8813712,bo,1.59,18.222,>18.222,99.99,0.043,0.037,g
2458642.818,2019-06-08.3160869,bC,1.5,18.676,>18.676,99.99,-0.013,0.025,g
2458643.789,2019-06-09.2868765,bs,1.48,18.555,>18.555,99.99,0.006,0.027,g
2458645.495,2019-06-10.9932209,bG,1.46,17.504,>17.504,99.99,-0.048,0.072,g
2458646.47,2019-06-11.9687899,bk,1.52,17.565,>17.565,99.99,0.126,0.068,g
2458647.619,2019-06-13.1174379,bG,1.48,17.162,>17.162,99.99,0.167,0.099,g
2458648.597,2019-06-14.0952158,bk,1.57,17.163,>17.163,99.99,-0.096,0.099,g
2458650.764,2019-06-16.2625206,bC,2.23,17.749,>17.749,99.99,-0.099,0.058,g
2458652.693,2019-06-18.1917461,bs,1.44,17.63,>17.630,99.99,-0.333,0.064,g
2458654.82,2019-06-20.3189570,bC,1.44,18.249,>18.249,99.99,-0.076,0.036,g
2458655.726,2019-06-21.2257046,bs,1.43,18.031,>18.031,99.99,-0.13,0.045,g
2458656.678,2019-06-22.1770373,bs,1.45,18.854,>18.854,99.99,0.032,0.021,g
2458666.792,2019-07-02.2917476,bC,1.45,19.068,>19.068,99.99,0.019,0.017,g
2458667.792,2019-07-03.2917646,bC,1.62,18.702,>18.702,99.99,-0.02,0.024,g
2458669.791,2019-07-05.2917268,bC,1.6,18.386,>18.386,99.99,-0.085,0.032,g
2458670.553,2019-07-06.0537040,bk,1.5,18.299,>18.299,99.99,0.029,0.035,g
2458673.716,2019-07-09.2167774,bs,1.68,17.246,>17.246,99.99,-0.052,0.092,g
2458674.692,2019-07-10.1928317,bs,1.45,17.897,>17.897,99.99,0.004,0.05,g
2458675.749,2019-07-11.2496434,bC,2.42,17.597,>17.597,99.99,0.167,0.066,g
2458677.202,2019-07-12.7026336,bo,1.56,17.181,>17.181,99.99,0.168,0.097,g
2458678.228,2019-07-13.7287511,bo,1.56,17.137,>17.137,99.99,-0.05,0.101,g
2458679.767,2019-07-15.2684988,bC,1.54,17.767,>17.767,99.99,-0.06,0.057,g
2458680.232,2019-07-15.7332137,bo,1.57,16.523,>16.523,99.99,0.35,0.179,g
2458680.763,2019-07-16.2643795,bC,1.66,17.778,>17.778,99.99,-0.108,0.056,g
2458681.507,2019-07-17.0080304,bk,1.61,16.735,>16.735,99.99,0.25,0.147,g
2458682.759,2019-07-18.2601659,bC,1.65,18.259,>18.259,99.99,-0.126,0.036,g
2458683.667,2019-07-19.1683035,bs,1.52,17.884,>17.884,99.99,-0.059,0.051,g
2458684.656,2019-07-20.1578873,bs,1.46,18.599,>18.599,99.99,-0.038,0.026,g
2458691.791,2019-07-27.2929797,bC,1.49,18.73,>18.730,99.99,-0.044,0.023,g
2458698.657,2019-08-03.1590936,bs,1.44,17.786,>17.786,99.99,0.065,0.056,g
2458700.613,2019-08-05.1159947,bs,1.49,17.68,>17.680,99.99,0.015,0.062,g
2458701.609,2019-08-06.1116048,bs,2.43,17.273,>17.273,99.99,-0.068,0.09,g
2458706.226,2019-08-10.7290214,bo,1.66,17.291,>17.291,99.99,-0.005,0.088,g
2458813.154,2019-11-25.6570542,bC,1.5,17.547,>17.547,99.99,0.14,0.07,g
2458821.141,2019-12-03.6427288,bC,1.44,18.512,>18.512,99.99,-0.032,0.029,g
2458822.137,2019-12-04.6389276,bC,1.43,18.51,>18.510,99.99,0.063,0.029,g
2458825.141,2019-12-07.6433222,bC,1.53,18.853,>18.853,99.99,-0.001,0.021,g
2458828.12,2019-12-10.6216738,bC,1.49,17.617,>17.617,99.99,0.028,0.065,g
2458829.166,2019-12-11.6675469,bC,1.56,17.149,>17.149,99.99,-0.137,0.1,g
2458830.158,2019-12-12.6598236,bC,1.46,17.537,>17.537,99.99,-0.099,0.07,g
2458833.013,2019-12-15.5147074,bs,1.46,17.847,>17.847,99.99,-0.017,0.053,g
2458834.007,2019-12-16.5077726,bs,1.46,17.998,>17.998,99.99,0.018,0.046,g
2458837.967,2019-12-20.4677267,bs,1.55,18.279,>18.279,99.99,0.015,0.035,g
2458842.929,2019-12-25.4297072,bs,1.47,18.91,>18.910,99.99,-0.01,0.02,g
2458849.045,2019-12-31.5451098,bC,1.64,18.517,>18.517,99.99,0.064,0.028,g
2458850.06,2020-01-01.5600136,bC,1.42,18.689,>18.689,99.99,-0.022,0.024,g
2458851.064,2020-01-02.5642839,bC,1.41,18.843,>18.843,99.99,-0.033,0.021,g
2458852.935,2020-01-04.4344679,bs,1.46,18.778,>18.778,99.99,0.052,0.022,g
2458856.949,2020-01-08.4483460,bs,1.51,17.913,>17.913,99.99,-0.048,0.05,g
2458883.129,2020-02-03.6262642,bC,1.45,18.622,>18.622,99.99,-0.007,0.026,g
2458884.148,2020-02-04.6455842,bC,1.4,18.684,>18.684,99.99,0.032,0.024,g
2458885.156,2020-02-05.6530658,bC,1.41,18.743,>18.743,99.99,0.016,0.023,g
2458897.812,2020-02-18.3086164,bG,1.43,18.105,>18.105,99.99,0.086,0.042,g
2458898.567,2020-02-19.0638982,bo,1.45,18.109,>18.109,99.99,-0.054,0.041,g
2458901.774,2020-02-22.2701901,bk,1.58,18.321,>18.321,99.99,0.045,0.034,g
2458903.519,2020-02-24.2620401,bG,1.5,18.064,>18.064,99.99,0.007,0.043,g
2458904.769,2020-02-25.2652060,bG,1.48,18.092,>18.092,99.99,-0.07,0.042,g
2458906.991,2020-02-27.4871089,bs,1.45,18.891,>18.891,99.99,0.006,0.02,g
2458909.889,2020-03-01.3848251,bG,1.4,18.136,>18.136,99.99,0.013,0.04,g
2458919.005,2020-03-10.5002394,bs,1.56,17.161,>17.161,99.99,0.038,0.099,g
2458919.753,2020-03-11.2488015,bs,1.52,16.803,>16.803,99.99,0.26,0.138,g
2458921.721,2020-03-13.2166961,bk,1.52,16.761,>16.761,99.99,0.011,0.143,g
2458923.705,2020-03-15.2007481,bG,1.49,17.527,>17.527,99.99,-0.153,0.071,g
2458925.536,2020-03-17.0313745,bo,1.63,17.9,>17.900,99.99,0.148,0.05,g
2458927.457,2020-03-18.9528877,bo,1.47,18.486,>18.486,99.99,-0.067,0.029,g
2458928.453,2020-03-19.9481240,bo,1.43,18.583,>18.583,99.99,0.016,0.027,g
2458929.448,2020-03-20.9435172,bo,1.49,18.201,>18.201,99.99,-0.008,0.038,g
2458930.592,2020-03-22.0874712,bo,1.52,18.269,>18.269,99.99,0.122,0.036,g
2458931.815,2020-03-23.3106074,bC,1.54,18.587,>18.587,99.99,-0.006,0.027,g
2458932.531,2020-03-24.0265413,bo,1.43,18.15,>18.150,99.99,-0.131,0.04,g
2458933.593,2020-03-25.0884225,bo,1.41,18.013,>18.013,99.99,0.045,0.045,g
2458933.985,2020-03-25.4803247,bs,1.58,18.472,>18.472,99.99,-0.038,0.03,g
2458936.095,2020-03-27.5902630,bC,2.06,18.184,>18.184,99.99,0.004,0.039,g
2458939.002,2020-03-30.4974107,bC,1.77,18.838,>18.838,99.99,0.016,0.021,g
2458941.791,2020-04-02.2864836,bC,1.56,17.762,>17.762,99.99,0.095,0.057,g
2458944.797,2020-04-05.2927122,bC,1.49,17.404,>17.404,99.99,0.053,0.079,g
2458949.935,2020-04-10.4306844,bC,1.48,17.746,>17.746,99.99,0.067,0.058,g
2458955.934,2020-04-16.4297428,bs,1.43,18.48,>18.480,99.99,-0.087,0.029,g
2458957.854,2020-04-18.3499994,bs,1.45,18.597,>18.597,99.99,-0.077,0.026,g
2458959.922,2020-04-20.4181523,bC,1.44,18.702,>18.702,99.99,0.025,0.024,g
2458966.829,2020-04-27.3252712,bs,1.46,18.662,>18.662,99.99,-0.089,0.025,g
2458968.947,2020-04-29.4432479,bC,1.64,18.607,>18.607,99.99,0.108,0.026,g
2458973.795,2020-05-04.2914465,bC,1.46,17.338,>17.338,99.99,0.174,0.084,g
2458982.96,2020-05-13.4561453,bC,1.45,18.447,>18.447,99.99,0.016,0.03,g
2458984.935,2020-05-15.4318223,bC,1.42,18.58,>18.580,99.99,0.071,0.027,g
2458986.943,2020-05-17.4401375,bC,1.5,18.543,>18.543,99.99,0.098,0.028,g
2458988.841,2020-05-19.3377471,bs,1.48,18.703,>18.703,99.99,0.015,0.024,g
2458993.298,2020-05-23.7954723,bo,1.53,18.558,>18.558,99.99,0.007,0.027,g
2458994.786,2020-05-25.2834490,bs,1.46,18.799,>18.799,99.99,0.058,0.022,g
2458998.826,2020-05-29.3240616,bC,2.08,18.309,>18.309,99.99,0.092,0.034,g
2459002.821,2020-06-02.3190872,bC,1.7,17.893,>17.893,99.99,-0.276,0.051,g
2459011.846,2020-06-11.3445743,bC,1.62,18.498,>18.498,99.99,-0.024,0.029,g
2459014.815,2020-06-14.3136771,bC,1.68,18.859,>18.859,99.99,-0.047,0.021,g
2459015.825,2020-06-15.3242980,bC,2.02,18.752,>18.752,99.99,0.011,0.023,g
2459016.713,2020-06-16.2114048,bs,1.46,18.671,18.662,0.217,0.125,0.025,g
2459018.836,2020-06-18.3353174,bC,1.65,18.778,>18.778,99.99,-0.064,0.022,g
2459023.681,2020-06-23.1805708,bs,1.48,18.423,>18.423,99.99,-0.072,0.031,g
2459026.685,2020-06-26.1846468,bs,1.44,18.624,>18.624,99.99,-0.019,0.026,g
2459031.782,2020-07-01.2824489,bC,1.63,17.914,17.692,0.178,0.304,0.05,g
2459034.215,2020-07-03.7149997,bo,1.58,16.898,>16.898,99.99,0.476,0.126,g
2459038.804,2020-07-08.3042234,bC,1.56,18.868,>18.868,99.99,-0.037,0.021,g
2459040.788,2020-07-10.2891248,bC,1.43,18.646,>18.646,99.99,0.089,0.025,g
2459041.697,2020-07-11.1977442,bs,1.5,18.664,>18.664,99.99,0.014,0.025,g
2459042.689,2020-07-12.1903520,bs,1.43,18.752,>18.752,99.99,-0.031,0.023,g
2459043.693,2020-07-13.1938423,bs,1.46,18.758,>18.758,99.99,0.038,0.023,g
2459044.688,2020-07-14.1895200,bs,1.46,18.775,>18.775,99.99,-0.023,0.022,g
2459045.693,2020-07-15.1936792,bs,1.44,18.591,>18.591,99.99,-0.034,0.027,g
2459046.669,2020-07-16.1703343,bs,1.54,18.79,>18.790,99.99,0.005,0.022,g
2459053.749,2020-07-23.2509535,bC,2.07,17.963,>17.963,99.99,0.035,0.047,g
2459058.644,2020-07-28.1465077,bs,1.55,17.973,>17.973,99.99,0.004,0.047,g
2459065.628,2020-08-04.1309015,bs,1.6,17.517,>17.517,99.99,-0.295,0.072,g
2459068.619,2020-08-07.1215915,bs,1.98,18.217,>18.217,99.99,-0.077,0.038,g
2459180.127,2020-11-26.6297464,bC,1.41,17.807,>17.807,99.99,-0.174,0.055,g
2459185.103,2020-12-01.6048008,bC,1.51,17.15,>17.150,99.99,-0.089,0.1,g
2459193.958,2020-12-10.4591731,bs,1.45,18.148,>18.148,99.99,-0.038,0.04,g
2459201.079,2020-12-17.5797946,bC,1.44,18.774,>18.774,99.99,0.039,0.022,g
2459206.05,2020-12-22.5506215,bC,1.41,18.407,>18.407,99.99,0.062,0.031,g
2459208.067,2020-12-24.5670583,bC,1.45,18.95,>18.950,99.99,-0.004,0.019,g
2459211.935,2020-12-28.4348172,bs,1.56,17.428,>17.428,99.99,-0.095,0.078,g
2459213.919,2020-12-30.4185101,bs,1.7,17.081,16.976,0.199,0.588,0.107,g
2459216.899,2021-01-02.3992053,bs,1.46,17.222,>17.222,99.99,0.089,0.094,g
2459220.023,2021-01-05.5220762,bC,1.43,17.863,>17.863,99.99,-0.089,0.052,g
2459222.057,2021-01-07.5563406,bC,1.44,18.187,>18.187,99.99,0.089,0.039,g
2459227.885,2021-01-13.3840435,bs,1.49,18.63,>18.630,99.99,0.006,0.026,g
2459230.004,2021-01-15.5022221,bC,1.45,18.839,>18.839,99.99,-0.008,0.021,g
2459235.987,2021-01-21.4852709,bC,1.53,17.899,>17.899,99.99,-0.018,0.05,g
2459237.876,2021-01-23.3737533,bG,1.46,17.558,>17.558,99.99,0.151,0.069,g
2459243.997,2021-01-29.4946569,bC,1.69,17.652,>17.652,99.99,0.079,0.063,g
2459250.873,2021-02-05.3706681,bk,1.52,17.775,>17.775,99.99,0.054,0.056,g
2459251.556,2021-02-06.0533690,bo,1.53,17.837,>17.837,99.99,0.098,0.053,g
2459253.886,2021-02-08.3830065,bs,1.43,18.824,>18.824,99.99,-0.032,0.021,g
2459255.78,2021-02-10.2767576,bs,1.46,18.807,>18.807,99.99,0.036,0.022,g
2459257.147,2021-02-11.6440932,bC,1.44,18.659,>18.659,99.99,-0.024,0.025,g
2459259.778,2021-02-14.2743878,bG,1.44,18.382,>18.382,99.99,-0.027,0.032,g
2459262.14,2021-02-16.6365160,bC,1.47,18.604,>18.604,99.99,0.005,0.026,g
2459264.519,2021-02-19.0158039,bo,1.55,18.36,>18.360,99.99,0.005,0.033,g
2459265.765,2021-02-20.2608962,bG,1.41,18.37,>18.370,99.99,0.026,0.033,g
2459265.773,2021-02-20.2691693,bk,1.52,17.753,>17.753,99.99,-0.311,0.058,g
2459269.094,2021-02-23.5898857,bC,2,18.234,>18.234,99.99,0.019,0.037,g
2459269.75,2021-02-24.2465953,bs,1.48,17.646,>17.646,99.99,0.04,0.064,g
2459273.746,2021-02-28.2417043,bG,1.63,16.557,>16.557,99.99,-0.31,0.173,g
2459278.896,2021-03-05.3915668,bk,1.46,17.05,>17.050,99.99,0.01,0.11,g
2459280.817,2021-03-07.3124469,bs,1.44,18.736,>18.736,99.99,-0.062,0.023,g
2459283.705,2021-03-10.2003804,bG,1.43,18.041,>18.041,99.99,0.174,0.044,g
2459289.072,2021-03-15.5671263,bC,1.46,18.913,>18.913,99.99,-0.004,0.02,g
2459292.818,2021-03-19.3137769,bC,1.43,18.222,>18.222,99.99,0.034,0.037,g
2459293.879,2021-03-20.3745907,bs,1.45,19.328,>19.328,99.99,-0.007,0.013,g
2459296.719,2021-03-23.2141881,bs,1.59,18.01,>18.010,99.99,-0.039,0.045,g
2459297.799,2021-03-24.2948150,bk,1.51,18.187,>18.187,99.99,0.003,0.039,g
2459298.593,2021-03-25.0886362,bo,1.45,18.345,>18.345,99.99,0.003,0.033,g
2459305.798,2021-04-01.2935041,bC,1.45,18.416,>18.416,99.99,0.079,0.031,g
2459310.828,2021-04-06.3232005,bG,1.53,17.922,>17.922,99.99,0.029,0.049,g
2459312.901,2021-04-08.3966902,bs,1.42,19.052,>19.052,99.99,0.011,0.017,g
2459313.934,2021-04-09.4295896,bs,1.77,18.989,>18.989,99.99,-0.003,0.018,g
2459318.622,2021-04-14.1173947,bG,1.46,18.263,>18.263,99.99,0.045,0.036,g
2459320.391,2021-04-15.8860840,bo,1.47,18.095,>18.095,99.99,-0.028,0.042,g
2459320.723,2021-04-16.2184759,bG,1.46,18.227,>18.227,99.99,-0.067,0.037,g
2459323.599,2021-04-19.0944108,bk,1.53,18.558,>18.558,99.99,0.074,0.027,g
2459324.895,2021-04-20.3908908,bs,1.48,18.976,>18.976,99.99,0.033,0.019,g
2459327.804,2021-04-23.2996004,bC,1.41,17.399,>17.399,99.99,-0.3,0.08,g
2459328.819,2021-04-24.3147523,bs,1.51,17.407,>17.407,99.99,0.249,0.079,g
2459332.644,2021-04-28.1403288,bG,1.57,16.639,>16.639,99.99,0.013,0.161,g
2459336.428,2021-05-01.9241098,bo,1.82,17.719,>17.719,99.99,-0.081,0.059,g
2459341.473,2021-05-06.9689616,bo,1.72,18.154,>18.154,99.99,0.059,0.04,g
2459343.799,2021-05-09.2950957,bs,1.82,18.709,>18.709,99.99,-0.008,0.024,g
2459345.888,2021-05-11.3840483,bs,1.63,18.355,>18.355,99.99,0.05,0.033,g
2459348.81,2021-05-14.3069694,bC,1.6,18.821,>18.821,99.99,-0.019,0.022,g
2459351.374,2021-05-16.8708607,bo,1.48,18.555,>18.555,99.99,-0.012,0.027,g
2459353.857,2021-05-19.3536575,bC,1.4,18.132,>18.132,99.99,0.041,0.041,g
2459356.623,2021-05-22.1205423,bG,1.52,17.306,>17.306,99.99,-0.087,0.087,g
2459359.836,2021-05-25.3337494,bC,1.5,17.752,>17.752,99.99,0.096,0.058,g
2459362.86,2021-05-28.3575184,bC,1.42,18.268,>18.268,99.99,0.014,0.036,g
2459366.899,2021-06-01.3964790,bC,1.44,18.631,>18.631,99.99,-0.058,0.026,g
2459368.895,2021-06-03.3926339,bC,1.53,18.801,>18.801,99.99,0.035,0.022,g
2459371.77,2021-06-06.2685827,bC,1.75,18.51,>18.510,99.99,0.038,0.029,g
2459373.709,2021-06-08.2075209,bs,1.43,18.738,>18.738,99.99,0.02,0.023,g
2459374.752,2021-06-09.2501174,bs,1.43,18.567,>18.567,99.99,-0.076,0.027,g
2459376.844,2021-06-11.3420093,bC,1.5,18.644,>18.644,99.99,-0.052,0.025,g
2459377.77,2021-06-12.2687912,bs,1.44,18.476,>18.476,99.99,-0.028,0.03,g
2459381.823,2021-06-16.3215293,bC,1.4,18.46,>18.460,99.99,-0.003,0.03,g
2459384.78,2021-06-19.2795984,bC,1.77,17.604,>17.604,99.99,0.058,0.066,g
2459392.586,2021-06-27.0852314,bG,1.49,16.844,>16.844,99.99,0.16,0.133,g
2459394.796,2021-06-29.2963239,bC,1.4,18.535,>18.535,99.99,0.028,0.028,g
2459395.578,2021-06-30.0781932,bG,1.5,18.037,>18.037,99.99,-0.13,0.044,g
2459396.812,2021-07-01.3116226,bC,1.62,18.583,>18.583,99.99,-0.036,0.027,g
2459401.708,2021-07-06.2079496,bs,1.49,18.642,>18.642,99.99,-0.027,0.025,g
2459403.458,2021-07-07.9587386,bk,1.46,17.855,>17.855,99.99,0.149,0.052,g
2459405.277,2021-07-09.7778946,bo,1.48,18.605,>18.605,99.99,0.019,0.026,g
2459406.784,2021-07-11.2844454,bC,1.47,18.639,>18.639,99.99,0.012,0.025,g
2459408.535,2021-07-13.0358247,bk,1.48,17.859,>17.859,99.99,0.112,0.052,g
2459410.499,2021-07-14.9996844,bG,1.47,17.909,>17.909,99.99,-0.05,0.05,g
2459411.651,2021-07-16.1524244,bs,1.46,17.806,>17.806,99.99,-0.098,0.055,g
2459416.746,2021-07-21.2476650,bC,1.92,17.441,>17.441,99.99,0.125,0.077,g
2459419.232,2021-07-23.7336403,bo,1.6,16.311,>16.311,99.99,0.099,0.217,g
2459419.745,2021-07-24.2468062,bC,1.57,17.217,>17.217,99.99,-0.007,0.094,g
2459422.641,2021-07-27.1428424,bs,1.62,18.569,>18.569,99.99,-0.005,0.027,g
2459427.628,2021-08-01.1298475,bs,1.48,18.45,>18.450,99.99,0.071,0.03,g
2459430.461,2021-08-03.9638362,bk,2.25,17.137,17.027,0.198,0.561,0.101,g
2459530.01,2021-11-11.5135202,bs,1.42,17.044,>17.044,99.99,0.36,0.111,g
2459543.122,2021-11-24.6245060,bC,1.49,17.473,>17.473,99.99,-0.045,0.074,g
2459586.021,2022-01-06.5209281,bC,1.55,18.526,>18.526,99.99,0.025,0.028,g
2459588.082,2022-01-08.5816837,bC,1.42,18.666,>18.666,99.99,0.019,0.025,g
2459592.011,2022-01-12.5100981,bC,1.54,18.062,>18.062,99.99,-0.084,0.043,g
2459594.001,2022-01-14.5001562,bC,1.41,17.639,>17.639,99.99,0.019,0.064,g
2459595.939,2022-01-16.4381196,bs,1.5,17.664,>17.664,99.99,0.122,0.062,g
2459597.843,2022-01-18.3410725,bs,1.47,16.732,>16.732,99.99,0.434,0.147,g
2459600.035,2022-01-20.5335531,bC,2.01,17.413,>17.413,99.99,0.322,0.079,g
2459603.04,2022-01-23.5383671,bC,1.64,18.246,>18.246,99.99,0.125,0.037,g
2459605.956,2022-01-26.4542952,bC,1.42,18.688,>18.688,99.99,0,0.024,g
