index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
160,2458512.769919,ZTF_r,20.288033483576033,,18.087734371762554,,ztf
161,2458512.7763889,ZTF_r,19.181060756960342,,17.335501337101853,,ztf
162,2458512.7829745,ZTF_r,,,,,ztf
163,2458512.7862847,ZTF_r,,,,,ztf
164,2458512.7896065,ZTF_r,18.418483872642287,22.508555651493708,17.67853261977932,,ztf
165,2458512.7963426,ZTF_r,,,,,ztf
166,2458512.7999421,ZTF_r,18.28066605259729,18.63842695676926,18.012027279210425,,ztf
167,2458512.8035301,ZTF_r,,,,,ztf
168,2458512.8071296,ZTF_r,17.54780212182248,19.13678890294582,16.92874178692174,,ztf
169,2458512.8107407,ZTF_r,,,23.4225323224185,,ztf
170,2458512.8143287,ZTF_r,23.3210160645055,,20.799120435623184,,ztf
171,2458512.8179167,ZTF_r,,,21.741049864826678,,ztf
172,2458512.8214699,ZTF_r,,,22.831871955227715,,ztf
173,2458512.8250231,ZTF_r,22.232302964367864,,19.666642120482237,,ztf
174,2458512.8285648,ZTF_r,23.753055544400727,,20.589658249436976,,ztf
175,2458512.8320949,ZTF_r,,,,,ztf
176,2458512.835625,ZTF_r,18.86786604820402,,17.620917108101473,,ztf
177,2458512.8426389,ZTF_r,,,19.107604747614463,,ztf
178,2458512.8496065,ZTF_r,,,18.33468215043598,,ztf
179,2458512.8530903,ZTF_r,19.260448672607485,22.45837899522985,18.536800099886342,,ztf
180,2458512.8565509,ZTF_r,,,20.697903821725994,,ztf
181,2458512.8600116,ZTF_r,,,19.126059366520472,,ztf
182,2458512.8634606,ZTF_r,19.858184846448665,,18.314798039118205,,ztf
183,2458512.8668981,ZTF_r,,,20.41734067841679,,ztf
184,2458512.8703356,ZTF_r,17.732055683899905,,16.840123514548093,,ztf
185,2458512.8737616,ZTF_r,,,19.80581611461788,,ztf
186,2458513.8642245,ZTF_r,20.95277338031557,21.606160633606976,20.547729056988256,,ztf
187,2458513.8676505,ZTF_r,,,,,ztf
188,2458513.8710764,ZTF_r,,,23.162926386484568,,ztf
189,2458513.8744907,ZTF_r,21.186055062582426,22.662862329982147,20.58256998011501,,ztf
190,2458514.7111806,ZTF_r,,,,,ztf
191,2458514.7135995,ZTF_r,,,,,ztf
192,2458514.7160301,ZTF_r,,,,,ztf
193,2458514.7184606,ZTF_r,,,,,ztf
194,2458514.7209028,ZTF_r,,,25.580857294633184,,ztf
195,2458514.7233449,ZTF_r,21.454770171343558,21.949001023622273,21.116396932052638,,ztf
196,2458514.7257986,ZTF_r,25.83560451563694,,22.645351892664063,,ztf
197,2458514.7282639,ZTF_r,21.764242267218194,22.79277359011968,21.245682747694005,,ztf
198,2458514.733206,ZTF_r,,,,,ztf
199,2458514.7356944,ZTF_r,,,,,ztf
200,2458514.7381944,ZTF_r,,,,,ztf
201,2458514.740706,ZTF_r,21.060304300320595,21.563644587428563,20.717725849276324,,ztf
202,2458514.7432176,ZTF_r,,,,,ztf
203,2458514.7457523,ZTF_r,21.64023002281749,22.24335749396708,21.254767343269606,,ztf
204,2458514.7552778,ZTF_r,22.480783581376016,,21.704217457296345,,ztf
205,2458514.7584259,ZTF_r,,,,,ztf
206,2458514.7615972,ZTF_r,,,,,ztf
207,2458514.7647917,ZTF_r,22.203145307302307,,21.38456404960375,,ztf
208,2458514.7680093,ZTF_r,21.78583851667285,23.756458758530925,21.12546902749166,,ztf
209,2458514.7712616,ZTF_r,,,,,ztf
210,2458514.7745486,ZTF_r,22.977308026611052,,20.28249424254215,,ztf
211,2458514.7778588,ZTF_r,,,,,ztf
212,2458514.781169,ZTF_r,22.79510248488294,,21.45039836013412,,ztf
213,2458514.7844907,ZTF_r,,,,,ztf
214,2458514.7878472,ZTF_r,,,23.26132333752803,,ztf
215,2458514.7949769,ZTF_r,20.59113228789134,,18.21953166780466,,ztf
216,2458514.7985764,ZTF_r,,,,,ztf
217,2458514.8021759,ZTF_r,19.695078946959033,21.227913020306204,19.083585954533852,,ztf
218,2458514.8057755,ZTF_r,20.574994694851483,,19.553350512845554,,ztf
219,2458514.8129514,ZTF_r,,,20.939382649353593,,ztf
220,2458514.8165046,ZTF_r,21.271661813835564,,20.510172404850408,,ztf
221,2458514.8235995,ZTF_r,,,,,ztf
222,2458514.8271296,ZTF_r,20.203096562315842,20.914759072434393,19.776855821578945,,ztf
223,2458514.8341551,ZTF_r,,,,,ztf
224,2458514.837662,ZTF_r,20.24143946076874,21.90955336817877,19.612439095613876,,ztf
225,2458514.8411574,ZTF_r,,,20.561513181214895,,ztf
226,2458514.8446296,ZTF_r,,,,,ztf
227,2458514.8515625,ZTF_r,,,,,ztf
228,2458514.8550347,ZTF_r,21.32155537311864,,20.129622067612083,,ztf
229,2458514.8584838,ZTF_r,22.642226134998538,,20.8539712082477,,ztf
230,2458514.8619097,ZTF_r,,,17.784042671910726,,ztf
231,2458514.8653472,ZTF_r,,,24.02650856412783,,ztf
232,2458514.8687731,ZTF_r,20.380772025745348,20.68032225932274,20.146247984108225,,ztf
233,2458514.8721875,ZTF_r,,,19.35391141005979,,ztf
234,2458522.6803356,ZTF_g,22.055456087883034,23.052727783131488,21.544551555880727,,ztf
235,2458522.7255671,ZTF_r,,,,,ztf
236,2458526.7241667,ZTF_r,,,,,ztf
237,2458526.9025116,ZTF_g,,,21.86020572571078,,ztf
238,2458534.735081,ZTF_g,,,,,ztf
239,2458534.8161458,ZTF_r,,,,,ztf
240,2458538.7563657,ZTF_g,,,,,ztf
241,2458540.7448611,ZTF_r,,,,,ztf
242,2458541.7861806,ZTF_r,25.72134481819155,,19.925223174090455,,ztf
243,2458547.7075926,ZTF_r,,,,,ztf
244,2458547.7888542,ZTF_g,,,,,ztf
245,2458556.6912384,ZTF_r,,,22.70150573241425,,ztf
246,2458560.8203009,ZTF_r,21.52832224534134,,20.62313997379443,,ztf
247,2458561.7565509,ZTF_g,,,21.5516134669106,,ztf
248,2458562.7224074,ZTF_g,,,,,ztf
249,2458567.645625,ZTF_r,21.99132514639512,22.973730958354963,21.484158656515028,,ztf
250,2458567.6925,ZTF_g,,,,,ztf
251,2458569.6481019,ZTF_g,,,,,ztf
252,2458569.8157986,ZTF_g,21.797329180633042,22.540360985563026,21.360300826034344,,ztf
253,2458572.6935417,ZTF_g,,,,,ztf
254,2458575.6525231,ZTF_r,22.013265215348788,,20.652188346882937,,ztf
255,2458575.7035185,ZTF_g,21.847942353531483,,20.920228858864988,,ztf
256,2458581.6552199,ZTF_r,,,,,ztf
