index,JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin
39,2459087.9825926,ZTF_g,18.94735952432284,18.9906876506871,18.90569432971596,,ztf
40,2459087.9835301,ZTF_g,18.944833742916252,18.98627573235914,18.904915587031667,,ztf
41,2459088.9414699,ZTF_r,18.81049963525648,18.85407755832349,18.768603503805533,,ztf
42,2459089.9731597,ZTF_r,19.597095638745245,19.70457663009623,19.499302720781618,,ztf
43,2459089.9827546,ZTF_g,19.57671665065053,19.658272434176908,19.50086128475305,,ztf
44,2459090.932419,ZTF_g,20.16841233447066,20.29610309645024,20.05417106746056,,ztf
45,2459090.9673843,ZTF_r,19.743728143016536,19.81898743831075,19.673349094952442,,ztf
46,2459091.0110301,ZTF_r,19.60027397011691,19.7061260515716,19.503831206203728,,ztf
47,2459091.0114931,ZTF_r,19.784620160659166,19.926110464366836,19.659460734874116,,ztf
48,2459091.0119676,ZTF_r,19.632087713301416,19.742366635660886,19.53198429631101,,ztf
49,2459091.8875,ZTF_g,19.888006948581673,20.025014100655575,19.76636737359967,,ztf
50,2459091.8950463,ZTF_g,19.63032422536722,19.76039092667358,19.514185344447,,ztf
51,2459091.8955093,ZTF_g,19.911867255236636,20.072835865208518,19.77171102776974,,ztf
52,2459091.940787,ZTF_g,19.84556440547835,19.938604371248598,19.759871831069507,,ztf
53,2459091.9837731,ZTF_r,19.470809290941148,19.52730644074539,19.417107173094937,,ztf
54,2459092.9053819,ZTF_g,19.367966531403834,19.47699489138299,19.268894470926963,,ztf
55,2459092.9058449,ZTF_g,19.328665328099945,19.438306708741624,19.229087429945196,,ztf
56,2459092.9063194,ZTF_g,19.422443798951786,19.52009154839333,19.332858093917764,,ztf
57,2459093.880162,ZTF_r,18.92748826703732,19.031977264878964,18.832178173959825,,ztf
58,2459093.882963,ZTF_r,19.02306136229918,19.12919898346058,18.926381655281304,,ztf
59,2459093.9373843,ZTF_g,19.189381676819103,19.306325479192274,19.083817983865224,,ztf
60,2459094.8915046,ZTF_r,18.727894303310304,18.82732854513166,18.636807357838627,,ztf
61,2459094.8952662,ZTF_r,18.683757752490358,18.787656907298405,18.588938604566692,,ztf
62,2459094.8957407,ZTF_r,18.843435458773286,18.959746826757176,18.738387281726983,,ztf
63,2459094.9344097,ZTF_r,18.678606267755796,18.778084531684115,18.587482386599078,,ztf
64,2459094.9353356,ZTF_r,18.78154772874866,18.87898058212052,18.69214291358528,,ztf
65,2459094.9648958,ZTF_g,18.890844850655306,19.015271924384265,18.77922244450203,,ztf
66,2459094.9970833,ZTF_g,18.935411694991025,19.05082741604089,18.831094519598338,,ztf
67,2459095.8408565,ZTF_g,19.017089179530736,19.226422352876696,18.841666006392376,,ztf
68,2459095.841794,ZTF_g,19.151605481881695,19.3835225216456,18.96061300355885,,ztf
69,2459095.9360995,ZTF_r,18.6202752510165,18.69678711042763,18.548802056913743,,ztf
70,2459095.9375116,ZTF_r,18.432771395842344,18.498463007162535,18.370828659067435,,ztf
71,2459095.9621875,ZTF_r,18.47582677415481,18.534833878083138,18.41986193243444,,ztf
72,2459095.963125,ZTF_r,18.43488441897906,18.49936867847803,18.374016256609647,,ztf
73,2459096.8849537,ZTF_r,18.455138519117824,18.51971798103478,18.394185542072535,,ztf
74,2459096.8863657,ZTF_r,18.39003940973476,18.450788745158203,18.332509779365182,,ztf
75,2459096.8868403,ZTF_r,18.350823934879507,18.419589605488,18.286155369444536,,ztf
76,2459097.0012963,ZTF_g,18.843139380231108,18.93590429255381,18.75768016546954,,ztf
77,2459102.9455556,ZTF_r,18.0256058562064,18.11638378987458,17.941835676916924,,ztf
78,2459102.9460185,ZTF_r,17.819046290955562,17.885337464747167,17.75657076642804,,ztf
79,2459102.9464815,ZTF_r,17.92258318410863,17.989134265339466,17.859876871225882,,ztf
80,2459103.0002083,ZTF_g,18.673901378069367,18.972567678295498,18.43991818386669,,ztf
81,2459104.924294,ZTF_r,17.799505746317344,17.836903622817058,17.763353251306967,,ztf
82,2459107.016088,ZTF_g,18.773305965133652,18.842736577951474,18.708049694300776,,ztf
83,2459107.8903588,ZTF_g,18.836224011720535,18.884244533976542,18.79023771361124,,ztf
84,2459107.898125,ZTF_g,18.826217301946627,18.873303238027127,18.781088782224614,,ztf
85,2459107.9209838,ZTF_r,17.895448261477803,17.91752356929299,17.87381286183773,,ztf
86,2459110.8395139,ZTF_g,19.19631112668471,19.274355262895746,19.123502660700673,,ztf
87,2459110.9395833,ZTF_r,18.04228155483832,18.063525745736307,18.021445076218196,,ztf
88,2459110.9722569,ZTF_r,18.095838738474548,18.11766849116764,18.074439256797266,,ztf
89,2459112.9159606,ZTF_r,18.220603334233473,18.242544651989462,18.199096653054152,,ztf
90,2459113.9165625,ZTF_g,19.613722790451362,19.68329387741361,19.5483424490611,,ztf
91,2459113.9205208,ZTF_r,18.372577744468874,18.399167316717836,18.346623812456116,,ztf
92,2459115.8501852,ZTF_r,18.501513733903153,18.53349475220332,18.470447844484404,,ztf
93,2459116.8820949,ZTF_r,18.56207656964184,18.59183464276566,18.533112400576613,,ztf
