###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58624.302753  20.180  0.689    31   21 o  0   0.99 208.90703  40.47754  3979.64  5647.48 3.39 3.08 -11.0 -0.400 19.01 20.33 01a58624o0164o
58624.306334 -20.664  1.013   -20   20 o  0   1.34 208.90703  40.47754  5143.34  6790.49 3.55 3.31  -9.1 -0.390 18.90 20.28 01a58624o0170o
58624.306607  20.053  0.351    35   12 o  0   0.96 208.90703  40.47754  5442.92  3762.76 2.25 1.85  46.6 -0.443 19.43 20.26 02a58624o0173o
58624.314538 -20.136  0.699   -32   22 o  0   1.01 208.90703  40.47754  3719.58  7107.75 3.45 3.17 -11.5 -0.410 18.90 20.23 01a58624o0187o
58624.314903  23.082  7.400     2   16 o  0   0.76 208.90703  40.47754  6866.34  3464.15 2.35 2.10  51.7 -0.388 19.37 20.20 02a58624o0190o
58624.323227  21.084  1.625    13   22 o  0   1.07 208.90703  40.47754  5417.30  5336.70 3.51 3.13  -9.0 -0.393 18.93 20.21 01a58624o0205o
58624.323701  20.727  0.671    19   12 o  0   1.50 208.90703  40.47754  5147.36  5215.01 2.57 2.09  44.7 -0.386 19.34 20.15 02a58624o0208o
58624.325127 -19.639  0.463   -51   23 o  0   0.89 208.90703  40.47754  4559.15  6219.08 3.44 3.13 -12.4 -0.401 18.92 20.21 01a58624o0209o
58624.325682  19.687  0.356    48   17 o  0   0.82 208.90703  40.47754  6016.45  4343.36 2.36 1.93  45.5 -0.472 19.36 20.15 02a58624o0212o
58624.332656 -20.770  1.225   -18   22 o  0   0.92 208.90703  40.47754  4558.62  6220.89 3.38 3.03  -8.1 -0.401 18.94 20.21 01a58624o0224o
58626.368167  19.876  0.449    41   18 o  0   0.93 208.90703  40.47754  6962.36  8253.74 3.12 2.97  -9.5 -0.421 19.29 20.96 01a58626o0304o
58626.371388  20.525  0.714    22   16 o  0   1.07 208.90703  40.47754  6981.96  8291.74 2.95 2.82   9.9 -0.439 19.30 20.86 01a58626o0311o
58626.376466  20.397  0.653    25   16 o  0   1.22 208.90703  40.47754  6922.62  8215.76 3.13 2.94 -13.6 -0.421 19.21 20.77 01a58626o0322o
58626.386143 -23.335 10.444    -2   18 o  0   0.95 208.90703  40.47754  6904.57  8331.18 2.99 2.78  -5.4 -0.434 19.23 20.70 01a58626o0343o
58630.353062  21.045  0.973    14   14 o  0   1.31 208.90703  40.47754  6964.42  8253.29 3.09 2.75  -6.4 -0.424 19.39 21.26 01a58630o0249o
58630.356283  21.802  2.128     7   15 o  0   0.73 208.90703  40.47754  6984.71  8290.93 2.80 2.75  12.6 -0.456 19.48 21.25 01a58630o0256o
58630.361805  22.485  3.762     4   14 o  0   1.11 208.90703  40.47754  6924.34  8214.55 2.83 2.70 -11.8 -0.450 19.46 21.23 01a58630o0268o
58630.371512  20.885  0.898    16   14 o  0   0.95 208.90703  40.47754  6908.17  8330.46 2.90 2.75 -14.5 -0.443 19.44 21.23 01a58630o0289o
58634.361780  19.656  0.317    50   16 o  0   0.81 208.90703  40.47754  2711.99  1820.94 3.44 2.95 -14.2 -0.406 19.48 21.33 01a58634o0285o
58634.364545  20.935  0.972    15   15 o  0   0.98 208.90703  40.47754  2731.99  1859.80 3.38 2.92 -12.5 -0.409 19.44 21.36 01a58634o0291o
58634.369643 -21.982  2.913    -6   17 o  0   1.08 208.90703  40.47754  2673.98  1781.61 3.77 3.15 -14.4 -0.383 19.35 21.28 01a58634o0302o
58634.379789  21.671  2.056     8   16 o  0   1.00 208.90703  40.47754  2659.56  1897.33 3.36 2.93 -16.7 -0.410 19.41 21.27 01a58634o0324o
58636.407253 -20.907  0.759   -16   12 c  0   0.88 208.90703  40.47754  9616.31  6808.08 2.63 2.59 -74.8 -0.411 19.74 21.71 02a58636o0379c
58636.410647  22.439  2.714     4   10 c  0   1.14 208.90703  40.47754  9596.06  6770.47 2.55 2.51  87.8 -0.411 19.75 21.71 02a58636o0386c
58636.416478 -22.220  1.937    -5    9 c  0   1.75 208.90703  40.47754  9652.74  6850.49 2.64 2.58  47.6 -0.411 19.72 21.71 02a58636o0398c
58636.426839  21.688  1.278     8   10 c  0   1.18 208.90703  40.47754  9675.70  6730.85 2.63 2.50  37.3 -0.409 19.76 21.71 02a58636o0420c
58642.280380  20.555  0.737    22   16 o  0   0.90 208.90703  40.47754  5446.78  4789.76 3.39 2.95  -1.6 -0.411 19.37 21.20 01a58642o0104o
58642.283144  20.709  0.802    19   15 o  0   0.83 208.90703  40.47754  5426.24  4749.35 3.04 2.73  -4.5 -0.434 19.43 21.22 01a58642o0110o
58642.301051  20.654  0.752    20   15 o  0   1.01 208.90703  40.47754  5479.52  4826.35 3.06 2.75 -10.1 -0.440 19.44 21.28 01a58642o0148o
58642.306124  20.933  0.974    15   15 o  0   1.02 208.90703  40.47754  5497.61  4708.74 3.13 2.84  -8.1 -0.424 19.46 21.32 01a58642o0159o
58644.335410  20.558  0.451    22   10 o  0   1.87 208.90703  40.47754  1887.85  6673.85 1.99 1.89   2.0 -0.446 19.53 20.52 02a58644o0223o
58644.338154  20.618  0.537    21   11 o  0   1.52 208.90703  40.47754  1868.13  6635.01 1.97 1.89 -15.5 -0.450 19.51 20.52 02a58644o0229o
58644.344575  20.574  0.561    21   12 o  0   1.70 208.90703  40.47754  1923.66  6710.25 2.02 1.88  16.1 -0.442 19.52 20.50 02a58644o0243o
58644.354879  21.414  1.406    10   14 o  0   1.04 208.90703  40.47754  1938.53  6594.94 2.31 1.95  31.5 -0.407 19.43 20.51 02a58644o0265o
58646.324034  21.033  1.426    14   20 o  0   1.41 208.90703  40.47754  5093.39  5774.02 3.26 2.86  -8.5 -0.416 18.92 20.10 01a58646o0203o
58646.327290  20.710  1.125    19   21 o  0   1.19 208.90703  40.47754  5114.81  5811.95 3.12 2.82 -11.5 -0.427 18.94 20.10 01a58646o0210o
58646.332367  23.072  9.182     2   20 o  0   1.38 208.90703  40.47754  5056.11  5735.73 3.16 2.77  -7.9 -0.424 18.93 20.08 01a58646o0221o
58646.343025  20.029  0.533    35   19 o  0   1.77 208.90703  40.47754  5038.89  5850.51 2.95 2.72  -8.3 -0.441 18.97 20.07 01a58646o0244o
58648.315026  19.923  0.409    39   16 o  0   1.23 208.90703  40.47754  1896.69  6672.47 2.00 1.83  22.8 -0.438 19.16 19.77 02a58648o0176o
58648.317848 -21.502  2.156    -9   20 o  0   0.83 208.90703  40.47754  1876.92  6634.04 2.12 1.90  25.5 -0.435 19.13 19.76 02a58648o0182o
58648.322889  21.268  1.531    11   17 o  0   0.59 208.90703  40.47754  1933.39  6708.89 2.01 1.88  13.7 -0.426 19.18 19.75 02a58648o0193o
58648.332995 -22.328  4.806    -4   20 o  0   1.11 208.90703  40.47754  1950.75  6591.03 2.45 1.99  29.1 -0.481 19.08 19.74 02a58648o0215o
58650.344279  21.901  4.088     6   26 o  0   1.44 208.90703  40.47754  8984.90  5448.13 2.98 2.72 -12.6 -0.459 18.72 19.71 01a58650o0097o
58650.347505  20.069  0.792    34   27 o  0   1.42 208.90703  40.47754  9006.66  5486.62 2.99 2.73 -10.9 -0.452 18.77 19.70 01a58650o0104o
58650.353077 -21.182  2.677   -12   33 o  0   0.83 208.90703  40.47754  8946.11  5412.26 3.19 2.77  -9.2 -0.426 18.69 19.68 01a58650o0116o
58650.364163 -22.131  5.926    -5   30 o  0   0.88 208.90703  40.47754  8928.99  5528.85 2.93 2.81 -19.0 -0.454 18.70 19.65 01a58650o0140o
58654.307039  21.574  1.932     8   16 o  0   1.06 208.90703  40.47754  8980.36  5449.07 3.25 2.69  -4.1 -0.428 19.28 20.86 01a58654o0162o
58654.310266 -20.797  0.804   -17   14 o  0   1.28 208.90703  40.47754  9000.91  5487.23 3.15 2.70  -2.6 -0.434 19.31 20.76 01a58654o0169o
58654.316814  20.443  0.659    24   16 o  0   1.22 208.90703  40.47754  8940.50  5410.76 2.92 2.72   3.8 -0.446 19.28 20.58 01a58654o0183o
58654.329287  21.461  1.843    10   17 o  0   1.22 208.90703  40.47754  8924.68  5528.10 3.08 2.69  -5.5 -0.434 19.14 20.41 01a58654o0210o
58656.329243  21.445  1.363    10   13 o  0   0.83 208.90703  40.47754  5399.18   515.06 2.08 1.87 -58.9 -0.453 19.69 21.07 02a58656o0199o
58656.332040 -21.342  1.183   -10   12 o  0   1.06 208.90703  40.47754  5376.63   475.06 2.12 1.93  71.0 -0.439 19.60 21.05 02a58656o0205o
58656.337177  20.807  0.755    17   13 o  0   1.06 208.90703  40.47754  5436.93   552.67 2.33 2.22  44.9 -0.409 19.67 21.05 02a58656o0216o
58656.347414  21.503  1.102     9   10 o  0   1.96 208.90703  40.47754  5454.80   434.44 2.08 1.86 -59.3 -0.454 19.66 21.03 02a58656o0238o
58658.323330 -22.049  3.500    -6   19 o  0   1.08 208.90703  40.47754  3240.98 10164.12 2.69 2.58 -47.9 -0.493 18.96 20.75 01a58658o0192o
58658.326567 -19.892  0.579   -40   23 o  0   1.38 208.90703  40.47754  3261.81 10203.16 2.70 2.59 -52.5 -0.488 18.82 20.60 01a58658o0199o
58658.332147  20.206  0.835    30   25 o  0   0.85 208.90703  40.47754  3199.33 10124.78 2.83 2.72 -67.0 -0.471 18.73 20.54 01a58658o0211o
58658.342754  20.948  2.171    15   33 o  0   1.06 208.90703  40.47754  3180.62 10242.21 2.88 2.76 -56.1 -0.462 18.40 20.21 01a58658o0234o
58660.298049  23.247  7.154     2   13 o  0   1.46 208.90703  40.47754  3529.33  4897.33 2.19 2.04  30.1 -0.428 19.33 20.70 02a58660o0131o
58660.300889  21.546  1.766     9   15 o  0   1.62 208.90703  40.47754  3510.00  4858.30 2.19 1.86  35.8 -0.451 18.89 20.21 02a58660o0137o
58660.307314  18.282  0.688   177  122 o  0   1.71 208.90703  40.47754  3565.26  4933.83 2.46 2.35  82.8 -0.362 16.86 17.90 02a58660o0151o
58660.317422  21.224  1.860    12   22 o  0   1.34 208.90703  40.47754  3583.52  4818.23 2.17 1.81  33.3 -0.444 18.56 19.64 02a58660o0173o
58664.293546  20.775  0.537    18   10 c  0   1.10 208.90703  40.47754  3531.93  4895.24 2.43 2.20  39.6 -0.400 19.82 21.66 02a58664o0122c
58664.296746  23.786  8.000     1    9 c  0   1.02 208.90703  40.47754  3511.61  4857.49 2.35 2.21  32.8 -0.410 19.82 21.67 02a58664o0129c
58664.301811  21.678  1.279     8   10 c  0   1.24 208.90703  40.47754  3568.74  4933.90 2.38 2.23  29.5 -0.409 19.82 21.71 02a58664o0140c
58664.311954  21.507  0.975     9    9 c  0   1.61 208.90703  40.47754  3586.33  4818.32 2.38 2.24  40.9 -0.407 19.80 21.74 02a58664o0162c
58668.346814  22.031  2.000     6   11 c  0   0.92 208.90703  40.47754  3781.17  8483.45 2.48 2.36  16.0 -0.388 19.74 21.61 02a58668o0230c
58668.350506  20.909  0.550    16    9 c  0   1.57 208.90703  40.47754  3762.55  8443.78 2.44 2.34   6.1 -0.403 19.75 21.59 02a58668o0238c
58668.356639 -20.697  0.562   -19   11 c  0   1.26 208.90703  40.47754  3817.90  8520.48 2.49 2.46  -4.6 -0.399 19.69 21.54 02a58668o0251c
58668.367171 -20.928  0.541   -15    8 c  0   2.11 208.90703  40.47754  3837.00  8401.57 2.52 2.34  26.4 -0.387 19.74 21.50 02a58668o0273c
58672.286942  20.581  0.696    21   15 o  0   1.23 208.90703  40.47754  8350.61 10282.45 2.93 2.74  73.7 -0.459 19.35 21.05 01a58672o0113o
58672.290187  20.658  0.875    20   17 o  0   0.84 208.90703  40.47754  8375.54 10333.89 2.95 2.82  63.5 -0.456 19.33 21.07 01a58672o0120o
58672.295486  23.979 18.200     1   17 o  0   0.99 208.90703  40.47754  8318.69 10277.31 2.92 2.77  70.5 -0.458 19.32 21.05 01a58672o0131o
58672.306294  20.159  0.554    31   17 o  0   0.92 208.90703  40.47754  8316.19 10435.32 2.97 2.77  80.9 -0.460 19.28 21.02 01a58672o0151o
58672.314592  17.608  0.064   329   21 o  0   6.07 208.90703  40.47754  1554.06   228.52 3.90 3.50 -11.9 -0.353 19.24 21.06 01a58672o0168o
58672.317410  20.509  0.811    23   18 o  0   1.15 208.90703  40.47754  1578.40   279.05 3.70 3.24 -14.8 -0.373 19.30 21.06 01a58672o0174o
58672.324452  21.426  1.975    10   19 o  0   0.94 208.90703  40.47754  1528.43   223.95 3.54 3.22 -16.9 -0.383 19.31 21.07 01a58672o0187o
58672.334432 -24.163 23.333    -1   18 o  0   1.13 208.90703  40.47754  1525.93   378.19 3.71 3.32 -15.9 -0.373 19.24 21.04 01a58672o0208o
58675.292519 -21.116  1.578   -13   20 o  0   0.98 208.90703  40.47754  9441.44 10199.14 3.03 2.85  67.7 -0.488 18.99 20.30 01a58675o0019o
58675.297724  19.592  0.438    53   23 o  0   0.91 208.90703  40.47754  9463.91 10238.21 3.05 2.98  74.8 -0.471 18.94 20.27 01a58675o0030o
58675.301104 -20.725  1.107   -19   21 o  0   0.82 208.90703  40.47754  9398.19 10161.27 2.54 2.44 -88.3 -0.535 19.09 20.25 01a58675o0037o
58675.312795  19.783  0.470    44   21 o  0   1.15 208.90703  40.47754  9383.40 10283.17 3.02 2.82  86.1 -0.497 18.95 20.22 01a58675o0062o
58675.316571  21.561  2.583     9   22 o  0   0.97 208.90703  40.47754  2523.42   141.85 3.63 3.14 -12.4 -0.362 19.01 20.21 01a58675o0070o
58675.319856  20.723  1.231    19   23 o  0   0.99 208.90703  40.47754  2543.52   181.38 3.65 3.11 -14.6 -0.368 19.02 20.23 01a58675o0077o
58675.325421  19.493  0.353    58   20 o  0   1.09 208.90703  40.47754  2486.10   102.18 3.60 3.03 -14.1 -0.367 19.00 20.20 01a58675o0089o
58675.337473 -20.235  0.738   -29   22 o  0   1.15 208.90703  40.47754  2473.02   219.81 3.54 3.05 -13.3 -0.379 18.97 20.16 01a58675o0115o
58676.386648 -21.094  2.500   -13   33 o  0   0.76 208.90703  40.47754  9408.20  4592.87 2.99 2.46 -57.5 -0.406 18.67 19.54 02a58676o0308o
58678.279236 -22.638  7.133    -3   23 o  0   1.30 208.90703  40.47754  9442.23 10196.46 3.08 2.99  53.7 -0.474 18.84 20.08 01a58678o0005o
58678.282512 -20.046  0.612   -35   21 o  0   1.03 208.90703  40.47754  9465.42 10235.01 3.07 2.95  39.7 -0.474 18.86 20.08 01a58678o0012o
58678.286202  20.641  1.105    20   22 o  0   1.17 208.90703  40.47754  2520.23   139.20 3.86 3.33 -17.1 -0.342 18.91 20.11 01a58678o0020o
58678.288096  20.398  0.942    25   24 o  0   1.09 208.90703  40.47754  9402.10 10158.15 3.05 2.94  64.4 -0.468 18.84 20.07 01a58678o0024o
58678.289481 -20.900  1.649   -16   26 o  0   0.84 208.90703  40.47754  2540.01   178.62 4.03 3.41 -15.4 -0.338 18.87 20.11 01a58678o0027o
58678.295029  21.674  2.793     8   22 o  0   1.37 208.90703  40.47754  2483.58    99.69 3.97 3.29 -16.0 -0.339 18.88 20.09 01a58678o0039o
58678.299219  20.539  1.107    22   24 o  0   1.05 208.90703  40.47754  9385.40 10280.27 2.92 2.88  60.2 -0.479 18.85 20.02 01a58678o0048o
58678.305277  22.632  7.846     3   25 o  0   1.00 208.90703  40.47754  2469.12   217.78 3.80 3.15 -16.2 -0.350 18.90 20.06 01a58678o0061o
58680.276331  20.652  0.937    20   19 o  0   1.19 208.90703  40.47754  9363.57  4671.82 2.04 2.00 -80.2 -0.446 19.08 19.57 02a58680o0087o
58680.279532  19.850  0.407    42   17 o  0   1.32 208.90703  40.47754  9343.49  4631.79 2.03 2.02  80.9 -0.436 19.04 19.56 02a58680o0094o
58680.286102  22.584  6.265     3   21 o  0   1.01 208.90703  40.47754  9400.15  4710.63 2.10 2.01 -68.1 -0.436 19.04 19.53 02a58680o0108o
58680.298111  20.133  0.585    32   19 o  0   1.29 208.90703  40.47754  9419.37  4594.05 2.09 2.01 -73.1 -0.450 18.98 19.48 02a58680o0134o
58682.319918 -23.324 14.625    -2   25 o  0   1.33 208.90703  40.47754  2827.69  3748.20 3.31 2.85 -14.4 -0.427 18.74 19.71 01a58682o0189o
58682.323138 -20.633  1.464   -20   30 o  0   0.66 208.90703  40.47754  2848.89  3788.30 3.25 2.86 -13.4 -0.422 18.70 19.69 01a58682o0196o
58682.328669  19.941  0.775    38   30 o  0   0.76 208.90703  40.47754  2790.01  3709.73 3.35 2.96 -13.1 -0.416 18.68 19.66 01a58682o0208o
58682.341226  19.907  0.743    40   29 o  0   0.99 208.90703  40.47754  2775.97  3827.23 3.34 2.93 -13.9 -0.412 18.60 19.60 01a58682o0235o
58684.275747  21.188  1.122    12   14 o  0   0.57 208.90703  40.47754  5642.74  2173.04 1.96 1.87  37.5 -0.444 19.63 20.77 02a58684o0066o
58684.278985 -20.790  0.577   -18   10 o  0   1.64 208.90703  40.47754  5622.01  2133.31 2.09 1.97  34.2 -0.431 19.58 20.75 02a58684o0073o
58684.284501  22.400  2.535     4   10 o  0   1.49 208.90703  40.47754  5680.29  2210.42 2.06 1.91  38.1 -0.445 19.60 20.79 02a58684o0085o
58684.294292  21.259  1.045    11   12 o  0   0.93 208.90703  40.47754  5699.01  2092.39 1.96 1.83  43.0 -0.445 19.67 20.81 02a58684o0106o
58688.273659   0.000 21.560    -0    9 o  0   2.30 208.90703  40.47754  5639.92  2175.45 1.98 1.86  41.1 -0.444 19.82 21.34 02a58688o0083o
58688.277598 -24.419 20.571    -1   13 o  0   0.98 208.90703  40.47754  5620.38  2140.00 2.00 1.85  40.2 -0.444 19.78 21.34 02a58688o0091o
58688.283671  25.289 34.667     0   10 o  0   1.18 208.90703  40.47754  5677.79  2215.23 2.07 1.88  41.3 -0.446 19.76 21.32 02a58688o0104o
58688.293557  22.698  3.281     3   10 o  0   0.98 208.90703  40.47754  5695.59  2098.01 2.12 1.92  41.2 -0.428 19.77 21.33 02a58688o0125o
58690.269778  22.056  2.303     6   13 o  0   1.63 208.90703  40.47754   902.69  8102.41 2.81 2.60 -26.5 -0.449 19.38 21.40 01a58690o0082o
58690.273008 -20.072  0.460   -34   16 o  0   0.87 208.90703  40.47754   923.61  8141.42 2.84 2.64 -18.6 -0.441 19.38 21.42 01a58690o0089o
58690.279040  21.284  1.153    11   13 o  0   1.31 208.90703  40.47754   862.84  8062.58 2.71 2.50 -27.4 -0.456 19.44 21.37 01a58690o0102o
58690.293057 -24.028 14.000    -1   12 o  0   1.04 208.90703  40.47754   845.74  8179.25 2.58 2.45 -37.0 -0.477 19.45 21.28 01a58690o0132o
58692.278932  21.588  1.316     8   11 c  0   1.20 208.90703  40.47754  5871.16  8858.65 2.70 2.54 -51.0 -0.398 19.68 21.74 02a58692o0096c
58692.281769  21.813  1.563     7   11 c  0   1.15 208.90703  40.47754  5851.97  8819.76 2.59 2.55  51.4 -0.400 19.72 21.72 02a58692o0102c
58692.287023 -25.242 36.000    -0   10 c  0   1.24 208.90703  40.47754  5911.47  8899.29 2.61 2.56 -46.8 -0.402 19.71 21.69 02a58692o0113c
58692.297370 -21.176  1.080   -12   13 c  0   0.65 208.90703  40.47754  5928.38  8780.27 2.57 2.51 -38.6 -0.399 19.71 21.62 02a58692o0135c
58696.245585 -20.887  3.653   -16   59 c  0   1.07 208.90703  40.47754  5876.77  8857.67 2.98 2.61 -53.2 -0.408 18.30 19.26 02a58696o0032c
58696.249514  20.932  1.386    15   21 c  0   1.00 208.90703  40.47754  5856.15  8819.07 2.84 2.50 -53.4 -0.411 18.99 20.13 02a58696o0040c
58696.256244   0.000 21.019    -0   14 c  0   1.02 208.90703  40.47754  5911.91  8895.08 2.95 2.50 -50.6 -0.408 19.53 21.18 02a58696o0054c
58696.266908  20.115  0.335    33   11 c  0   1.25 208.90703  40.47754  5928.02  8777.15 2.77 2.40 -50.4 -0.411 19.70 21.55 02a58696o0076c
58700.299259  23.355  6.917     2   11 c  0   1.40 208.90703  40.47754  3371.10   622.11 2.57 2.39 -69.4 -0.403 19.52 21.13 02a58700o0148c
58700.302564  20.497  0.566    23   13 c  0   0.87 208.90703  40.47754  3350.99   579.28 2.53 2.36 -88.1 -0.399 19.50 21.13 02a58700o0155c
58700.308613 -21.032  0.864   -14   12 c  0   1.15 208.90703  40.47754  3411.85   657.97 2.53 2.38 -72.3 -0.409 19.48 21.11 02a58700o0168c
58700.318802  21.140  0.932    13   12 c  0   1.03 208.90703  40.47754  3433.55   537.89 2.64 2.41 -63.1 -0.403 19.47 21.10 02a58700o0190c
58708.304125  17.699  0.593   302  179 c  0   1.07 208.90703  40.47754  5777.98  6926.14 2.76 2.28  34.7 -0.436 16.58 17.64 02a58708o0170c
58708.307856 -19.598  1.037   -53   54 c  0   1.27 208.90703  40.47754  5759.04  6889.25 3.05 2.39  37.6 -0.352 17.84 18.71 02a58708o0178c
58708.313115  19.187  0.538    77   41 c  0   0.87 208.90703  40.47754  5817.35  6964.26 2.89 2.40  36.0 -0.371 18.19 19.01 02a58708o0189c
58708.323971  20.505  1.615    23   37 c  0   1.38 208.90703  40.47754  5838.63  6852.68 2.89 2.41  36.0 -0.370 18.09 18.91 02a58708o0212c
58716.248273  21.117  0.952    13   12 o  0   1.35 208.90703  40.47754  7726.07  2591.59 2.33 1.99  40.7 -0.390 19.54 20.61 02a58716o0059o
58716.251965 -21.211  1.084   -12   13 o  0   1.13 208.90703  40.47754  7708.13  2553.73 2.62 2.12  34.8 -0.378 19.51 20.78 02a58716o0066o
58716.258349  20.631  0.630    20   13 o  0   1.10 208.90703  40.47754  7765.91  2628.49 2.37 1.98  36.0 -0.409 19.58 20.90 02a58716o0079o
58716.268594  23.882 13.182     1   13 o  0   0.77 208.90703  40.47754  7787.35  2512.87 2.05 1.85  35.5 -0.438 19.66 20.89 02a58716o0101o
58722.246668 -21.474  2.051    -9   19 o  0   1.27 208.90703  40.47754 10518.87  1684.59 2.85 1.86 -13.8 -0.463 19.51 20.53 01a58722o0071o
58722.256666 -20.606  0.837   -21   17 o  0   1.17 208.90703  40.47754 10499.43  1805.63 3.01 2.06 -12.7 -0.350 19.49 20.67 01a58722o0092o
58722.257134  20.813  0.751    17   13 o  0   0.82 208.90703  40.47754   863.10  1832.25 2.17 2.01 -73.6 -0.424 19.58 20.80 01a58722o0093o
58724.239028  21.643  2.068     8   16 c  0   1.06 208.90703  40.47754  1897.31  8616.73 2.51 2.39 -53.6 -0.412 19.23 20.56 02a58724o0049c
58724.242263  22.032  2.349     6   13 c  0   0.90 208.90703  40.47754  1878.54  8576.84 2.44 2.39 -41.5 -0.397 19.42 20.94 02a58724o0056c
58724.249100  20.320  0.523    27   14 c  0   0.96 208.90703  40.47754  1932.93  8652.32 2.52 2.46 -13.6 -0.388 19.53 21.19 02a58724o0070c
58724.261098 -23.403  8.333    -2   13 c  0   1.19 208.90703  40.47754  1954.01  8535.83 2.39 2.37 -58.0 -0.402 19.51 21.15 02a58724o0096c
58740.234235 -18.833  0.974  -106  104 o  0   0.87 208.90703  40.47754  7777.77  8797.82 2.91 2.42  37.4 -0.420 18.13 18.62 02a58740o0039o
58740.237845  18.679  0.795   122   97 o  0   1.15 208.90703  40.47754  7753.98  8762.94 3.00 2.36  40.7 -0.423 18.10 18.57 02a58740o0046o
58740.243880  19.373  1.785    65  116 o  0   0.85 208.90703  40.47754  7811.67  8839.26 2.82 2.37  39.7 -0.419 18.15 18.54 02a58740o0058o
58740.253534  19.934  2.528    39   98 o  0   1.95 208.90703  40.47754  7830.65  8722.92 2.76 2.52  37.1 -0.435 17.95 18.38 02a58740o0078o
58816.624000  21.793  2.417     7   17 c  0   1.11 208.90703  40.47754  4494.79    59.46 2.97 2.77 -47.3 -0.359 19.26 21.10 02a58816o0936c
58816.627120 -21.226  1.390   -12   16 c  0   1.20 208.90703  40.47754  4512.75    98.98 3.03 2.79 -41.4 -0.356 19.26 21.12 02a58816o0942c
58816.628034  20.097  0.524    33   17 c  0   0.90 208.90703  40.47754  1122.85 10221.96 3.02 2.60 -38.7 -0.417 19.30 21.10 02a58816o0944c
58816.631097 -22.648  5.267    -3   17 c  0   1.03 208.90703  40.47754  1139.93 10258.71 3.18 2.76 -37.4 -0.423 19.26 21.14 02a58816o0950c
58816.636946  20.982  0.857    15   13 c  0   1.20 208.90703  40.47754  1083.35 10178.26 2.83 2.51 -36.7 -0.416 19.41 21.24 02a58816o0962c
58816.650366  20.283  0.550    28   15 c  0   1.42 208.90703  40.47754  4433.58   137.96 3.02 2.71 -50.0 -0.380 19.19 20.94 02a58816o0990c
58816.650823 -20.036  0.429   -35   15 c  0   1.14 208.90703  40.47754  1053.98 10297.54 2.78 2.44 -42.9 -0.417 19.29 20.90 02a58816o0991c
58822.609199  20.980  0.983    15   14 o  0   0.99 208.90703  40.47754  1909.55  8592.20 2.20 1.99 -84.6 -0.410 19.25 20.57 01a58822o0906o
58822.612425 -21.375  1.909   -10   20 o  0   1.00 208.90703  40.47754  1891.64  8554.25 2.24 2.02 -84.9 -0.403 18.33 19.65 01a58822o0913o
58822.618421  19.720  0.514    47   24 o  0   0.72 208.90703  40.47754  1949.27  8630.45 2.25 2.02 -81.3 -0.410 19.07 20.41 01a58822o0926o
58822.629053 -20.343  1.038   -26   28 o  0   1.20 208.90703  40.47754  1971.70  8513.95 2.25 2.02 -83.3 -0.409 18.80 20.20 01a58822o0949o
58830.635110 -19.444  0.610   -61   37 o  0   1.37 208.90703  40.47754  3674.73  2258.94 2.08 2.03  22.9 -0.396 18.48 19.05 01a58830o0904o
58830.638241 -18.056  0.570  -218  124 o  0   0.83 208.90703  40.47754  3653.48  2222.70 2.27 2.20  62.4 -0.406 17.26 17.75 01a58830o0910o
58832.616727  19.782  0.554    44   25 o  0   1.08 208.90703  40.47754   879.20  1840.04 2.33 2.23 -43.0 -0.449 18.72 19.46 02a58832o0475o
58832.620300  20.117  0.753    33   24 o  0   1.43 208.90703  40.47754   898.69  1879.07 2.43 2.27 -41.7 -0.445 18.55 19.34 02a58832o0482o
58832.626391  20.819  1.374    17   24 o  0   1.04 208.90703  40.47754   841.73  1800.12 2.42 2.21 -50.3 -0.431 18.85 19.59 02a58832o0495o
58832.637282 -19.081  0.588   -85   50 o  0   0.49 208.90703  40.47754 10515.10  1875.55 2.58 2.01 -51.0 -0.469 18.94 19.74 02a58832o0517o
58832.638689 -20.442  0.904   -24   22 o  0   1.15 208.90703  40.47754   820.23  1915.32 2.41 2.17 -57.4 -0.444 18.92 19.71 02a58832o0520o
58832.673365 -21.553 14.769    -9  128 o  0   0.78 208.90703  40.47754   865.97  1853.77 2.75 2.57 -44.0 -0.452 16.93 17.33 02a58832o0594o
58846.566902 -25.094 33.667    -0   11 o  0   1.06 208.90703  40.47754  5484.23  4776.28 2.42 2.14 -87.9 -0.390 19.58 21.24 01a58846o0803o
58846.570135   0.000 21.323    -0   11 o  0   1.48 208.90703  40.47754  5465.36  4737.72 2.41 2.12 -87.3 -0.387 19.60 21.24 01a58846o0810o
58846.577227 -25.156 32.667    -0   10 o  0   1.30 208.90703  40.47754  5524.08  4815.40 2.33 2.09 -84.3 -0.394 19.64 21.29 01a58846o0825o
58846.587276 -21.460  1.131   -10   11 o  0   0.93 208.90703  40.47754  5544.90  4699.52 2.45 2.18 -87.5 -0.384 19.65 21.36 01a58846o0846o
58850.610822  21.902  2.060     6   13 o  0   0.78 208.90703  40.47754  1594.03  5014.50 2.77 2.17  84.1 -0.415 19.74 21.60 01a58850o0829o
58850.613649  20.728  0.693    19   13 o  0   0.83 208.90703  40.47754  1574.45  4976.40 2.56 2.08  83.8 -0.429 19.79 21.62 01a58850o0835o
