HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2459296.951,2021-03-23.4491071,bD,1.52,17.317,>17.317,99.99,-0.334,0.086,g
2459296.951,2021-03-23.4491071,bA,1.74,17.454,>17.454,99.99,-0.114,0.076,g
2459300.925,2021-03-27.4230508,bD,1.55,16.564,>16.564,99.99,-0.192,0.172,g
2459304.899,2021-03-31.3962417,bD,1.47,16.895,>16.895,99.99,0.043,0.127,g
2459304.899,2021-03-31.3962418,bA,1.81,17.225,>17.225,99.99,-0.141,0.094,g
2459306.15,2021-04-01.6474833,bD,2.11,16.548,>16.548,99.99,0.198,0.175,g
2459307.097,2021-04-02.5944739,bD,1.48,17.908,>17.908,99.99,0.076,0.05,g
2459307.097,2021-04-02.5944733,bA,1.73,17.885,>17.885,99.99,0.101,0.051,g
2459310.907,2021-04-06.4047966,bD,1.46,17.827,>17.827,99.99,0.031,0.054,g
2459310.907,2021-04-06.4047967,bA,1.7,18.817,>18.817,99.99,0.011,0.022,g
2459313.885,2021-04-09.3826843,bA,1.68,18.51,>18.510,99.99,-0.002,0.029,g
2459313.885,2021-04-09.3826836,bD,1.47,17.701,>17.701,99.99,0.051,0.06,g
2459314.822,2021-04-10.3191021,bt,1.47,17.681,>17.681,99.99,0.028,0.061,g
2459318.114,2021-04-13.6108609,bD,1.49,17.96,>17.960,99.99,-0.085,0.048,g
2459318.114,2021-04-13.6108609,bA,1.75,18.477,>18.477,99.99,-0.008,0.03,g
2459320.984,2021-04-16.4809373,bD,1.46,17.974,>17.974,99.99,0.16,0.047,g
2459320.984,2021-04-16.4809369,bA,1.7,18.551,>18.551,99.99,-0.084,0.028,g
2459322.007,2021-04-17.5036710,bA,1.69,18.755,>18.755,99.99,-0.02,0.023,g
2459322.007,2021-04-17.5036712,bD,1.62,17.96,>17.960,99.99,-0.029,0.048,g
2459324.974,2021-04-20.4707895,bt,1.49,17.597,>17.597,99.99,-0.072,0.066,g
2459326.88,2021-04-22.3767878,bt,1.53,17.774,>17.774,99.99,-0.016,0.056,g
2459327.825,2021-04-23.3222114,bt,1.5,17.321,>17.321,99.99,-0.04,0.086,g
2459329.101,2021-04-24.5973556,bA,2.02,17.707,>17.707,99.99,-0.042,0.06,g
2459329.1,2021-04-24.5973560,bD,1.53,17.314,>17.314,99.99,-0.115,0.086,g
2459331.972,2021-04-27.4691606,bD,1.59,16.885,>16.885,99.99,-0.065,0.128,g
2459332.913,2021-04-28.4099956,bD,1.52,17.003,>17.003,99.99,-0.081,0.115,g
2459332.913,2021-04-28.4099954,bA,1.68,16.996,>16.996,99.99,-0.114,0.116,g
2459337.889,2021-05-03.3855442,bt,1.53,17.673,>17.673,99.99,0.201,0.062,g
2459339.79,2021-05-05.2867013,bt,1.49,18.064,>18.064,99.99,-0.043,0.043,g
2459343.805,2021-05-09.3012633,bA,1.66,18.801,>18.801,99.99,0.004,0.022,g
2459343.804,2021-05-09.3012626,bD,1.46,17.94,>17.940,99.99,0.029,0.048,g
2459347.053,2021-05-12.5500916,bA,1.76,18.71,>18.710,99.99,-0.008,0.024,g
2459347.053,2021-05-12.5500918,bD,1.46,18.094,>18.094,99.99,-0.139,0.042,g
2459348.836,2021-05-14.3330241,bt,1.66,18,>18.000,99.99,-0.088,0.046,g
2459353.766,2021-05-19.2626836,bD,1.54,17.501,>17.501,99.99,-0.021,0.073,g
2459353.766,2021-05-19.2626837,bA,1.79,17.711,>17.711,99.99,-0.098,0.06,g
2459354.777,2021-05-20.2740597,bt,1.49,17.56,>17.560,99.99,-0.224,0.069,g
2459357.813,2021-05-23.3096928,bD,1.48,17.147,>17.147,99.99,0.284,0.101,g
2459357.813,2021-05-23.3096931,bA,1.69,17.055,>17.055,99.99,0.183,0.109,g
2459368.006,2021-06-02.5034434,bD,1.48,18.075,>18.075,99.99,0.015,0.043,g
2459368.007,2021-06-02.5034429,bA,1.65,18.192,>18.192,99.99,-0.09,0.038,g
2459370.936,2021-06-05.4327023,bA,1.76,18.707,>18.707,99.99,-0.007,0.024,g
2459370.936,2021-06-05.4327024,bD,1.62,18.049,>18.049,99.99,-0.038,0.044,g
2459374.913,2021-06-09.4104274,bD,1.54,18.15,>18.150,99.99,0.083,0.04,g
2459374.914,2021-06-09.4104281,bA,2.23,18.748,>18.748,99.99,-0.014,0.023,g
2459375.807,2021-06-10.3042175,bD,1.69,18.656,>18.656,99.99,0.034,0.025,g
2459375.807,2021-06-10.3042174,bA,2.2,19.253,>19.253,99.99,-0.02,0.014,g
2459377.899,2021-06-12.3960329,bA,2.11,18.865,>18.865,99.99,0.037,0.021,g
2459377.899,2021-06-12.3960334,bD,1.52,18.491,>18.491,99.99,-0.043,0.029,g
2459381.805,2021-06-16.3021443,bA,1.7,17.657,>17.657,99.99,-0.094,0.063,g
2459381.805,2021-06-16.3021442,bD,1.49,17.285,>17.285,99.99,-0.158,0.088,g
2459383.891,2021-06-18.3878831,bA,1.69,17.953,>17.953,99.99,-0.14,0.048,g
2459383.89,2021-06-18.3878828,bD,1.47,17.906,>17.906,99.99,0.083,0.05,g
2459384.866,2021-06-19.3636317,bt,1.61,17.62,>17.620,99.99,0.111,0.065,g
2459385.819,2021-06-20.3166914,bt,1.51,17.295,>17.295,99.99,-0.119,0.088,g
2459388.917,2021-06-23.4150714,bD,1.52,17.146,>17.146,99.99,0.156,0.101,g
2459388.918,2021-06-23.4150706,bA,1.74,17.057,>17.057,99.99,0.188,0.109,g
2459394.932,2021-06-29.4290581,bA,1.68,17.953,>17.953,99.99,-0.046,0.048,g
2459394.931,2021-06-29.4290572,bD,1.43,17.719,>17.719,99.99,-0.058,0.059,g
2459396.942,2021-07-01.4392452,bA,2.2,18.396,>18.396,99.99,0.001,0.032,g
2459396.941,2021-07-01.4392459,bD,1.65,18.107,>18.107,99.99,0.038,0.042,g
2459402.829,2021-07-07.3268368,bA,1.73,18.827,>18.827,99.99,-0.02,0.021,g
2459402.829,2021-07-07.3268378,bD,1.49,18.048,>18.048,99.99,0.043,0.044,g
2459404.782,2021-07-09.2806687,bD,1.46,18.058,>18.058,99.99,-0.035,0.043,g
2459404.783,2021-07-09.2806681,bA,2.14,18.749,>18.749,99.99,-0.014,0.023,g
2459405.827,2021-07-10.3249059,bt,1.44,17.976,>17.976,99.99,0.041,0.047,g
2459409.778,2021-07-14.2762754,bD,2.03,17.99,>17.990,99.99,0.106,0.046,g
2459409.778,2021-07-14.2762746,bA,2.27,18.604,>18.604,99.99,-0.064,0.026,g
2459411.812,2021-07-16.3106908,bD,1.63,17.994,>17.994,99.99,-0.14,0.046,g
2459413.777,2021-07-18.2753072,bD,1.54,18.055,>18.055,99.99,-0.174,0.044,g
2459413.777,2021-07-18.2753072,bA,1.8,17.668,>17.668,99.99,-0.089,0.062,g
2459416.779,2021-07-21.2783381,bD,1.63,17.395,>17.395,99.99,0.051,0.08,g
2459416.78,2021-07-21.2783386,bA,2,17.172,>17.172,99.99,0.231,0.098,g
2459425.859,2021-07-30.3581091,bD,1.48,18.055,>18.055,99.99,0.029,0.044,g
2459425.859,2021-07-30.3581101,bA,2,18.57,>18.570,99.99,-0.012,0.027,g
2459426.838,2021-07-31.3368371,bA,1.71,18.712,>18.712,99.99,0.012,0.024,g
2459426.837,2021-07-31.3368373,bD,1.51,18.201,>18.201,99.99,-0.001,0.038,g
2459427.672,2021-08-01.1712054,bt,1.46,17.884,>17.884,99.99,0.127,0.051,g
2459433.799,2021-08-07.2991555,bD,1.48,17.966,>17.966,99.99,-0.119,0.047,g
2459433.8,2021-08-07.2991556,bA,1.73,18.618,>18.618,99.99,-0.066,0.026,g
2459434.686,2021-08-08.1859701,bt,1.49,17.624,>17.624,99.99,0.031,0.065,g
2459436.681,2021-08-10.1805001,bt,1.48,18.042,>18.042,99.99,0.164,0.044,g
2459438.785,2021-08-12.2851993,bD,1.46,18.24,>18.240,99.99,0.043,0.037,g
2459438.785,2021-08-12.2851990,bA,1.68,18.456,18.339,0.196,0.168,0.03,g
2459440.795,2021-08-14.2955630,bD,1.52,17.929,>17.929,99.99,0.138,0.049,g
2459440.796,2021-08-14.2955631,bA,1.73,18.267,>18.267,99.99,0.115,0.036,g
2459443.81,2021-08-17.3102616,bD,1.49,17.658,>17.658,99.99,0.165,0.063,g
2459443.81,2021-08-17.3102625,bA,1.71,17.559,>17.559,99.99,-0.136,0.069,g
2459445.796,2021-08-19.2967498,bD,1.51,17.45,>17.450,99.99,0.16,0.076,g
2459451.703,2021-08-25.2039140,bt,1.5,16.896,>16.896,99.99,-0.179,0.127,g
2459453.779,2021-08-27.2800451,bA,1.72,18.578,>18.578,99.99,0.037,0.027,g
2459453.779,2021-08-27.2800446,bD,1.5,17.873,>17.873,99.99,0.079,0.051,g
2459454.699,2021-08-28.1995974,bt,1.46,17.525,>17.525,99.99,0.297,0.071,g
2459455.711,2021-08-29.2115179,bt,1.5,17.735,>17.735,99.99,0.091,0.058,g
2459462.761,2021-09-05.2624853,bD,1.72,17.995,>17.995,99.99,-0.034,0.046,g
2459462.761,2021-09-05.2624855,bA,1.74,18.595,18.562,0.212,0.137,0.026,g
2459465.728,2021-09-08.2297096,bD,1.98,18.005,>18.005,99.99,0.083,0.046,g
2459465.728,2021-09-08.2297097,bA,2.48,18.34,>18.340,99.99,0.027,0.034,g
2459466.607,2021-09-09.1084303,bt,1.59,17.808,>17.808,99.99,0.019,0.055,g
2459467.664,2021-09-10.1653501,bt,1.48,17.906,>17.906,99.99,-0.06,0.05,g
2459469.643,2021-09-12.1446300,bt,1.47,17.747,>17.747,99.99,-0.051,0.058,g
2459471.649,2021-09-14.1503020,bt,1.5,17.176,>17.176,99.99,-0.045,0.098,g
2459475.722,2021-09-18.2238444,bD,1.6,17.304,>17.304,99.99,0.11,0.087,g
2459475.722,2021-09-18.2238434,bA,2.05,17.368,>17.368,99.99,-0.038,0.082,g
2459476.642,2021-09-19.1433924,bt,1.56,16.904,>16.904,99.99,-0.117,0.126,g
2459480.629,2021-09-23.1308068,bt,1.49,17.185,>17.185,99.99,-0.01,0.097,g
2459486.57,2021-09-29.0727099,bt,2,17.831,>17.831,99.99,0.082,0.054,g
2459488.627,2021-10-01.1293899,bt,1.6,17.548,>17.548,99.99,-0.002,0.07,g
2459492.588,2021-10-05.0903504,bt,1.59,17.923,>17.923,99.99,-0.008,0.049,g
2459497.576,2021-10-10.0782128,bt,1.6,17.707,>17.707,99.99,0.179,0.06,g
2459499.578,2021-10-12.0805021,bt,1.68,17.757,>17.757,99.99,0.027,0.057,g
2459502.558,2021-10-15.0607627,bt,2.16,17.109,>17.109,99.99,0.221,0.104,g
2459508.555,2021-10-21.0582964,bt,2.02,16.761,>16.761,99.99,0.101,0.143,g
2459510.547,2021-10-23.0503281,bt,2.14,17.038,>17.038,99.99,-0.015,0.111,g
2459511.546,2021-10-24.0492334,bt,1.49,17.165,>17.165,99.99,0.234,0.099,g
2459570.03,2021-12-21.5323771,bt,1.61,16.373,>16.373,99.99,-0.825,0.205,g
2459587.133,2022-01-07.6344082,bD,1.49,17.822,>17.822,99.99,0.158,0.054,g
2459587.132,2022-01-07.6344081,bA,1.66,18.384,>18.384,99.99,0.096,0.032,g
2459592.125,2022-01-12.6260189,bD,1.5,18.205,>18.205,99.99,0.082,0.038,g
2459592.124,2022-01-12.6260187,bA,1.74,18.743,>18.743,99.99,0.066,0.023,g
2459593.999,2022-01-14.4999721,bt,1.49,17.479,>17.479,99.99,0.076,0.074,g
2459595.982,2022-01-16.4829987,bt,1.53,16.855,>16.855,99.99,-0.432,0.132,g
2459599.109,2022-01-19.6098790,bD,1.48,16.957,>16.957,99.99,-0.033,0.12,g
2459599.109,2022-01-19.6098793,bA,1.74,17.112,>17.112,99.99,0.184,0.104,g
2459602.108,2022-01-22.6092591,bD,2.18,17.217,>17.217,99.99,0.113,0.094,g
2459602.108,2022-01-22.6092594,bA,1.99,17.459,>17.459,99.99,0.181,0.075,g
2459603.948,2022-01-24.4488920,bt,2.17,17.187,>17.187,99.99,-0.167,0.097,g
2459605.082,2022-01-25.5826422,bD,1.56,17.389,>17.389,99.99,0.103,0.08,g
2459605.082,2022-01-25.5826428,bA,2.04,17.963,>17.963,99.99,-0.104,0.047,g
2459606.941,2022-01-27.4413140,bt,1.51,17.579,>17.579,99.99,0.001,0.068,g
2459609.072,2022-01-29.5721949,bD,1.47,17.777,>17.777,99.99,-0.018,0.056,g
2459609.071,2022-01-29.5721942,bA,1.68,18.45,>18.450,99.99,0.035,0.03,g
2459618.058,2022-02-07.5581969,bA,2,18.461,>18.461,99.99,0.02,0.03,g
2459618.058,2022-02-07.5581968,bD,1.54,17.93,>17.930,99.99,0.116,0.049,g
2459620.05,2022-02-09.5495512,bD,1.53,17.738,>17.738,99.99,0.047,0.058,g
2459620.049,2022-02-09.5495510,bA,1.72,18.577,>18.577,99.99,-0.027,0.027,g
2459622.031,2022-02-11.5311804,bD,1.46,17.578,>17.578,99.99,0.092,0.068,g
2459622.031,2022-02-11.5311811,bA,1.69,17.902,>17.902,99.99,-0.117,0.05,g
2459624.039,2022-02-13.5389623,bD,1.54,17.109,>17.109,99.99,0.065,0.104,g
2459624.039,2022-02-13.5389623,bA,1.68,17.456,>17.456,99.99,0.019,0.076,g
2459626.027,2022-02-15.5269562,bD,1.55,16.783,>16.783,99.99,-0.433,0.141,g
2459626.027,2022-02-15.5269561,bA,2.02,17.115,>17.115,99.99,0.379,0.104,g
2459631.033,2022-02-20.5322605,bD,1.47,17.296,>17.296,99.99,-0.21,0.088,g
2459631.033,2022-02-20.5322607,bA,1.67,17.353,>17.353,99.99,-0.132,0.083,g
2459631.945,2022-02-21.4440916,bt,1.46,17.111,>17.111,99.99,0.236,0.104,g
2459633.998,2022-02-23.4975675,bA,2,17.704,>17.704,99.99,0.046,0.06,g
2459633.998,2022-02-23.4975671,bD,1.54,17.631,>17.631,99.99,0.232,0.064,g
2459635.017,2022-02-24.5161498,bt,1.55,17.389,>17.389,99.99,-0.007,0.08,g
2459635.898,2022-02-25.3970372,bt,1.45,17.725,>17.725,99.99,-0.076,0.059,g
2459638.009,2022-02-27.5079240,bD,1.65,17.94,>17.940,99.99,0.07,0.048,g
2459638.009,2022-02-27.5079237,bA,2.01,18.543,>18.543,99.99,0.047,0.028,g
2459640.038,2022-03-01.5366259,bD,1.47,17.977,>17.977,99.99,-0.026,0.047,g
2459640.038,2022-03-01.5366270,bA,1.71,18.574,>18.574,99.99,0.007,0.027,g
2459643.969,2022-03-05.4675383,bD,1.66,17.788,>17.788,99.99,-0.138,0.056,g
2459643.969,2022-03-05.4675383,bA,1.78,18.411,>18.411,99.99,0.041,0.031,g
2459645.982,2022-03-07.4807743,bD,1.47,18.051,>18.051,99.99,-0.018,0.044,g
2459645.982,2022-03-07.480775,bA,1.68,18.557,>18.557,99.99,-0.047,0.027,g
2459648.986,2022-03-10.4842168,bD,1.46,17.871,>17.871,99.99,0.04,0.052,g
2459648.986,2022-03-10.4842166,bA,1.66,18.79,>18.790,99.99,-0.003,0.022,g
2459650.948,2022-03-12.4463631,bA,2.12,17.971,>17.971,99.99,0.018,0.047,g
2459650.948,2022-03-12.4463635,bD,1.6,17.818,>17.818,99.99,0.038,0.054,g
2459652.955,2022-03-14.4537371,bD,1.6,17.296,>17.296,99.99,0.173,0.088,g
2459652.955,2022-03-14.4537377,bA,1.99,17.099,>17.099,99.99,-0.213,0.105,g
2459653.962,2022-03-15.4598328,bt,1.47,17.354,>17.354,99.99,0.2,0.083,g
2459655.96,2022-03-17.4585053,bD,1.62,16.967,>16.967,99.99,-0.293,0.119,g
2459655.995,2022-03-17.4931585,bA,1.97,16.813,>16.813,99.99,0.003,0.137,g
2459659.946,2022-03-21.4439350,bD,1.5,17.077,>17.077,99.99,-0.122,0.107,g
2459659.946,2022-03-21.4439346,bA,1.65,17.049,>17.049,99.99,0.342,0.11,g
2459664.991,2022-03-26.4890754,bD,1.85,17.971,>17.971,99.99,0.081,0.047,g
2459664.991,2022-03-26.4890751,bA,1.74,18.678,>18.678,99.99,0.003,0.025,g
2459667.005,2022-03-28.5022453,bD,1.48,18.653,>18.653,99.99,-0.006,0.025,g
2459667.005,2022-03-28.5022453,bA,1.72,19.135,>19.135,99.99,-0.016,0.016,g
2459669.986,2022-03-31.4835712,bt,1.65,17.573,>17.573,99.99,-0.001,0.068,g
2459672.13,2022-04-02.6273819,bA,2.11,18.439,>18.439,99.99,-0.055,0.031,g
2459672.13,2022-04-02.6273819,bD,1.67,18.086,>18.086,99.99,0.003,0.042,g
2459676.989,2022-04-07.4866747,bD,1.47,18.32,>18.320,99.99,-0.026,0.034,g
2459676.989,2022-04-07.4866751,bA,1.67,18.918,>18.918,99.99,0.043,0.02,g
2459678.833,2022-04-09.3304516,bt,1.52,18.115,>18.115,99.99,-0.142,0.041,g
2459680.764,2022-04-11.2616101,bt,1.43,17.649,>17.649,99.99,0.093,0.063,g
2459682.735,2022-04-13.2326570,bt,1.54,16.807,>16.807,99.99,0.567,0.137,g
2459686.882,2022-04-17.3789586,bt,1.47,16.667,>16.667,99.99,-0.3,0.156,g
2459687.884,2022-04-18.3808447,bt,1.48,17.359,>17.359,99.99,-0.288,0.083,g
2459689.921,2022-04-20.4179496,bt,1.48,16.983,>16.983,99.99,0.21,0.117,g
2459694.711,2022-04-25.2082990,bt,1.51,17.694,>17.694,99.99,-0.007,0.061,g
2459695.839,2022-04-26.3364906,bD,1.61,18.462,>18.462,99.99,0.024,0.03,g
2459695.84,2022-04-26.3364907,bA,2.04,18.687,>18.687,99.99,0.041,0.024,g
2459696.671,2022-04-27.1682497,bt,1.47,17.443,>17.443,99.99,0.12,0.077,g
2459696.97,2022-04-27.4667552,bD,1.53,18.362,>18.362,99.99,0.074,0.033,g
2459696.97,2022-04-27.4667555,bA,1.8,18.778,>18.778,99.99,-0.021,0.022,g
2459698.024,2022-04-28.5211563,bD,1.55,18.035,>18.035,99.99,0.063,0.044,g
2459698.024,2022-04-28.5211555,bA,1.67,18.55,>18.550,99.99,0.039,0.028,g
2459698.865,2022-04-29.3618381,bA,1.69,18.991,>18.991,99.99,-0.02,0.018,g
2459698.865,2022-04-29.3618375,bD,1.45,18.355,>18.355,99.99,-0.061,0.033,g
2459702.733,2022-05-03.2302930,bH,1.48,18.031,>18.031,99.99,0.088,0.045,g
2459702.734,2022-05-03.2302932,bE,1.51,17.656,>17.656,99.99,-0.15,0.063,g
2459704.751,2022-05-05.2481528,bH,1.4,18.134,>18.134,99.99,-0.068,0.04,g
2459704.751,2022-05-05.2481528,bE,1.46,17.599,>17.599,99.99,0.118,0.066,g
2459708.794,2022-05-09.2905825,bD,1.51,17.422,>17.422,99.99,0.029,0.078,g
2459708.794,2022-05-09.2905833,bA,2.03,17.563,>17.563,99.99,-0.088,0.069,g
2459709.869,2022-05-10.3659105,bD,1.61,17.671,>17.671,99.99,0.023,0.062,g
2459709.869,2022-05-10.3659108,bA,1.8,17.758,>17.758,99.99,-0.064,0.057,g
2459710.79,2022-05-11.2870366,bD,1.52,17.208,>17.208,99.99,0.25,0.095,g
2459710.79,2022-05-11.2870366,bA,1.74,17.268,>17.268,99.99,0.015,0.09,g
2459711.787,2022-05-12.2835258,bD,1.65,16.494,>16.494,99.99,-0.351,0.183,g
2459711.787,2022-05-12.2835256,bA,1.81,16.354,>16.354,99.99,-0.316,0.209,g
2459713.014,2022-05-13.5109071,bD,1.73,17.625,>17.625,99.99,-0.046,0.065,g
2459713.014,2022-05-13.5109076,bA,2.05,17.54,>17.540,99.99,0.289,0.07,g
2459713.91,2022-05-14.4070197,bD,1.55,17.325,>17.325,99.99,-0.015,0.085,g
2459713.91,2022-05-14.4070203,bA,2.04,17.285,>17.285,99.99,0.175,0.089,g
2459714.733,2022-05-15.2296462,bE,1.99,16.885,>16.885,99.99,0.425,0.128,g
2459715.069,2022-05-15.5654655,bD,1.48,16.888,>16.888,99.99,-0.165,0.128,g
2459715.069,2022-05-15.5654662,bA,1.64,16.93,>16.930,99.99,-0.167,0.123,g
2459715.984,2022-05-16.4806254,bD,1.66,16.974,>16.974,99.99,-0.007,0.118,g
2459715.984,2022-05-16.4806248,bA,2.48,17.032,>17.032,99.99,-0.122,0.112,g
2459716.722,2022-05-17.2187037,bH,1.7,16.06,>16.060,99.99,0.896,0.274,g
2459716.722,2022-05-17.2187043,bE,1.53,16.068,>16.068,99.99,0.213,0.272,g
2459717.015,2022-05-17.5123810,bD,1.53,17.085,>17.085,99.99,-0.042,0.106,g
2459717.016,2022-05-17.5123804,bA,1.62,17.182,>17.182,99.99,0.067,0.097,g
2459720.755,2022-05-21.2523710,bD,1.77,18.01,>18.010,99.99,0.073,0.045,g
2459721.039,2022-05-21.5359872,bA,1.73,17.972,>17.972,99.99,0.114,0.047,g
2459721.679,2022-05-22.1758909,bH,1.41,18.078,>18.078,99.99,0.007,0.043,g
2459721.679,2022-05-22.1758913,bE,1.46,17.657,>17.657,99.99,0.102,0.063,g
2459722.692,2022-05-23.1881987,bE,1.47,17.651,>17.651,99.99,-0.046,0.063,g
2459722.691,2022-05-23.1881978,bH,1.41,18.21,>18.210,99.99,-0.011,0.038,g
2459723.819,2022-05-24.3151652,bA,1.69,18.331,>18.331,99.99,-0.01,0.034,g
2459723.818,2022-05-24.3151652,bD,1.55,17.859,>17.859,99.99,-0.207,0.052,g
2459724.699,2022-05-25.1959766,bi,1.36,16.495,>16.495,99.99,-0.212,0.183,g
2459725.05,2022-05-25.5461690,bA,1.68,18.692,>18.692,99.99,0.045,0.024,g
2459725.049,2022-05-25.5461685,bD,1.46,17.789,>17.789,99.99,0.024,0.056,g
2459725.676,2022-05-26.1729423,bl,1.48,19.105,>19.105,99.99,-0.006,0.017,g
2459725.676,2022-05-26.1729430,bi,1.38,19.376,>19.376,99.99,0.004,0.013,g
2459725.968,2022-05-26.4651461,bD,1.48,18.256,>18.256,99.99,-0.057,0.036,g
2459725.968,2022-05-26.4651464,bA,1.73,19.027,>19.027,99.99,-0.019,0.018,g
2459726.887,2022-05-27.3836798,bA,2,18.742,>18.742,99.99,-0.071,0.023,g
2459726.888,2022-05-27.3849390,bD,1.55,17.909,>17.909,99.99,0.103,0.05,g
2459727.745,2022-05-28.2421011,bE,1.48,17.699,>17.699,99.99,0.063,0.06,g
2459730.043,2022-05-30.5402459,bD,1.48,17.371,>17.371,99.99,-0.547,0.082,g
2459730.044,2022-05-30.5402454,bA,2.02,18.067,>18.067,99.99,-0.043,0.043,g
2459731.817,2022-06-01.3138415,bA,1.79,18.634,>18.634,99.99,-0.049,0.026,g
2459731.817,2022-06-01.3138418,bD,1.5,18.088,>18.088,99.99,-0.047,0.042,g
2459732.968,2022-06-02.4645155,bA,2.08,18.712,>18.712,99.99,-0.002,0.024,g
2459732.967,2022-06-02.4645149,bD,1.53,18.211,>18.211,99.99,-0.059,0.038,g
2459733.905,2022-06-03.4025921,bD,1.49,18.571,>18.571,99.99,0.006,0.027,g
2459733.906,2022-06-03.4025916,bA,1.79,19.098,>19.098,99.99,0.003,0.017,g
2459734.893,2022-06-04.3902196,bD,1.45,18.651,>18.651,99.99,-0.019,0.025,g
2459734.893,2022-06-04.3902193,bA,1.81,18.856,>18.856,99.99,0.075,0.021,g
2459735.99,2022-06-05.4863700,bA,2.02,18.832,>18.832,99.99,-0.021,0.021,g
2459735.989,2022-06-05.4863694,bD,1.48,18.288,>18.288,99.99,0.03,0.035,g
2459737.653,2022-06-07.1499884,bH,1.44,17.765,>17.765,99.99,-0.059,0.057,g
2459737.653,2022-06-07.1499879,bE,1.5,17.631,>17.631,99.99,-0.085,0.064,g
2459738.648,2022-06-08.1444311,bE,1.49,17.273,>17.273,99.99,-0.012,0.089,g
2459738.647,2022-06-08.1444317,bH,1.7,17.578,>17.578,99.99,-0.085,0.068,g
2459739.642,2022-06-09.1392989,bE,1.52,17.303,>17.303,99.99,0.134,0.087,g
2459739.642,2022-06-09.1392989,bH,1.45,17.384,>17.384,99.99,0.19,0.081,g
2459741.65,2022-06-11.1471906,bE,1.54,16.836,>16.836,99.99,-0.157,0.134,g
2459741.65,2022-06-11.1471910,bH,1.45,16.859,>16.859,99.99,-0.007,0.131,g
2459742.664,2022-06-12.1608972,bE,1.5,16.74,>16.740,99.99,-0.025,0.146,g
2459743.636,2022-06-13.1328641,bi,1.43,16.457,>16.457,99.99,-0.255,0.19,g
2459743.635,2022-06-13.1328641,bl,1.48,16.547,>16.547,99.99,-0.656,0.175,g
2459746.812,2022-06-16.3094785,bt,1.56,16.721,>16.721,99.99,0.332,0.149,g
2459750.87,2022-06-20.3678296,bD,1.46,18.529,>18.529,99.99,0.039,0.028,g
2459750.871,2022-06-20.3678305,bA,1.7,19.303,>19.303,99.99,-0.015,0.014,g
2459753.831,2022-06-23.3282630,bt,1.43,17.461,>17.461,99.99,-0.014,0.075,g
2459756.875,2022-06-26.3725486,bt,1.5,17.765,>17.765,99.99,-0.164,0.057,g
2459759.928,2022-06-29.4262820,bD,1.55,18.141,>18.141,99.99,-0.026,0.04,g
2459759.929,2022-06-29.4262827,bA,2.03,18.722,>18.722,99.99,0.072,0.024,g
2459764.871,2022-07-04.3694869,bD,1.5,18.454,>18.454,99.99,0.01,0.03,g
