###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58620.256036  23.875 29.000     1   30 o  0   1.12 174.24897  55.16395  3301.36  7935.25 2.16 2.09  52.5 -0.425 18.89 19.38 02a58620o0052o
58620.261192 -21.290  1.773   -11   20 o  0   1.25 174.24897  55.16395  3244.46  7853.07 2.09 2.07  23.9 -0.440 18.90 19.39 02a58620o0063o
58620.271101 -23.244  9.565    -2   18 o  0   0.99 174.24897  55.16395  7398.16  2605.86 1.91 1.84 -54.5 -0.447 18.96 19.40 02a58620o0084o
58622.313691  22.644  8.643     3   28 o  0   1.25 174.24897  55.16395  2857.77  4065.16 3.45 2.98 -11.7 -0.415 18.51 19.55 01a58622o0156o
58622.316929 -21.414  2.755   -10   27 o  0   0.96 174.24897  55.16395  2878.32  4103.74 3.20 2.79 -10.0 -0.435 18.65 19.54 01a58622o0163o
58622.322471  20.793  1.556    18   27 o  0   0.80 174.24897  55.16395  2820.34  4024.75 3.36 2.90 -12.0 -0.416 18.56 19.53 01a58622o0175o
58622.334488 -21.839  3.906    -7   26 o  0   1.08 174.24897  55.16395  2802.62  4140.34 3.24 2.85  -8.9 -0.437 18.53 19.51 01a58622o0201o
58626.304756 -20.473  0.745   -24   18 o  0   1.24 174.24897  55.16395  8144.33 10253.70 3.34 3.29  76.1 -0.429 19.16 20.97 01a58626o0167o
58626.307978 -19.960  0.380   -38   14 o  0   1.72 174.24897  55.16395  8166.67 10292.48 3.15 3.07  81.2 -0.448 19.25 21.01 01a58626o0174o
58626.308958  23.122  7.875     2   16 o  0   1.30 174.24897  55.16395  2396.18   158.60 3.66 3.27 -12.7 -0.377 19.27 21.08 01a58626o0176o
58626.311777  20.464  0.697    24   16 o  0   1.28 174.24897  55.16395  2415.84   197.24 4.01 3.66 -12.6 -0.363 19.13 21.07 01a58626o0182o
58626.314092 -19.813  0.398   -43   17 o  0   1.27 174.24897  55.16395  8104.95 10218.59 3.55 3.30   2.3 -0.414 19.06 20.98 01a58626o0187o
58626.316857 -21.264  1.457   -11   16 o  0   1.45 174.24897  55.16395  2362.78   119.08 4.18 3.65 -15.7 -0.348 19.20 21.07 01a58626o0193o
58626.325671 -19.813  0.396   -43   17 o  0   1.10 174.24897  55.16395  8084.39 10338.44 3.23 3.14  17.7 -0.433 19.17 21.00 01a58626o0212o
58626.326592 -21.277  1.378   -11   15 o  0   1.42 174.24897  55.16395  2347.81   237.33 3.66 3.17 -14.7 -0.380 19.27 21.08 01a58626o0214o
58628.304326  21.842  1.746     7   12 o  0   1.07 174.24897  55.16395  5782.33  6608.93 2.17 1.97  44.0 -0.438 19.63 20.95 02a58628o0164o
58628.307071 -21.484  1.021    -9    9 o  0   1.56 174.24897  55.16395  5764.13  6568.90 2.14 1.91  42.7 -0.440 19.63 20.93 02a58628o0170o
58628.313131  24.514 19.500     1   11 o  0   0.83 174.24897  55.16395  5819.04  6644.66 2.11 1.90  44.4 -0.445 19.66 20.96 02a58628o0183o
58628.322391  21.543  1.314     9   12 o  0   1.11 174.24897  55.16395  5838.00  6527.95 2.25 1.93  41.9 -0.437 19.65 21.02 02a58628o0203o
58630.284993 -20.394  0.576   -25   15 o  0   1.03 174.24897  55.16395  8147.34 10251.78 2.75 2.68  53.3 -0.494 19.35 21.00 01a58630o0102o
58630.287765 -20.533  0.710   -22   16 o  0   0.92 174.24897  55.16395  8170.35 10290.98 2.76 2.70  49.3 -0.493 19.33 21.00 01a58630o0108o
58630.293349 -19.803  0.331   -44   14 o  0   1.13 174.24897  55.16395  8105.78 10217.79 2.82 2.73  30.9 -0.483 19.30 20.99 01a58630o0120o
58630.300782 -21.528  1.585    -9   14 o  0   1.26 174.24897  55.16395  2400.00   156.71 3.38 2.94 -12.1 -0.401 19.37 21.08 01a58630o0136o
58630.303551 -21.713  2.032    -8   15 o  0   1.36 174.24897  55.16395  2423.42   198.57 3.66 3.09 -15.5 -0.365 19.31 21.07 01a58630o0142o
58630.304473 -20.171  0.491   -31   15 o  0   1.10 174.24897  55.16395  8088.41 10334.91 2.78 2.73  87.1 -0.496 19.32 20.98 01a58630o0144o
58630.308629 -20.326  0.500   -27   13 o  0   1.51 174.24897  55.16395  2364.91   117.73 3.42 2.96 -11.1 -0.389 19.34 21.06 01a58630o0153o
58630.318349 -22.458  4.111    -4   16 o  0   1.13 174.24897  55.16395  2349.63   232.62 3.32 2.89 -15.1 -0.390 19.38 21.05 01a58630o0174o
58634.300180  21.737  1.875     7   14 o  0   1.61 174.24897  55.16395  6660.09  3810.82 3.41 2.97  -9.8 -0.422 19.30 21.04 01a58634o0152o
58634.303436 -23.381  8.286    -2   13 o  0   1.41 174.24897  55.16395  6680.03  3847.44 3.37 3.03  -6.9 -0.425 19.30 21.03 01a58634o0159o
58634.308512 -20.912  0.971   -16   15 o  0   1.35 174.24897  55.16395  6621.81  3771.87 3.39 2.96  -9.2 -0.423 19.31 21.06 01a58634o0170o
58634.319137  20.590  0.770    21   16 o  0   1.12 174.24897  55.16395  6605.10  3888.98 3.53 3.07  -9.2 -0.413 19.29 21.07 01a58634o0193o
58636.294299  22.153  2.098     5   10 c  0   0.83 174.24897  55.16395   679.06  4787.56 2.43 2.31 -34.9 -0.406 19.75 21.54 02a58636o0138c
58636.297055  21.251  0.773    12    9 c  0   1.30 174.24897  55.16395   659.06  4748.21 2.55 2.35 -36.6 -0.397 19.73 21.53 02a58636o0144c
58636.303477  21.778  1.518     7   11 c  0   1.00 174.24897  55.16395   717.02  4820.23 2.44 2.35  15.3 -0.401 19.67 21.54 02a58636o0158c
58636.306236 -21.646  1.453    -8   12 c  0   1.27 174.24897  55.16395 10415.11  4850.23 2.69 2.54 -56.7 -0.427 19.66 21.60 02a58636o0164c
58636.308990  22.474  2.600     4   10 c  0   0.94 174.24897  55.16395 10396.23  4810.38 2.72 2.50 -56.7 -0.418 19.66 21.60 02a58636o0170c
58636.313236 -22.956  3.722    -2    9 c  0   1.18 174.24897  55.16395   730.48  4703.99 2.52 2.42  -1.8 -0.401 19.64 21.50 02a58636o0179c
58636.314151 -21.120  0.637   -13    8 c  0   1.63 174.24897  55.16395 10450.40  4892.24 2.66 2.49 -65.2 -0.408 19.69 21.56 02a58636o0181c
58636.324497  21.002  0.796    14   12 c  0   0.97 174.24897  55.16395 10465.89  4777.44 2.82 2.49  25.6 -0.415 19.63 21.54 02a58636o0203c
58642.339428 -21.236  1.279   -12   15 o  0   0.99 174.24897  55.16395  5319.63  7820.22 2.97 2.78 -18.5 -0.432 19.27 20.80 01a58642o0230o
58642.342666 -24.457 25.000    -1   15 o  0   1.24 174.24897  55.16395  5340.32  7858.76 3.05 2.84 -15.9 -0.431 19.21 20.79 01a58642o0237o
58642.348366  22.251  2.783     5   13 o  0   1.82 174.24897  55.16395  5278.58  7782.63 3.06 2.83 -14.5 -0.425 19.22 20.78 01a58642o0249o
58642.360119 -21.560  1.800    -9   16 o  0   1.22 174.24897  55.16395  5260.05  7899.48 2.97 2.78 -17.0 -0.442 19.21 20.73 01a58642o0274o
58644.285559  21.652  1.419     8   11 o  0   1.19 174.24897  55.16395  2640.22  4603.84 2.20 1.89  26.5 -0.455 19.36 20.20 02a58644o0115o
58644.288320  23.754 15.727     1   18 o  0   0.60 174.24897  55.16395  2621.82  4564.94 2.35 1.83  34.6 -0.453 19.38 20.22 02a58644o0121o
58644.293427 -25.753 68.500    -0   12 o  0   0.95 174.24897  55.16395  2679.56  4639.75 2.28 1.87  33.9 -0.443 19.36 20.22 02a58644o0132o
58644.303655  22.508  4.121     4   15 o  0   0.91 174.24897  55.16395  2697.87  4520.75 2.38 1.87  35.8 -0.466 19.31 20.21 02a58644o0154o
58646.266959  20.956  1.304    15   20 o  0   1.37 174.24897  55.16395  5321.16  7819.30 3.05 2.78  -7.8 -0.424 18.94 20.05 01a58646o0080o
58646.269723 -22.357  5.091    -4   21 o  0   1.11 174.24897  55.16395  5341.03  7855.33 2.95 2.77 -17.3 -0.448 18.95 20.06 01a58646o0086o
58646.274825  20.575  0.931    21   20 o  0   1.30 174.24897  55.16395  5281.45  7781.06 3.27 2.91 -10.4 -0.405 18.83 20.07 01a58646o0097o
58646.284973 -18.730  0.205  -117   24 o  0   5.82 174.24897  55.16395  5262.22  7895.61 2.79 2.66 -17.4 -0.468 18.99 20.10 01a58646o0119o
58648.259654  22.047  3.642     6   20 o  0   0.89 174.24897  55.16395  2645.88  4605.24 2.27 1.90  34.4 -0.454 19.02 19.63 02a58648o0056o
58648.262413  20.812  0.957    17   16 o  0   1.14 174.24897  55.16395  2627.61  4568.22 2.07 1.86  33.0 -0.459 19.14 19.71 02a58648o0062o
58648.267962  23.296 11.071     2   19 o  0   1.38 174.24897  55.16395  2682.27  4642.24 2.64 1.92  37.5 -0.482 19.05 19.74 02a58648o0074o
58648.277618  20.121  0.555    32   18 o  0   1.26 174.24897  55.16395  2701.46  4522.89 2.35 1.81  34.3 -0.458 19.09 19.72 02a58648o0095o
58654.239881 -19.936  6.618   -38  255 o  0   0.89 174.24897  55.16395  9326.83  7441.69 2.74 2.66  -4.3 -0.458 17.17 17.59 01a58654o0018o
58654.240355  18.996  2.085    92  191 o  0   1.19 174.24897  55.16395  9326.95  7441.44 2.68 2.60   1.1 -0.464 17.38 17.72 01a58654o0019o
58654.246857  20.959  2.140    15   32 o  0   0.98 174.24897  55.16395  9285.12  7404.86 2.73 2.52  -1.4 -0.474 18.67 19.52 01a58654o0033o
58654.258644  20.685  0.702    19   14 o  0   1.25 174.24897  55.16395  9269.45  7524.07 2.86 2.55   1.0 -0.460 19.29 20.85 01a58654o0058o
58656.252961  20.630  0.880    20   18 o  0   1.26 174.24897  55.16395  8782.38  8739.05 2.33 2.17 -82.6 -0.449 19.22 19.99 02a58656o0037o
58656.256687  22.140  2.854     5   14 o  0   1.10 174.24897  55.16395  8762.22  8699.68 2.32 2.21 -72.1 -0.433 19.34 20.31 02a58656o0045o
58656.262217 -21.859  2.176    -7   14 o  0   1.07 174.24897  55.16395  8817.17  8779.01 2.34 2.26 -81.4 -0.438 19.44 20.54 02a58656o0057o
58656.272013  22.884  6.105     2   16 o  0   1.04 174.24897  55.16395  8831.33  8661.41 2.42 2.26 -70.2 -0.430 19.48 20.58 02a58656o0078o
58658.249252 -21.349  2.290   -10   24 o  0   1.38 174.24897  55.16395  9127.98  1818.32 4.31 3.27 -10.4 -0.344 18.62 19.94 01a58658o0032o
58658.252980 -21.114  1.634   -13   21 o  0   1.37 174.24897  55.16395  9147.30  1856.67 4.06 3.15  -6.7 -0.366 18.87 20.39 01a58658o0040o
58658.259904  19.134  1.109    81   89 o  0   0.57 174.24897  55.16395  9091.24  1783.45 3.85 3.00  -9.6 -0.383 18.45 19.96 01a58658o0055o
58658.270101  21.237  2.875    12   33 o  0   0.97 174.24897  55.16395  9076.98  1904.42 4.02 3.10 -11.4 -0.371 18.50 20.07 01a58658o0077o
58668.296461  22.778  4.222     3   12 c  0   1.29 174.24897  55.16395  9580.87  6546.51 2.90 2.44  30.0 -0.405 19.59 21.27 02a58668o0125c
58668.300337  20.388  0.452    25   12 c  0   1.14 174.24897  55.16395  9561.45  6509.94 2.66 2.61  51.9 -0.402 19.61 21.24 02a58668o0133c
58668.305605  20.411  0.487    25   12 c  0   1.14 174.24897  55.16395  9614.69  6585.54 3.03 2.42  29.0 -0.395 19.58 21.23 02a58668o0144c
58668.316350  20.517  0.561    22   13 c  0   0.85 174.24897  55.16395  9639.73  6470.48 2.83 2.43  27.7 -0.392 19.56 21.22 02a58668o0166c
58682.278899  24.837 84.500     0   36 o  0   1.26 174.24897  55.16395  2124.19  5782.57 3.24 2.78 -14.8 -0.429 18.52 19.47 01a58682o0101o
58682.284129 -20.436  1.673   -24   41 o  0   1.12 174.24897  55.16395  2141.97  5821.45 3.26 2.83 -17.1 -0.424 18.45 19.29 01a58682o0112o
58682.289790 -20.143  1.311   -32   42 o  0   1.27 174.24897  55.16395  2083.04  5740.40 3.19 2.82 -16.4 -0.429 18.33 19.21 01a58682o0124o
58682.302839 -20.574  2.172   -21   46 o  0   1.32 174.24897  55.16395  2066.23  5856.74 3.23 2.80 -16.9 -0.434 18.25 19.07 01a58682o0152o
58700.260374 -21.195  1.565   -12   19 c  0   1.56 174.24897  55.16395  6885.04  8788.19 2.99 2.71 -48.7 -0.391 19.12 20.53 02a58700o0065c
58708.239015  18.903  1.021   100  102 c  0   1.06 174.24897  55.16395  6479.17  4850.95 3.12 2.38  36.5 -0.354 16.87 17.69 02a58708o0033c
58708.257941  18.818 17.757   108 1914 c  0   1.33 174.24897  55.16395  6547.94  4817.80 2.93 2.45  32.6 -0.345 14.21 15.42 02a58708o0073c
58790.596116  21.625  2.255     8   18 o  0   1.03 174.24897  55.16395  1972.37  6835.92 2.79 2.62  83.7 -0.407 19.17 20.28 01a58790o0889o
58790.598969 -24.148 19.800    -1   16 o  0   1.31 174.24897  55.16395  1954.01  6791.06 2.80 2.60  81.0 -0.407 19.15 20.29 01a58790o0895o
58790.604455  21.097  1.102    13   15 o  0   1.03 174.24897  55.16395  2013.10  6875.24 2.27 2.11 -89.7 -0.430 19.35 20.33 01a58790o0906o
58790.615242 -20.956  1.028   -15   16 o  0   1.15 174.24897  55.16395  2034.24  6758.04 2.26 2.10  86.6 -0.427 19.37 20.37 01a58790o0928o
58800.569998 -22.770  9.680    -3   27 o  0   1.76 174.24897  55.16395  1934.47 10131.57 2.24 1.93 -46.5 -0.478 18.41 18.78 02a58800o0831o
58800.573366 -19.374  0.502   -65   32 o  0   0.98 174.24897  55.16395  1954.42 10171.14 2.12 1.88 -45.6 -0.489 18.46 18.80 02a58800o0838o
58800.576229 -22.373  6.333    -4   26 o  0   1.24 174.24897  55.16395  6093.92    60.59 1.92 1.76 -64.9 -0.480 18.55 18.89 02a58800o0844o
58800.578975 -19.976  0.835   -37   31 o  0   0.81 174.24897  55.16395  1892.05 10089.71 2.15 1.91 -44.4 -0.456 18.47 18.83 02a58800o0850o
58800.589221 -20.652  1.400   -20   28 o  0   1.59 174.24897  55.16395  1866.95 10206.84 2.18 1.91 -49.4 -0.456 18.54 18.89 02a58800o0872o
58814.596773 -20.419  0.521   -25   13 o  0   1.01 174.24897  55.16395  6552.72   487.90 2.48 2.45  85.8 -0.401 19.33 20.67 01a58814o0861o
58814.599994 -21.164  1.103   -12   14 o  0   1.20 174.24897  55.16395  6531.10   450.65 2.33 2.30 -57.7 -0.410 19.43 20.67 01a58814o0868o
58814.605550 -21.822  2.161    -7   15 o  0   0.79 174.24897  55.16395  6591.99   528.12 2.37 2.32 -39.4 -0.398 19.40 20.67 01a58814o0880o
58814.617135 -20.958  0.797   -15   12 o  0   1.55 174.24897  55.16395  6611.32   401.99 2.17 2.09 -88.6 -0.422 19.29 20.49 01a58814o0903o
58816.555743  20.865  0.580    16   10 c  0   1.55 174.24897  55.16395  7337.86  2112.41 2.59 2.52 -53.5 -0.385 19.55 21.49 02a58816o0794c
58816.558564 -20.415  0.436   -25   11 c  0   1.06 174.24897  55.16395  7355.71  2151.54 2.53 2.45 -50.5 -0.387 19.61 21.50 02a58816o0800c
58816.565480 -22.431  2.714    -4   10 c  0   1.01 174.24897  55.16395  7299.71  2074.74 2.54 2.47 -52.0 -0.384 19.60 21.50 02a58816o0815c
58816.575303  21.149  0.901    13   11 c  0   1.06 174.24897  55.16395  7281.54  2192.90 2.55 2.49 -65.2 -0.387 19.64 21.51 02a58816o0836c
58822.582078  18.111  0.837   207  173 o  0   1.23 174.24897  55.16395  7687.57  6523.40 2.15 1.92 -87.5 -0.427 17.29 18.66 01a58822o0849o
58822.585356 -22.283  2.889    -4   13 o  0   0.74 174.24897  55.16395  7668.76  6487.62 2.05 1.89 -87.4 -0.422 19.52 20.85 01a58822o0856o
58822.591423 -20.548  0.524   -22   12 o  0   1.15 174.24897  55.16395  7724.66  6563.49 2.05 1.92  86.2 -0.424 19.56 20.95 01a58822o0868o
58822.601738  23.524  8.235     1   12 o  0   1.05 174.24897  55.16395  7747.06  6454.48 1.89 1.85  17.1 -0.416 19.68 21.04 01a58822o0890o
58824.643274 -22.035  2.000    -6   11 o  0   0.90 174.24897  55.16395  3277.22  7929.37 2.07 2.04  87.1 -0.430 19.72 21.27 02a58824o0904o
58824.647401  21.875  1.905     6   12 o  0   0.98 174.24897  55.16395  3297.45  7972.17 2.16 2.07  55.4 -0.424 19.77 21.29 02a58824o0913o
58824.654067  21.855  1.971     7   13 o  0   0.91 174.24897  55.16395  3234.29  7891.57 2.07 2.03  63.3 -0.431 19.73 21.15 02a58824o0927o
58824.659399 -21.819  1.833    -7   12 o  0   0.99 174.24897  55.16395  3215.85  8008.48 2.14 2.05 -54.4 -0.436 19.49 20.73 02a58824o0938o
58826.588646  21.126  1.394    13   18 o  0   0.77 174.24897  55.16395  8056.65 10435.67 2.43 2.04 -85.3 -0.412 19.35 20.35 01a58826o0833o
58826.592459  20.738  0.780    18   14 o  0   1.20 174.24897  55.16395  8039.19 10394.65 2.35 2.02 -85.1 -0.416 19.42 20.46 01a58826o0841o
58826.597751  21.573  2.476     8   21 o  0   0.79 174.24897  55.16395  8096.75 10476.17 2.37 2.01 -84.7 -0.425 19.48 20.63 01a58826o0852o
58826.611324 -23.503  8.125    -1   12 o  0   0.82 174.24897  55.16395  8118.63 10359.03 2.31 1.89 -86.9 -0.416 19.78 21.33 01a58826o0880o
58826.614116 -21.344  1.061   -10   11 o  0   1.11 174.24897  55.16395  2527.52   225.32 2.10 1.98  50.3 -0.464 19.73 21.39 01a58826o0886o
58826.616967 -22.550  2.564    -4    9 o  0   1.72 174.24897  55.16395  2505.33   187.46 2.06 1.94  50.5 -0.465 19.72 21.41 01a58826o0892o
58826.623342 -22.849  5.000    -3   13 o  0   0.64 174.24897  55.16395  2568.80   264.74 2.11 1.97  39.9 -0.468 19.75 21.41 01a58826o0905o
58826.635627 -22.046  1.879    -6   10 o  0   1.14 174.24897  55.16395  2581.48   150.27 2.01 1.86  39.9 -0.462 19.80 21.45 01a58826o0931o
58828.575803 -19.643  0.344   -50   17 o  0   1.77 174.24897  55.16395  4800.23  3982.79 2.17 1.88  43.9 -0.441 18.82 19.39 02a58828o0820o
58828.579039 -23.579 15.308    -1   21 o  0   1.35 174.24897  55.16395  4819.02  4021.87 2.22 1.94  45.0 -0.433 18.80 19.40 02a58828o0827o
58828.585253  21.724  2.800     7   21 o  0   1.07 174.24897  55.16395  4761.80  3944.16 2.15 1.91  41.9 -0.441 18.81 19.42 02a58828o0840o
58828.595846 -24.893 41.000    -0   16 o  0   3.49 174.24897  55.16395  4739.26  4061.84 2.17 1.92  44.9 -0.444 18.87 19.45 02a58828o0862o
58830.561778 -21.084  4.084   -13   55 o  0   0.88 174.24897  55.16395  2582.35   255.80 2.13 2.03  10.1 -0.433 17.43 17.33 01a58830o0797o
58832.601253  18.324  0.871   170  148 o  0   1.30 174.24897  55.16395  4794.98  3987.66 2.50 2.16  38.2 -0.445 16.14 16.76 02a58832o0444o
58832.604595  20.073  2.173    34   74 o  0   0.96 174.24897  55.16395  4815.53  4028.13 2.40 2.04  39.0 -0.452 17.19 18.32 02a58832o0451o
58832.610681  21.682  3.985     8   31 o  0   0.77 174.24897  55.16395  4758.84  3950.54 2.19 2.00  38.8 -0.435 18.49 19.15 02a58832o0463o
58832.623541 -20.729  1.242   -19   23 o  0   0.95 174.24897  55.16395  4744.65  4069.42 2.26 2.09  44.5 -0.417 18.80 19.56 02a58832o0489o
58836.595497  21.225  1.284    12   15 o  0   0.77 174.24897  55.16395   166.71  5740.07 2.32 1.88 -57.1 -0.400 19.48 20.60 02a58836o0839o
58836.599213 -20.238  0.477   -29   14 o  0   0.96 174.24897  55.16395   187.18  5781.20 2.53 2.05 -58.4 -0.402 19.42 20.61 02a58836o0847o
58836.605739 -26.334 124.000    -0   13 o  0   1.04 174.24897  55.16395   126.78  5696.35 2.38 1.95 -59.0 -0.399 19.45 20.60 02a58836o0860o
58836.607165 -21.461  1.528   -10   14 o  0   1.09 174.24897  55.16395  9908.70  5786.23 2.56 2.16 -66.4 -0.439 19.44 20.65 02a58836o0863o
58836.611351  21.407  1.456    10   14 o  0   1.34 174.24897  55.16395  9927.77  5828.61 2.80 2.19 -62.0 -0.445 19.38 20.63 02a58836o0871o
58836.618908  20.282  0.496    28   14 o  0   1.17 174.24897  55.16395  9872.38  5757.06 2.48 2.10 -64.5 -0.445 19.42 20.60 02a58836o0886o
58836.619365 -23.819 14.222    -1   15 o  0   0.75 174.24897  55.16395   110.52  5818.07 2.52 2.03 -55.9 -0.395 19.39 20.57 02a58836o0887o
58836.631258  22.144  2.762     5   14 o  0   1.10 174.24897  55.16395  9859.26  5875.41 2.44 2.12 -62.9 -0.437 19.47 20.58 02a58836o0910o
58846.607611 -21.400  1.018   -10   10 o  0   1.20 174.24897  55.16395  5283.41  2715.16 2.24 1.96  85.8 -0.406 19.74 21.55 01a58846o0889o
58846.610504  22.992  4.333     2   10 o  0   0.93 174.24897  55.16395  5263.83  2676.05 2.05 2.02  20.4 -0.404 19.84 21.54 01a58846o0895o
58846.617543 -21.297  0.921   -11   10 o  0   0.90 174.24897  55.16395  5322.65  2753.77 2.13 1.96  82.6 -0.405 19.79 21.53 01a58846o0910o
58846.631599  22.257  2.204     4   10 o  0   1.00 174.24897  55.16395  5340.62  2635.71 2.20 2.02  79.1 -0.403 19.75 21.57 01a58846o0939o
58850.575621  21.679  1.427     8   11 o  0   0.99 174.24897  55.16395  1270.16  3009.31 2.48 1.96  79.7 -0.434 19.74 21.42 01a58850o0754o
58850.584661 -20.546  0.553   -22   12 o  0   0.76 174.24897  55.16395  1248.62  2972.74 2.48 1.94  80.8 -0.431 19.72 21.45 01a58850o0773o
58850.587460 -20.823  0.596   -17   10 o  0   1.10 174.24897  55.16395  1308.86  3047.19 2.44 1.91  80.0 -0.433 19.76 21.49 01a58850o0779o
58850.597137  22.563  3.321     3   11 o  0   0.84 174.24897  55.16395  1325.20  2932.00 2.62 2.19  81.2 -0.428 19.68 21.58 01a58850o0800o
58864.589079 -19.671  1.217   -49   60 o  0   1.21 174.24897  55.16395  7313.55  7724.87 2.45 2.17  43.2 -0.427 17.76 18.09 02a58864o0048o
58864.600651  21.791  5.179     7   36 o  0   1.47 174.24897  55.16395  3254.49  2808.67 2.27 1.94  32.5 -0.455 18.25 18.91 02a58864o0072o
58864.613383 -19.448  1.568   -60   95 o  0   0.89 174.24897  55.16395  3312.89  2883.62 2.12 1.86  32.5 -0.475 17.08 17.13 02a58864o0098o
58866.585592 -21.902  1.831    -6   12 o  0   1.27 174.24897  55.16395  4582.77  4472.19 2.48 2.07  89.7 -0.399 19.54 20.96 01a58866o0793o
58866.588466  21.848  1.590     7   10 o  0   1.12 174.24897  55.16395  4562.66  4434.55 2.51 2.10  89.2 -0.401 19.50 20.96 01a58866o0799o
58866.593749 -22.318  2.841    -4   12 o  0   1.28 174.24897  55.16395  5954.67  6050.21 2.44 1.97 -89.1 -0.408 19.57 20.89 01a58866o0810o
58866.605692  23.545  9.083     1   13 o  0   0.69 174.24897  55.16395  5940.48  6165.87 2.68 2.11  89.8 -0.398 19.50 20.92 01a58866o0835o
58868.572366 -22.128  2.371    -5   12 o  0   1.11 174.24897  55.16395    64.71  6578.06 2.02 1.85 -18.0 -0.392 19.72 21.22 02a58868o0801o
58868.581193 -24.825 23.800    -0   10 o  0   1.45 174.24897  55.16395   102.62  6613.69 2.05 1.85  -8.7 -0.380 19.70 21.19 02a58868o0818o
58868.591031  21.835  1.390     7    9 o  0   1.53 174.24897  55.16395   123.12  6492.03 2.05 1.88 -19.7 -0.375 19.72 21.17 02a58868o0837o
58868.594707  20.785  0.660    18   12 o  0   1.39 174.24897  55.16395  9576.74  6539.03 2.35 2.06 -67.2 -0.436 19.73 21.21 02a58868o0844o
58868.597755  22.353  2.816     4   12 o  0   1.37 174.24897  55.16395  1028.29  4078.82 2.28 2.01 -57.3 -0.442 19.68 21.23 02a58868o0850o
58868.603327 -21.545  1.407    -9   12 o  0   0.77 174.24897  55.16395   974.94  3999.45 2.25 2.00 -57.1 -0.449 19.69 21.22 02a58868o0861o
58868.613921  20.758  0.557    18   10 o  0   1.63 174.24897  55.16395  9634.22  6462.89 2.37 2.01 -62.1 -0.444 19.74 21.18 02a58868o0882o
58870.553789  20.987  0.677    15   10 o  0   1.09 174.24897  55.16395  4582.38  4472.14 2.21 1.95  89.6 -0.417 19.77 21.43 01a58870o0753o
58870.557254  22.559  2.789     3   10 o  0   1.11 174.24897  55.16395  4562.50  4432.83 2.13 1.98 -86.1 -0.415 19.79 21.42 01a58870o0760o
58870.564759 -21.468  0.990    -9    9 o  0   1.34 174.24897  55.16395  4620.86  4509.51 2.22 2.00 -88.2 -0.410 19.75 21.33 01a58870o0776o
58870.576281 -20.480  0.544   -23   13 o  0   0.77 174.24897  55.16395  4638.68  4394.76 2.24 2.01 -87.9 -0.414 19.69 21.28 01a58870o0800o
58872.564076  20.004  2.447    36   89 c  0   0.11 174.24897  55.16395 10520.30  3999.01 2.69 2.47 -65.1 -0.414 19.81 22.04 02a58872o0784c
58872.567055 -23.327  6.688    -2   11 c  0   1.77 174.24897  55.16395    48.04  6536.03 2.48 2.12 -51.6 -0.370 19.91 22.04 02a58872o0790c
58872.573269  21.085  0.683    13    9 c  0   1.22 174.24897  55.16395  1011.95  4037.88 2.49 2.34 -58.4 -0.424 19.80 22.05 02a58872o0802c
58872.576799 -22.089  1.522    -5    8 c  0   1.55 174.24897  55.16395   107.40  6608.09 2.60 2.16 -53.6 -0.379 19.84 22.03 02a58872o0809c
58872.578570  21.000  0.676    14   10 c  0   1.21 174.24897  55.16395  1028.04  4081.52 2.70 2.38  32.4 -0.405 19.77 22.06 02a58872o0812c
58872.581899 -22.816  3.190    -3    9 c  0   1.68 174.24897  55.16395   971.19  4002.13 2.48 2.41  35.7 -0.412 19.81 22.06 02a58872o0818c
58872.588863 -21.691  1.088    -8    8 c  0   1.07 174.24897  55.16395   121.14  6486.92 2.47 2.26   8.2 -0.352 19.82 22.03 02a58872o0831c
58872.593577 -21.013  0.562   -14    8 c  0   1.28 174.24897  55.16395   952.77  4112.93 2.69 2.38  32.3 -0.400 19.75 22.05 02a58872o0839c
58874.570631  24.142 13.750     1   11 o  0   0.86 174.24897  55.16395  5443.53  2222.55 2.43 1.94  82.7 -0.419 19.76 21.72 01a58874o0794o
58874.574613 -23.316  5.176    -2    9 o  0   1.32 174.24897  55.16395  5462.44  2261.40 2.43 1.94  84.1 -0.420 19.77 21.72 01a58874o0802o
58874.582365 -26.410 109.000    -0   11 o  0   1.11 174.24897  55.16395  5406.10  2183.11 2.42 1.92  82.6 -0.421 19.77 21.74 01a58874o0818o
58874.595585  22.430  2.763     4   11 o  0   0.87 174.24897  55.16395  5390.37  2298.65 2.45 1.95  84.3 -0.421 19.74 21.72 01a58874o0845o
58876.579681 -21.921  1.612    -6   10 c  0   0.90 174.24897  55.16395  9302.09  2637.07 2.46 2.31 -60.6 -0.405 19.80 21.98 02a58876o0786c
58876.583444  21.475  1.108     9   10 c  0   1.03 174.24897  55.16395  9281.73  2595.52 2.46 2.33 -63.1 -0.401 19.83 21.99 02a58876o0792c
58876.589577  21.104  0.762    13   10 c  0   0.97 174.24897  55.16395  9341.15  2674.56 2.40 2.35 -58.7 -0.400 19.80 21.97 02a58876o0803c
58876.599580  20.502  0.440    23   10 c  0   1.13 174.24897  55.16395  9361.56  2557.69 2.44 2.39 -53.2 -0.396 19.78 21.98 02a58876o0823c
58878.605414  20.589  0.653    21   14 o  0   0.84 174.24897  55.16395  5453.86  2219.54 2.63 2.45  83.4 -0.388 19.49 21.31 01a58878o0808o
