HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458670.039,2019-07-05.5414471,bD,1.53,18.604,>18.604,99.99,0.033,0.026,g
2458675.051,2019-07-10.5529723,bD,1.52,18.726,>18.726,99.99,-0.063,0.023,g
2458677.923,2019-07-13.4238783,bt,1.46,18.27,>18.270,99.99,0.019,0.036,g
2458679.031,2019-07-14.5318711,bD,1.47,17.728,>17.728,99.99,-0.19,0.059,g
2458681.019,2019-07-16.5198612,bD,1.5,16.962,>16.962,99.99,-0.031,0.119,g
2458684.123,2019-07-19.6233517,bD,2,17.795,>17.795,99.99,-0.224,0.055,g
2458684.93,2019-07-20.4302878,bt,1.57,17.449,>17.449,99.99,0.186,0.076,g
2458690.849,2019-07-26.3487410,bt,1.52,17.898,>17.898,99.99,0.044,0.05,g
2458700.088,2019-08-04.5876945,bD,1.52,18.864,>18.864,99.99,-0.018,0.021,g
2458701.084,2019-08-05.5833893,bD,1.46,18.825,>18.825,99.99,-0.015,0.021,g
2458715.924,2019-08-20.4221215,bD,1.53,17.316,>17.316,99.99,-0.207,0.086,g
2458717.923,2019-08-22.4209203,bD,1.49,17.253,>17.253,99.99,-0.14,0.091,g
2458721.927,2019-08-26.4247515,bt,1.49,18.319,>18.319,99.99,-0.04,0.034,g
2458724.008,2019-08-28.5049585,bD,1.62,18.741,>18.741,99.99,-0.072,0.023,g
2458725.034,2019-08-29.5318421,bD,1.45,18.901,>18.901,99.99,-0.009,0.02,g
2458727,2019-08-31.4975172,bD,1.48,18.11,18.08,0.213,0.213,0.041,g
2458754.027,2019-09-27.5222613,bD,1.46,18.288,>18.288,99.99,-0.025,0.035,g
2458754.782,2019-09-28.2772528,bt,1.53,18.256,>18.256,99.99,-0.105,0.036,g
2458755.753,2019-09-29.2485538,bt,1.7,18.097,>18.097,99.99,0,0.042,g
2458762.929,2019-10-06.4243678,bD,1.49,18.618,>18.618,99.99,-0.061,0.026,g
2458763.909,2019-10-07.4040803,bD,1.55,17.747,>17.747,99.99,0.168,0.058,g
2458764.871,2019-10-08.3658494,bD,1.5,18.185,>18.185,99.99,-0.024,0.039,g
2458765.946,2019-10-09.4406424,bD,1.52,18.17,>18.170,99.99,0.144,0.039,g
2458766.81,2019-10-10.3049685,bt,1.5,17.823,>17.823,99.99,0.032,0.054,g
2458769.929,2019-10-13.4238747,bt,1.55,16.539,>16.539,99.99,0.025,0.176,g
2458770.989,2019-10-14.4836126,bD,1.52,17.591,>17.591,99.99,0.064,0.067,g
2458771.964,2019-10-15.4586688,bD,1.6,17.607,>17.607,99.99,0.017,0.066,g
2458774.953,2019-10-18.4475189,bD,1.48,17.945,>17.945,99.99,0.083,0.048,g
2458777.805,2019-10-21.3002672,bD,1.65,18.411,>18.411,99.99,0.077,0.031,g
2458778.824,2019-10-22.3192170,bt,1.5,18.428,>18.428,99.99,-0.066,0.031,g
2458779.808,2019-10-23.3029811,bt,1.48,18.648,>18.648,99.99,-0.014,0.025,g
2458780.834,2019-10-24.3290800,bt,1.52,18.54,>18.540,99.99,0,0.028,g
2458781.888,2019-10-25.3831064,bD,1.5,18.804,>18.804,99.99,0.007,0.022,g
2458783.76,2019-10-27.2550497,bt,1.53,18.456,>18.456,99.99,0.016,0.03,g
2458784.759,2019-10-28.2543211,bt,1.54,18.351,>18.351,99.99,-0.028,0.033,g
2458786.82,2019-10-30.3144060,bt,1.46,18.407,>18.407,99.99,-0.04,0.031,g
2458787.856,2019-10-31.3510567,bt,1.5,18.28,>18.280,99.99,0.089,0.035,g
2458788.822,2019-11-01.3169472,bt,1.51,18.513,>18.513,99.99,0.059,0.029,g
2458789.851,2019-11-02.3459761,bt,1.56,18.351,>18.351,99.99,0.05,0.033,g
2458790.96,2019-11-03.4546386,bD,1.48,18.784,>18.784,99.99,-0.021,0.022,g
2458791.888,2019-11-04.3829943,bD,1.46,18.71,>18.710,99.99,-0.049,0.024,g
2458792.858,2019-11-05.3528167,bt,1.44,18.77,>18.770,99.99,0.008,0.023,g
2458802.752,2019-11-15.2471574,bD,1.48,18.308,>18.308,99.99,0.092,0.034,g
2458808.723,2019-11-21.2181434,bt,1.46,18.323,>18.323,99.99,0.088,0.034,g
2458810.723,2019-11-23.2186528,bD,1.54,18.7,>18.700,99.99,0.004,0.024,g
2458812.855,2019-11-25.3503754,bt,2.01,18.41,>18.410,99.99,0.069,0.031,g
2458813.92,2019-11-26.4152796,bD,1.45,18.102,>18.102,99.99,0.105,0.042,g
2458814.767,2019-11-27.2629437,bD,1.46,18.846,>18.846,99.99,0.07,0.021,g
2458817.87,2019-11-30.3660315,bD,1.5,18.736,>18.736,99.99,0.02,0.023,g
2458819.728,2019-12-02.2242907,bt,1.47,18.549,>18.549,99.99,0.044,0.028,g
2458820.729,2019-12-03.2246100,bt,1.48,18.385,>18.385,99.99,0.021,0.032,g
2458821.623,2019-12-04.1185931,bt,1.47,18.293,>18.293,99.99,0.017,0.035,g
2458824.709,2019-12-07.2055216,bt,1.65,17.679,>17.679,99.99,-0.202,0.062,g
2458825.681,2019-12-08.1774482,bt,1.5,16.566,>16.566,99.99,0.454,0.172,g
2458827.709,2019-12-10.2050322,bD,1.71,17.527,>17.527,99.99,0.136,0.071,g
2458828.856,2019-12-11.3525202,bD,1.56,17.473,>17.473,99.99,0.121,0.074,g
2458829.868,2019-12-12.3644101,bD,1.51,17.249,>17.249,99.99,-0.325,0.091,g
2458830.883,2019-12-13.3791440,bD,1.65,17.454,>17.454,99.99,-0.209,0.076,g
2458833.831,2019-12-16.3274995,bD,1.5,18.51,>18.510,99.99,0.126,0.029,g
2458836.865,2019-12-19.3622729,bD,1.51,18.581,>18.581,99.99,-0.03,0.027,g
2458838.713,2019-12-21.2100678,bt,1.51,18.742,>18.742,99.99,-0.021,0.023,g
2458839.716,2019-12-22.2134196,bt,1.47,18.71,>18.710,99.99,0.017,0.024,g
2458840.657,2019-12-23.1536839,bt,1.52,18.544,>18.544,99.99,0.034,0.028,g
2458844.752,2019-12-27.2493415,bt,1.75,18.515,>18.515,99.99,0.051,0.029,g
2458845.845,2019-12-28.3423646,bD,1.47,18.591,>18.591,99.99,-0.045,0.027,g
2458846.842,2019-12-29.3397929,bD,1.55,18.069,>18.069,99.99,0.025,0.043,g
2458847.839,2019-12-30.3364373,bD,1.51,18.638,>18.638,99.99,0.009,0.025,g
2458852.744,2020-01-04.2419328,bt,1.54,17.688,>17.688,99.99,-0.068,0.061,g
2458854.724,2020-01-06.2220986,bD,1.75,17.895,>17.895,99.99,-0.058,0.05,g
2458859.727,2020-01-11.2259188,bt,1.57,16.68,>16.680,99.99,0.21,0.154,g
2458860.724,2020-01-12.2232143,bt,1.53,17.219,>17.219,99.99,-0.139,0.094,g
2458862.721,2020-01-14.2194844,bt,1.5,17.093,>17.093,99.99,-0.298,0.106,g
2458866.804,2020-01-18.3032417,bD,2.06,18.807,>18.807,99.99,-0.041,0.022,g
2458867.767,2020-01-19.2664140,bD,1.49,18.74,>18.740,99.99,0.006,0.023,g
2458868.756,2020-01-20.2551068,bD,1.47,18.767,>18.767,99.99,-0.008,0.023,g
2458869.752,2020-01-21.2517174,bD,1.45,18.813,>18.813,99.99,-0.026,0.022,g
2458870.772,2020-01-22.2720572,bD,1.52,18.784,>18.784,99.99,0.012,0.022,g
2458871.753,2020-01-23.2525640,bD,1.47,18.588,>18.588,99.99,-0.028,0.027,g
2458872.745,2020-01-24.2451592,bD,1.48,18.571,>18.571,99.99,-0.039,0.027,g
2458873.742,2020-01-25.2417538,bD,1.54,18.828,>18.828,99.99,-0.01,0.021,g
2458874.738,2020-01-26.2382756,bD,1.53,18.487,>18.487,99.99,0.076,0.029,g
2458875.735,2020-01-27.2347825,bD,1.46,18.604,>18.604,99.99,-0.051,0.026,g
2458876.739,2020-01-28.2390209,bD,1.49,18.664,>18.664,99.99,-0.005,0.025,g
2458877.735,2020-01-29.2354924,bD,1.52,18.48,>18.480,99.99,0.124,0.029,g
2458878.732,2020-01-30.2319818,bD,1.46,18.589,>18.589,99.99,0.033,0.027,g
2458879.661,2020-01-31.1612877,bt,1.45,17.872,>17.872,99.99,-0.067,0.052,g
2458880.654,2020-02-01.1542881,bt,1.57,17.785,>17.785,99.99,0.093,0.056,g
2458883.714,2020-02-04.2144579,bD,1.49,17.607,>17.607,99.99,0.083,0.066,g
2458884.71,2020-02-05.2109090,bD,2.25,17.451,>17.451,99.99,-0.135,0.076,g
2458887.634,2020-02-08.1352699,bt,1.5,17.195,>17.195,99.99,0.14,0.096,g
2458892.639,2020-02-13.1410709,bt,1.52,18.517,>18.517,99.99,0.036,0.028,g
2458893.618,2020-02-14.1197907,bt,1.55,18.16,>18.160,99.99,-0.006,0.04,g
2458894.611,2020-02-15.1128390,bt,1.5,18.087,>18.087,99.99,-0.028,0.042,g
2458904.593,2020-02-25.0955828,bt,1.59,18.293,>18.293,99.99,-0.128,0.035,g
2459005.11,2020-06-04.6140787,bD,1.62,17.223,>17.223,99.99,-0.007,0.094,g
2459007.107,2020-06-06.6108682,bD,1.56,16.959,>16.959,99.99,0.358,0.119,g
2459010.1,2020-06-09.6038880,bD,1.54,17.912,>17.912,99.99,0.073,0.05,g
2459013.941,2020-06-13.4442679,bt,1.49,17.384,>17.384,99.99,0.14,0.081,g
2459017.931,2020-06-17.4340769,bt,1.5,17.94,>17.940,99.99,0.046,0.048,g
2459019.924,2020-06-19.4271417,bt,1.52,18.378,>18.378,99.99,-0.118,0.032,g
2459034.049,2020-07-03.5512019,bD,1.46,17.705,>17.705,99.99,0.121,0.06,g
2459040.082,2020-07-09.5830946,bD,1.48,18.149,>18.149,99.99,0.088,0.04,g
2459043.03,2020-07-12.5313659,bD,1.57,17.96,>17.960,99.99,0.043,0.048,g
2459048.089,2020-07-17.5898716,bD,1.46,18.872,>18.872,99.99,0.038,0.021,g
2459049.101,2020-07-18.6015633,bD,1.82,18.83,>18.830,99.99,0.028,0.021,g
2459052.026,2020-07-21.5262454,bD,1.46,18.873,>18.873,99.99,-0.003,0.021,g
2459053.867,2020-07-23.3670934,bt,1.46,18.35,>18.350,99.99,-0.023,0.033,g
2459054.877,2020-07-24.3769274,bt,1.69,18.349,>18.349,99.99,0.036,0.033,g
2459057.958,2020-07-27.4580436,bt,1.52,18.248,>18.248,99.99,-0.086,0.036,g
2459059.976,2020-07-29.4760165,bD,1.45,18.771,>18.771,99.99,-0.027,0.023,g
2459061.976,2020-07-31.4760549,bD,1.47,17.781,>17.781,99.99,0.142,0.056,g
2459063.819,2020-08-02.3184059,bt,1.46,16.804,>16.804,99.99,-0.017,0.138,g
2459066.819,2020-08-05.3185370,bt,1.47,16.832,>16.832,99.99,0.347,0.134,g
2459069.07,2020-08-07.5689210,bD,1.48,17.893,>17.893,99.99,0.021,0.051,g
2459071.953,2020-08-10.4519565,bD,1.45,18.129,>18.129,99.99,0.089,0.041,g
2459072.851,2020-08-11.3492994,bt,1.47,17.662,>17.662,99.99,0.155,0.063,g
2459074.077,2020-08-12.5757285,bD,1.49,18.391,>18.391,99.99,0.108,0.032,g
2459077.92,2020-08-16.4186429,bD,1.48,18.737,>18.737,99.99,0.055,0.023,g
2459079.781,2020-08-18.2792094,bt,1.44,18.029,>18.029,99.99,0.017,0.045,g
2459080.871,2020-08-19.3690738,bt,1.47,18.486,>18.486,99.99,0.083,0.029,g
2459081.957,2020-08-20.4545276,bt,1.52,18.395,>18.395,99.99,0.051,0.032,g
2459085.901,2020-08-24.3988601,bD,1.6,18.503,>18.503,99.99,-0.094,0.029,g
2459086.94,2020-08-25.4374087,bt,1.48,18.592,>18.592,99.99,0.092,0.027,g
2459088.909,2020-08-27.4062384,bD,1.48,18.129,>18.129,99.99,-0.079,0.041,g
2459089.924,2020-08-28.4210212,bt,1.44,18.148,>18.148,99.99,0.071,0.04,g
2459092.893,2020-08-31.3897385,bD,1.5,17.454,>17.454,99.99,0.158,0.076,g
2459095.895,2020-09-03.3920524,bD,1.49,17.28,>17.280,99.99,0.13,0.089,g
2459099.909,2020-09-07.4053332,bD,2.2,17.823,>17.823,99.99,-0.105,0.054,g
2459102.145,2020-09-09.6416971,bD,1.52,16.655,>16.655,99.99,0.306,0.158,g
2459103.849,2020-09-11.3451807,bD,1.52,18.617,>18.617,99.99,0.058,0.026,g
2459106.839,2020-09-14.3350853,bD,1.41,18.695,>18.695,99.99,-0.073,0.024,g
2459110.029,2020-09-17.5246356,bD,1.58,18.6,>18.600,99.99,0.063,0.026,g
2459115.071,2020-09-22.5671357,bD,1.47,18.877,>18.877,99.99,-0.058,0.02,g
2459118.806,2020-09-26.3014567,bD,1.63,18.146,>18.146,99.99,0.005,0.04,g
2459121.853,2020-09-29.3481288,bD,1.5,17.563,>17.563,99.99,-0.041,0.069,g
2459124.045,2020-10-01.5402244,bD,1.47,17.592,>17.592,99.99,0.273,0.067,g
2459126.643,2020-10-04.1384435,bt,1.5,16.628,>16.628,99.99,0.207,0.162,g
2459127.884,2020-10-05.3795438,bt,1.48,17.155,>17.155,99.99,-0.144,0.1,g
2459130.017,2020-10-07.5117126,bD,1.47,18.202,>18.202,99.99,0.146,0.038,g
2459131.858,2020-10-09.3534932,bD,1.55,18.553,>18.553,99.99,-0.006,0.028,g
2459132.845,2020-10-10.3401785,bt,1.49,18.143,>18.143,99.99,0.19,0.04,g
2459133.773,2020-10-11.2682010,bt,1.5,18.144,>18.144,99.99,-0.107,0.04,g
2459137.814,2020-10-15.3089693,bD,1.45,19.161,>19.161,99.99,0.027,0.016,g
2459146.728,2020-10-24.2233502,bt,1.48,18.08,>18.080,99.99,0.04,0.043,g
2459148.79,2020-10-26.2845484,bD,1.44,18.045,>18.045,99.99,0.093,0.044,g
2459155.696,2020-11-02.1922179,bt,1.5,16.823,>16.823,99.99,-0.111,0.135,g
2459155.699,2020-11-02.1934364,bt,1.42,17.214,>17.214,99.99,-0.08,0.094,g
2459158.775,2020-11-05.2694902,bt,1.46,17.664,>17.664,99.99,0.017,0.062,g
2459159.901,2020-11-06.3960918,bt,1.47,17.612,>17.612,99.99,-0.256,0.065,g
2459161.976,2020-11-08.4705005,bD,1.52,18.381,>18.381,99.99,-0.038,0.032,g
2459166.775,2020-11-13.2697994,bD,1.97,18.839,>18.839,99.99,0.009,0.021,g
2459169.603,2020-11-16.0982646,bl,1.54,17.793,>17.793,99.99,-0.097,0.055,g
2459169.73,2020-11-16.2247612,bD,1.53,18.689,>18.689,99.99,-0.031,0.024,g
2459173.708,2020-11-20.2030172,bD,1.56,18.551,>18.551,99.99,0.062,0.028,g
2459177.797,2020-11-24.2921148,bt,1.5,18.283,>18.283,99.99,0.128,0.035,g
2459181.91,2020-11-28.4058466,bD,1.52,17.968,>17.968,99.99,-0.03,0.047,g
2459185.893,2020-12-02.3889802,bD,1.49,17.623,>17.623,99.99,0.058,0.065,g
2459187.799,2020-12-04.2947083,bD,1.46,18.587,>18.587,99.99,-0.088,0.027,g
2459189.834,2020-12-06.3301210,bt,1.48,17.588,>17.588,99.99,-0.157,0.067,g
2459189.901,2020-12-06.3973795,bD,1.45,17.917,>17.917,99.99,-0.039,0.049,g
2459190.545,2020-12-07.0406483,bl,1.56,17.98,>17.980,99.99,0.137,0.047,g
2459190.88,2020-12-07.3760986,bD,1.5,18.926,>18.926,99.99,-0.034,0.02,g
2459197.544,2020-12-14.0405611,bl,2.12,17.867,>17.867,99.99,-0.186,0.052,g
2459200.805,2020-12-17.3016228,bD,1.47,19.056,>19.056,99.99,0.028,0.017,g
2459206.715,2020-12-23.2125596,bD,1.65,18.404,>18.404,99.99,0.013,0.032,g
2459208.834,2020-12-25.3311491,bD,1.48,17.938,>17.938,99.99,0.005,0.048,g
2459210.662,2020-12-27.1590909,bt,1.62,17.899,>17.899,99.99,-0.006,0.05,g
2459211.843,2020-12-28.3401090,bD,1.52,17.718,>17.718,99.99,-0.034,0.059,g
2459216.817,2021-01-02.3152396,bD,1.54,17.994,>17.994,99.99,-0.053,0.046,g
2459217.735,2021-01-03.2334144,bt,2.01,17.513,>17.513,99.99,-0.076,0.072,g
2459219.803,2021-01-05.3015739,bD,1.44,18.552,>18.552,99.99,0.119,0.028,g
2459221.644,2021-01-07.1419043,bt,1.56,18.435,>18.435,99.99,-0.031,0.031,g
2459225.798,2021-01-11.2965901,bD,1.55,18.513,>18.513,99.99,0.042,0.029,g
2459227.709,2021-01-13.2083990,bt,1.55,18.26,>18.260,99.99,0.053,0.036,g
2459228.708,2021-01-14.2065160,bt,1.58,18.255,>18.255,99.99,-0.118,0.036,g
2459229.704,2021-01-15.2035048,bt,1.53,18.242,>18.242,99.99,0.076,0.037,g
2459230.704,2021-01-16.2035929,bt,1.52,18.57,>18.570,99.99,-0.004,0.027,g
2459233.715,2021-01-19.2147111,bt,1.51,17.947,>17.947,99.99,-0.018,0.048,g
2459245.736,2021-01-31.2360979,bD,1.48,18.773,>18.773,99.99,0.053,0.022,g
2459248.608,2021-02-03.1088489,bt,1.45,18.327,>18.327,99.99,0.068,0.034,g
2459250.634,2021-02-05.1351784,bt,1.45,18.402,>18.402,99.99,0.051,0.032,g
2459252.638,2021-02-07.1395678,bt,1.49,18.478,>18.478,99.99,-0.068,0.03,g
2459255.714,2021-02-10.2153414,bD,1.75,17.542,>17.542,99.99,0.177,0.07,g
2459257.626,2021-02-12.1272473,bt,1.53,18.497,>18.497,99.99,0.012,0.029,g
2459269.593,2021-02-24.0954589,bt,2.37,17.522,>17.522,99.99,0.125,0.071,g
2459274.58,2021-03-01.0832711,bt,1.66,17.898,>17.898,99.99,0.064,0.05,g
2459366.111,2021-05-31.6152395,bD,1.63,17.329,>17.329,99.99,-0.007,0.085,g
2459367.104,2021-06-01.6082295,bD,1.46,17.828,>17.828,99.99,-0.054,0.054,g
2459371.102,2021-06-05.6056829,bD,1.55,18.083,>18.083,99.99,-0.094,0.042,g
2459372.09,2021-06-06.5943498,bD,1.54,18.478,>18.478,99.99,0.021,0.03,g
2459374.94,2021-06-09.4433278,bt,1.47,17.518,>17.518,99.99,0.126,0.071,g
2459377.092,2021-06-11.5956814,bD,1.43,18.561,>18.561,99.99,0.04,0.027,g
2459379.926,2021-06-14.4299318,bt,1.45,18.278,>18.278,99.99,-0.079,0.035,g
2459382.931,2021-06-17.4342697,bt,1.49,18.243,>18.243,99.99,-0.001,0.037,g
2459385.118,2021-06-19.6206547,bD,1.6,16.813,>16.813,99.99,0,0.137,g
2459386.087,2021-06-20.5900783,bD,1.49,18.525,>18.525,99.99,0.056,0.028,g
2459387.052,2021-06-21.5547574,bD,1.5,18.79,>18.790,99.99,0.053,0.022,g
2459392.045,2021-06-26.5473090,bD,1.53,17.65,>17.650,99.99,0.144,0.063,g
2459393.088,2021-06-27.5909035,bD,1.44,17.778,>17.778,99.99,-0.041,0.056,g
2459400.089,2021-07-04.5910332,bD,1.49,18.564,>18.564,99.99,-0.04,0.027,g
2459401.029,2021-07-05.5310287,bD,1.55,18.448,>18.448,99.99,0.105,0.03,g
2459403.053,2021-07-07.5543515,bD,1.58,18.77,>18.770,99.99,0.03,0.023,g
2459404.952,2021-07-09.4535535,bt,1.5,17.615,>17.615,99.99,0.064,0.065,g
2459410.992,2021-07-15.4928519,bD,1.56,18.949,>18.949,99.99,0.024,0.019,g
2459412.99,2021-07-17.4909515,bD,1.49,18.53,>18.530,99.99,0.035,0.028,g
2459414.004,2021-07-18.5047119,bD,1.63,18.509,>18.509,99.99,-0.045,0.029,g
2459414.981,2021-07-19.4812901,bD,1.65,18.696,>18.696,99.99,0.008,0.024,g
2459417.837,2021-07-22.3378660,bt,1.58,16.549,>16.549,99.99,0.369,0.174,g
2459418.89,2021-07-23.3902085,bt,1.61,16.495,>16.495,99.99,-0.234,0.183,g
2459420.983,2021-07-25.4835033,bD,1.62,17.591,>17.591,99.99,-0.11,0.067,g
2459421.995,2021-07-26.4947466,bD,2.27,17.551,>17.551,99.99,-0.123,0.069,g
2459423.826,2021-07-28.3258379,bt,1.59,17.342,>17.342,99.99,0.144,0.084,g
2459424.825,2021-07-29.3247113,bt,1.65,17.379,>17.379,99.99,-0.103,0.081,g
2459426.946,2021-07-31.4459724,bD,1.53,18.149,>18.149,99.99,0.029,0.04,g
2459430.952,2021-08-04.4509212,bD,1.49,18.531,>18.531,99.99,0.103,0.028,g
2459431.971,2021-08-05.4698541,bD,1.48,18.799,>18.799,99.99,0.005,0.022,g
2459432.858,2021-08-06.35755,bt,1.48,18.277,>18.277,99.99,-0.073,0.035,g
2459433.787,2021-08-07.2858119,bt,1.49,17.8,>17.800,99.99,0.107,0.055,g
2459434.802,2021-08-08.3011964,bt,1.46,18.409,>18.409,99.99,0.037,0.031,g
2459435.792,2021-08-09.2911467,bt,1.48,18.35,>18.350,99.99,0.048,0.033,g
2459436.949,2021-08-10.44835,bD,1.47,18.715,>18.715,99.99,-0.021,0.024,g
2459438.933,2021-08-12.4319944,bD,1.5,18.65,>18.650,99.99,0.061,0.025,g
2459440.909,2021-08-14.4073552,bD,1.63,18.488,>18.488,99.99,0.121,0.029,g
2459441.909,2021-08-15.4070344,bD,1.6,18.715,>18.715,99.99,-0.022,0.024,g
2459444.062,2021-08-17.5603216,bD,1.49,18.632,>18.632,99.99,-0.012,0.026,g
2459446.003,2021-08-19.5011636,bD,1.52,17.97,>17.970,99.99,0.14,0.047,g
2459448.889,2021-08-22.3872986,bD,2,17.575,>17.575,99.99,-0.113,0.068,g
2459450.897,2021-08-24.3943604,bt,1.8,17.112,>17.112,99.99,0.236,0.104,g
2459452.886,2021-08-26.3837415,bD,1.47,17.662,>17.662,99.99,-0.036,0.063,g
2459453.78,2021-08-27.2774129,bt,1.41,17.266,>17.266,99.99,-0.246,0.09,g
2459455.737,2021-08-29.2347368,bt,1.42,17.825,>17.825,99.99,0.192,0.054,g
2459456.002,2021-08-29.4990394,bD,1.49,18.213,>18.213,99.99,0.057,0.038,g
2459456.83,2021-08-30.3276630,bH,1.46,17.406,>17.406,99.99,0.044,0.079,g
2459457.923,2021-08-31.4196767,bD,1.47,18.897,>18.897,99.99,0.057,0.02,g
2459461.93,2021-09-04.4264494,bt,1.47,18.406,>18.406,99.99,0.033,0.032,g
2459462.881,2021-09-05.3776090,bD,1.54,18.943,>18.943,99.99,0.011,0.019,g
2459464.931,2021-09-07.4281165,bt,1.51,18.749,>18.749,99.99,0.025,0.023,g
2459465.807,2021-09-08.3040515,bt,1.44,18.486,>18.486,99.99,-0.03,0.029,g
2459466.723,2021-09-09.2198456,bt,1.47,18.193,>18.193,99.99,0.067,0.038,g
2459466.887,2021-09-09.3830932,bD,1.47,18.958,>18.958,99.99,-0.032,0.019,g
2459467.781,2021-09-10.2778105,bt,1.51,18.965,>18.965,99.99,-0.027,0.019,g
2459469.842,2021-09-12.3386016,bD,1.53,18.83,>18.830,99.99,-0.054,0.021,g
2459470.69,2021-09-13.1858609,bt,1.46,17.885,>17.885,99.99,0.148,0.051,g
2459471.867,2021-09-14.3633226,bt,1.51,19.204,>19.204,99.99,0.009,0.015,g
2459475.056,2021-09-17.5517414,bD,1.48,18.463,>18.463,99.99,-0.039,0.03,g
2459475.928,2021-09-18.4237520,bt,1.5,18.244,>18.244,99.99,0.086,0.037,g
2459476.82,2021-09-19.3156396,bD,1.61,17.507,>17.507,99.99,0.071,0.072,g
2459477.76,2021-09-20.2554815,bl,1.53,16.368,>16.368,99.99,-0.27,0.206,g
2459483,2021-09-25.4955804,bD,1.99,17.92,>17.920,99.99,-0.015,0.049,g
2459483.695,2021-09-26.1909046,bt,1.49,17.332,>17.332,99.99,0.12,0.085,g
2459484.75,2021-09-27.2458791,bH,1.37,17.271,>17.271,99.99,0.068,0.09,g
2459484.995,2021-09-27.4908207,bD,1.5,18.53,>18.530,99.99,0.062,0.028,g
2459488.066,2021-09-30.5614138,bD,1.49,18.372,>18.372,99.99,-0.042,0.033,g
2459490.853,2021-10-03.3478543,bD,1.47,18.741,>18.741,99.99,-0.223,0.023,g
2459491.775,2021-10-04.2705773,bD,1.46,18.491,>18.491,99.99,-0.009,0.029,g
2459493.832,2021-10-06.3272258,bD,1.48,19.569,>19.569,99.99,0.013,0.011,g
2459496.758,2021-10-09.2532527,bD,1.73,18.658,>18.658,99.99,0.029,0.025,g
2459498.756,2021-10-11.2510885,bD,1.57,18.654,>18.654,99.99,0.023,0.025,g
2459499.936,2021-10-12.4312228,bt,1.52,18.445,>18.445,99.99,-0.016,0.03,g
2459504.774,2021-10-17.2691371,bD,1.46,17.828,>17.828,99.99,-0.093,0.054,g
2459505.737,2021-10-18.2317410,bD,1.53,17.718,>17.718,99.99,0.018,0.059,g
2459512.032,2021-10-24.5266071,bD,1.41,16.786,>16.786,99.99,0.232,0.14,g
2459512.633,2021-10-25.1281230,bt,1.45,18.153,>18.153,99.99,-0.015,0.04,g
2459512.984,2021-10-25.4790645,bD,1.52,18.322,>18.322,99.99,0.064,0.034,g
2459513.705,2021-10-26.1998565,bt,1.48,17.983,>17.983,99.99,0.061,0.047,g
2459514.902,2021-10-27.3973421,bD,1.45,18.253,>18.253,99.99,0.009,0.036,g
2459517.006,2021-10-29.5006327,bD,1.46,18.567,>18.567,99.99,-0.003,0.027,g
