tid,mjd,candid,fid,pid,diffmaglim,isdiffpos,nid,distnr,magpsf,magpsf_corr,magpsf_corr_ext,magap,magap_corr,sigmapsf,sigmapsf_corr,sigmapsf_corr_ext,sigmagap,sigmagap_corr,ra,dec,rb,rbversion,drb,magapbig,sigmagapbig,rfid,has_stamp,corrected,dubious,candid_alert,step_id_corr,phase,parent_candid
"ztf",58792.177233799826,"1038177235515015011",2,1038177235515,20.153137,1,1038,3.5219557,18.191166,"","",18.1632,"",0.05885522,"","",0.0724,"",2.6912155,21.1390774,0.94142854,"t17_f5_c3",0.9999564,18.0903,0.0862,550120255,false,false,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58794.12134259986,"1040121345515015014",2,1040121345515,19.679646,1,1040,3.5597963,18.294897,"","",18.3457,"",0.08016487,"","",0.1201,"",2.691193,21.1390935,0.91714287,"t17_f5_c3",0.99999475,18.4668,0.1717,550120255,false,false,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58794.19028940005,"1040190285515015010",1,1040190285515,19.887568,1,1040,0.86643285,18.97522,18.936384,"",19.0043,"",0.111169145,0.106928326,0.107263096,0.1846,"",2.691159,21.1391102,0.86,"t17_f5_c3",0.9999732,19.014,0.2389,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58794.20200229995,"1040202005515015006",1,1040202005515,19.912724,1,1040,0.8592225,18.948793,18.910875,"",18.8049,"",0.10410383,0.10019013,0.10053097,0.1549,"",2.6911788,21.1391296,0.94285715,"t17_f5_c3",0.99999225,18.6225,0.168,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58796.18109950004,"1042181095515015023",1,1042181095515,19.195095,1,1042,0.6283199,19.022541,18.982008,"",19.1301,"",0.1866008,0.17954594,0.179763,0.3249,"",2.6912493,21.1391076,0.75857145,"t17_f5_c3",0.9999206,19.2229,0.4544,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58797.11059030006,"1043110595515015005",2,1043110595515,19.20477,1,1043,3.4557374,18.338625,"","",18.4909,"",0.12592946,"","",0.2326,"",2.6912148,21.1391153,0.7385714,"t17_f5_c3",0.91105527,18.5146,0.3052,550120255,false,false,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58797.18966440018,"1043189665515015005",1,1043189665515,19.335144,1,1043,0.69854546,19.037151,18.99608,"",19.1341,"",0.20383348,0.19606276,0.19626677,0.35,"",2.6912695,21.1391466,0.85714287,"t17_f5_c3",0.99985147,18.9262,0.3715,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58797.20655089989,"1043206555515015003",1,1043206555515,19.28094,1,1043,0.5710718,19.058722,19.016842,"",18.862,"",0.17773949,0.17077075,0.17101406,0.2714,"",2.6912105,21.1390121,0.83,"t17_f5_c3",0.99999356,18.8952,0.3594,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58799.21326390002,"1045213265515015006",2,1045213265515,19.337332,1,1045,3.5281477,18.42393,"","",18.3695,"",0.09309588,"","",0.157,"",2.6912069,21.1390735,0.92,"t17_f5_c3",0.9999989,18.2595,0.182,550120255,false,false,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58800.19175929995,"1046191755515015010",1,1046191755515,19.403835,1,1046,0.864502,19.359133,19.304235,"",19.7345,"",0.19688721,0.18680207,0.18717963,0.5346,"",2.6911367,21.1390686,0.8442857,"t17_f5_c3",0.99998796,19.6794,0.6529,550120155,false,true,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58800.27447920013,"1046274475515015007",2,1046274475515,19.551765,1,1046,3.4239702,18.533695,"","",18.4614,"",0.11528521,"","",0.1621,"",2.6912407,21.1391113,0.8057143,"t17_f5_c3",0.49385226,18.6881,0.2562,550120255,false,false,false,"","bulk_1.0.0",0,1047266265515015000
"ztf",58801.26626159996,"1047266265515015004",2,1047266265515,19.070576,1,1047,3.5048614,18.548176,"","",18.5681,"",0.10849206,"","",0.2582,"",2.6911898,21.1391136,0.8842857,"t17_f5_c3",0.99998856,18.738,0.3873,550120255,false,false,false,"","bulk_1.0.0",0,1049248635515015000
"ztf",58803.17449070001,"1049174495515015019",1,1049174495515,19.924086,1,1049,0.6980552,19.472685,19.411901,"",19.4961,"",0.19192058,0.18099642,0.1814714,0.26,"",2.6912512,21.1391348,0.85,"t17_f5_c3",0.99978906,19.4094,0.3081,550120155,false,true,false,"","bulk_1.0.0",0,1049248635515015000
"ztf",58803.248634300195,"1049248635515015004",2,1049248635515,19.732891,1,1049,3.494192,18.559023,"","",18.4528,"",0.084471405,"","",0.1241,"",2.691199,21.1391116,0.9114286,"t17_f5_c3",0.9999999,18.4566,0.1594,550120255,false,false,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58806.228425899986,"1052228425515015010",2,1052228425515,20.189167,1,1052,3.443043,18.7474,"","",18.8429,"",0.087774836,"","",0.1184,"",2.6912455,21.1391025,0.93142855,"t17_f5_c3",0.99999976,18.693,0.1318,550120255,false,false,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58811.1275231,"1057127525515015080",2,1057127525515,19.524923,1,1057,3.5037487,18.911627,"","",19.0485,"",0.12269416,"","",0.2204,"",2.6912058,21.1391047,0.81285715,"t17_f5_c3",0.99999976,19.0768,0.2899,550120255,false,false,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58811.17236110009,"1057172365515015020",1,1057172365515,20.202497,1,1057,0.6416356,19.969965,19.875374,"",20.1059,"",0.20919551,0.19068399,0.19174126,0.2667,"",2.6911944,21.139033,0.6857143,"t17_f5_c3",0.99145156,20.2247,0.381,550120155,false,true,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58812.158472199924,"1058158475515015017",1,1058158475515,20.707935,1,1058,0.78101516,19.888926,19.800869,"",19.5996,"",0.15857074,0.14500748,0.1462178,0.1472,"",2.6911656,21.1390718,0.63857144,"t17_f5_c3",0.9999766,19.6262,0.1924,550120155,false,true,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58814.15109949978,"1060151095515015006",2,1060151095515,19.542593,1,1060,3.51102,18.868053,"","",18.924,"",0.13843408,"","",0.126,"",2.6911892,21.1390542,0.51285714,"t17_f5_c3",0.99813926,18.9507,0.1649,550120255,false,false,false,"","bulk_1.0.0",0,1065166555515015000
"ztf",58819.166550899856,"1065166555515015003",2,1065166555515,20.05049,1,1065,3.4723496,18.961058,"","",18.9584,"",0.11550384,"","",0.156,"",2.6912174,21.1391084,0.9071429,"t17_f5_c3",0.9999999,19.075,0.222,550120255,false,false,false,"","bulk_1.0.0",0,1092111155515015000
"ztf",58828.208483799826,"1074208485515015001",2,1074208485515,18.774939,1,1074,3.5570047,18.797598,"","",18.9247,"",0.15415725,"","",0.4725,"",2.6911786,21.1390629,0.74142855,"t17_f5_c3",0.999995,18.9983,0.6495,550120255,false,false,false,"","bulk_1.0.0",0,1092111155515015000
"ztf",58831.085706000216,"1077085705515015018",2,1077085705515,20.269178,1,1077,3.4506884,19.199755,"","",19.2519,"",0.11166496,"","",0.1377,"",2.6912428,21.1391015,0.8357143,"t17_f5_c3",0.99999994,19.3033,0.1843,550120255,false,false,false,"","bulk_1.0.0",0,1092111155515015000
"ztf",58838.09209490009,"1084092095515015004",2,1084092095515,20.07049,1,1084,3.539033,19.293322,"","",19.6098,"",0.15612553,"","",0.2264,"",2.6911947,21.1390995,0.85571426,"t17_f5_c3",0.99999857,19.3486,0.2282,550120255,false,false,false,"","bulk_1.0.0",0,1092111155515015000
"ztf",58846.11115740007,"1092111155515015014",2,1092111155515,20.41024,1,1092,3.5297844,19.478447,"","",19.521,"",0.11296849,"","",0.1722,"",2.6912042,21.139097,0.88857144,"t17_f5_c3",0.9999993,19.3563,0.1893,550120255,false,false,false,"","bulk_1.0.0",0,1102129915515015000
"ztf",58854.159270800184,"1100159275515015003",2,1100159275515,19.2946,1,1100,3.59575,19.3806,"","",19.3589,"",0.231066,"","",0.2508,"",2.6911484,21.1391083,0.25,"t17_f5_c3","",19.5041,0.3679,"",false,false,false,"","bulk_1.0.0",0,1102129915515015000
"ztf",58856.12991899997,"1102129915515015003",2,1102129915515,20.05611,1,1102,3.5595548,19.612946,"","",19.5897,"",0.15881103,"","",0.2864,"",2.6912059,21.1390855,0.7942857,"t17_f5_c3",0.99977756,19.3514,0.295,550120255,false,false,false,"","bulk_1.0.0",0,1105165465515015000
"ztf",58859.16546300007,"1105165465515015003",2,1105165465515,19.548956,1,1105,3.2449918,19.508148,"","",19.3265,"",0.1959546,"","",0.3204,"",2.691268,21.1390167,0.60142857,"t17_f5_c3",0.99915755,19.2098,0.3694,550120255,true,false,false,"","bulk_1.0.0",0,0
