mag,err,mjd,filter,norm_t,abs_mag
18.553432541579724,0.0337383237051511,58779.4795378,c,26.17086299978837,-15.871496443532008
18.51599656258343,0.0313236073662051,58783.42558825,c,30.116913449790445,-15.9089324225283
18.495626239970854,0.0382439307799291,58787.38812875,c,34.07945394978742,-15.929302745140879
18.45607607679229,0.0388362083120248,58761.4978725,o,8.189197699786746,-15.943817736982462
18.307715811281128,0.0457394969237286,58763.336286,o,10.027611199788225,-16.092178002493625
18.56846316962086,0.0616839108326081,58765.40135425,o,12.09267944979365,-15.831430644153892
18.52254666886041,0.140908081803834,58771.4900455,o,18.18137069979275,-15.87734714491434
18.514994291263505,0.0585677393021093,58773.481113,o,20.17243819979194,-15.884899522511246
18.494221249193004,0.0539023672763686,58775.388403,o,22.079728199787496,-15.905672564581748
18.380466272908485,0.0435383401203124,58777.4842845,o,24.175609699792403,-16.019427540866268
18.258468500480635,0.0291439388374641,58781.36831875,o,28.05964394978946,-16.141425313294118
18.21979943399146,0.0226510978475992,58785.385900125,o,32.07722532479238,-16.18009437978329
18.154853006592223,0.0229062191393935,58789.38663625,o,36.077961449787836,-16.24504080718253
18.23399781354676,0.0359571328893678,58791.368105,o,38.05943019979168,-16.165896000227992
18.11330851144797,0.0825234402557286,58795.22067775,o,41.91200294979353,-16.286585302326785
18.53318963293994,0.1202606221397571,58799.40380925,o,46.09513444978802,-15.86670418083481
18.55803892963529,0.0443444774318252,58801.24335075,o,47.93467594979302,-15.84185488413946
19.00130922854091,0.2026315670922097,58809.3906074,o,56.08193259978725,-15.39858458523384
18.40240864151057,0.0387543603088027,58761.17621529987,ZTF_g,7.867540499661118,-16.022520343601165
18.07449628586549,0.0285637155312318,58762.1759722,ZTF_g,8.867297399789095,-16.350432699246245
18.19260483503103,0.0287305941489176,58763.17730320012,ZTF_g,9.868628399912268,-16.232324150080704
18.399725603238156,0.016164545839106,58764.31716823345,ZTF_g,11.008493433240801,-16.025203381873578
18.661567482912133,0.0405794102760516,58766.365920099895,ZTF_g,13.057245299685746,-15.763361502199599
18.93716150934864,0.1654273269772202,58767.3223611,ZTF_g,14.013686299789697,-15.487767475763091
18.726390546984018,0.0673023737331072,58768.30867480021,ZTF_g,15.0,-15.698538438127715
18.9643542294604,0.1402690301619522,58771.19354170002,ZTF_g,17.88486689981073,-15.460574755651331
18.572018077233466,0.0573206063752804,58772.259716399945,ZTF_g,18.951041599735618,-15.852910907878266
18.579401247340837,0.0378054764422583,58781.212534700055,ZTF_g,27.903859899844974,-15.845527737770896
18.69292468610836,0.0378568778392962,58783.2467939998,ZTF_g,29.93811919959262,-15.732004299003373
18.53945749459436,0.0287078737030324,58785.21369209979,ZTF_g,31.905017299577594,-15.885471490517373
18.6894157445012,0.0227664734430139,58786.19973960007,ZTF_g,32.89106479986367,-15.735513240610532
18.67785535030796,0.0376022861108544,58788.19059030013,ZTF_g,34.88191549992189,-15.74707363480377
18.80247482770669,0.0270328595167284,58791.23990739975,ZTF_g,37.931232599541545,-15.622454157405043
18.91459811413865,0.0428455673825377,58794.19614585024,ZTF_g,40.88747105003131,-15.510330870973084
19.05866172009822,0.1330450124305824,58796.18109950004,ZTF_g,42.872424699831754,-15.366267265013514
