JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2459430.6846644,ZTF_i,21.67245329483971,1.0752870057287396,0.5295113893330416,,ztf,1.8765173996798694,2.648453294839708,1.0752870057287396,1.0752870057287396
2459430.7765509,ZTF_g,22.821022477019124,6.999627123810569,0.7517139643444928,,ztf,1.9684039000421762,3.797022477019123,6.999627123810569,6.999627123810569
2459434.687037,ZTF_r,19.650322411502568,0.0576336294235702,0.0547278866779628,,ztf,5.878889999818057,0.6263224115025672,0.0576336294235702,0.0576336294235702
2459434.7367477,ZTF_g,19.27148468413976,0.04793614726268203,0.045908915499101255,,ztf,5.9286006996408105,0.24748468413976,0.04793614726268203,0.04793614726268203
2459435.6799884,ZTF_i,18.773681462464285,0.045757924567205066,0.04390720968468642,,ztf,6.8718413999304175,-0.25031853753571554,0.045757924567205066,0.045757924567205066
2459435.6932176,ZTF_g,18.33288136319354,0.02299238430317274,0.022515560049850336,,ztf,6.885070600081235,-0.6911186368064612,0.02299238430317274,0.02299238430317274
2459435.7374884,ZTF_r,18.497088899437983,0.025385889202755862,0.024805870672615526,,ztf,6.929341400042176,-0.5269111005620175,0.025385889202755862,0.025385889202755862
2459436.7052546,ZTF_r,18.33101754085189,0.024104407861408106,0.023580868434759594,,ztf,7.897107599768788,-0.6929824591481122,0.024104407861408106,0.024104407861408106
2459436.748287,ZTF_g,18.27682756780192,0.026348085531502363,0.025723803638424414,,ztf,7.940140000078827,-0.7471724321980808,0.026348085531502363,0.026348085531502363
2459439.680463,ZTF_g,18.835996110321545,0.0428205021966761,0.041195581283233196,,ztf,10.872316000051796,-0.1880038896784555,0.0428205021966761,0.0428205021966761
2459439.7076042,ZTF_r,18.73669076984751,0.04856083622333074,0.04648156164232731,,ztf,10.899457199964672,-0.2873092301524913,0.04856083622333074,0.04856083622333074
2459440.673287,ZTF_i,18.74676261859749,0.06147392278612074,0.05817901854371854,,ztf,11.865139999892563,-0.27723738140251086,0.06147392278612074,0.06147392278612074
2459441.6857523,ZTF_r,19.17064852618374,0.06338738051456261,0.05988995085881044,,ztf,12.87760529993102,0.14664852618373914,0.06338738051456261,0.06338738051456261
2459441.7435069,ZTF_g,19.49377159286337,0.12128984088630901,0.10909158984996026,,ztf,12.935359899885952,0.46977159286337056,0.12128984088630901,0.12128984088630901
2459443.6828241,ZTF_g,19.36675010814668,0.10592551374132952,0.09650370949653109,,ztf,14.874677099753171,0.34275010814667795,0.10592551374132952,0.10592551374132952
2459443.7223727,ZTF_i,18.87493686191106,0.09783454350225185,0.08974288633773142,,ztf,14.914225699845701,-0.14906313808894112,0.09783454350225185,0.09783454350225185
2459443.7382639,ZTF_r,18.991684054240555,0.08554288960016265,0.07929259535949384,,ztf,14.930116899777204,-0.03231594575944641,0.08554288960016265,0.08554288960016265
2459444.6977546,ZTF_g,19.43344301194316,0.18571946233538128,0.1585434790273652,,ztf,15.889607599936426,0.4094430119431607,0.18571946233538128,0.18571946233538128
2459447.6966782,ZTF_r,18.899932877225417,0.07239593813880774,0.06786892560223379,,ztf,18.888531199656427,-0.12406712277458354,0.07239593813880774,0.07239593813880774
2459447.6976157,ZTF_r,18.839146310244413,0.06903290451252886,0.0649048401023542,,ztf,18.88946869969368,-0.18485368975558814,0.06903290451252886,0.06903290451252886
