JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2458871.842419,ZTF_i,20.049717734695378,0.20063901275987206,0.16928141253167794,,ztf,8.873414400033653,-1.1148689534996628,0.20063901275987206,0.20063901275987206
2458871.8471065,ZTF_i,19.72574461255516,0.13390264747702574,0.11918687112676096,,ztf,8.878101900219917,-1.4388420756398794,0.13390264747702574,0.13390264747702574
2458871.866794,ZTF_i,19.731043952374137,0.12807577291425076,0.11454927476385635,,ztf,8.897789400070906,-1.4335427358209039,0.12807577291425076,0.12807577291425076
2458871.9113426,ZTF_g,19.126796306012377,0.04932327751794219,0.0471796290325166,,ztf,8.942338000051677,-2.0377903821826635,0.04932327751794219,0.04932327751794219
2458871.9497569,ZTF_g,19.086643696789075,0.04607267746492383,0.04419693256119572,,ztf,8.980752300005406,-2.0779429914059655,0.04607267746492383,0.04607267746492383
2458871.9653009,ZTF_g,19.11117736372048,0.05061697307252189,0.04836195090503992,,ztf,8.996296300087124,-2.0534093244745613,0.05061697307252189,0.05061697307252189
2458871.9661921,ZTF_g,19.192772756618737,0.058368099068996315,0.05538972206731785,,ztf,8.997187500353903,-1.9718139315763032,0.058368099068996315,0.058368099068996315
2458871.9666782,ZTF_g,19.113976849055085,0.04816168885977845,0.04611574008010422,,ztf,8.997673599980772,-2.0506098391399554,0.04816168885977845,0.04816168885977845
2458871.9991898,ZTF_r,19.554408571401574,0.08662793926042767,0.08022394370304298,,ztf,9.03018520027399,-1.6101781167934668,0.08662793926042767,0.08662793926042767
2458872.0152199,ZTF_r,19.588164356478835,0.10231074973892973,0.09349463396707591,,ztf,9.046215299982578,-1.5764223317162056,0.10231074973892973,0.10231074973892973
2458872.0233681,ZTF_r,19.564117159373247,0.09382239988549657,0.08635580665199072,,ztf,9.054363500326872,-1.6004695288217938,0.09382239988549657,0.09382239988549657
2458872.0242708,ZTF_r,19.46639077251806,0.07876224706954815,0.07343303713231819,,ztf,9.05526620009914,-1.6981959156769797,0.07876224706954815,0.07876224706954815
2458872.0265625,ZTF_r,19.686024536329377,0.11502840458443586,0.10400071923069021,,ztf,9.057557899970561,-1.4785621518656633,0.11502840458443586,0.11502840458443586
2458872.051169,ZTF_i,19.66260807233149,0.10273426796361207,0.09384813814127924,,ztf,9.08216440025717,-1.5019786158635497,0.10273426796361207,0.10273426796361207
2458872.9291204,ZTF_g,19.554250766381784,0.05915635272681641,0.05609907659719937,,ztf,9.960115800146013,-1.610335921813256,0.05915635272681641,0.05915635272681641
2458872.9300579,ZTF_g,19.5134586226682,0.06608368687560073,0.06229120879911321,,ztf,9.961053300183266,-1.6511280655268408,0.06608368687560073,0.06608368687560073
2458872.9550926,ZTF_g,19.63241513393026,0.05731508536764096,0.0544405797691212,,ztf,9.986088000237942,-1.5321715542647816,0.05731508536764096,0.05731508536764096
2458872.9907755,ZTF_i,19.80250603860702,0.14285557649146696,0.12622620155403297,,ztf,10.02177090011537,-1.3620806495880196,0.14285557649146696,0.14285557649146696
2458873.0131134,ZTF_i,20.081512535024785,0.23534622694301532,0.1933092236499725,,ztf,10.044108800124377,-1.083074153170255,0.23534622694301532,0.23534622694301532
2458873.0165856,ZTF_i,19.915629134224925,0.15248094814261393,0.13367986122357323,,ztf,10.047581000253558,-1.248957553970115,0.15248094814261393,0.15248094814261393
2458873.0340741,ZTF_i,19.91837161907459,0.14720342841479805,0.12960759960633084,,ztf,10.065069500356913,-1.2462150691204492,0.14720342841479805,0.14720342841479805
2458873.0480787,ZTF_r,19.869550888875068,0.11011726971513625,0.09997022170670533,,ztf,10.079074100125581,-1.2950357993199724,0.11011726971513625,0.11011726971513625
2458873.0732176,ZTF_r,19.8257003955659,0.17202003955360112,0.14845662661713632,,ztf,10.104213000275195,-1.338886292629141,0.17202003955360112,0.17202003955360112
2458873.7879282,ZTF_r,20.09707129659182,0.15904525250659063,0.1386964497714338,,ztf,10.818923600018024,-1.0675153916032194,0.15904525250659063,0.15904525250659063
2458873.8218981,ZTF_r,19.876644832114604,0.13298754638801213,0.11846149816317819,,ztf,10.852893500123173,-1.2879418560804368,0.13298754638801213,0.13298754638801213
