JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2459291.7935532,ZTF_g,22.807130637490477,3.469894025153369,0.7301248516760559,,ztf,7.8987962999381125,4.5463701149290685,3.469894025153369,3.469894025153369
2459291.8542245,ZTF_r,23.36078209017084,,1.0826765486749572,,ztf,7.959467599634081,5.100021567609431,1.0826765486749572,1.0826765486749572
2459293.7353472,ZTF_r,18.20451318317528,0.027417289545283552,0.026741959707514695,,ztf,9.840590300038457,-0.056247339386128914,0.027417289545283552,0.027417289545283552
2459293.7943634,ZTF_g,17.73604980732903,0.01709358368571401,0.016828632143745637,,ztf,9.899606499820948,-0.5247107152323771,0.01709358368571401,0.01709358368571401
2459295.8385301,ZTF_i,17.850358698745403,0.03225140272297011,0.03132095849777272,,ztf,11.943773199804127,-0.4104018238160059,0.03225140272297011,0.03225140272297011
2459296.854294,ZTF_g,18.13105066404692,0.03507378931051974,0.03397612682105233,,ztf,12.959537100046873,-0.12970985851448802,0.03507378931051974,0.03507378931051974
2459296.8591782,ZTF_r,17.944094565989122,0.03167095180172552,0.030773233961951973,,ztf,12.964421299751848,-0.3166659565722867,0.03167095180172552,0.03167095180172552
2459298.8048611,ZTF_r,17.882756960980345,0.060223419940694356,0.0570577804079484,,ztf,14.910104199778289,-0.37800356158106396,0.060223419940694356,0.060223419940694356
2459298.8376852,ZTF_i,18.08864724358373,0.20092131827009752,0.16948216207896394,,ztf,14.942928299773484,-0.17211327897767958,0.20092131827009752,0.20092131827009752
2459298.8947569,ZTF_g,18.26076052256141,0.06005781916864095,0.05690911404026622,,ztf,15.0,0.0,0.06005781916864095,0.06005781916864095
2459302.7555671,ZTF_r,17.333571055479133,0.03409278047811881,0.033054758176973564,,ztf,18.86081019975245,-0.9271894670822753,0.03409278047811881,0.03409278047811881
2459302.7641667,ZTF_r,17.35687960804951,0.03234062202108845,0.03140509707933958,,ztf,18.869409800041467,-0.9038809145118982,0.03234062202108845,0.03234062202108845
2459302.7931019,ZTF_i,17.375921981695427,0.03710205331158534,0.03587597501979545,,ztf,18.898344999644905,-0.8848385408659816,0.03710205331158534,0.03710205331158534
2459302.8542593,ZTF_g,17.64226037768665,0.043912574786606484,0.042205356497834856,,ztf,18.959502399899065,-0.6185001448747585,0.043912574786606484,0.043912574786606484
2459303.7939005,ZTF_g,17.69627678309233,0.04059186620877142,0.03912881295652326,,ztf,19.899143599905074,-0.5644837394690789,0.04059186620877142,0.04059186620877142
2459303.853912,ZTF_r,17.254192552094548,0.022745946457018107,0.022279185459463946,,ztf,19.959155099932104,-1.006567970466861,0.022745946457018107,0.022745946457018107
2459304.7569907,ZTF_g,17.569503816905453,0.029913007481471965,0.02911092595556397,,ztf,20.862233799882233,-0.691256705655956,0.029913007481471965,0.029913007481471965
2459304.7579282,ZTF_g,17.572599083303388,0.02842095780567888,0.02769593025010053,,ztf,20.863171299919486,-0.6881614392580211,0.02842095780567888,0.02842095780567888
2459304.802338,ZTF_r,17.16371817712819,0.01884397790350434,0.01852249457337507,,ztf,20.90758109977469,-1.0970423454332199,0.01884397790350434,0.01884397790350434
2459304.8042245,ZTF_r,17.18937252169748,0.022002756026331838,0.021565706137550933,,ztf,20.909467599820346,-1.07138800086393,0.022002756026331838,0.022002756026331838
2459304.8412731,ZTF_r,17.228131791819244,0.020944582766176723,0.020548182425631722,,ztf,20.946516199968755,-1.0326287307421644,0.020944582766176723,0.020944582766176723
2459304.8417361,ZTF_r,17.243228979758747,0.022139436854772043,0.021696994618586984,,ztf,20.946979200001806,-1.0175315428026614,0.022139436854772043,0.022139436854772043
2459305.7766667,ZTF_g,17.473449700686214,0.017842042922747936,0.01755357635456889,,ztf,21.88190979976207,-0.7873108218751952,0.017842042922747936,0.017842042922747936
2459305.7963657,ZTF_r,17.172528890948932,0.04156405599467661,0.04003139736984096,,ztf,21.90160880004987,-1.0882316316124765,0.04156405599467661,0.04156405599467661
2459305.8607755,ZTF_i,17.07076397311314,0.017157962955881345,0.01689102743378257,,ztf,21.9660185999237,-1.1899965494482672,0.017157962955881345,0.017157962955881345
2459306.7703356,ZTF_r,17.01113507676086,0.01016251824429304,0.010068278224679261,,ztf,22.87557869963348,-1.2496254458005502,0.01016251824429304,0.01016251824429304
2459306.8673148,ZTF_g,17.46127257587262,0.015362034936970304,0.015147707153275292,,ztf,22.972557900007814,-0.7994879466887888,0.015362034936970304,0.015362034936970304
2459307.7534954,ZTF_r,17.0528922129728,0.011014975687153594,0.01090434830748066,,ztf,23.858738499693573,-1.2078683095886085,0.011014975687153594,0.011014975687153594
