JD,filter,mag,ztf_mag_lower,ztf_mag_upper,atlas_mag_err,data_origin,norm_t,norm_m,max_ztf_err,mag_err_all
2459530.6274306,ZTF_g,22.542366357895105,,1.1018792039470604,,ztf,8.836550999898463,3.495293701786366,1.1018792039470604,1.1018792039470604
2459530.7111574,ZTF_r,24.34954279203629,,2.37042241787546,,ztf,8.920277799945325,5.30247013592755,2.37042241787546,2.37042241787546
2459530.7121181,ZTF_r,21.760033747230523,1.9741206817060721,0.6606792060656694,,ztf,8.921238499693573,2.712961091121784,1.9741206817060721,1.9741206817060721
2459531.7077662,ZTF_g,20.42230127057825,0.3929081155162315,0.2878902716070755,,ztf,9.916886599734426,1.3752286144695098,0.3929081155162315,0.3929081155162315
2459531.7323148,ZTF_r,21.069374709366773,0.6566864570739348,0.40628634281360476,,ztf,9.94143519969657,2.0223020532580342,0.6566864570739348,0.6566864570739348
2459536.7908796,ZTF_g,19.04707265610874,0.1633714874879928,0.14197357377016928,,ztf,15.0,0.0,0.1633714874879928,0.1633714874879928
2459537.749537,ZTF_g,18.78139786665468,0.38256991516620076,0.2823272981231142,,ztf,15.958657399751246,-0.2656747894540601,0.38256991516620076,0.38256991516620076
2459537.7949306,ZTF_r,18.50662093667004,0.08847600500552488,0.08180625017189769,,ztf,16.004050999879837,-0.5404517194386997,0.08847600500552488,0.08847600500552488
2459537.7958681,ZTF_r,18.51110765490993,0.08962823417337518,0.08279025837940068,,ztf,16.00498849991709,-0.5359650011988073,0.08962823417337518,0.08962823417337518
2459538.6296875,ZTF_i,18.734970655140668,0.26975270927061246,0.2158926819401792,,ztf,16.83880789997056,-0.3121020009680713,0.26975270927061246,0.26975270927061246
2459538.6695718,ZTF_g,18.436539361239767,0.05211285317817271,0.049725696301155864,,ztf,16.878692199941725,-0.6105332948689721,0.05211285317817271,0.05211285317817271
2459538.7364005,ZTF_r,18.27559076687028,0.06656937879047575,0.06272255652086045,,ztf,16.945520899724215,-0.7714818892384585,0.06656937879047575,0.06656937879047575
2459540.6902431,ZTF_r,18.09294728689077,0.036771969843950814,0.03556725817851358,,ztf,18.89936349960044,-0.9541253692179694,0.036771969843950814,0.036771969843950814
2459540.6911921,ZTF_r,18.152354278617786,0.03835963433213507,0.037050489423265276,,ztf,18.900312499608845,-0.8947183774909533,0.03835963433213507,0.03835963433213507
2459540.7521296,ZTF_g,18.100639580978125,0.0519866510076632,0.04961078053203494,,ztf,18.961249999701977,-0.9464330751306136,0.0519866510076632,0.0519866510076632
2459540.7530787,ZTF_g,18.100285050390788,0.06075467523381306,0.05753441900994005,,ztf,18.962199099827558,-0.946787605717951,0.06075467523381306,0.06075467523381306
2459542.6823495,ZTF_r,17.808271619634876,0.020782929689389107,0.02039256783214327,,ztf,20.89146989956498,-1.2388010364738626,0.020782929689389107,0.020782929689389107
2459542.7450463,ZTF_i,17.941942008544768,0.03711178565774986,0.03588507462541557,,ztf,20.95416669966653,-1.1051306475639713,0.03711178565774986,0.03711178565774986
2459542.754456,ZTF_g,17.904005713778353,0.03330646689330763,0.03231508143606732,,ztf,20.963576399721205,-1.1430669423303854,0.03330646689330763,0.03330646689330763
2459543.66875,ZTF_g,17.769411676831083,0.02641718131694404,0.025789659708667756,,ztf,21.87787039997056,-1.2776609792776554,0.02641718131694404,0.02641718131694404
2459543.6696875,ZTF_g,17.791380862860663,0.025593961758971773,0.025004506121938164,,ztf,21.878807900007814,-1.2556917932480758,0.025593961758971773,0.025593961758971773
2459530.818753,o,16.546,,,1.106,atlas,9.027873399667442,-2.5010726561087395,,1.106
2459530.825646,o,19.075,,,3.743,atlas,9.03476639976725,0.027927343891260392,,3.743
2459530.836206,o,16.911,,,3.101,atlas,9.045326399616897,-2.1360726561087375,,3.101
2459538.886272,o,18.922,,,0.206,atlas,17.09539239993319,-0.1250726561087383,,0.206
2459538.890402,o,18.539,,,0.167,atlas,17.09952239971608,-0.5080726561087374,,0.167
2459538.898221,o,18.324,,,0.122,atlas,17.10734139988199,-0.7230726561087373,,0.122
2459538.909252,o,18.326,,,0.15,atlas,17.118372399825603,-0.7210726561087384,,0.15
2459540.81073,o,17.721,,,1.729,atlas,19.01985039981082,-1.3260726561087388,,1.729
2459542.788519,o,17.94,,,0.049,atlas,20.997639399953187,-1.1070726561087376,,0.049
2459542.791719,o,18.075,,,0.046,atlas,21.000839399639517,-0.9720726561087396,,0.046
2459542.799078,o,17.878,,,0.045,atlas,21.00819839956239,-1.1690726561087388,,0.045
2459542.809265,o,17.907,,,0.061,atlas,21.01838539959863,-1.1400726561087389,,0.061
2459544.814017,o,17.733,,,0.053,atlas,23.02313739992678,-1.3140726561087384,,0.053
2459544.817707,o,17.729,,,0.046,atlas,23.026827399618924,-1.3180726561087397,,0.046
2459544.824638,o,17.756,,,0.052,atlas,23.033758400008082,-1.2910726561087387,,0.052
2459544.835726,o,17.71,,,0.049,atlas,23.04484639968723,-1.337072656108738,,0.049
